sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
BierwischManfred+DohertyMonika,0.0001088922955916,8.299314276873104e-05,0.0001116521635243,7.242471829592103e-05,0.0001159667509733,0.0001108803555532,0.0001023665926793,7.686332792725455e-05,9.037452936077808e-05,0.371482440885608,0.0001860219603995,0.0001451167116498,9.611271017136234e-05,0.1873164877142402,0.0001071055581816,0.4374923634442926,0.0001406920060218,9.896908865208236e-05,9.044674856802555e-05,0.0001453074405033,8.577450672432995e-05,0.0001494686434525,0.0001226895200352,0.0001072831637351,9.25302611744485e-05,6.388338102749479e-05,7.989663423783981e-05,8.551426160656828e-05,8.526076166663735e-05,8.60248540260317e-05,3.447044115827324e-05,7.054403037347539e-05,0.0001260367277675,0.0001267245212528,1.733197579794777e-05,0.000139876008298,0.0001833086369151,7.399369377606945e-05,4.771939007792672e-05,4.819044193329564e-05
BierwischManfred+KlemmEberhardt,0.0005638453135886,0.0004297392607613,0.0005781359352672,0.0465408639032113,0.0006004769089782,0.0005741395064554,0.0005300551635604,0.0003979990228248,0.0004679601487966,0.0076568205575386,0.0009632234312444,0.0007514156749347,0.0004976725020994,0.0235266207885655,0.0005545935707564,0.7418665183715561,0.0238114285293266,0.0005124628562878,0.0004683341005196,0.000752403270702,0.0004441411890449,0.000773950018055,0.0006352874693518,0.0005555132139551,0.0004791225480636,0.0003307887377417,0.0004137055109524,0.0004427936374184,0.0004414810123852,0.0004454374896883,0.0001784882630936,0.0003652776416516,0.000652619341944,0.1391537248692868,8.974513096460138e-05,0.0007242792645139,0.0009491738171502,0.0003831400306521,0.0002470914431233,0.0002495305539866
BierwischManfred+ZeibigBrigitte,0.0002276041210588,0.0001734703195589,0.0002333727322508,0.0001513804467167,0.0002423909816936,0.0002317595173403,0.0002139642499589,0.000160657924415,0.0001888987206074,0.0030907837151502,0.0003888187365721,0.0003033195454881,0.2517800928545335,0.0001791044642079,0.0002238695244507,0.6721748200332939,0.0002940711296114,0.0095246110268772,0.0001890496714997,0.0562102071631386,0.0001792838612335,0.0003124158512229,0.0002564427558353,0.0002242407514112,0.0001934045806595,0.000133527543983,0.000166998070088,0.000178739902995,0.000178210043369,0.000179807131289,7.204930725092388e-05,0.0001474494769521,0.0002634390108942,0.000264876620698,3.6226889113433975e-05,0.0002923655503166,0.000383147411494,0.0001546598824489,9.974194939266222e-05,0.0001007265309273
DohertyMonika,0.00032753889914632857,0.00024963641799887143,0.0013915228800924287,0.0064906586290692575,0.0003488182680419,0.0003335188168966429,0.009809052897207557,0.01356105269329507,0.0002718390102520429,0.08785567069891591,0.0005595384668426142,0.05539097779555663,0.006623194154239828,0.02981685518835583,0.00032216454275914286,0.6076409216758188,0.00042318976306565713,0.024578388902858583,0.021298996651097284,0.0004370726031779286,0.006410242948269544,0.02369836642443576,0.0003690397939615714,0.0033988189756752715,0.004460197368328486,0.00019215585622295715,0.016967818769638484,0.00025721973217435716,0.00025645722560024283,0.00025875555138062855,0.00010368419812187084,0.004313684144970785,0.04069702746201859,0.00038117673946087144,0.0011078156601523669,0.00042073531029908573,0.027439765914792368,0.00022256682965042857,0.00014353592611064653,0.0011703262140458207
JohnsonUwe,0.007088333782876844,0.01112532071618893,0.010354496924316081,0.004215008995614708,0.011072248478155708,0.009799322582725934,0.004683691571943577,0.008056769477518868,0.007604138167513706,0.059488384924521596,0.017265376457064555,0.017062454786709008,0.002066573222760418,0.009260245724000906,0.02148588514279933,0.6447933875718793,0.002452001281636019,0.008709201526615026,0.0023218679849728433,0.003142009521543874,0.009454857392537196,0.010871599708869405,0.01435904356489109,0.010476545933919928,0.0045865654809033405,0.0033733792761417862,0.008646106750199166,0.0069035589200663015,0.006340745324018933,0.005241126610994834,0.0006212976340136769,0.005505311976976991,0.003786271936070842,0.010537479324399785,0.0003682003983324439,0.01094279591001622,0.006862182079951941,0.008785991557884319,0.005091737855899159,0.005198483522553913
JohnsonUwe+BaumgärtnerKlaus,1.5565284792697855e-05,1.1863207548504296e-05,1.5959785892433173e-05,1.0352535596593655e-05,1.6576521741749412e-05,1.5849462101297362e-05,1.4632487630600532e-05,1.09869994272987e-05,1.2918317865042316e-05,0.0900590848732131,0.0006638081832764,2.074327603011681e-05,0.0140325307681643,1.2248512812821125e-05,1.5309884936492258e-05,0.5595659486536975,2.011079966574626e-05,1.4146841538917254e-05,1.2928641024474328e-05,2.0770539197882096e-05,1.2260781333186064e-05,2.136534995683004e-05,1.7537487937529528e-05,1.5335272233239577e-05,1.3226462527014573e-05,9.131619586225483e-06,1.1420586361353432e-05,1.2223581370122914e-05,1.218734557641024e-05,1.2296566482419076e-05,4.927274520602574e-06,1.0083706264270262e-05,1.8015944575167804e-05,1.8114259165930425e-05,0.3351790551663091,1.9994159302048063e-05,2.620250700974072e-05,1.0576808122474285e-05,6.82110605402655e-06,6.888439158183381e-06
JohnsonUwe+EbelGertrud,0.0002734704369524,0.0002084277027471,0.0002804015268464,0.0001818863240134,0.0002912371154297,0.0002784632201742,0.0002570818869899,0.0001930333799989,0.0002269652035471,0.0037136321134068,0.0004671726912985,0.0003644438784983,0.0002413759826115,0.0002151972286759,0.0002689832520917,0.6844802534763902,0.1794803984322455,0.0002485494476117,0.0002271465737538,0.0003649228720086,0.0002154127774223,0.0003753732531175,0.0003081205742907,0.0002694292879483,0.00023237907528,0.1121148524230641,0.0002006511788308,0.0002147592018348,0.0002141225659831,0.0114114831640013,8.656853594905761e-05,0.0001771631932802,0.000316526700327,0.0003182540143114,4.352725754345984e-05,0.0003512824566752,0.0004603584924167,0.0001858266249116,0.000119841742566,0.0001210247349533
KlemmEberhardt,0.0041063869510041115,0.020136327425311372,0.00041031495653897493,0.0202294097024151,0.04079998087913042,0.029148839524417734,0.022386357916431936,0.00028246808715917156,0.01577598151684465,0.043905180615026115,0.0043003506090024774,0.0005332951494548818,0.005504228004360462,0.01513975808548399,0.011893425957437408,0.6885496519731059,0.002740763228992836,0.003454986947388018,0.005246105826870493,0.0005339960664704637,0.00031521613095355323,0.0005492882359489,0.001174323518567432,0.0003942591462256517,0.00034004312047251206,0.01599806596411572,0.00029361530462195884,0.00031425974586603327,0.0044283476658240825,0.0015559960316620387,0.00012667678904984198,0.005343608074849713,0.0016191324767798818,0.008989379834235707,0.013703603612913258,0.0005140358812045681,0.006414225244268832,0.00027192235499547097,0.0023990944814631637,0.00017709696313350658
KlemmEberhardt+ZiegnerUta+SchmidtElisabeth,0.0528266625447216,0.0004858086856607,0.0006535671382405,0.000423945352964,0.000678823008639,0.0006490492828671,0.0005992131179282,0.2613961800508902,0.0005290163724527,0.0086558298741607,0.0010888982037653,0.0008494552272887,0.0005626053893844,0.0005015872719554,0.0006269531278285,0.603808534847865,0.0269181800542081,0.0005793254873247,0.0005294391148261,0.0008505716777634,0.000502089678554,0.0008749296966078,0.0007181754116571,0.0006279927597506,0.0005416351648504,0.0003739477785413,0.0004676829623859,0.0005005663076538,0.0004990824203286,0.0005035551115951,0.0002017761848097,0.0004129365575713,0.0007377686278532,0.0007417946960076,0.000101454458783,0.0008187782445603,0.0010730154925952,0.0004331295083101,0.0002793302362207,0.0263767128706283
KlemmErika,0.0026115734674499,0.00039572880014117996,0.008157045703018654,0.0020053201488252534,0.01613873766939384,0.0005287009094787666,0.0004881054933468,0.003969669133907406,0.00043092480744973333,0.09391239259537572,0.08141231545517004,0.0006919470725630533,0.006646008586536773,0.008658878911844786,0.0005107018798622934,0.7109494566270611,0.0219414401874491,0.0038627071502271796,0.003822070836149307,0.0006928565079433133,0.0021043917659561862,0.0007126980008099867,0.0025273944065274732,0.00463669735614282,0.00044120379117768,0.00030460942771402664,0.0003809639947045,0.00040775002622598,0.004663390931320674,0.00041018463851771994,0.003314807007945357,0.0018073225809382533,0.0006009696872445133,0.0006042492315734533,8.26425142822951e-05,0.0006669582942118334,0.002864534121484193,0.0038863456110307063,0.0015265224830431031,0.00022978218595331925
