year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1964,0.00508032619547697,0.012824081321325403,0.0019728491193545254,0.0013454061366320101,0.01918326936078365,0.004021345383183511,0.0015845984240810324,0.0013042755572757346,0.004601362877378702,0.11662127783319255,0.003996795893352379,0.10070236589409731,0.0038598164626014167,0.0004038246359810986,0.0011607145978334244,0.5749360413719762,0.0062853941079185184,0.011918173676010963,0.0086354798604014,0.002300785235369912,0.009143359940089094,0.007274869876966799,0.0004286581902826044,0.0011999609764593838,0.0015655543960668564,0.002571599390778348,0.003780662019085324,0.011468866220962114,0.00499298058649451,0.008268854670323426,0.006189605827896487,0.014563000123606442,0.0007246667416199898,0.018825980810932046,0.0014100068012815549,0.008514385937991694,0.010427015937460607,0.001518123687462031,0.00421228113215044,0.00018138278786202625
1965,0.010316657872161265,0.00024217444064083217,0.000325801618613243,0.00021133572072043908,0.007095032673110876,0.014722061674669162,0.009391498907028964,0.0006901823513880324,0.012342439389703056,0.1766493961927631,0.0018664666639007616,0.006926829187615536,0.00028045740946435567,0.04466120109115556,0.010785469649236493,0.5936317853083182,0.0038502325792635363,0.0002887923373602135,0.0012268051342588827,0.0014276132915580064,0.0007016746896863453,0.00795889108765209,0.0035029417761625495,0.03157380373894599,0.0002700038038650608,0.0018428801557755809,0.0002331388119564528,0.000249531079080763,0.010138617344873643,0.004658890954415305,0.0166948972734434,0.00047043959722368713,0.011055899404170781,0.006237777621426713,5.0574799363430504e-05,0.000408158950710421,0.00321537260500768,0.0013973626503817494,0.002266290192045669,0.00014061997088061362
1966,0.0041232771565224,0.0025231993302098563,0.05728056725675511,0.0005562021343957907,0.004572380470349597,0.006206208370833312,0.003674122004177117,0.0012878984543644874,0.003598956791830101,0.07157818428199995,0.004686774498515074,0.0012358803509979284,0.009681637426818986,0.00619516140926026,0.048259791612144554,0.5771150441237969,0.0075562900237193765,0.005524974509187948,0.002641087402852811,0.0005075303408572716,0.023089194347181624,0.0018543135909170805,0.0017681933128851713,0.024027973919288435,0.001910660908078381,0.009028079997205495,0.00043083001700307673,0.011647343969080739,0.01560067421920948,0.00018308663283209519,7.336341427555122e-05,0.0009324970167308758,0.01555381557729831,0.005260917058032586,3.6887631197999685e-05,0.010452673712472212,0.05194506118065787,0.0022448000296332814,0.0003059687057676336,0.004848496810661686
1967,0.0030170146080576573,0.0010346797401513967,0.03620138641726484,0.0009476718427913718,0.00682963222756203,0.018351501693104635,0.00014889605807898453,0.0031090622828571545,0.033076460628742185,0.07264798971668168,0.039132864523066704,0.0002110777135440595,0.00033891599621871436,0.0005048385248645611,0.02294375338493145,0.6279678185597926,0.00020464181283733163,0.020018697010816634,0.008481601179038574,0.00021135513583296538,0.000693206684150673,0.0005051620710458994,0.0006494466192530432,0.0009024295449259758,0.00013458874405493932,9.292077974646227e-05,0.0001162126586459527,0.0001243837088789167,0.01880124999174253,0.0036755541022311954,5.013855276779041e-05,0.040677604318274226,0.002471010630902151,0.00018432558105758084,0.005118880890625715,0.0035727643807866027,0.024014616827821706,0.00010762660979126336,0.002657923437287819,7.009480977284739e-05
1968,0.01546550617150094,0.00687294957196313,0.0006027991844556028,0.0019273983031280473,0.0008310340479594458,0.0016472973155844224,0.0002744785615536739,0.016112968698414488,0.00024232388878802494,0.07416689535613653,0.013431704645993046,0.0020104759709344213,0.006439636614828009,0.005863356134811117,0.06190614450536256,0.5266338471807203,0.0003772416217461621,0.00026536873388563915,0.00024251753227662583,0.0003896171222319554,0.00022998971253659198,0.03739999022403521,0.0006614477185366488,0.012064008824681985,0.003513734585586899,0.004889777943415957,0.013022359055980995,0.03850801092004753,0.05305601403917231,0.004242081147698915,9.242660967412183e-05,0.01730092164159071,0.018090824195633664,0.0036745131979312993,4.647273745651053e-05,0.03419672587467806,0.012333229518383245,0.001487510413976886,0.00935718602464504,0.00012921445206172554
1969,0.005212839292136602,0.0010203155517253147,0.0028618235946657146,0.0034328321685186364,0.020299778330899146,0.026681643155489588,0.00689880341990974,0.00394852156944725,0.004845873829404321,0.09412473825037389,0.006577698424011142,0.009543653732340267,0.0011739134400459634,0.02235150880814382,0.012253450926115055,0.6193572641195818,0.0015648018269989112,0.014395564634148822,0.012779410861932726,0.0031342012310849156,0.001990341574852578,0.024095286200346136,0.0011757775916467674,0.002668232303803192,0.001754400268945325,0.010365421919637234,0.010052170890788274,0.02097051736665681,0.003523265679073584,0.002969325504756771,0.0008971476842516358,0.0015191559218626215,0.002473478347116281,0.0012797589280439908,0.00017024933582738728,0.004411983844507685,0.03532122169612582,0.0013391639765153573,0.0003215997128905273,0.00024286408537699573
1970,0.0010719680168761085,0.0022264766373371074,0.00026770027287878787,0.011210086154094249,0.002707527264341041,0.017185341354674553,0.0017585532519546212,0.00018428961169216477,0.004921487287293273,0.0942647400701159,0.0004460113265026637,0.001039287700105332,0.00023044245563925725,0.001450437380285445,0.0002567992078881666,0.6423349921724456,0.0003373269913904811,0.016138385004124595,0.04013289160549021,0.0034723996327143403,0.009658249077581758,0.0039702142363087015,0.0002941637399227782,0.015961349591925404,0.005732437238659527,0.048435113029433034,0.00019156234964400433,0.01220289785900262,0.00020442352788827911,0.001572439545403897,8.26472699949809e-05,0.014612219530079162,0.01185799316150628,0.00030383816890775054,4.155561794937503e-05,0.0003353705329892855,0.001714259622809185,0.012245813820124225,0.01526753455095751,0.0036787741310668406
1971,0.022089204480560478,0.016230805816436326,0.025101249977668733,0.00024791403153320667,0.0017096462294288394,0.013592812350580817,0.0019232353296200176,0.0009724295202730333,0.0009244401382141265,0.13134882963948347,0.009654908537795983,0.0009051830408397222,0.00032899940822426414,0.00029331733886642675,0.00036662856761047227,0.6383009835521838,0.0004815969359364292,0.017948265938212988,0.000309604491452119,0.002639521212996102,0.00029361113532973455,0.0005116398773512917,0.004588071690000178,0.00036723652177085277,0.00046757065239984275,0.0020639251082385708,0.0002734908352546924,0.0002927203011249316,0.0005494584598583604,0.007747521271478625,0.010831407124382263,0.02023087720893931,0.0004314310643837618,0.020375357818010604,5.9328363238490344e-05,0.03827089613021398,0.0054641245149731725,0.00025328472603935114,0.00016334625325273923,0.0013951244058403938
1972,0.0035654872757464487,0.03786069109639201,0.0006455631566694475,0.016176852535936724,0.0007477339004249255,0.00780066724921597,0.005609139974511447,0.013100579776746358,0.004557698124558957,0.05249741406108181,0.00963498424835228,0.0008910621902150959,0.0033755987778863327,0.005520780396885896,0.008692300759167996,0.6659517690815822,0.002292653973370608,0.016181645738181975,0.0012669735002047515,0.002059590760390256,0.0005341013159047419,0.004101240370902253,0.003887846940038291,0.003149422763303313,0.0002617636093425738,0.0010051131220434612,0.03643008002890435,0.0011736611623781319,0.001445142312409217,0.01809026560505244,9.7515201823636e-05,0.00019956563154316397,0.014685589755782227,0.0012296010161664064,4.903131672087074e-05,0.009317116237018279,0.005848239139936671,0.0015600565846027139,0.008258527378355255,0.03024693393024907
1973,0.02298957377654969,0.0165697838835986,0.0003602935297930558,0.003461264769018351,0.0020676109739757196,0.021723173321962105,0.0034892920146617316,0.023536519926726788,0.0010219960254964902,0.1384010994625575,0.018516395386199862,0.03456706879971444,0.005247200490033348,0.01155606817560821,0.0003456219601986944,0.5792596923560493,0.00045400302030166874,0.0035553622612766213,0.035410680751533474,0.000468896696594021,0.0032561716471279567,0.019436098739323015,0.0020242584259485053,0.0003461950805913122,0.00029858852134054703,0.00020614709217422813,0.013031892952205339,0.00027594839355846444,0.001253885096841657,0.0016086844274338032,0.00011123364318621396,0.006576550444554259,0.004709491386931787,0.0025719495796633,0.01220280584008621,0.00045136985412785896,0.0011555016815708843,0.0006587429063740682,0.006667379602708504,0.00015550710240061068
