,segmentID,idno,filename,corpus,genre,sender,receiver,date,year,month,sender_norm,receiver_norm,tokens,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,uj0295,uj0295,0546_100995.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-04-17,1966,4.0,JohnsonUwe,BierwischManfred,461,0.1192985427085428,0.00013860115245938002,0.00018646261634148732,0.000120951551989457,0.00019366811275792849,0.00018517367281313784,0.00017095542168142844,0.00012836416934188622,0.00015092829967028662,0.0024695070949984,0.00031066251058802907,0.00024234946171195555,0.00016051124166807933,0.00014310278099994382,0.00017886964276249767,0.6040644917070922,0.0002349600644813449,0.00016528148335408436,0.00015104890801237697,0.00024266798488172323,0.00014324611753473843,0.0002496173243709255,0.0002048953480284117,0.00017916624960955994,0.00015452843943846809,0.00010668725075378722,0.00013342988605514493,0.00014281150002249158,0.0001423881471688622,0.00014366420538360625,5.756671829663461e-05,0.00011781074414953974,0.0002104852899650565,0.0002116339266661812,2.8944943399573507e-05,0.2682461479287286,0.00030613117523455355,0.00012357179027028777,7.969287869830205e-05,8.047955007673382e-05
1,uj0008,uj0008,0585_101037.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1967-01-22,1967,1.0,BierwischManfred,JohnsonUwe,712,0.0001385359485553169,0.00010558629235050326,0.00014204713288543515,9.21408350651966e-05,0.00014753627664547585,0.00014106521631553157,0.00013023375933218854,9.778776345625296e-05,0.00011497710726194442,0.2627675019438681,0.0002366625535447996,0.00018462170524018523,0.00012227738794073166,0.0001090156308423072,0.0001362628092063387,0.5055475626230577,0.00017899246592694134,0.00012591135579961146,0.00011506898663987092,0.00018486435604017304,0.00010912482454667964,0.0001901583595742696,0.00015608917916123626,0.0001364887641620614,0.00011771969203357745,8.127429713444978e-05,0.00010164682405106092,0.00010879373313153293,0.00010847122312798996,0.00010944332367208692,4.385429875490312e-05,0.2269473417409596,0.00016034759428312995,0.00016122262517845394,2.2050244183588724e-05,0.00017795432986711498,0.00023321058441697824,9.413693134750462e-05,6.070999727767887e-05,6.130928316147564e-05
2,uj0495,uj0495,0294_060266.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe",1962-05-04,1962,5.0,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe,630,0.000133246069102168,0.00010155456799113184,0.00013662318179212494,8.862251425900713e-05,0.00014190272718369578,0.00013567875888608266,0.00012526089203830632,9.40538194072824e-05,0.00011058680248091064,0.0890875249958816,0.0002276257916618252,0.00017757207967122757,0.0001176083280411337,0.00010485296005773088,0.00013105972768009394,0.5026082932554397,0.00017215778815810715,0.00012110353587338823,0.00011067517352155332,0.00017780546505314496,0.4037661258875961,0.00018289732148526572,0.00015012904426257344,0.00013127705473461065,0.00011322466394438231,7.817090600049458e-05,9.77655249974016e-05,0.00010463953532565392,0.00010432934009714928,0.0001052643217941294,4.2179758995837016e-05,8.63212102823361e-05,0.00015422485536080975,0.00015506647393245666,2.1208274031725165e-05,0.00017115929245639517,0.00022430563309113784,9.0542391272451e-05,5.839183675292752e-05,5.896823940593605e-05
3,uj0878,uj0878,0382_101344.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1963-08-05,1963,8.0,JohnsonUwe,BierwischManfred,1431,6.210418106544992e-05,4.7333203306049176e-05,6.367820737173217e-05,4.130574889827834e-05,6.613893169291249e-05,6.323802469651766e-05,5.8382398610212937e-05,4.383720637858543e-05,0.2771781242904569,0.0567771582791975,0.0001060932864720612,8.276393189216404e-05,5.481564258282917e-05,4.887053900014642e-05,0.0102308679565228,0.6334228664145366,8.024040423586871e-05,5.644471142919999e-05,5.158419353116063e-05,8.287270964534124e-05,4.891948936760174e-05,8.52459546945234e-05,6.997310623037437e-05,6.118645024136467e-05,5.277247635189133e-05,3.643439639921048e-05,4.556718188618301e-05,4.877106463445547e-05,4.862648685616529e-05,4.906226911220776e-05,1.9659412150957632e-05,4.023314240551772e-05,7.18821080926335e-05,0.0204118399739987,9.88488815787894e-06,7.977501896581885e-05,0.00010454580570636696,4.220057746973054e-05,2.7215641158370204e-05,2.748429459760675e-05
4,uj0229,uj0229,0628_101073.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1968-09-22,1968,9.0,JohnsonUwe,BierwischManfred,427,0.00019491335677270557,0.00014855478946681656,0.0001998534227351355,0.00012963768354483477,0.0002075763816294493,0.0001984719137715308,0.00018323257942273136,0.00013758263775804678,0.00016176721033163855,0.0106262952936765,0.00033297272812477283,0.0002597537799879916,0.00017203835098014087,0.00015337970230653667,0.00019171516001914197,0.6793631249746943,0.00025183371344884967,0.000177151167409124,0.00016189648015767715,0.00026009517788826527,0.00015353333254965862,0.0002675435839544012,0.0081990505318134,0.0001920330676767472,0.00016562589401372446,0.00011434899200543936,0.00014301214874322586,0.0001530675029956847,0.0001526137470714003,0.0001539814453630452,6.170087019556624e-05,0.00012627131869767826,0.00022560128384058512,0.0002268324098469828,3.102362351649813e-05,0.2954896764681126,0.0003281159750783912,0.00013244609414788357,8.54160200471667e-05,8.625918620364402e-05
5,uj1147,uj1147,0445_101406.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1964-04-24,1964,4.0,BaumgärtnerKlaus,JohnsonUwe,134,0.0006915491199251225,0.0005270697484125672,0.0007090763860153286,0.0004599521933692138,0.0007364773066859869,0.0290150881246763,0.00065010592983202,0.0004881407494792974,0.000573947182429585,0.0377019065295556,0.001181381311709,0.0009216017871848284,0.0006103890066006292,0.0005441884532733881,0.0006802019747787104,0.4286043416387958,0.3123135479186672,0.0006285291882708118,0.0005744058294710709,0.0858555529844667,0.0005447335306410145,0.0009492398729812868,0.0007791720171150112,0.000681329905488409,0.0005876377234402132,0.0004057081879611856,0.0005074045577969743,0.0005430807756763486,0.0288523841656046,0.000546323426925475,0.00021891358903697856,0.00044800839082051154,0.0008004293388465294,0.0008047973520003641,0.0001100712639449394,0.0575101459400002,0.0011641496383618,0.0004699163841926861,0.00030305451852644127,0.0003060460570393329
6,uj0297,uj0297,0543_100992.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-04-13,1966,4.0,JohnsonUwe,BierwischManfred,460,0.00020820417991545992,0.00015868449769463697,0.00021348110089956373,0.000138477465246609,0.000221730675734943,0.0002120053890983012,0.00019572690945439823,0.0001469641728987514,0.00017279785193780492,0.019874430640077,0.00035567759409261656,0.0002774659655849397,0.0001837693648752766,0.0172109296990608,0.00020478790335386697,0.7256877858047723,0.0002690058426566744,0.00018923081589782543,0.00017293593646194332,0.0002778306428498961,0.00016400251949108918,0.0002857869435485988,0.0002345847404940241,0.0087286731314189,0.00017691965295177402,0.0001221462628259753,0.00015276391336153272,0.00016350492578139474,0.2217752069418863,0.00016448118838461996,6.59081516620673e-05,0.00013488155348405194,0.0002409846665597084,0.00024229974103576668,3.313907368488244e-05,0.0002674456391915752,0.0003504896669961016,0.00014147737677732837,9.12403988111562e-05,9.214105908938714e-05
7,uj0952,uj0952,0196_060165.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1960-02-22,1960,2.0,BaumgärtnerKlaus,JohnsonUwe,244,0.00029316297057027527,0.000223436526329592,0.0003005931664087673,0.00019498390995426656,0.00031220902285153217,0.00029851528278731745,0.00027559428547250804,0.00020693366248408508,0.00024330890764449992,0.2680167437378584,0.0005008136728658324,0.0003906873855081076,0.0002587574030863562,0.00023069352402464724,0.0002883526647181408,0.5537451581563458,0.0003787750657360117,0.1682891617662991,0.0002435033382716979,0.00039120087121400206,0.00023092459437913087,0.00040240378149432944,0.0003303082551061632,0.00028883081949836593,0.00024911263084470374,0.00017198867606145292,0.00021510001698905212,0.00023022395498692303,0.00022954147515650175,0.0002315985865862232,9.28023132575599e-05,0.0001899206678298872,0.00033931970404829285,0.000341171401454555,4.666164381210864e-05,0.0003765782131910328,0.0004935087853302705,0.00019920795087482256,0.00012847151465621945,0.00012973969401144683
8,uj1143,uj1143,0471_s000047.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1964-07-04,1964,7.0,JohnsonUwe,BaumgärtnerKlaus,131,0.0005911355893802738,0.00045053876491970765,0.0006061178812695046,0.00039316673693909,0.0006295401645513711,0.0006019280241506468,0.0005557099863455429,0.0004172622903131112,0.0004906095549588667,0.1048279896840624,0.2188111415305353,0.000787784410311164,0.0005217599947306286,0.00046517181902354935,0.0005814360595267268,0.6083720624104934,0.0007637643365765237,0.0005372662063273257,0.0488912900077027,0.0007888198059984221,0.0004656377506857926,0.0008114094221373682,0.0006660355660864264,0.000582400213721486,0.0005023122175696278,0.0003467990080484894,0.0004337289769959192,0.000464224977171968,0.0004628488207085121,0.00046699679265416335,0.00018712714650368867,0.0003829571848542964,0.000684206306310588,0.0006879400801752594,9.40888211859319e-05,0.0007593345897997343,0.000995114103643661,0.00040168411863392687,0.0002590507402321328,0.00026160790476465866
9,uj0453,uj0453,0146_060124.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-11-21,1958,11.0,BaumgärtnerKlaus,JohnsonUwe,194,0.0169826231408056,0.00030862989404760054,0.0004152053320204336,0.0002693286744952506,0.0004312501596146221,0.000412335179084985,0.0003806747111707107,0.0002858347083016153,0.00033607934933785344,0.0883873761609596,0.0006917672474292345,0.017117332314564,0.0003574181500690367,0.0003186538881837462,0.00039829769027570426,0.565948629691048,0.2989214556526472,0.0003680402780961803,0.00033634791377025605,0.0005403605463146521,0.00031897306258281747,0.0005558349768817562,0.0004562503877548047,0.0003989581590969101,0.0003440959547952722,0.0002375656645858053,0.0002971147848720204,0.0003180052787341566,0.0003170625784460137,0.00031990403903004784,0.00012818659768190128,0.0002623348856727397,0.000468697782001,0.0004712555069338514,6.445310631339988e-05,0.0005201624637967286,0.0006816771036950606,0.00027516328588658994,0.0001774559898858958,0.00017920770911670692
