idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
uj0002,0.000174608314775,0.0001645543251486,0.0002154876468872,0.000236282373746,0.0002604789238359,0.0001997826716691,0.0002777188573411,0.000238226853029,0.0002704474148279,0.0001319579305113,0.0003638826273192,0.0001640993099453,0.4939071914511435,0.0641749033233085,0.010856527783689,0.2028248841706838,0.224808317946023,0.0003077805080251,0.0002029895025043,0.0002198780655864
uj0003,0.0002988931804432,0.0002816828377429,0.00036887010912,0.0004044663638304,0.0734502311648593,0.000341986452418,0.000475397020163,0.0004077949086247,0.0004629498203718,0.0002258845782117,0.0006228915039216,0.000280903946191,0.4895703768325972,0.0003475916635996,0.0003330350592052,0.4293239770546585,0.0015523497043972,0.0005268563243426,0.000347475880964,0.0003763855943372
uj0006,0.0001897843867732,0.0001788565551958,0.0002342167437694,0.0002568188431603,0.0176661073467648,0.0002171467715009,0.0003018567764298,0.0002589323267524,0.0002939533368936,0.0001434270467257,0.0003955094656984,0.0001783619923712,0.6063670632599968,0.0060150354781174,0.0002114630196364,0.1335384531749428,0.0009856756727261,0.0061288608710513,0.1972278399898511,0.0292106369416416
uj0007,0.0002313383587275,0.0002180178392446,0.0002854993396,0.0426911635706621,0.1062903915339597,0.000264691835699,0.0003679493999341,0.0003156264880945,0.0003583154739737,0.0001748309128628,0.0075451265681373,0.1202887360661978,0.689692173677034,0.0002690301760825,0.0002577636059847,0.0003277419015577,0.0294535684427146,0.0004077780469193,0.000268940562245,0.0002913162003681
uj0008,0.0110357520548596,0.000329842745076,0.0004319366076526,0.0004736188289132,0.0005221198725399,0.0110862130741974,0.1180999979132315,0.0004775164620131,0.0005421013250486,0.0002645045397323,0.1182727098391562,0.0003289306847969,0.4023011503906151,0.000407020141539,0.0003899747638692,0.0004958460686558,0.2369044007278875,0.0006169340584407,0.0004068845633026,0.0966125453384719
uj0009,0.0004333471306267,0.00040839489647,0.0005348024438835,0.2255061468114193,0.0006464628810972,0.0004958254572714,0.0006892493642399,0.1725886819582347,0.000671202922679,0.0003274963773871,0.0273642380429559,0.0004072656287544,0.5642621567271966,0.0005039521136859,0.0004828473740709,0.0006139319627208,0.0022506578742689,0.000763857094591,0.0005037842474507,0.0005456986909953
uj0013,0.2718489267372141,0.0002149810093854,0.000281522541544,0.0490611428996709,0.0003403011249888,0.0002610048710317,0.0839384582105295,0.0003112300407821,0.0003533244001509,0.000172395645463,0.0004753922721158,0.0002143865575069,0.5825803571304227,0.0072299189546569,0.0002541731465159,0.0003231766953516,0.0011847569736391,0.0004020979954469,0.0002651944159086,0.0002872583776743
uj0014,0.0003073061880976,0.0002896114223514,0.0003792527717384,0.0004158509615312,0.0004584362735926,0.0003516124152373,0.0004887781175957,0.3569505378566465,0.0004759805639191,0.0002322425977646,0.0475524326668784,0.0002888106071792,0.5314976197473724,0.0003573753974476,0.0003424090653238,0.000435367117678,0.0015960440099213,0.0568360960670101,0.0003572563558544,0.0003869797968595
uj0015,0.0006741821668401,0.0006353625921797,0.000832021824922,0.0009123125833009,0.0010057381603739,0.0007713831649798,0.0010723034653637,0.0009198204345624,0.0010442276152762,0.0005095042789827,0.0014049913858773,0.0006336057277593,0.4867667549065558,0.0007840262551111,0.0007511924411116,0.4537929145386465,0.04466854479133,0.0011883748496103,0.0007837650962983,0.0008489737209173
uj0016,0.0004168034842551,0.0003928038373175,0.0005143855958533,0.2932499870748836,0.0006217832362088,0.0004768966114399,0.0006629362841755,0.0005686658307969,0.0133710554376643,0.0003149937348805,0.0899469523581639,0.0003917176810117,0.5936225486190156,0.0004847130211251,0.0004644139851234,0.0005904942321586,0.0021647357916152,0.0007346957577359,0.0004845515634235,0.0005248658631507
uj0019,0.0007515276478821,0.000708254501437,0.0009274754448058,0.0010169775523356,0.0011211213693084,0.0008598800207224,0.0011953233721944,0.0010253467410753,0.0011640265230395,0.000567957105962,0.001566178880809,0.0007062960809233,0.9326756785514893,0.0008739735880929,0.0008373729180963,0.0469546645963432,0.0039031794579797,0.0013247110342829,0.0008736824678616,0.0009463721453582
uj0021,0.2859521354694482,0.0008000388813475,0.0010476691864778,0.0011487700843062,0.0012664101454158,0.0009713139111379,0.0013502281617676,0.0011582238560557,0.0013148754797348,0.0006415600137878,0.0017691437149361,0.0007978266644766,0.5870107962703869,0.0269057080402266,0.0787013124884572,0.0012026826116684,0.0044090017372637,0.0014963834777274,0.0009869050501236,0.0010690147552534
uj0023,0.0004333471306267,0.00040839489647,0.0005348024438835,0.0005864112989833,0.0006464628810972,0.0004958254572714,0.0006892493642399,0.0005912371546071,0.000671202922679,0.0003274963773871,0.2258228282009876,0.0004072656287544,0.5113398660183882,0.0005039521136859,0.0004828473740709,0.2387642401523589,0.015481230551471,0.000763857094591,0.0005037842474507,0.0005456986909953
uj0024,0.0001691964113735,0.0001594540404734,0.0002088087076243,0.0002289589116083,0.0002524055008964,0.0001935905007993,0.0002691110906913,0.0002308431226614,0.0002620650231524,0.0001278679559078,0.0003526042547452,0.0001590131282544,0.333957607993484,0.0001967634792376,0.0001885233272822,0.0002397041022739,0.3418186260278435,0.000298240994512,0.3204735523798375,0.0002130630473406
uj0026,0.0001367105898617,0.0335202567176427,0.0001687172993555,0.0001849986510113,0.0002039434798395,0.0001564209981822,0.0002174415854808,0.0001865210923114,0.2631691647797071,0.0001033172248433,0.0002849040074942,0.0001284825037537,0.5870559996922984,0.0001589847626876,0.0001523267252905,0.0001936807580498,0.0007100283902266,0.0002409785287387,0.112854967410157,0.000172154803067
uj0027,0.0001372836016268,0.0001293787781456,0.0001694244647448,0.0001857740584151,0.0002047982930144,0.000157076624585,0.0002183529749117,0.000187302880909,0.0002126358942645,0.0001037502709257,0.0002860981604006,0.0001290210281382,0.0236746378822301,0.0001596511349092,0.0001529651908681,0.0001944925558275,0.1683698818126213,0.0002419885714299,0.8049126094455468,0.0001728763764848
uj0028,0.0019751805493238,0.0018614491684395,0.0024376101979993,0.0026728414931012,0.0029465544326007,0.0625644262793995,0.0031415736753848,0.0026948375685069,0.0030593186474027,0.0014927166441684,0.0041162638139172,0.0018563020070317,0.8833612939758493,0.0022969955086662,0.0022008008687576,0.0027982796831273,0.0102584171954917,0.0034816330121238,0.0022962303804373,0.0024872748982702
uj0032,0.0744682737842207,0.0004567381553394,0.0005981090454402,0.0006558270372202,0.0007229871537569,0.000554518204517,0.0007708384358199,0.0006612241477488,0.0747342854720203,0.0003662633705295,0.0010099952086444,0.0004554752119045,0.8382101798323688,0.0005636068441937,0.0005400038561936,0.00068660542671,0.0025170768162845,0.0008542777672835,0.0005634191069931,0.0006102951228103
uj0035,0.0002160768126406,0.0002036350567277,0.0002666647574189,0.000292398115565,0.000322341210927,0.4884301740209282,0.0003436755321863,0.0002948043977988,0.0003346771627582,0.0001632972007333,0.0004503027154676,0.0002030719779593,0.499057250320582,0.0002512820756221,0.000240758768681,0.0003061205493413,0.0077192964182765,0.0003808766567197,0.0002511983736694,0.0002720978759959
uj0036,0.0017625957392954,0.0016611050439564,0.0021752549915133,0.0023851688035127,0.0026294225559694,0.0020167200303297,0.0028034522600031,0.0024047974844475,0.0027300501794153,0.0013320584783438,0.0036732384098812,0.0016565118614395,0.8421008695149097,0.0020497743855071,0.0019639329860948,0.0024971063270776,0.1167823632872659,0.0031069116770416,0.0020490916065293,0.0022195743774656
uj0037,0.0012803066196378,0.0012065862501978,0.0406692456087887,0.0017325285316482,0.0019099485089975,0.0014648963158276,0.002036359447774,0.001746786327452,0.0019830419640331,0.0009675748383744,0.002668150924703,0.0012032498742777,0.8071275302970166,0.0014889061944389,0.0014265530924449,0.0409030305807341,0.0066494779157735,0.00225678497801,0.0796667969564967,0.0016122447733725
