year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1964,0.011055390697664496,0.023445734302435486,0.016592916249004545,0.007294394160929172,0.13503921570214672,0.00475262774735848,0.016846311265408156,0.021271112373795982,0.003508189807879483,0.0059592841503293605,0.01668950135587622,0.060027190754205956,0.5688598520973965,0.0013981081777056615,0.005849601829040779,0.007739683072373356,0.06210491399638029,0.01062393650006891,0.006436960253615487,0.014505075506383996
1965,0.015826881377944413,0.004653724231731903,0.0814334442276051,0.008858358837244779,0.020387182952907316,0.02320036208695186,0.033370595636328895,0.003440293903963626,0.008738871078531895,0.012061872315273715,0.030524924683804716,0.003508167926824332,0.5421887342550524,0.011901937336223136,0.0009269894605686025,0.011133706920849527,0.1660390343075197,0.008763882055503222,0.004231624936077952,0.008809411469091956
1966,0.0097635922288866,0.0038821540677589105,0.022223841678823495,0.004878947881483107,0.02989835371244345,0.008222748015347031,0.002176283184842869,0.022874528431530174,0.006712048136121886,0.007689241541092606,0.12643132432572737,0.015003953002299873,0.5587531714332769,0.011122637351362256,0.0026536502113394486,0.09492693092758689,0.03370749673970384,0.02193913593800912,0.013728376612060033,0.003411584580303356
1967,0.04405753478850531,0.0003869843337974154,0.0005067648230875,0.04738153455744177,0.015715080378003253,0.0012918125165058613,0.016123803562092746,0.041216295454713406,0.001614897172019877,0.00031032701074296923,0.04023863673284282,0.009622169736605232,0.5747379795063241,0.008373630789744537,0.00725887177116573,0.11609141340595573,0.04379711259086441,0.00549986793690573,0.015631773380249108,0.010143509552431476
1968,0.06347953194934423,0.008952249285631687,0.0015925941420531333,0.01095906761184273,0.009910229611319146,0.0037034024375620493,0.03350275451948225,0.02491481020635963,0.02899577537618081,0.000524314226767725,0.03792846036636121,0.007056858717023346,0.5199990528498296,0.03554583755647791,0.019863814980341208,0.06900302701616869,0.04585702998360131,0.018405590312730747,0.028018447629390906,0.031787151221530786
1969,0.010144419576364585,0.013965196806871643,0.012169119115299548,0.04833483880732072,0.030448000600617295,0.011922908532843132,0.01963658040074519,0.02173379611712746,0.04185567321282349,0.005812645293323444,0.03646428351753424,0.020161770285224943,0.6026522781870319,0.016176860308606857,0.013913850397128651,0.00279829655370355,0.07086822369233203,0.007608925617566046,0.0054612421833832425,0.007871090794151063
1970,0.00316092906856819,0.007529020641106598,0.007279527879619821,0.02326616614339608,0.006758072238832365,0.06343200520701184,0.013117312452269315,0.022782860593765795,0.01517751742985178,0.003071967502303232,0.03669855390369868,0.000643741727660515,0.6890217405587424,0.005567646645352461,0.02273186790294467,0.015576085121982119,0.03738802183388812,0.00350188365550914,0.015947540090191115,0.007347539403304805
1971,0.007128242821056206,0.0008459153186675,0.004995125483493756,0.016950112474974764,0.003217015616837628,0.0013625275585097223,0.048912933187132815,0.017915367057363712,0.018698686698218895,0.003634806158492856,0.042640572381461725,0.001179092074352939,0.6391748992976154,0.0010438446134524834,0.04798043709516651,0.028903589730347172,0.09111038664024654,0.004541146524260111,0.016727062544618868,0.0030382367237293834
1972,0.003530917830958655,0.023724765194531105,0.0009990517677152214,0.016106071842472692,0.0074900711129805226,0.004831305643317689,0.023721486647945485,0.020785327915464176,0.0290785301139935,0.06499498405749313,0.004309505513467328,0.008005645627515509,0.6929906019714485,0.02887621951704378,0.018306638072024952,0.004103510728230263,0.01750821773063057,0.009170059384676387,0.02007403381798734,0.0013930555101023979
1973,0.0011847986525066738,0.007922607205092896,0.002026928840134563,0.050934525195327846,0.01877407471800937,0.0009852230920189737,0.03554191458316348,0.04670373888731233,0.005190732721861573,0.0006507471305124105,0.002724651643285911,0.0016242023773658945,0.5969447877798373,0.007591203628840968,0.002065546848102563,0.0033436173265371633,0.1257950466020648,0.0028127006448369156,0.06808876613411878,0.019094185989068636
1974,0.01685701134607841,0.0007560948455622835,0.010053185867203942,0.0010856711589030908,0.02268835283013966,0.03477054259824621,0.0012760636729629402,0.036223806152334004,0.022659960985479365,0.03013150799987194,0.023017206496008837,0.01574263789907996,0.6011905268460382,0.05242084413783093,0.0036058891326415476,0.016751034279874198,0.07550562597820233,0.003017428901691418,0.03123631229111892,0.0010102965807308024
1975,0.0011933821082247401,0.028524879010787187,0.028260944886368565,0.019908126179537234,0.0034361610706144362,0.07315954605226786,0.01736333159010335,0.01668201816753477,0.009297799202800964,0.010501679817120958,0.009132213421232124,0.005662486943519036,0.7020333495861693,0.004704463360826812,0.00738714264637388,0.008615183097532031,0.025530295786367188,0.009649515315160976,0.014358799153604709,0.004598682603853084
1976,0.0008012512160285824,0.012942900989346999,0.045967833658984145,0.023304761172768883,0.006223889771069994,0.0009167725421467764,0.003679914661509582,0.0021514969935773173,0.025003871407016192,0.0006055350366504412,0.005375132477976112,0.006471296205181511,0.6398155549039881,0.002737169463107617,0.002608185147251706,0.017654593825125922,0.12494275877470544,0.02169340643773188,0.0553574703311682,0.001746204984663694
1977,0.001208773420020053,0.0007272577064127412,0.030371209834028495,0.036904661106858035,0.0011512022217990531,0.057999873737787734,0.008728441024856924,0.04433257809845414,0.001195258565433253,0.006702337036730323,0.06267209276446974,0.0114451780783544,0.630438578148513,0.000897423208538853,0.003252741384874106,0.03289616639064777,0.062294404239338574,0.004912934461230677,0.0008971242772490412,0.0009717642944021411
1978,0.010018203013497538,0.0048998254013653125,0.005836729384110625,0.00104231195026025,0.001149050142000225,0.06944222787182106,0.0012251006252814874,0.001050889627729475,0.0433106548903442,0.000582105747978275,0.001605194686906675,0.000723890949094875,0.6018181711885924,0.0008957455481578001,0.0008582331019515875,0.005977377497892687,0.08185314598297294,0.0013577115232324,0.16538348320745838,0.0009699476593508625
1979,0.004663416168802208,0.008461820516918774,0.08133112803335292,0.038015070024704604,0.009732439695466133,0.01710226238125226,0.05276478411679411,0.018951689319233182,0.06610223844471323,0.01294254622591809,0.044887771536873296,0.0008355208387577001,0.5665296464491347,0.00103387681894085,0.013450283994696034,0.0012595046382909167,0.026708938746859038,0.01937088929162864,0.014736651256661059,0.0011195215010012499
1980,0.00049121913233223,0.00046293461411130003,0.0060881135809360805,0.01207536096338965,0.012187150036872051,0.01209014472411893,0.02062715523477851,0.0022680851395276698,0.13213699462273445,0.014823751435634866,0.04808682721644898,0.00046165453662086003,0.660245440246547,0.0005712531652482501,0.00244910270699959,0.00069592044050823,0.0100246758237728,0.0008658675521588201,0.025417815439933832,0.03793053338732506
1981,0.012815871238608475,0.035359436998525784,0.026261995311099805,0.01029370284350525,0.0031326328175904,0.07303691182457243,0.0013244680121098666,0.017817598436261815,0.12828638466700834,0.00042371587830040833,0.024841143307173977,0.004217091692378967,0.5260146063598276,0.015797037880373416,0.0011372697356822417,0.012717382194065015,0.056119696796948525,0.000988280793555175,0.04422551523922344,0.0051892579731881916
1982,0.0006257717290403636,0.001023502396277927,0.03223368563190261,0.002482372762413009,0.0067960637788161,0.0007159930959972909,0.0033694528024558997,0.006835492859716117,0.1692280241450138,0.00047291872923128177,0.010140795574945072,0.012137693877470601,0.6583710112091873,0.001304626660023918,0.003968391889744227,0.011175588660183809,0.0339313534177834,0.015677834049262873,0.022487299864834817,0.007022126865698655
1983,0.11837193308351407,0.0008979899948935,0.0011759384066816999,0.0012894173848181333,0.0014214604646458334,0.032401988710639436,0.04828498746801454,0.005541854158430233,0.060861417235315664,0.0007201080934151667,0.0700736856926412,0.0008955069298038666,0.6328824721279303,0.0011081038472980332,0.009545349259616967,0.0013499305814881,0.009190634337749802,0.0016795901084954666,0.0011077347383768668,0.0011998973762301999
1984,0.00106192272686175,0.0010007769555752499,0.1459734737549189,0.00143700844350405,0.00158416561918105,0.00121502667127775,0.0016890144473849999,0.02698181195567755,0.0843093248245531,0.00080253409226305,0.0022130402687763,0.0009980096704885,0.6402534652213279,0.00123494114752545,0.0011832237111847,0.00150444818457005,0.0055152661184575,0.00187184165185915,0.0523004851707349,0.0268702193638773
