sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
DohertyMonika,0.0008281273999821857,0.028400804404994946,0.010342711039123315,0.0011206333907066285,0.0012353921073246287,0.06415651454325293,0.0013171571786385285,0.04229692711525042,0.016606062122041045,0.0006258463581309429,0.044707778561639724,0.05426142647048986,0.5033996368629031,0.0046457684621703434,0.01268474291265287,0.005004073378799157,0.10986379842730178,0.004400237836600957,0.028446810166332402,0.06565555126166325
JohnsonUwe,0.011718927002814381,0.011794842316231856,0.019445028737897725,0.01718333374076098,0.029655422946712702,0.021059033821142596,0.01721525116914649,0.015488592294119481,0.03302629326227801,0.01177941325811686,0.016624275217748355,0.011670264696213933,0.6281281259383251,0.01313613755951632,0.014786082649173487,0.036573631634812614,0.04366847344191064,0.01615777892304064,0.01764015672800479,0.013248934662032056
JohnsonUwe+BaumgärtnerKlaus,4.1693223338905e-05,0.3411874135555336,5.145444877592045e-05,5.6419843421155206e-05,6.219753028689881e-05,0.0560570973985894,0.0038851363567147,5.688414896769447e-05,6.457782083501303e-05,3.150910353401421e-05,8.688841461822436e-05,3.918386812290384e-05,0.517639261705508,4.848627472767748e-05,4.6455744097409375e-05,5.9067663375525e-05,0.0804118077060773,7.349227026778567e-05,4.847012397014743e-05,5.250279923743372e-05
JohnsonUwe+EbelGertrud,0.0478513887225894,0.0014302091360427,0.0018728915268807,0.0020536270275014,0.0022639291691674,0.2797391705782714,0.0950813609802657,0.0484043235333292,0.0023505694132111,0.0011469005000026,0.0031626531698212,0.0014262544122742,0.4933786980190371,0.0017648528993663,0.0016909435736817,0.0021500050798413,0.007881860135149,0.0026750466393136,0.0017642650276146,0.0019110504566385
KlemmEberhardt,0.0011267215082766545,0.04473988887418831,0.06658467904145769,0.040939144541031335,0.01619487342820318,0.01318475867088601,0.038232334561282215,0.00830483286940753,0.007658383220707505,0.020516770879737217,0.011632799681062818,0.0010589084617584456,0.621068632962216,0.005653206268162832,0.00460197204150425,0.0052246294182229916,0.022680039699927393,0.005684181424203749,0.048550155746780545,0.01636308670098228
KlemmEberhardt+ZiegnerUta+SchmidtElisabeth,0.0015913245932408,0.0014996957325341,0.0019638858119268,0.0021534023323905,0.0023739219867902,0.0018207556675632,0.0025310412523195,0.0021711236975385,0.1968044517339474,0.0012026225690701,0.0033163104211389,0.0014955488688277,0.7602740627207965,0.0018505981363351,0.0017730979319731,0.0022544629046954,0.0082647996794512,0.0028050135663437,0.0018499817028815,0.0020038986902351
KlemmErika,0.0015328910056191666,0.016745399069859442,0.012719385170059579,0.0020743291977147332,0.00228675134981824,0.016920477234643627,0.008827272262708514,0.0033592483299599335,0.0023742649954365267,0.0011584621560632,0.01071831300953426,0.00988412186379432,0.7192716652173659,0.03377682160753915,0.0017079896103838867,0.0021716788163700265,0.11409862230558923,0.00565414928408348,0.02188354079430311,0.012834616719152774
KlemmIne,0.014995225686570912,0.027221005609843845,0.05199468003562578,0.06143986591519507,0.0016503204962724789,0.0020445413272614107,0.020788189358763337,0.004197019556488831,0.007378111678356742,0.0008360479771703578,0.0030842320487163895,0.003370320376050637,0.6614544941268145,0.031954879808961466,0.0075165344263139365,0.001567274055511579,0.05418216284915382,0.007955608047027704,0.02357780842675063,0.012791678193149652
MenzhausenJoachim,0.01524356589237739,0.048438703329100705,0.0008977856759896112,0.0009844226975529444,0.008090606676189698,0.054330161072355096,0.0011570594216177557,0.04230821639012053,0.06795530193150941,0.016162936181026034,0.0015160433336562445,0.0046667876106129,0.5858217489209046,0.0008459964875374889,0.0008105674554930001,0.04466703079487273,0.06567094395918599,0.03219348710277571,0.0033951568879058,0.004843478179215322
MenzhausenJoachim+MenzhausenIngelore,0.3530264086623703,0.0007248870194654,0.0009492561070187,0.0010408600655272,0.0011474495766817,0.0948153352252346,0.0012233941257121,0.001049425794751,0.0011913623071264,0.0005812949058419,0.0016029587366627,0.0007228826077657,0.5318697833606704,0.0008944978225746,0.0008570376291972,0.0010897083055097,0.0039948410041765,0.0013558203037832,0.0008941998657296,0.0009685965742001
