,segmentID,idno,filename,corpus,genre,sender,receiver,date,year,month,sender_norm,receiver_norm,tokens,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,uj0605,uj0605,0993_101677.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1976-07-03,1976,7.0,JohnsonUwe,BierwischManfred,350,0.00013442566523119207,0.00015420366569839571,0.00014579320015041267,0.00019337294130979536,0.00014646189679664578,0.00026501898523788,0.0001228764006614886,0.00016942667462952707,0.0001485103553247699,0.00018053421903040903,6.947202175765972e-05,0.00015723204937985493,6.344598541258392e-05,0.0173820972145013,0.00015410674133684368,0.00024672628971948507,3.029937244626785e-05,0.0001060877838480986,0.00012283174874279056,0.00019179696702335957,0.00012294704065376338,0.4482130577555855,0.0001530630990677178,0.00015447920362830715,0.00025200077665329777,0.00019748327485120644,0.00012499882554087562,0.00014035329190857545,0.00017158508695319985,0.00013734199700235348,8.751317688900256e-05,0.000351720825191454,0.0002035768956301242,0.00015949931907560327,0.00014617568077701534,0.5284629757257894,0.000189557458449268,0.00020192663107402388,0.0001647098849281904,0.0001803138721122416
11,uj0083,uj0083,0924_101596.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe",1974-03-25,1974,3.0,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe,402,0.0001130389289591307,0.00012967030650091818,0.0001225979218044646,0.00016260786314683628,0.0001231602307397319,0.0002228552277840937,0.0001033271191274321,0.00014247137854434726,0.00012488278541437765,0.00015181174461419166,0.0072901065228093,0.4846552659612906,5.335191182026571e-05,0.0001532809984589508,0.00012958880252620435,0.00020747284745055712,2.5478829534296227e-05,8.920952290778922e-05,0.00010328957120042788,0.0001612826218315008,0.00010338652050033726,0.44198883655163,0.0001287112007370254,0.0001299020071395666,0.0002119081787005956,0.0001660642544571327,0.00010511187231983405,0.000118023487300193,0.00014428639368227155,0.00011549128074280689,7.35900824320293e-05,0.00029576305465095167,0.00017118839771613982,0.00013412343667415418,0.00012291955086469227,0.0611066110651053,0.0001593994126230902,0.0001698006854991315,0.00013850501650293525,0.00015162645425623617
12,uj0760,uj0760,0804_101254.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1971-10-17,1971,10.0,BaumgärtnerKlaus,JohnsonUwe,214,0.00016234947599203073,0.5714348844360736,0.00017607835235118857,0.0002335416799960782,0.00017688595519940107,0.00032007052602129053,0.00014840111986703084,0.00020462113241447776,0.00017935993342417235,0.00021803601126175733,8.390322122687849e-05,0.0313489105499619,7.662541574792164e-05,0.00022014619218785371,0.00018611883868937376,0.0002979779477417964,3.659336355954694e-05,0.00012812505772073462,0.00014834719254898338,0.00023163833364373,0.000148486433677531,0.34397847135131,0.00018485840397086727,0.0001865686713737937,0.00030434808686931027,0.00023850583989406255,0.00015096442923513638,0.00016950842947977788,0.00020722790478283723,0.00016587160797518053,0.00010569200744435452,0.0004247826601200806,0.00024586526890376845,0.00019263159924464576,0.00017654028444726006,0.0462175620347185,0.00022893361916187776,0.00024387220020315745,0.0001989245391704748,0.00021776989238751247
13,uj0899,uj0899,0357_101318.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe",1963-02-19,1963,2.0,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe,265,0.00016405339012654104,0.00018819050725360723,0.00017792635581112708,0.00023599278103666384,0.00017874243473171205,0.0003234297773523795,0.0001499586411597451,0.00020676870226408816,0.0211719369782286,0.00022032437492385744,8.478381467324379e-05,0.0001918863536434527,7.74296260982034e-05,0.00022245670293163908,0.00018807222054049248,0.0003011053297910895,3.697742361897976e-05,0.2520178049748369,0.0001499041478557658,0.00023406945840331555,0.00015004485036831594,0.6099723273720103,0.00018679855712186636,0.00018852677437516236,0.000307542325741096,0.00024100904151683032,0.00015254885334990627,0.00017128747931744668,0.00020940283361378564,0.00016761248810809044,0.00010680128176931782,0.0109245882016707,0.0002484457102899228,0.063166737134814,0.00017839313604497587,0.0362072840996267,0.00023133635700362893,0.0002464317236411061,0.00020101232129556248,0.0002200554630396043
14,uj0104,uj0104,0907_101576.xml,letters-leipzig,Brief + Umschlag,"Klemm, Ine","Johnson, Uwe",0000-00-00,0,0.0,KlemmIne,JohnsonUwe,1643,3.337970490640606e-05,3.829084905509673e-05,3.6202417075724783e-05,4.801710824122442e-05,3.636846346786854e-05,6.580778682866386e-05,3.051186681492486e-05,4.207092739828234e-05,3.6877123336236656e-05,4.482908041689364e-05,1.725083957392992e-05,3.904283754967944e-05,1.5754493510788146e-05,4.526294209819455e-05,3.826678142945928e-05,0.3267886443410944,7.5237426526123716e-06,2.6343026928182383e-05,3.05007791415473e-05,4.762577257975801e-05,3.0529407677323925e-05,0.478598711828421,3.80076309844058e-05,3.835926883769664e-05,6.25751901350485e-05,4.903775947209792e-05,3.103889352547236e-05,3.48516145223719e-05,4.260689027640265e-05,3.41038694010591e-05,2.1730701610834914e-05,8.733702254057465e-05,5.0550887661287054e-05,3.96058311808224e-05,3.629739217163714e-05,0.1931532001001147,4.706967240937777e-05,5.014110472433532e-05,4.089968492709641e-05,4.477436530655504e-05
15,uj0736,uj0736,0809_101259.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus + Baumgärtner, Sabine",1971-11-27,1971,11.0,JohnsonUwe,BaumgärtnerKlaus+BaumgärtnerSabine,149,0.0003452064905572825,0.0003959965991260696,0.1107976577742215,0.0004965837016576232,0.0003761156569809644,0.0006805714791716157,0.00031554786038596766,0.0004350894425931268,0.0003813761195446399,0.000463613730828882,0.00017840486622576945,0.0004037735195596751,0.00016292994292837253,0.000468100644922614,0.0666497032986313,0.0006335956489841466,7.780909999794535e-05,0.0002724345197787713,0.00031543319379961394,0.0004925365834849635,0.00031572926461249115,0.3780529257463215,0.0003930676122905132,0.0003967041833633249,0.0006471405856655477,0.0005071390804568286,0.0003209982693002518,0.0003604286968161392,0.00044063226763438063,0.0003526956605330598,0.00022473473811280285,0.0009032226956915952,0.0005227875612752744,0.0004095958914517544,0.0003753806512995124,0.3191197178615085,0.1109100448395427,0.0005185496649262202,0.0004229766781392943,0.0004630478776772917
16,uj0396,uj0396,0095_060079.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1958-03-18,1958,3.0,JohnsonUwe,BaumgärtnerKlaus,172,0.00020226442757573693,0.00023202352109565023,0.00021936866090371785,0.00029095981943176347,0.00022037481954269156,0.0003987624926657551,0.00018488675357952324,0.0002549289177856355,0.00022345704562571727,0.2331899462928668,0.00010453151702225412,0.00023658019775971275,9.546440331453244e-05,0.0132141767375299,0.00023187768324189103,0.0003712382726332039,4.5590142427105295e-05,0.0001596256550853588,0.0001848195677875833,0.00028858851975196054,0.00018499304249077275,0.7391061417601197,0.000230307360299501,0.0002324381109849626,0.0003791745627649173,0.00029714445879708875,0.00018808027360089276,0.0002111834685544191,0.00025817658654270844,0.00020665250462412207,0.0001316772552201663,0.0005292189646334578,0.00030631326385073424,0.0002399916594503181,0.0002199441627981332,0.0058209059271122,0.0002852188290086748,0.0003038301828467155,0.0002478317703227965,0.00027131040835113126
17,uj0630,uj0630,0061_060055.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1957-09-12,1957,9.0,BierwischManfred,JohnsonUwe,635,7.227222096584538e-05,8.290560721370202e-05,7.838382914800256e-05,0.0001039644618393461,7.874334525448834e-05,0.0001424840310688811,6.606290818662964e-05,9.109006115219344e-05,7.984467249828021e-05,9.706188879349872e-05,3.73507343168316e-05,8.453377854705088e-05,3.411091378456558e-05,9.800126639996688e-05,8.28534970838171e-05,0.00013264919982372688,1.6290065865004153e-05,5.703672541147695e-05,6.603890165983178e-05,0.00010311715963950288,6.61008868651947e-05,0.6663498500822224,8.229239631073304e-05,8.305374661937862e-05,0.00013548495953156518,0.00010617432952672026,6.720400248289112e-05,7.545913281258314e-05,9.22505036326052e-05,7.384014903830536e-05,0.0046706796148725,0.0140599860146228,0.00010945048595606424,8.57527467861775e-05,0.1757765023613203,0.0020799000814324,0.1341871624324886,0.00010856324255321064,8.855414015110975e-05,9.694342212173965e-05
18,uj1016,uj1016,0651_101099.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1969-02-06,1969,2.0,BierwischManfred,JohnsonUwe,664,6.425122689726998e-05,7.370448713151985e-05,6.968454994686278e-05,9.242616509667208e-05,7.000416584661432e-05,0.0001266707136863932,5.873104280825397e-05,8.098060511993453e-05,7.098326439489967e-05,0.0453016207333065,3.320543458190546e-05,7.515195898679972e-05,3.032517932832149e-05,0.1932799030019311,7.365816034462806e-05,0.00011792738235681652,1.448214409459599e-05,5.070661364650679e-05,5.87097005998689e-05,0.0453070039715113,5.876480649589399e-05,0.6951584038648766,7.315933226653848e-05,7.383618556889113e-05,0.00012044842070294067,9.439077484986512e-05,5.974549493883018e-05,6.708444543448793e-05,8.20122581134879e-05,6.564514147462651e-05,4.182853754248343e-05,0.0001681114577711414,9.730333333056004e-05,7.623564236979278e-05,6.98673636192474e-05,0.018291004924938,9.060248466650448e-05,9.651455893802002e-05,7.872612845577913e-05,8.618434202935743e-05
19,uj0650,uj0650,0077_060066.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1957-12-13,1957,12.0,BierwischManfred,JohnsonUwe,565,7.765815904346971e-05,8.908397645119734e-05,8.422522220935233e-05,0.00011171219874651652,8.461153051153327e-05,0.00015310235935783682,0.193830618990861,9.787835992447804e-05,8.579493189472468e-05,0.00010429522569324746,4.013422068954626e-05,9.083348389216804e-05,3.665295921999886e-05,0.00010530460847670242,8.902798292145248e-05,0.0001425346076159496,1.7504049396391644e-05,6.128726963318909e-05,7.09603144834707e-05,0.00011080175309929609,7.102691900830867e-05,0.4725666070994498,8.842506727152153e-05,8.924315564028129e-05,0.2733963460155587,0.00011408675226151406,7.221224204027815e-05,8.108256891691802e-05,9.912528198526818e-05,7.934293371889253e-05,5.055665670359274e-05,0.00020319030398430505,0.0001176070574858618,9.214329322302792e-05,8.444618255409509e-05,0.0568850532053313,0.0001095079814618122,0.00011665369409992632,9.515345464563096e-05,0.00010416793053732351
20,uj0078,uj0078,1096_101812.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Erika",1981-05-20,1981,5.0,JohnsonUwe,KlemmErika,1426,3.16238746605107e-05,3.62766841276216e-05,3.4298107284661375e-05,4.549132524803226e-05,3.4455419349214006e-05,6.234618335274376e-05,2.8906889815799423e-05,3.985792380805002e-05,3.493732282820546e-05,4.247099320454829e-05,1.6343415557572547e-05,3.698911672597767e-05,1.4925779886968922e-05,4.288203301056004e-05,3.625388250074476e-05,5.80427944925756e-05,7.127980768292821e-06,2.495733812180645e-05,2.889638537323016e-05,0.0263459858880172,2.892350799847961e-05,0.2268315209171851,0.1011931826465007,3.634150491124762e-05,5.928362683963166e-05,4.645828845779524e-05,2.9406194009285477e-05,3.3018359283350224e-05,0.0809661051202577,3.230994684948636e-05,0.1375943446535475,0.024360464771851,4.789182348557254e-05,3.752249591779053e-05,3.438808652616228e-05,0.401492503949302,4.4593726180598765e-05,4.750359584028587e-05,3.874829071783231e-05,4.241915620370494e-05
21,uj0346,uj0346,0536_s000163.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-02-25,1966,2.0,JohnsonUwe,BierwischManfred,511,7.433438891134322e-05,8.527118119791547e-05,8.062038169549903e-05,0.000106930915309447,8.099015599774491e-05,0.00014654957655356216,0.0238457322992614,9.368916495378082e-05,8.212290778763902e-05,0.2711665734982881,3.841647556595381e-05,8.694580969957245e-05,3.508421212877192e-05,0.00010079756997950834,8.521758419191067e-05,0.00013643412471211103,1.6754875873717395e-05,5.8664173762833054e-05,6.792321217829706e-05,0.00010605943674677286,6.798696602867856e-05,0.2240740204888966,8.464047333897872e-05,8.542354751581047e-05,0.00013935079811946608,0.00010920383790571692,6.912155722076015e-05,7.761223400141628e-05,0.0048504395978494,7.594705521058885e-05,4.839283119444677e-05,0.00019449375655336863,0.0001125734740245286,8.819955917546906e-05,0.0048363887640488,0.4681838207334433,0.00010482103855078476,0.00011166091460286768,9.108088565332756e-05,9.970954186947498e-05
22,uj1206,uj1206,0956_101633.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Erika",1975-09-24,1975,9.0,JohnsonUwe,KlemmErika,571,7.294677869049997e-05,8.367941237723241e-05,7.911542998623857e-05,0.00010493482126494656,7.94783016609292e-05,0.00014381391553227484,6.66795108651539e-05,9.194025647715114e-05,8.058990821798618e-05,9.796782258078556e-05,3.769934995390808e-05,8.532278035924233e-05,3.442929033479336e-05,9.891596793248613e-05,0.0047504110632637,0.00013388729021605937,1.6442110310539643e-05,0.0047243533289847,6.665528027179386e-05,0.0001040796107119853,6.671784402031668e-05,0.2712258267739181,8.306047802829884e-05,8.382893445219868e-05,0.00013674951768136552,0.00010716531490374525,6.783125564318854e-05,7.616343579724608e-05,9.311153002693804e-05,7.452934112701913e-05,4.7489475585227394e-05,0.1541947432788234,0.2801175268929586,8.65531259219218e-05,7.932298506565146e-05,0.2821063678146998,0.00010286432986476933,0.0001095765250135964,8.938066628370646e-05,9.784825019223126e-05
