,segmentID,idno,filename,corpus,genre,sender,receiver,date,year,month,sender_norm,receiver_norm,tokens,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,uj0295,uj0295,0546_100995.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-04-17,1966,4.0,JohnsonUwe,BierwischManfred,461,0.00011205215342725224,0.00011553054552767868,8.194598367888088e-05,0.00016109155983852589,0.1630873437672119,0.1610476319832309,6.758442547738535e-05,0.1454975274775766,8.22580071743809e-05,8.114187033480003e-05,9.85677113870288e-05,1.2922821860059802e-05,0.00035127323956909425,0.00011277948865909916,7.920675731909692e-05,8.018134050444595e-05,0.0002513608768664114,0.00018961235573502371,7.154981760514021e-05,0.00013957762623698124,9.210334408199358e-05,0.0001815565528348392,8.12985447490883e-05,0.00010875839296796248,5.522313414554264e-05,8.318888382708645e-05,9.196785840317848e-05,0.00017351398984597513,0.00021100858373403149,0.00010425368534193702,0.1334506978795709,0.0223629814695761,0.00013167206438616236,0.0001233864384625049,0.0002870327103938726,0.00010643477925717316,0.0001469965822230322,8.850507568603186e-05,0.00010202956128295144,0.00016621490431598544,0.0223376217921053,0.0223478648129004,0.00013668699360509237,0.00017315721175460052,0.00011978814991414204,7.339162080933288e-05,0.0001511140339795015,0.0001191202155814994,9.558046306811643e-05,8.404918071589436e-05,9.074101480774466e-05,6.028468130059048e-05,6.464858263138024e-05,0.0001374119925901675,0.0001660607489823593,0.00014637807672441224,0.00018785835497217988,4.652256306008398e-05,1.6597556373385298e-05,0.3235751577098165
1,uj0008,uj0008,0585_101037.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1967-01-22,1967,1.0,BierwischManfred,JohnsonUwe,712,8.546310190758245e-05,8.81161002611239e-05,6.250087784892134e-05,0.0001228658617781011,9.238434811298088e-05,0.4844197854183416,5.154719891830672e-05,0.0149255041340124,6.273886074329554e-05,6.188757396703704e-05,7.517840670983515e-05,9.856342852677543e-06,0.0002679189980065009,8.601784648980651e-05,6.041164730427018e-05,6.115496994055468e-05,0.0001917150146441428,0.034043440262298,5.45716362106954e-05,0.0001064570071190474,7.024798043188819e-05,0.00013847468078323868,6.200707083546021e-05,8.295092363004313e-05,4.211914003241964e-05,6.344884804653119e-05,0.3334085546271398,0.00013234055163629922,0.00016093798774464478,7.951514595748976e-05,8.748424796615782e-05,0.0170564304730884,0.00010042736987042572,9.410785461772354e-05,0.00021892221638674023,8.117868428180098e-05,0.00011211550605985877,6.75035514387001e-05,7.781878818751973e-05,0.00012677347888131945,8.767776076173626e-05,9.549019723244053e-05,0.00010425229776148123,0.00013206843404240276,9.136341025413284e-05,5.597639471036871e-05,0.00011525592048563908,9.085397122782025e-05,7.290000777064644e-05,6.410500358152232e-05,6.920892065449259e-05,4.597962380797446e-05,4.93080073574263e-05,0.0001048052604690172,0.00012665590333650105,0.00011164376681306888,0.00014328111726653772,3.5483142681298016e-05,1.265909318446426e-05,0.1111981570321174
2,uj0495,uj0495,0294_060266.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe",1962-05-04,1962,5.0,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe,630,8.221174061455546e-05,8.476380820423933e-05,6.012309222585864e-05,0.0001181915485563354,8.886967468279232e-05,0.3681629816861721,4.958613544663233e-05,0.0850108867286289,0.4946328150598798,5.953312089870162e-05,7.231831672723516e-05,9.48136779412358e-06,0.00025772627810350816,8.274538047413429e-05,0.0054929755756357,5.8828388085896914e-05,0.000184421401798448,0.00013911702122818226,5.2495510938943896e-05,0.00010240695294838708,6.757546376222006e-05,0.00013320654509528109,5.964807162400623e-05,7.979513573688648e-05,4.051675796881186e-05,6.103499781150549e-05,6.747605903733928e-05,0.00012730578297609537,0.00015481525720654145,7.649006891248448e-05,8.415599412048848e-05,0.0001029483310683971,9.660670743401771e-05,9.052761204468008e-05,0.0002105935317888743,7.809031952553311e-05,0.00010785017975394782,6.493544392340087e-05,7.485824743793667e-05,0.000121950504135296,8.434214490837934e-05,9.1857364767726e-05,0.00010028611963214829,0.00012704401783363348,8.788757742021041e-05,5.3846826756220457e-05,0.00011087112014145736,8.739751951036023e-05,0.0163747132908583,6.166619054195224e-05,6.65759340120053e-05,4.423037336210541e-05,4.743213176925037e-05,0.00010081804540674314,0.00012183740163869253,0.00010739638737186538,0.00013783012533781215,3.413322073727961e-05,1.2177490192458451e-05,0.025444796917393
3,uj0878,uj0878,0382_101344.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1963-08-05,1963,8.0,JohnsonUwe,BierwischManfred,1431,3.839300038746764e-05,3.958481959999298e-05,2.807757001454926e-05,5.519562212888348e-05,4.150226511475278e-05,0.3242179445923511,2.315679613622632e-05,0.2122902189336174,2.8184480214998097e-05,2.7802052561411623e-05,3.377275728958559e-05,4.427812313331084e-06,0.00012035854029025033,3.864221096472127e-05,2.713901492679876e-05,2.7472941330426663e-05,8.612505826754811e-05,6.496784777929042e-05,2.4515478650045165e-05,4.782419341612509e-05,3.15578381750852e-05,6.220764697628714e-05,2.7855734714449243e-05,3.726444245509522e-05,1.8921383889542863e-05,2.850343122660192e-05,3.151141602646829e-05,5.9451982631575016e-05,7.229894642158087e-05,0.2716111830909459,3.930096955402007e-05,4.80770177720618e-05,0.0025832039014921,4.227652423275136e-05,9.834748038575088e-05,3.646829084738357e-05,0.0330455157914096,3.032494513648723e-05,3.495890856227667e-05,5.695105975762962e-05,3.93879022380649e-05,4.28975206552757e-05,4.683376122574163e-05,5.932973793585592e-05,4.104362428923348e-05,2.5146545068399337e-05,5.177697159469102e-05,4.081476654480289e-05,3.274922117396846e-05,2.8798199134001245e-05,3.109105635292188e-05,2.0655647586769366e-05,2.2150873339772465e-05,4.708217132285747e-05,5.689824073003745e-05,5.015426642421234e-05,6.436686555888889e-05,1.5940262877245017e-05,5.686905327420659e-06,0.1540157086706521
4,uj0229,uj0229,0628_101073.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1968-09-22,1968,9.0,JohnsonUwe,BierwischManfred,427,0.00012005604990842016,0.00012378290390307336,0.0080244771282417,0.00017259834600461698,0.2541034663259934,0.2677914131956723,7.241198772152724e-05,0.4336741510762593,8.813370482081975e-05,8.69378422156058e-05,0.00010560841283003683,1.3845900312805865e-05,0.0003763647220629213,0.00012083533876832998,8.486450388442846e-05,8.59087016437882e-05,0.0002693156093398084,0.0002031563851930458,7.666062820397254e-05,0.00014954766998284498,9.868229512446744e-05,0.00019452515548923775,8.71057078989135e-05,0.00011652701581142172,5.916772811850481e-05,8.913107408555553e-05,9.853713169011844e-05,0.00018590811142493477,0.0002260809478893667,0.00011170053647094149,0.0001228952963980096,0.00015033825923578366,0.00014107741306152482,0.00013219994405278384,0.000307535485489517,0.00011403742614180842,0.00015749656273400455,9.482700205854762e-05,0.00010931754300887072,0.00017808765148845355,0.00012316713747708729,0.00013414181826795638,0.0001464505591741155,0.0001855258486389535,0.00012834462939497482,7.863399159450837e-05,0.0001619081244795905,0.00012762898444641655,0.00010240778506613558,9.005282206682782e-05,9.722265453445314e-05,6.459082209103398e-05,6.926643732858368e-05,0.00014722734490891392,0.00017792248482399067,0.00015683387732600695,0.00020127709598099055,4.9845674373721214e-05,1.7783121478469796e-05,0.0292210540659115
5,uj1147,uj1147,0445_101406.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1964-04-24,1964,4.0,BaumgärtnerKlaus,JohnsonUwe,134,0.0004202186506864849,0.0004332633373818521,0.0003073143142498592,0.0006041265236038086,0.0004542501411962325,0.3817229217566897,0.00025345551346290265,0.0178283904698377,0.0003084844666141922,0.0280841566415565,0.0003696492161322296,4.8463243222021015e-05,0.0013173469874439,0.0004229463075888744,0.0002970416513011674,0.00030069653894591923,0.0009426550519687346,0.000711085381613726,0.0002683265505505548,0.0005234448421502779,0.00034540650750613134,0.0006808744617753171,0.0003048862849335287,0.0004078663706672897,0.000207098125359854,0.0003119754457608753,0.0003448984083094837,0.1395500027840366,0.3619294785760532,0.00039097278939779177,0.0004301565449428072,0.0005262120525438445,0.0004937973571867118,0.0004627245536819333,0.0010764317737356,0.0003991523407410516,0.0005512674549123323,0.0003319122600159166,0.0003826318661541072,0.0006233401204644691,0.0004311080396116582,0.0004695214769783864,0.0005126043745015121,0.0006493752030155562,0.0004492302306160642,0.00027523369185595035,0.0005667087469218924,0.0004467253393183482,0.0003584464197606828,0.000315201736258178,0.00034029749217794986,0.00022607996953530847,0.0002424454982008864,0.000515323269997395,0.0006227620062175659,0.0005489479319212727,0.0007045075175448857,0.00017446919204705544,6.224425439931387e-05,0.0467194439447443
6,uj0297,uj0297,0543_100992.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-04-13,1966,4.0,JohnsonUwe,BierwischManfred,460,0.00012819562906777257,0.00013217515690208624,9.375203069267032e-05,0.00018430019610837716,0.00013857757743413845,0.2011994792665786,7.73213871778231e-05,0.1495099747937773,9.41090077526027e-05,9.283206786435074e-05,0.00011276846879372524,1.4784626863567396e-05,0.0004018815573274136,0.00012902775227770536,9.061816101135706e-05,9.173315345642244e-05,0.00028757471184020524,0.0002169300140961129,8.18580776631868e-05,0.00015968672668886363,0.00010537277305877308,0.00020771360290857056,9.301131453194424e-05,0.00012442733295598617,6.317919115653564e-05,9.517399681732036e-05,0.0001052177678108226,0.00019851233912077565,0.00024140881993888564,0.00011927362720182012,0.00013122737124227383,0.00016053091643766852,0.0001506422019421092,0.0001411628568780885,0.00032838582522967403,0.0001217689536901336,0.00016817453973455747,0.00010125609822061858,0.00011672907117013676,0.00019016166639814925,0.00013151764264605074,0.00014323638659003907,0.00015637963746911555,0.0086728740333195,0.00013704615898415447,8.396523145861841e-05,0.1950925922922967,0.00013628199462559375,0.00010935084435982052,9.615823761477526e-05,0.00010381417152396932,6.89699609164298e-05,7.3962574259229e-05,0.00015720908784666268,0.0001899853017379093,0.00016746692547590835,0.0002149233125352714,5.322511932985376e-05,1.8988784375798164e-05,0.4379911416728153
7,uj0952,uj0952,0196_060165.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1960-02-22,1960,2.0,BaumgärtnerKlaus,JohnsonUwe,244,0.0001800860012950823,0.0001856763420885672,0.0001317004990225614,0.0002589002885387831,0.00019467030171582776,0.6278891519481965,0.00010861914351293222,0.0195455557834243,0.0001322019714342558,0.00013040815833749325,0.0001584143138491493,2.0769072642033167e-05,0.0005645531222837019,0.00018125494708950095,0.0001272981175717146,0.00012886443096606515,0.00040397773547731113,0.0003047378376590512,0.00011499217241074804,0.00022432390463246723,0.00014802502615355622,0.0002917908546056873,0.00013065995955604585,0.0001747923935223192,8.875254158956654e-05,0.0001336980413352553,0.00014780727867272445,0.00027886515023920524,0.0003391250495535622,0.0001675525970653857,0.0001843449165883249,0.00022550980119775648,0.0002116183833358219,0.00019830203737387589,0.0004613081629821693,0.00017105796906967228,0.00023624737130800537,0.00014224202469222404,0.00016397806863450694,0.0002671343348465316,0.00018475268256893296,0.0002012148798561598,0.2026071254232814,0.00027829174992640305,0.0001925190035243635,0.00011795224916135568,0.0002428647847147845,0.0001914455246182093,0.0120587572758197,0.00013508067809763223,0.00014583554184698284,9.68872695679168e-05,0.00010390076744967268,0.00022084337978938175,0.000266886582199555,0.0002352533325624867,0.000301918873685689,0.0119799132663637,2.6674967567608688e-05,0.1152629137129276
8,uj1143,uj1143,0471_s000047.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1964-07-04,1964,7.0,JohnsonUwe,BaumgärtnerKlaus,131,0.00036018356167948106,0.1432376769585945,0.00026340945143861407,0.0005178171949797782,0.0003893530986361056,0.5414870441181169,0.0002172452589080336,0.2057697305434984,0.0002644124284497596,0.0002608246871176582,0.00031683879575794576,4.153947837805455e-05,0.0011291424812538,0.00036252152829885234,0.0002546044059634832,0.000257737133288352,0.0008079814008697331,0.0006094952353719559,0.0002299917257660561,0.0004486622078302355,0.00029605955351479134,0.0005836004382437583,0.0002613283057170012,0.0003495960063558232,0.00017751077989374675,0.0002674046642792426,0.00029562404457668005,0.0005577481998551287,0.0006782718663556004,0.0003351159487447933,0.0003687016656308137,0.0004510340770793586,0.0004232503497140591,0.0003966168030605864,0.000922645935718678,0.0003421269177509109,0.00047250990650685225,0.0002844931794015296,0.0003279666624465826,0.0005342858161098516,0.0003695172237650991,0.0004024426749903053,0.0004393704778186689,0.0005566013624249677,0.0003850503641688854,0.00023591206926422444,0.00048574515806898655,0.000382903337453728,0.00030723650159208266,0.00027017002655060484,0.00029168044436632,0.00019378075799012827,0.0002078082039254904,0.0718748571129932,0.0005337902949135243,0.0004705217652119514,0.0006038571264858131,0.00014954342195947398,5.335164730790381e-05,0.016233757213595
9,uj0453,uj0453,0146_060124.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-11-21,1958,11.0,BaumgärtnerKlaus,JohnsonUwe,194,0.0002479902812397334,0.0002556885485988417,0.00018136025874938516,0.0003565227441669793,0.0002680738231975512,0.471184694126936,0.00014957571246003668,0.0597038514575477,0.0001820508192788862,0.00017958062053407233,0.0002181469406912902,2.8600380532336836e-05,0.0007774268214246144,0.0002495999965658952,0.00017529788962425148,0.00017745480629951314,0.0005563039409790301,0.00041964406740103456,0.00015835179287357549,0.0003089087869048031,0.00020384020746948373,0.0004018152192644779,0.00017992736739144214,0.0002407006347880399,0.00012221809352895422,0.00018411100603874013,0.00020354035485116589,0.0003840156732808165,0.3611386737212634,0.00023073095837476064,0.0002538550880195609,0.0003105418445585484,0.0002914124475058865,0.00027307496232413986,0.0006352517144776922,0.00023555808642991975,0.000325328185597399,0.00019587663368533572,0.0002258085973666968,0.0003678615680895209,0.0002544166086235156,0.0002770861382134029,0.00030251133020792425,0.00038322606329551967,0.0002651113439393352,0.00016242801346038035,0.0003344407995708625,0.0002636330928041684,0.0002115356572122899,0.00018601498789789876,0.00020082514341646264,0.00013342014957246802,0.00014307819794748296,0.00030411587502663696,0.0167616874963325,0.0003239593287940296,0.0004157621683998274,0.00010296226484173488,3.6733186708458985e-05,0.0767537859734235
