receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
BierwischManfred+ZeibigBrigitte,7.693072224436762e-05,0.011357742934362423,5.626097773782068e-05,0.00011059930279608328,8.316097199579755e-05,0.23903901613824707,4.64008812452211e-05,0.2926921105059814,5.647520113408614e-05,5.5708904275290785e-05,6.767282015605573e-05,8.872315156136474e-06,0.00156744019929635,7.743008279203928e-05,5.438032970202958e-05,5.504944123664048e-05,0.0001725747628212443,0.0120666054617211,4.912336779313525e-05,9.582865895156209e-05,6.323463284401745e-05,0.00012464978414586215,5.581647093491991e-05,7.466935230832158e-05,3.7914091469693e-05,0.0027096531657597365,6.314161355963764e-05,0.00011912806804759303,0.00014487042194121243,7.15765923695832e-05,7.875008314492901e-05,9.63352606786266e-05,9.040100259396418e-05,0.05271735812086168,0.00019706567917685,7.307404801900136e-05,0.00010092223033640706,6.0764199406874154e-05,0.003829524287589384,0.00011411679513248691,7.892427620359406e-05,0.1419967857698194,0.00142011349132325,0.00011888311785778364,8.224196150943062e-05,5.038787941916673e-05,0.00010374911520870661,8.178338334695033e-05,6.562188973065886e-05,5.770495237044397e-05,6.229930967710729e-05,4.138915612844414e-05,4.4385243851104344e-05,9.43418177310086e-05,0.00011401095797729317,0.00010049758812056715,0.00012897636043234846,3.194061218285553e-05,1.1395247304425387e-05,0.2367022179898376
DohertyMonika,0.026000765648195902,0.00025019678882330003,0.00017746494556722387,0.00034886523554484,0.0002623160485644,0.3118254816877618,0.0001463630778481683,0.1702257676298166,0.00017814067401856416,0.00017572353098616882,0.00021346151148214,2.798609248450663e-05,0.0007607290014804,0.0002442390086428,0.00017153278592970303,0.00017364337566425086,0.008703102747593179,0.00315045801954586,0.0001549506628219689,0.0048478213190649,0.00474500943591642,0.00802285757965836,0.00017606283030451877,0.00023553079018092003,0.00011959305453693528,0.00018015661143350867,0.00019916865052730992,0.00037576766280379996,0.00045696720138628,0.00022577524564094,0.0002484027078921,0.00030387192828772,0.05669980583383109,0.00026720977163798,0.00062160757659192,0.01048726342264944,0.034804304905221836,0.00019166953319633707,0.00022095860866447998,0.00035996052060942,0.00024895216797834,0.00027113479421876,0.00029601389587234,0.0003749950123123,0.00025941719837566,0.00015893933304964402,0.00032725757396122004,0.056670176699064614,0.0522637090381811,0.0025076739916726335,0.00019651175726532075,0.003160919424666705,0.00014000511901395078,0.00938867872396928,0.00035962667669586003,0.00031700122753948,0.00040683229662764,0.00010075080864805151,3.59442196690796e-05,0.22553450637840738
JohnsonUwe,0.006450533351362472,0.005748767845972251,0.002299271858813042,0.007501692998301912,0.006247613621108067,0.4637568785689042,0.0021946545081444418,0.0853759675546549,0.0037508280191578835,0.0031030110694615985,0.004583045567736333,0.00010542328435660286,0.023969831886821807,0.0054567519126752975,0.004984688802724691,0.003827189860473251,0.0079048054045729,0.007147326906066466,0.004624475073145003,0.003985340011238092,0.007024739022087725,0.00798797140044785,0.0044620051758847475,0.003889021406766512,0.003311550429959391,0.003618471695917622,0.003750726638205066,0.008120363690207947,0.01817807231358478,0.003073253229696996,0.0046417541303325335,0.01016257928590027,0.0032106959795724097,0.005388505836448273,0.016734396973071414,0.00701284901741255,0.003926880278206937,0.003793583035475616,0.002386196618426071,0.00992438840565122,0.006509749214041648,0.001087413377338243,0.00817405854353342,0.004856252200954841,0.0035552255889914355,0.004325607471201869,0.008636482102869164,0.0022790678839293924,0.00465999371410311,0.007003079567943929,0.0016876490774006005,0.0017977125337722863,0.0018988004402240184,0.0043865388750828115,0.006245272774664164,0.0036451751023818435,0.011814610745192959,0.000647807321401362,0.00018571749347633988,0.1329876833025475
JohnsonUwe+BaumgärtnerKlaus+BaumgärtnerSabine,0.0003438105785124,0.0003544833586755,0.1138947615551555,0.0004942786076619,0.00037165414619,0.4486864930510721,0.0002073698693965,0.0145866663256532,0.0002523929453284,0.0002489682931394,0.0003024361499363,3.965120458487636e-05,0.0010778146784174,0.0003460422674107,0.0002430307693608,0.0002460210912647,0.0007712527233752,0.0005817892090818,0.0002195369158991,0.0004282672216119,0.0002826014765732,0.0005570715203022,0.0002494490185817,0.0003337043051891,0.0001694416137229,0.0002552491621052,0.0002821857647088,0.0005323944556556,0.0233761046368634,0.0003198824723411,0.000351941472198,0.0004305312720169,0.0004040105187261,0.0003785876620025,0.0008807049145786,0.0003265747414127,0.0004510308675705,0.0002715608789495,0.0003130581735123,0.0005099986092401,0.0003527199572367,0.0003841487053471,0.0004193978688414,0.0005312997503934,0.0003675470025451,0.0002251881363868,0.0004636644799295,0.0003654975739327,0.0002932703504289,0.0002578888183901,0.0002784214300362,0.0001849720020494,0.0001983617977403,0.0004216223894138,0.0005095256131145,0.0004491331018714,0.0005764073935741,0.0001427455772186,5.092642384896834e-05,0.3791544571297198
JohnsonUwe+BaumgärtnerKlaus+SpottMargot,7.639871011679621e-05,7.87703260262179e-05,5.587190661519137e-05,0.0001098344565984,8.258587476084356e-05,0.3926366394086396,4.6079997327398046e-05,0.0486964912465259,5.608464855591465e-05,5.532365100031499e-05,6.72048307757213e-05,8.810958923861142e-06,0.0002395029598342,7.689461735138301e-05,5.400426414510455e-05,5.466874845874626e-05,0.0001713813271682,0.0001292803302505,4.87836566003495e-05,9.516595870326372e-05,6.279733561636662e-05,0.0203260830172859,5.543047378590028e-05,7.415297861742957e-05,3.765189769481185e-05,5.671933315026933e-05,6.270495960408862e-05,0.0001183042414268,0.0001438685748357,7.108160656829642e-05,7.820548928097613e-05,9.5669057041105e-05,8.977583714220659e-05,8.412658263244217e-05,0.0001957028773182,7.256870660761712e-05,0.0001002243056462,6.034398638837535e-05,6.956516798100457e-05,0.0001133276238209,7.837847771274724e-05,8.536231115558962e-05,9.319508533989543e-05,0.0001180609851827,8.16732196642647e-05,5.003942353374143e-05,0.0001030316412801,8.121781278545135e-05,6.516808349882366e-05,0.0354113225742773,0.1818825256858717,4.110293064699915e-05,4.407829901388877e-05,9.368939968907646e-05,0.0001132225185794,9.980260003109122e-05,0.1011395606533614,3.171972782678618e-05,1.1316443809718417e-05,0.215567450195916
JohnsonUwe+SchmidtElisabeth,0.00012342328849814874,0.00012725467039121152,9.026192246656515e-05,0.0001774392499959788,0.0001334187479199144,0.38572415465562065,7.44429427596016e-05,0.023941329920849033,9.060561033624134e-05,0.04503387707836445,0.00010857043534662053,1.4234239341772263e-05,0.0003869207066793667,0.00012422443424509586,8.724471739798617e-05,8.83182020028867e-05,0.0002768691638110333,0.00020885435726934723,0.0019514982821038716,0.00015374206656471997,0.0001014500592856183,0.021134231117776157,0.04598386624697681,0.00011979527480116713,6.08272184777084e-05,9.16309530373691e-05,0.00010130082442030804,0.006186384288046549,0.00023242189024681668,0.00011483342612694242,0.00012634216796210355,0.00015455482964932832,0.00014503424247380812,0.017639928416259745,0.1163566883798361,0.015997760502852888,0.00016191390366925986,9.74866359622422e-05,0.00011238359632007809,0.00018308251524502115,0.00012662163342805325,0.000137904123518815,0.00015055809040402825,0.0001907293331564159,0.08517432067205637,8.083945655159876e-05,0.004806607605142145,0.0048129274635622206,0.00010528003886781113,9.257855348817277e-05,9.99494798330768e-05,6.640241516654216e-05,7.120916841896377e-05,0.015372244168152126,0.00018291271611457934,0.0001612326317770497,0.0009679667344836249,5.124370702938217e-05,1.8281888620434072e-05,0.2033115889388367
JäckelIne,0.0001559500932638,0.0001607911923045,0.0001140494261505,0.00022420134743,0.0001685797424005,0.1416636913940929,9.40615341517954e-05,0.1509503186427084,0.0001144836890517,0.0001129302905769,0.0001371829394924,1.7985511323675002e-05,0.0004888892609051,0.0001569623718659,0.0001102370709819,0.0001115934602524,0.000349834884839,0.0002638955491386,9.958042203780522e-05,0.0001942590406647,0.0001281860692558,0.0002526837769845,0.0001131483443025,0.0001513659577956,0.0103864223969902,0.0001157792491669,0.0001279975052381,0.0002414904316553,0.0002936740375467,0.0001450964703032,0.0001596382102324,0.0001952859982218,0.000183256368514,0.0001717247370726,0.0003994816394559,0.0001481320371272,0.0517524087549948,0.0001231781307667,0.0001420010156973,0.00023133183109,0.0001599913256453,0.0001742471877545,0.0001902359637782,0.0002409938809428,0.0001667167705361,0.0001021437764462,0.0002103149914729,0.0001657871639352,0.0001330253964226,0.0001169765789454,0.0001262900291452,8.390201690599573e-05,8.997553534107508e-05,0.0208103747038549,0.0002311172833288,0.0002037236591956,0.0002614543949601,6.474840354408882e-05,2.3099872561229752e-05,0.6152931202392371
KlemmEberhardt,0.0008298040497611485,0.0002359142593996211,0.00016733432671054633,0.0003289501998043623,0.003291226138833157,0.31218842577494965,0.00013800791479536746,0.2594409784446285,0.01713756776338914,0.00016569232109916288,0.0007364258869403949,2.638850127942487e-05,0.0007173026473765312,0.00023029658018974434,0.0011233191453066396,0.0021962957825832734,0.004832481187367468,0.0003871898836098844,0.017334777948074472,0.001541851948197118,0.00018807573450023212,0.030941680105204664,0.00016601225145390137,0.0002220854719705487,0.016087139708820707,0.009527068319125323,0.00044395227254082623,0.00035431689708572333,0.0017331107438307845,0.007225473571942033,0.011281791877709587,0.00028652534371638395,0.03708844296399003,0.00044486049745429433,0.00439100957001935,0.00021734063496482172,0.012350816746705772,0.0009337645480418114,0.007912752521596336,0.0025985216240432215,0.00023474068796311832,0.005678505411570289,0.0002791158885178228,0.002658967161004715,0.004794886744669321,0.02615604322730903,0.0008982286476619236,0.0014643777520137293,0.006445513013759554,0.00017162907117912923,0.003657570807198035,0.002940866922185636,0.007393771077897806,0.006372272819090984,0.008854931631625162,0.008539325943804,0.0027301277250460594,0.009897539532212361,3.389233731899307e-05,0.13335272148895796
KlemmEberhardt+KlemmErika,0.00029232227042175,0.00030139671874885,0.0002137811301994,0.00042025654195355,0.00031599604728865,0.5010609219270694,0.0001763146186523648,0.2648301195251826,0.0002145951388002,0.00021168335491145,0.0002571439843112,3.3713128314323184e-05,0.0009164035477097999,0.00029421974655075,0.00020663502149730002,0.0002091775194391,0.0006557516296954,0.0004946617502043,0.014076588514283601,0.00036413087436255,0.00024027970754675,0.00047364572755925,0.00021209208797995,0.02806358740807055,0.00014406641424977412,0.00021702361490064998,0.00023992625176715,0.00045266424526725,0.00055048034677585,0.0002719775842485,0.00029923549954064997,0.00036605586561095,0.00034350680138845,0.0003218912151834,0.0007488125040107,0.0002776676339781,0.00038348548729655004,0.00023089252528455,0.00026617527724475,0.09282763390344209,0.0002998974003902,0.0003266194490365,0.00035658977615015,0.00045173348063205,0.0003125039803475,0.00019146446158075,0.00039422711794785,0.00031076146960905,0.00024935083456625,0.0002192679621272,0.0002367256554886,0.000157271006138084,0.0001686555757861544,0.00035848115746575,0.00043322018975725,0.00038187192677049996,0.0004900859034255,0.00012136831683820691,4.3299795801531043e-05,0.0820196914491958
KlemmErika,0.0006656287478670296,0.018634376012164947,0.001334813766759697,0.00018329189002561577,0.0010945837313729404,0.32343653416515883,7.689836199030447e-05,0.20571162003126708,0.0003663788287507096,9.232418376721028e-05,0.009021114266865742,1.4703740193275231e-05,0.0023348985945629793,0.00012832184164812653,0.00016877649246423336,9.12312815182726e-05,0.07331779079794262,0.002794416232740215,8.14102322491646e-05,0.0004535466457142244,0.00010479627878325861,0.0080962871529977,9.250244977656586e-05,0.0021480859569979523,6.283353790119014e-05,0.005111473705456056,0.005810190831426522,0.0004914633107003793,0.00039739627920327373,0.005661860443911751,0.0010519021138900907,0.00171369652093261,0.0002465776102845626,0.0007123150739210398,0.0019086458165420682,0.0010167556607129414,0.00036449720586451665,0.0016443621380948044,0.010920860115222494,0.004300568972620596,0.0013089078711289524,0.006443019146523543,0.0019392626092678306,0.01167418726308778,0.013917988989411153,8.35058578094931e-05,0.001218569396492602,0.014495105967333938,0.00010875258606247819,0.0034603628022060293,0.02404348974585575,0.0012054231597033724,0.007094120142212512,0.0012029406645298216,0.00023714355328865262,0.000947844487634289,0.0003090682205658766,0.000632052535881515,1.8884896766376032e-05,0.21779963908397285
