year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0001429150380652107,0.000216958548768915,0.04572032670212118,0.00020994800099819762,0.00021881409627106204,0.01020459786840071,0.0001949920474567563,0.00109940025189437,0.00015825203220248797,0.0001740078897321154,0.0009547464843359383,0.00013392679044043387,0.00021740768291017183,0.00015688765016130682,0.00029652298458433444,0.00010876084964608997,0.0001892067686967211,0.00016896238850253183,0.03114069763670878,0.00017760629880924958,0.010659253558253527,0.00025762692090744194,2.903881868313621e-05,0.002855228184674452,0.00015678108266904797,0.00019149567948467986,4.404835295084542e-05,0.00017069765781631388,0.00017359039876011387,0.011565690318203913,0.00013409558640066217,0.00026565274133712755,0.0020527585155165496,0.004877555162416119,0.006305228403910095,0.0001465889401357172,0.00014560936655070775,0.00022239745622521024,0.00023591497106486114,0.00797038891828823,0.078066243646274,0.00016188560627697498,0.00013087314379017166,2.9022350470739484e-05,0.00016356238540986704,0.00017367031581753953,0.00019082875756878297,0.00018031832401042456,0.00016489849174100153,0.0001890217125865069,0.00022038431906675239,0.00022654927918218373,0.0002498946872025952,0.0002081255226892986,0.00011637759257724723,7.792832623080075e-05,0.00010531939132412289,0.00021034515448034802,0.014533265984348577,0.0001723339540557531,0.00018294888253488778,0.00014653235328016687,0.0254500047323218,5.2236722746305416e-05,0.00014319468464559822,0.0016120645453192631,8.991915379725162e-05,0.0015798152926778434,0.009695115653126099,5.449824727334846e-05,0.0003561155532509642,0.10769312450324157,0.0001707257472977016,0.004579141003681105,8.845862435205968e-05,8.305494228228538e-05,0.43816553635355054,0.00022516505546714234,0.0008097933831321181,0.00016022622923365,0.0005363447892643223,0.012428785418746946,0.0002569372421727825,0.00022679147805877082,0.00015832631070168064,0.0001902889658418858,0.002811612924788216,0.01135581175584263,2.7563264374971832e-05,1.6375595426369137e-05,0.00021544713951904713,0.00015725031305621406,0.0002725169813504258,0.0805871804254714,0.00023194350934720138,0.024065106383086433,6.370043200607518e-05,0.00019698495688423543,0.03865939687522044,0.0002885355855657979
1955,0.00010113739529602641,0.00015353613452266359,0.00014076080392406363,0.004527825243233628,0.01810659901942853,0.1360833849335109,0.003815393179890735,0.012952534785071138,0.0001119910021642228,0.00012314102817110567,0.0001459188892041044,0.0004748391235128844,0.00015385397551267627,0.031822064454480534,0.00020984189426289323,7.696733102621063e-05,0.00046901914577414654,0.00011957045323910285,0.00012657629886944088,0.0001256875322073333,0.00012704873528458343,0.00018231612356162574,2.055004514462351e-05,9.708935995687902e-05,0.00011095004799705376,0.00013551669926214352,3.117191685940931e-05,0.0005382350980645869,0.007724012152499242,0.0019924131935678017,9.489609010261356e-05,0.0001879957957945737,0.00010462189531549046,0.0005442981051290204,9.251600515454714e-05,0.0007021289825134962,0.00010304410412654647,0.00015738511319442016,0.00016695112010501635,0.00019557753151440847,0.0001974940915758128,0.0015743124908873236,9.261564812444275e-05,2.0538391002907324e-05,0.028586328142275554,0.0001229021355611896,0.00013504473531521265,0.00012760676456060696,0.0001166945352197043,0.00013376593481134302,0.00015596046641592662,0.00016032325438155098,0.0012641370535081036,0.007795040945629917,8.235750935261946e-05,5.514792593879673e-05,7.453189711095063e-05,0.003675283022373715,0.00017434912757667112,0.00012195642579132735,0.00012946834498586744,0.0001036972787327712,0.0001654408149523938,3.696662120994708e-05,0.0001013352941814444,0.00015781714772815974,6.3633534478903e-05,0.00011974222191496386,0.00012067105104063912,3.856704551210614e-05,0.00046073238259772124,0.04232345259863662,0.0001208183381218287,6.215566950384566e-05,6.259995434737241e-05,0.0015198041373797736,0.4503889579070788,0.0001593436739053227,0.01011928779758572,0.0001133880919893037,0.01213633927964252,0.00018815362805585075,0.0021281615209149084,0.002851754810218526,0.0049491495677148264,0.00013466273822100155,0.00017475235651565356,0.0005367789663979072,1.9505832293646515e-05,1.158859900445619e-05,0.00015246654802689643,0.00011128211059728839,0.002005008176978935,0.07718987150273457,0.00016414061605252034,0.00013750600366334154,4.507920131810838e-05,0.002212446752274524,0.12046353123572355,0.00020418941190092027
1956,0.00011044122139762499,0.0001676602227664763,0.0001537096646080504,0.00016224264412014808,0.0001690941441737385,0.026949064421521694,0.00015068505159071988,0.00011355195943259046,0.0001222932727144034,0.03651886857564386,0.00151576513043108,0.00010349532501510166,0.0001680073025686272,0.00012123891187791798,0.03997553920353682,8.404770581018417e-05,0.00014621433065726321,0.00013056997226538022,0.007224558443213201,0.0001372497732495748,0.00013873619605078233,0.0001990877390869489,2.244048384779802e-05,0.00010602079939836168,0.00012115655914467273,0.00014798314453798298,3.403948224276725e-05,0.06036578516900619,0.00013414638460383335,0.00010057329183335457,0.00010362576637570835,0.00020528989543781997,0.00011424626736488779,0.00018027291945355733,0.0001010267327746682,0.0001132803224289442,0.011552721687796742,0.00017186327648758645,0.000182309279017239,0.00021356908980266,0.00021566195795934,0.00012510120926367135,0.00010113554209557415,2.242775761887241e-05,0.0001263969828782756,0.0001342081425374309,0.0001474677637077737,0.0001393455595274377,0.00012742949294245113,0.00014607132385325734,0.00017030757367541522,0.002315330500908712,0.00019311245932591498,0.0001608342777709229,8.993373714586692e-05,6.022109112462572e-05,8.138823158261544e-05,0.00287539531099998,0.00019038784361430003,0.0001331754350827444,0.00014137839036408313,0.006534012987200667,0.007266998181874306,4.0367252739905496e-05,0.00011065732538719044,0.0001723350547200827,6.948730733207377e-05,0.01939308672337636,0.0001317718162036179,4.2114903192713386e-05,0.00027519732837195997,0.13530237532478967,0.00013193265251048198,6.787349067773303e-05,0.010697865862036075,6.418281373987375e-05,0.4534404727290021,0.00017400200901537347,0.00062578838115008,0.00012381888355531364,0.00041447404288956003,0.00020546224699642,0.04089124111910982,0.00017525886833514226,0.00012235067330909627,0.0001470506259563525,0.00019082816636925272,5.481319103292149e-05,2.1300211821576077e-05,1.26546568120871e-05,0.00016649224292444132,0.00012151916883065668,0.00021059441105282002,0.08946627077159935,0.00017924023121952408,0.00015015544892803316,4.922612490296216e-05,0.00015222512291059986,0.03615234610700438,0.00022297319384977999
1957,0.0007616149617741333,0.00013140547731037627,0.056256565992402106,0.009160516243933749,0.0002480550742593468,0.006976763197512216,0.003972989213696549,0.001451174513555686,0.009296729005119598,0.01561483068822274,0.002424910436598241,8.111555835126453e-05,0.00013167750478542,9.502228269193556e-05,0.00017959533995733483,6.58732805944897e-05,0.0007258144045106528,0.00010233560020871269,0.00020702805111449873,0.005002387187849567,0.002569270042439202,0.008352685152295182,1.7587967154276854e-05,0.00048480464772155166,9.495773786405197e-05,0.0008027592108961768,2.6678805131607127e-05,0.0008075727029428272,0.004000435933113774,0.0005511116902248138,8.121779315072186e-05,0.0021457834485408404,0.0016875306291996347,0.013595026283935859,0.016668904006341898,0.014752883519581888,0.009077993489984525,0.014295474591312073,0.0042190352428587465,0.004330623821470164,0.025381496021770658,0.0015064216004694465,7.92660534670874e-05,1.7577992837419006e-05,0.0004824889216834113,0.001312929213001876,0.00011557942342055793,0.00010921355977375186,0.0051045176931393274,0.0013573652089357057,0.0005933988701912018,0.006212713654900424,0.00015135393758630648,0.0008451683537105806,0.00045391046621740504,4.7198918698826924e-05,6.378888946997817e-05,0.0028325155689044746,0.00014921849113297772,0.006006052828886622,0.001421503047184214,0.0008643291326446363,0.0034962050496642858,3.1638262352686184e-05,0.0020247752380042434,0.0015434416276708157,0.0019447937746826967,0.00010248261019375159,0.00010327755813859457,0.001680372275896286,0.0021240497379648145,0.05448299469579166,0.00010340361529944646,0.00015189299397150926,5.357681373313228e-05,5.030396080504566e-05,0.43168740878462947,0.00013637591952549795,0.0023344761938568445,9.704436284977121e-05,0.000324848425822017,0.0003824642317777048,0.008116413113176256,0.00013736099634397943,0.0013977522878862213,0.00011525248728495227,0.00014956359876094628,0.0014447777302225235,1.6694266863313646e-05,9.918221454992091e-06,0.00013049006072497833,9.524193705022954e-05,0.0018764229802746705,0.1020101254668061,0.01584674407099957,0.009790712188633595,0.0004696012750596839,0.004802931757870551,0.08400266524443398,0.00017475760488555944
1958,9.326235943647333e-05,0.0053031255748691875,0.0003527214422084762,0.0011484986343853305,0.02750483081130153,0.00792578253220219,0.0002746545083189291,0.0013526164884676074,0.000232890404669726,0.002913951372842681,0.002228848006358629,0.003462338156134055,0.00604820261385147,0.0032432188938565643,0.029090402093469296,0.00038280332120017076,0.001919701694828809,0.0001102601323212614,0.002659852874327482,0.0004480291114922911,0.00011715611996314357,0.001997763243641916,1.8949921451941978e-05,0.0008722334469647888,0.002233788094853684,0.0001249647282218284,2.874472400596249e-05,0.00011139252057551699,0.00011328024246475121,0.00041705756708687944,8.750703177950598e-05,0.0001733575541334017,0.001201133427525486,0.014029047434746941,0.00031795466244384735,0.0005378842894847759,0.0009216191541071455,0.0003338448820205347,0.0021535809233368597,0.013094399741101125,0.0001821162676892482,0.0024439057924841197,0.0012880654010368503,1.89391747568103e-05,0.00041460122781262674,0.01876201056109633,0.0027318002271772748,0.00011767069844090731,0.0008848397228530721,0.001975976761900306,0.0040015317196180926,0.00014783972765358304,0.0007264028214244045,0.00013581689910123457,0.0005118718070484248,0.001118497176647701,0.005830192643622359,0.005205707514292029,0.0012267991165477534,0.0016699392753598767,0.005433438605777726,9.562291824356579e-05,0.0038091004701646613,0.00015040942074524117,0.002108004243843598,0.0004300688887246017,5.867872657205382e-05,0.0008795746442046632,0.0003394352244287098,3.556403297143411e-05,0.001010635842899858,0.03118442808499346,0.00011141085098597732,0.0005924198326120452,0.007583468324863504,0.0003367696011716106,0.44248369848357966,0.0009138244204230705,0.003825458669808537,0.0007688155687495444,0.0007708830958348964,0.008923843256814976,0.007869795685755975,0.00041569101260388087,0.0012070999809572732,0.01045845555793117,0.00038930550371801657,4.6287133185229825e-05,1.798701595144971e-05,1.0686255885425747e-05,0.01213808588212115,0.0008813566360278084,0.000658632660364321,0.13143902643812527,0.02921085946791594,0.0005086409521636917,0.0022346204043523147,0.0008216025578179327,0.09143815913708313,0.013431979236609088
1959,0.001293945621288794,0.00017043028078809675,0.002964794445158274,0.00016492319368864632,0.0001718878932380381,0.0023330861213389166,0.004788349611790461,0.00011542804853057579,0.025732833321131274,0.0008407905906927815,0.0019344944408548506,0.00010520525984952568,0.00017078309499265665,0.004505964685249885,0.008951679337236064,0.00040510356874737426,0.0001486300627422462,0.0007021212746395161,0.006572583289356961,0.00024411436840019916,0.0029574279824163955,0.00020237703800090123,2.2811242285699586e-05,0.006917414338153525,0.014945853320968077,0.0001504281007108123,0.0009771967194689738,0.00013409035927177635,0.001814605628774847,0.00518266491870671,0.00010533785634347244,0.0009945325730278947,0.00011613382771837666,0.003076346291852594,0.00010269588188411565,0.00011515192357950616,0.00021401869413172523,0.0029217623994267044,0.007427262841795896,0.0031389127685409303,0.0019744600620406885,0.0008976059610308532,0.0002913254572988237,2.279830579585497e-05,0.041474530479066685,0.00013642551011376505,0.008593444471956507,0.0010095762855328986,0.00012953486464775834,0.00014848469320044404,0.00036164033920886254,0.00017796421243804493,0.000515970274392038,0.00016349155851372793,0.0033157614536300137,0.0006542982310141493,8.273291620751722e-05,0.004094489712564103,0.0001935334041099388,0.001490157065602025,0.0003557355799395264,0.003386644993055276,0.001943894631382347,4.1034194668148253e-05,0.00011248558975893334,0.00017518234964106257,7.06353666027607e-05,0.0014115868549834764,0.0009197998386909475,4.28107195496971e-05,0.0002797440989440371,0.057789519304424296,0.00013411242476874495,6.89948867023933e-05,0.0015160355224541407,6.524323293241381e-05,0.37670115832381507,0.009765450465502683,0.0032615629242852212,0.0001258646012930139,0.0019376229604398457,0.01950098687065871,0.010049539610208895,0.00573156888024557,0.01152491189610931,0.000807842745350959,0.0001939810018139451,5.571880667033236e-05,2.165213084950358e-05,1.286373522695783e-05,0.02029914967344271,0.0006047002604035112,0.00021407382154157566,0.14796663014333422,0.000182201612470803,0.00015263629560071607,5.0039431839500994e-05,0.028702902004309604,0.1037294063964768,0.010531677344471016
1960,0.006687151740515849,0.00013696275710249026,0.00012556645285710167,0.013981315715851796,0.0010797046413708537,0.01575669023128569,0.0038796316221820794,9.276135496933291e-05,9.990219224139146e-05,0.00010984863454576848,0.0016994519251339272,0.0032392908688671546,0.0010569476761958605,9.904087782366944e-05,0.00018719062117336812,0.0005109088243693853,0.00011944346443226709,0.000106663483449913,0.007140961818348302,0.008828721230340779,0.00011333452626679716,0.020539436543788665,1.8331781312188383e-05,8.660909997736796e-05,9.89736033251929e-05,0.0003428352785698341,2.780708066220059e-05,0.003917950395173077,0.0030260115547562183,0.0018554872191498567,0.037049498170466884,0.0001677026883329691,0.0013290603290808986,0.00014726615336579075,0.0004729765653130535,0.0019600426636830802,0.0004033344169314323,0.00014039625979258706,0.010467015020712924,0.00017446601757163799,0.0015592822392439443,0.00010219601438482849,0.0003539028762646416,1.832138517068023e-05,0.00010325454051527303,0.00010963552907317935,0.00012046740227277025,0.00011383231936563376,0.00010409800489099454,0.0001193266412177938,0.003058226300504783,0.0001430172448720816,0.0026545544937866196,0.0037433072125706603,7.346747125097121e-05,4.9195012031179695e-05,6.648659061355181e-05,0.00013278781806133567,0.0003261436162551891,0.0006834082760012046,0.020304412213378933,0.00048666146783738547,0.016064857564128412,3.2976278694381284e-05,9.039670906156267e-05,0.0029969166449304897,5.676464601315568e-05,0.0001068167106462512,0.00010764527779967458,3.44039460356157e-05,0.0019938093036627603,0.06463969756635972,0.00010777666605422353,5.5446308396820767e-05,5.584263514620568e-05,0.0013283679530436362,0.41710535132853827,0.0008712500237339797,0.0037456141612387923,0.00010114847393890537,0.0038683137169398312,0.029571977051740642,0.00016220072124364644,0.0020954059002554286,0.0011216896527304846,0.0004607068295074522,0.0186592703403076,4.477726228426232e-05,1.740028546910041e-05,1.033767377002163e-05,0.015618986174370906,0.004599047220111064,0.018989399303680373,0.09926292027379231,0.024610814968449964,0.0004555832776772968,4.0213150602634865e-05,0.0006711836850959958,0.048174512421700226,0.04036750172199238
1961,0.0002875529521624376,7.970884988029364e-05,0.00016428907585887338,7.713323023771132e-05,0.001536493246170077,0.00031465587614068474,7.163853153874696e-05,5.3984755231020697e-05,5.814054135989226e-05,6.392911843919949e-05,7.575432891044721e-05,4.920364048681449e-05,0.00975912231944104,0.0030076488504408956,0.002260535914515695,3.9957873457792406e-05,0.000354863209814736,6.20754413088858e-05,6.571255187813761e-05,0.0112462986962801,0.0016329384909433975,0.012564909113188891,1.0668631645303504e-05,0.02184367259622855,5.760012616902208e-05,0.0009952294033966614,1.6183015478098438e-05,0.00018876233765976132,0.004315251265014739,0.0024032551184423765,4.926565478369357e-05,9.759870998253135e-05,5.4314842390824226e-05,8.57051651077508e-05,4.8030024914434576e-05,0.024912109049587395,0.0001753964121239859,0.008444030378500137,0.010870011912568854,0.0009835947904501365,0.004105545851469525,0.02765714891726727,4.808175492935086e-05,1.0662581354696493e-05,6.009152300602155e-05,0.0028273103290016427,7.01089718575455e-05,6.624752193804235e-05,0.0006567887876134177,0.043229442385576154,0.0003445832535515912,0.0039231108359000285,0.011377380614427494,7.646366616311138e-05,0.0010188740837822393,2.8630248921745966e-05,0.0001073587965092776,0.00024357443472780902,0.002194714064557979,0.0031560582008594933,0.000245042350711193,5.3834824285522644e-05,0.00634817344468835,1.919135758996477e-05,0.006234688494096595,8.19313536576165e-05,3.3035583857188675e-05,0.004573346928996208,0.001318882961001511,2.002222376255778e-05,0.0018632360695702939,0.07871064615792976,6.272328534309334e-05,3.2268344810786684e-05,3.2498996924092126e-05,3.0513726994214317e-05,0.4198412466778612,0.0002605522377834935,0.004291048001622947,5.8865845689606214e-05,0.0020034443020272978,0.016803026368979856,9.439670472179243e-05,0.0019429309100962994,0.01344067236623448,0.0003356278772492081,0.0029460890436798304,2.6059230647617e-05,0.013996219624545754,6.016263866749721e-06,0.007701259773589513,0.0031800616721559594,0.00010012057731556598,0.12468809382594853,0.00014138325412828512,0.0003719867587675398,2.340303344069553e-05,0.0001674874252554401,0.06191972276700085,0.005420846487626864
1962,8.830221012947919e-05,0.002167171576390886,0.0002675790811391369,0.0007337961790251162,0.005900552097650118,0.0002040972663117188,0.007896314884563578,9.07893706311988e-05,0.008194620900907702,0.0006338589943317608,0.0013355538412283066,8.274868587334948e-05,0.0004983065762808283,9.693539909313634e-05,0.0007553569559027309,6.719953007973776e-05,0.007594423767844856,0.00010439595815467419,0.005127533095192334,0.00033378022107566764,0.008511701795476766,0.0012396771996107427,1.7942071765043698e-05,0.006272452749472434,0.0029624435357894744,0.0014810758269553999,2.7215938719814615e-05,0.014752608717206067,0.0003274509341072318,8.041240251144788e-05,0.00099753293728799,0.0012035676966016477,9.134449782151655e-05,0.0023086325334311596,8.077494682936603e-05,0.00027057660779739615,0.010303103021723378,0.00013741162006266174,0.0005563705700964695,0.013060975968405475,0.0004277005422244813,0.00010002346160298813,8.086194426923026e-05,0.007064521420484715,0.005543251259957749,0.00010730482199903115,0.00011790642382850681,0.007770391277849523,0.00010188501829390553,0.00011678991385238168,0.004332704967334568,0.00013997688644842458,0.0010328699947066739,0.006306274667612009,7.190564949107367e-05,9.422912670566508e-05,0.01104089245812973,0.0007086929471170412,0.002218513646515781,0.00010647913074433042,0.004573000563417847,9.053722285129694e-05,0.0011038362425103583,3.22752464041951e-05,8.847499398369729e-05,0.0004121809793612645,0.0022506951329532418,0.010642403434751087,0.0011208429075955614,0.00017268851519505252,0.00022003136156454128,0.04719728722019818,0.0008334414016843478,5.426759284440396e-05,0.006183286967912352,5.131674780337518e-05,0.4254568345864217,0.002845017505585447,0.005799673917762024,0.0009221746512192011,0.002278328712425022,0.00016427535188723042,0.00028416925879752136,0.000270650654839006,9.782429718994834e-05,0.00234337173736746,0.00015257481429594748,0.010766402151978514,1.7030378297785707e-05,1.0117908429445262e-05,0.007160950081666229,0.0008364058336601876,0.0001683787240085542,0.213392492943567,0.002320688566986864,0.00012005533654497035,3.93582719389813e-05,0.00207420228566034,0.09184388716424174,0.0012688046115501494
1963,0.004213828102027504,0.029614629810801353,0.000725093711651989,0.009958450460161465,0.0009801918954951225,0.0002868968745710387,0.00010262684171071105,7.733666242011585e-05,0.0028588696796560667,9.158260754153255e-05,0.006404978819864064,0.0009767517095460997,0.00011442448116075891,0.023824201786673924,0.0014937897641850212,0.011248371084129722,0.004042519782955699,0.011841172629761258,9.413749158659032e-05,0.01107663075813808,0.0033173201951160847,0.00013559238736773432,1.5283506621576907e-05,7.220742656976693e-05,0.00041723575405479664,0.00010078665793341827,2.3183219033106178e-05,8.984038958301382e-05,0.0003963997139410678,0.003097297352143061,0.00038747588707223264,0.0030249236425232053,0.006119571560483756,0.002561222566553399,6.880612511702688e-05,0.0016420175870396339,0.001057438705368284,0.00035122665534623035,0.00012416510677456537,0.006900352630880488,0.0012417368389919777,8.520249265197502e-05,6.888023171773757e-05,1.5274839187961332e-05,0.0006627002869035131,0.003287382749592219,0.0033349822654458214,0.0005146675929890774,0.00233441754660062,0.0004956091296482297,0.00011599112334774469,0.00011923582175555956,0.0006018249760445436,0.0015674818227124367,0.009515226798188841,0.00012023959857256636,0.00020233539860957427,0.00921045422777332,0.007774297038573186,9.070159350054869e-05,0.000465136040930016,0.0009814555202065066,0.0005265454697637131,2.7492864179296787e-05,0.014898830650523586,0.0036300118541372,0.0001726029082359732,0.0007336211113788357,0.0005224313545230559,2.8683133847671702e-05,0.00018742823100163604,0.0923506950577896,0.008084991952718282,4.6226496328614365e-05,4.655692043718041e-05,0.0007165279319696538,0.3266765303714458,0.0019682889452739397,0.05755160682201484,8.432914100823503e-05,0.002592303474523683,0.00013993386389312025,0.0005481013412575383,0.000518860520610369,8.332918926155665e-05,0.011950928215722053,0.0013447991116330338,3.7331537670189064e-05,0.00012754860871420283,8.618688103745798e-06,0.00011339262176500868,8.276287775560859e-05,0.008865092746997984,0.1826706238230734,0.0006660606750265475,0.00010226614602086325,3.3526362934585885e-05,0.00010367573577088423,0.08793091294004862,0.0010924643451334095
