,segmentID,idno,filename,corpus,genre,sender,receiver,date,year,month,sender_norm,receiver_norm,tokens,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,uj0295,uj0295,0546_100995.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-04-17,1966,4.0,JohnsonUwe,BierwischManfred,461,5.955075020360676e-05,0.0960691574002369,8.288142529680272e-05,8.748247303047696e-05,9.11768541958444e-05,0.00013764259473852866,8.125053085378111e-05,6.122808391402076e-05,6.594146680773431e-05,7.250671808354224e-05,8.591855955502013e-05,5.580546981661108e-05,9.059082090032096e-05,6.537294739076773e-05,0.00012355708974832316,4.5319164987038806e-05,7.883988397601856e-05,7.040432642874073e-05,7.452944119837554e-05,7.400612614433465e-05,7.480761667306323e-05,0.0001073496296847495,1.2100080306579132e-05,5.7167224895380845e-05,6.532854216792908e-05,7.979364193191767e-05,1.8354348842272134e-05,7.112738952161043e-05,7.233275528073904e-05,5.422988720451791e-05,5.587580479464648e-05,0.00011069387976548352,6.160246005470605e-05,9.720453521789588e-05,5.447438602377251e-05,6.108161516669426e-05,6.067344019325484e-05,9.266999149201574e-05,9.830255584975306e-05,0.00011515808460919373,0.00011628657510603426,6.745552764405072e-05,5.453305684075644e-05,1.2093218226730758e-05,6.815421867504793e-05,7.236605563028555e-05,7.951574465142821e-05,7.513619011442233e-05,6.871095598868661e-05,7.8762773614912e-05,9.183114465216544e-05,9.439999958037756e-05,0.0001041277131943191,8.672307113691986e-05,4.849295804478759e-05,3.247167234450219e-05,4.388515616863985e-05,8.764796147821547e-05,0.00010265857959013072,7.18092118821816e-05,7.623230802970034e-05,6.105803619456653e-05,0.2658847312868543,2.176633103019132e-05,5.966727512553938e-05,9.292437791874456e-05,3.746808690528932e-05,7.050546561152398e-05,7.105236986076602e-05,2.270867750410123e-05,0.00014838850160462535,0.1206185811912866,7.113909402599508e-05,3.659790463782748e-05,3.685950417436394e-05,3.460786344100547e-05,0.1976624484554642,9.382321240810456e-05,0.00033742987531809577,6.676408782681246e-05,0.0002234875699638184,0.00011078681304241445,0.00010706224994778264,9.450092055408671e-05,6.597241764685353e-05,7.929082078949072e-05,0.0001028960049830869,2.955569130579572e-05,1.1485236919858434e-05,6.82348761804785e-06,8.977388916711985e-05,0.0148314861759908,0.00011355411510462617,0.2504297587496764,9.664770183373116e-05,8.096496505258901e-05,2.65431025706687e-05,8.208094907359169e-05,0.0473417946024427,0.0001202288493464066
1,uj0008,uj0008,0585_101037.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1967-01-22,1967,1.0,BierwischManfred,JohnsonUwe,712,4.545563143974869e-05,6.900594901736093e-05,6.326414879093076e-05,6.67761705421852e-05,6.959612542229553e-05,0.00010506384949733698,6.201927216946655e-05,4.6735955578090565e-05,5.033372378283239e-05,5.534504003463656e-05,6.558242110492426e-05,4.2596824718964775e-05,6.914880085624629e-05,4.989976772021996e-05,9.431225491140106e-05,3.459253248304556e-05,6.0179203393971615e-05,5.374026528577247e-05,5.688900305942066e-05,0.0056919864122873,5.7101336939510304e-05,8.194095264055862e-05,9.236101794296289e-06,4.363626480595155e-05,4.986587280812476e-05,6.0907215551297085e-05,1.4010042080718728e-05,5.4292185947473546e-05,5.521225263865228e-05,0.011312387888898,4.265051204998863e-05,8.449364926641891e-05,0.2141959024150289,7.419710939038909e-05,4.158079630461529e-05,4.662415464572361e-05,4.631259096109906e-05,7.073585075558942e-05,7.503523856566046e-05,8.790121759013319e-05,8.8762604691593e-05,5.1489420245389934e-05,4.162558027499303e-05,9.230863906084444e-06,5.2022737489701386e-05,5.523767109955537e-05,6.069509401937939e-05,5.735214004778759e-05,5.244770016525106e-05,6.012034435117767e-05,7.009555130249665e-05,7.205638172763411e-05,7.948163436131077e-05,6.619651214207846e-05,3.7015117706670905e-05,2.478592402744533e-05,3.349794045678853e-05,6.690248938556196e-05,7.836023126530591e-05,5.481262718160641e-05,5.818881686211872e-05,4.660615660097855e-05,7.43564404398273e-05,1.6614439242513818e-05,4.554457597674956e-05,7.093002623813371e-05,2.859973288827104e-05,5.381746574758016e-05,5.4234922755281686e-05,1.7333740911428836e-05,0.0001132662983383857,0.1427887362392426,5.430112010255429e-05,2.7935514817131528e-05,2.813519613226113e-05,2.6416498198812275e-05,0.2917649734422858,0.0113426098355868,0.000257563305193941,5.096163791875778e-05,0.00017059010301141597,8.45645860853543e-05,8.172159306301921e-05,7.213341562846289e-05,5.035734884097093e-05,6.052340758158845e-05,7.85414602358857e-05,2.256012907225921e-05,8.766786222546357e-06,5.208430410014989e-06,6.852522940418463e-05,5.001511646945484e-05,8.667689302006584e-05,0.0108194222116587,7.377207338332959e-05,6.180129718566864e-05,2.026059258018696e-05,6.265313797991399e-05,0.3066402734374601,9.177177861958034e-05
2,uj0495,uj0495,0294_060266.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe",1962-05-04,1962,5.0,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe,630,4.373052864170481e-05,6.638707976043919e-05,6.086318863179711e-05,6.424192439937954e-05,6.695485817121456e-05,0.00010107653406467472,5.966555676472058e-05,4.496226274436795e-05,4.842349077135556e-05,5.324462078189435e-05,6.309347937059682e-05,4.098021750918762e-05,6.652451017849811e-05,4.800600392925837e-05,9.073297705991764e-05,3.327969900812121e-05,5.789532109224626e-05,5.1700749408955535e-05,5.4729988318071903e-05,5.434569687117785e-05,5.493426383973465e-05,7.883118247133378e-05,8.885579217803688e-06,4.198020943660285e-05,4.797339537499922e-05,5.859570420186448e-05,1.3478342002452383e-05,5.223172393378332e-05,5.3116872847492754e-05,3.982320336058434e-05,4.1031867333261616e-05,8.128700080175854e-05,4.523718231275346e-05,7.138122856414232e-05,4.0002748749714114e-05,4.485470480885619e-05,4.455496538818071e-05,6.805132938396955e-05,7.218754960168494e-05,8.456524729089315e-05,8.53939435848147e-05,4.95353269873804e-05,4.00458331077411e-05,8.880540114545963e-06,5.004840411971306e-05,5.3141326643366745e-05,5.839163296947285e-05,5.517554863025585e-05,5.045723888597109e-05,5.783869582987068e-05,6.74353301626221e-05,6.932174441652283e-05,7.646519865275522e-05,6.368426482089864e-05,3.561034384030539e-05,2.384526462975277e-05,0.4120755077199175,6.436344927150888e-05,7.538635432356054e-05,5.273241371796856e-05,5.5980472425923627e-05,4.48373898142936e-05,7.153451278438698e-05,1.598389876342749e-05,4.381609761302127e-05,6.823813564387544e-05,2.751433427722632e-05,5.177502000864369e-05,5.217663395731735e-05,0.0054382980213237,0.00010896768885923637,0.0018291572596003,5.224031902557444e-05,2.6875324181792805e-05,2.7067427320477892e-05,2.5413956302156484e-05,0.4650272494649783,6.889818622672651e-05,0.0002477884288059088,4.9027574715102186e-05,0.0001641159774805967,8.135524547230761e-05,7.862014788695816e-05,6.93958547764469e-05,4.844621922652968e-05,5.8226462264602974e-05,7.556070540917136e-05,2.170394160870209e-05,8.43407480784709e-06,5.010763419388242e-06,6.592460410787894e-05,4.81169750371812e-05,8.338738749701831e-05,0.0483601653157384,7.097232324940462e-05,5.945585422687806e-05,1.9491675641997777e-05,6.02753665088776e-05,0.0618731084807009,8.828891528529911e-05
3,uj0878,uj0878,0382_101344.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1963-08-05,1963,8.0,JohnsonUwe,BierwischManfred,1431,2.0448771335063863e-05,0.223128391169287,2.8460150510679e-05,3.004007641733735e-05,3.130866758397878e-05,4.72642567247216e-05,2.7900127548366167e-05,2.102474079606274e-05,2.264324079276492e-05,2.4897642653987845e-05,2.9503053643684616e-05,1.9162702193071163e-05,3.110743316100476e-05,2.244802035444391e-05,4.2427520500596446e-05,1.5561873507008498e-05,0.0431254236682591,2.417571512060173e-05,2.5592213290091597e-05,2.541251530409325e-05,2.568773428106925e-05,3.686213897930497e-05,4.15497327034782e-06,1.963030701962528e-05,2.243277231399428e-05,2.7399855287783146e-05,6.302588652474861e-06,2.4424003375516465e-05,2.483790662105516e-05,1.8621672425284216e-05,0.0101599753995392,3.801050075399941e-05,2.1153295550923133e-05,3.337847645253555e-05,1.8705629393576575e-05,2.097444578027247e-05,2.0834285048996696e-05,3.1821386954211226e-05,3.375551910515137e-05,3.954343700971069e-05,3.993094252466702e-05,2.316314497068634e-05,1.872577600997425e-05,4.152616942321345e-06,2.3403064250928365e-05,2.4849341426341835e-05,2.730442982422583e-05,2.580056112449532e-05,2.359423890416733e-05,0.0127030315534669,3.153334041987552e-05,3.2415443950735495e-05,3.575578459504917e-05,2.9779310001806564e-05,1.6651703077262798e-05,0.0025463473872037,1.5069457906539217e-05,3.009690249282472e-05,3.525130770718476e-05,2.465813022521665e-05,2.6176950414792275e-05,2.096634913988243e-05,3.345015347237536e-05,7.474208545112999e-06,2.048878412206133e-05,3.1908739168131895e-05,1.2865939368840356e-05,2.421044469184439e-05,2.4398242828672025e-05,7.797795191754781e-06,5.095422858135482e-05,0.1250799893495278,2.4428022514367504e-05,1.25671327518571e-05,1.2656961831855302e-05,1.1883784561581818e-05,0.1819579818094962,3.221738449800849e-05,0.00011586800062815905,2.2925715640806843e-05,7.674204269121733e-05,3.8042412548945424e-05,3.676345739246561e-05,3.245009859248619e-05,2.265386881390006e-05,2.7227194581935287e-05,3.533283577447356e-05,1.0148949779735047e-05,3.943845924698255e-06,2.343076074306939e-06,3.082691192237265e-05,2.249991139901153e-05,3.899265963889377e-05,0.3090909056738306,3.318726881022067e-05,2.7802068837943103e-05,9.114475185198864e-06,2.8185279829929684e-05,0.0897771289913798,4.128465619251942e-05
4,uj0229,uj0229,0628_101073.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1968-09-22,1968,9.0,JohnsonUwe,BierwischManfred,427,6.378935028622045e-05,9.683826875303972e-05,8.878061573368308e-05,9.37091488682529e-05,9.766648229298224e-05,0.00014743948078001725,8.70336403127176e-05,6.558607034826266e-05,7.063493424018996e-05,7.766747559219131e-05,9.203392187006784e-05,5.977749482328609e-05,9.703873733528276e-05,7.002594973353966e-05,0.00013235142212909357,4.8544813963773466e-05,8.445141258970453e-05,7.541544354812082e-05,7.983416858703997e-05,7.927360592110994e-05,8.013214355352182e-05,0.00011499037556443396,1.296131885037152e-05,6.123617454481248e-05,6.997838391271443e-05,8.547305547630301e-05,1.9660742871787876e-05,7.618997157257734e-05,7.748113076652842e-05,5.808976812288254e-05,5.985283598248113e-05,0.0001185726568810469,6.598709318500823e-05,0.00010412319114744022,5.835166945532041e-05,6.542917650230355e-05,6.499194915806736e-05,9.926589552766428e-05,0.00010529936478870517,0.00012335460715961157,0.00012456341939709822,7.225676027449215e-05,5.8414516242025365e-05,1.2953968353297286e-05,7.30051815246987e-05,7.751680131063766e-05,8.517537850484387e-05,8.048410362579535e-05,7.360154532189155e-05,8.436881380096543e-05,9.836734270136486e-05,0.00010111903913323084,0.00011153913508638258,9.289569558293728e-05,5.1944505762861e-05,3.478288475763608e-05,4.70087377511712e-05,9.388641616589436e-05,0.00010996543403686744,7.692032350337162e-05,8.165823912221829e-05,6.540391926696558e-05,0.00010434678553612576,2.3315577214115595e-05,6.391416901708143e-05,9.953838823056362e-05,4.013492545407585e-05,7.552378144035835e-05,7.610961229233996e-05,2.432499639203862e-05,0.00015895024117985898,0.0026681761411398,7.620250915988843e-05,3.920280686141001e-05,3.948302607634488e-05,3.707112196148746e-05,0.2196397977014951,0.2373547237520915,0.0003614468741385906,7.151610635236943e-05,0.000239394580862472,0.0001186722048016881,0.00011468254121064556,0.00010122714328508704,7.066808804449096e-05,8.493444540210705e-05,0.00011021975848292973,3.165935507463373e-05,1.2302713206738214e-05,7.309157993025249e-06,9.616365945110964e-05,7.018782234507238e-05,0.0001216364730937022,0.529234058873672,0.00010352672444177992,8.672774900388058e-05,2.8432341520038745e-05,8.792316460126885e-05,0.0032605622935147,0.00012878629000046847
5,uj1147,uj1147,0445_101406.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1964-04-24,1964,4.0,BaumgärtnerKlaus,JohnsonUwe,134,0.00022130842583295625,0.0003359671280858532,0.00030801220304553344,0.0003251110746406064,0.00033884050168122285,0.0005115211120766432,0.0551766895755795,0.00022754190033628485,0.0002450582430353992,0.000269456683358639,0.00031929910370474173,0.00020738984203820732,0.0003366626264122369,0.00024294545458530972,0.0004591751563030109,0.00016841959218068985,0.0002929926248776094,0.0002616435662103636,0.00027697372834815085,0.0002750289328513938,0.0002780075117379147,0.0003989433798576026,4.4967522927010834e-05,0.00021245053181662623,0.0002427804314759184,0.0002965370751343067,6.821025823493607e-05,0.0002643306852527566,0.00026881018547388974,0.00020153450509518092,0.1099571277575032,0.0004113716149080179,0.00022893319421723847,0.0003612411699155014,0.00020244313594571176,0.0002269975785973693,0.00022548067812966008,0.0003443894471342751,0.00036532174348909353,0.0004279619373335031,0.00043215574605244176,0.0002506849466311537,0.0002026611742761216,4.494202138279869e-05,0.00025328149179112107,0.00026893393954772804,0.00029550432559751486,0.0002792285890682436,0.0002553504944159844,0.0002927060596777831,0.00034127204100576285,0.0003508186754043573,0.000386969773073062,0.0003222889097297853,0.00018021435787429497,0.00012067446113029948,0.0001630903858626269,0.0003257260792834922,0.00038151003252958287,0.00026686454138051,0.0002833020915770799,0.0002269099520740005,0.00036201690006423386,8.089020608440492e-05,0.00022174146734721165,0.00034533482329595467,0.00013924263428472756,0.00026201942970923244,0.0002640518897213614,8.439224785578815e-05,0.0005514561208641459,0.03669424130607,0.0002643741826970653,0.00013600877632086815,0.00013698095855923753,0.00012861318712836234,0.4327618066258729,0.0003486751614989918,0.001253990491813,0.000248115349153573,0.0008305467543703544,0.0004117169828027087,0.0003978753906721268,0.00035119372797294367,0.00024517326562470773,0.1649188832355792,0.0003823923764091856,0.00010983780212552691,4.268258072924286e-05,2.535812392417816e-05,0.0003336266633845742,0.0002435070494703969,0.00042200110619491536,0.107550924300375,0.000359171810263786,0.0551756283275227,9.864211998258932e-05,0.00030503739362214494,0.0113120749038876,0.0004468064180146864
6,uj0297,uj0297,0543_100992.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-04-13,1966,4.0,JohnsonUwe,BierwischManfred,460,6.809774425157151e-05,0.00010337881840339048,9.477694376259198e-05,0.00010003835475717664,0.0001042629702810257,0.00015739768487516603,9.291197594434494e-05,7.001581651171566e-05,7.540568551854468e-05,8.291321146571897e-05,9.824998131907347e-05,6.381492421870798e-05,0.00010359282682615712,7.475556961360185e-05,0.00014129056425623632,5.182357730894257e-05,0.0338606354145346,8.050907501511486e-05,8.522624498577894e-05,0.0169698678576056,8.554434546759612e-05,0.00012275693593747917,1.383673877026988e-05,6.537212456917016e-05,0.0676156649360575,9.124598770969134e-05,2.098864832251054e-05,8.133591540600231e-05,8.271428073161277e-05,6.201320683649698e-05,6.389535399213348e-05,0.0001265811679737253,7.044392481589506e-05,0.0001111557714508899,6.229279723639094e-05,6.984832590475965e-05,6.938156780589214e-05,0.00010597040942124664,0.00011241138498918302,0.00013168609576546942,0.00013297655234211086,7.713705124039165e-05,6.235988875541196e-05,1.3828891813565713e-05,7.793602158043e-05,8.275236049852003e-05,9.09282053497668e-05,8.592007726108367e-05,7.857266436108093e-05,9.006716449136944e-05,0.00010501116747431804,0.00010794871612521958,0.00011907259536384925,9.916996005593776e-05,5.5452887556337233e-05,3.713215419077644e-05,5.01837530340854e-05,0.00010022759485830308,0.0001173926050344688,8.211559600744612e-05,8.717351499627524e-05,6.982136277149635e-05,0.00011139446761927028,2.489033368548965e-05,6.823099335935892e-05,0.00010626130654293228,4.284567685458837e-05,8.062473015261418e-05,8.125012858282114e-05,2.596793000387828e-05,0.00016968589308441102,0.3236679480078517,8.13492997939983e-05,4.1850602077204953e-05,4.214974756696758e-05,3.957494113241524e-05,0.3526711607778725,0.0001072891458391906,0.000385859343059286,7.634637284123367e-05,0.0002555635207074107,0.00012668743945650705,0.0001224283101558703,0.0001080641217352878,7.544107856262064e-05,9.067099939394046e-05,0.00011766410679780644,3.379765831394299e-05,1.3133650269108728e-05,7.802825541724988e-06,0.00010265864534148536,7.492837525673866e-05,0.00012985191727509087,0.1259627944094966,0.00011051901881123484,9.258542444280907e-05,3.035268916547004e-05,9.386157955741715e-05,0.071021743946337,0.0001374846396806004
7,uj0952,uj0952,0196_060165.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1960-02-22,1960,2.0,BaumgärtnerKlaus,JohnsonUwe,244,9.551533268292112e-05,0.00014500131158073212,0.00013293614074368648,0.00014031590679985413,0.0001462414416564447,0.0002207693132805368,0.00013032029753829726,9.820566129881096e-05,0.00010576560527291344,0.00011629581954581082,0.00013780749648789611,8.950815895409972e-05,0.00014530148430924405,0.00010485373898974152,0.000198177126103272,7.268884280801269e-05,0.00012645378472824387,0.00011292372704233132,0.00011954012915699412,0.0001187007675819712,0.00011998630360346508,0.0001721814680364214,1.9407701700170506e-05,9.169232101648586e-05,0.0001047825160476662,0.00012798354729454597,2.943912091542099e-05,0.0001140834708176836,0.0001160167951014942,8.698103214463106e-05,8.96209714510595e-05,0.00017754541656677677,9.880613503766133e-05,0.00015590942998840204,8.737319153778462e-05,9.797073544009873e-05,9.731605068385952e-05,0.00014863633181479646,0.0001576705800257394,0.00018470569598145765,0.000186515717599434,0.000108194055359411,8.746729551773178e-05,1.9396695393157183e-05,0.00010931470801349345,0.00011607020658589222,0.00012753781905255277,0.00012051331294347984,0.0001102076766083034,0.0001263301049799752,0.00014729087882378667,0.00015141114653231138,0.00016701373422269337,0.0001390978780721698,7.777938992523876e-05,5.208234281099093e-05,7.038879068622897e-05,0.00014058133895791897,0.00016465734434548888,0.0001151770672774754,0.00012227141115348606,9.793291638056711e-05,0.2369921831026405,3.491170711581387e-05,9.570223069253798e-05,0.0001490443502544626,6.009625023220206e-05,0.00011308594737805826,0.00011396314440972376,3.642316644504717e-05,0.0002380050133478845,0.0039952081442136,0.00011410224404264492,5.870053735726396e-05,5.9120125132003104e-05,5.550864730856967e-05,0.4709804161998971,0.00015048601933477762,0.0005412144546956938,0.00010708503315653486,0.00035845878553346665,0.00017769447519043843,0.00017172053058242003,0.0001515730168755994,0.00010581524830318897,0.00012717705655287257,0.00016503815844637,4.740530854934247e-05,1.8421534936028472e-05,1.0944407713878969e-05,0.00014399118165127329,0.0001050961198303274,0.00018213303853687092,0.0819436972113811,0.0001550163073030353,0.00012986226951328548,4.25733221463391e-05,0.00013165223159890903,0.1943509718886879,0.00019283885600338425
8,uj1143,uj1143,0471_s000047.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1964-07-04,1964,7.0,JohnsonUwe,BaumgärtnerKlaus,131,0.0001900256091378113,0.0002884768527203911,0.0002644734663188348,0.00027915534514108754,0.0002909440636532128,0.0004392155903841772,0.00025926930501246923,0.00019537795749545637,0.0002104182962387189,0.0002313679210303917,0.000274164919163305,0.00017807447192295809,0.00028907403962201027,0.00020860415874848784,0.0003942689414061873,0.00014461282020520095,0.00025157696461714624,0.0002246592187305219,0.0002378224021359891,0.00023615251113419475,0.0002387100561763496,0.0003425511635339145,0.1413925455314535,0.0001824198132906989,0.0002084624623048668,0.00025462039288496994,5.856846987075238e-05,0.00022696650292421984,0.00023081280816519736,0.00017304680989374297,0.00017829890985193757,0.0003532226186629915,0.00019657258651250737,0.0003101783093006233,0.0001738270021986842,0.00019491057777588596,0.0001936080971572969,0.00029570864383501134,0.0003136820777452047,0.0003674678337415854,0.00037106883109821255,0.00021524964314382144,0.0001740142199532526,3.858928984293152e-05,0.0002174791564297234,0.0002309190691138074,0.0002537336265583964,0.00023975852942189715,0.00021925569739339256,0.00025133090653576174,0.000293031895327715,0.00030122907539431663,0.00033227007317666635,0.00027673210434378087,0.00015474034936333977,0.0001036166512745918,0.00014003691816713142,0.00027968341645806104,0.00032758208843951,0.00022914218851925156,0.000243256226324546,0.00019483533760634823,0.0003108443869408425,6.94560572044118e-05,0.00019039743853029208,0.00029652038735680173,0.00011956014010004578,0.00022498195244504904,0.00022672711623806507,7.246307159317014e-05,0.0004735056285614719,0.1257433221595325,0.00022700385183364156,0.00011678340068249024,0.00011761816113656592,0.00011043320711914304,0.1124403429929863,0.0002993885556127973,0.0010767340021643,0.00021304326837937927,0.0007131457029827923,0.0003535191674469714,0.00034163413882164336,0.0003015511128067471,0.0002105170599324901,0.0002530158976678591,0.0003283397095402857,9.431179665529696e-05,3.664923001517441e-05,2.1773653339892325e-05,0.0002864672219128331,0.00020908636998706004,0.00036234958953640215,0.5164099810425261,0.0003084014617772522,0.00025835806854382826,8.469866823093752e-05,0.0002619191579113684,0.0803900357830249,0.0003836485729377987
9,uj0453,uj0453,0146_060124.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-11-21,1958,11.0,BaumgärtnerKlaus,JohnsonUwe,194,0.00013126753233712053,0.00019927653311992355,0.0001826952664424327,0.00019283734156490763,0.00020098085440786,0.00030340514089292995,0.0001791002909248144,0.00013496487378654155,0.00014535456895078987,0.0001598263317951183,0.00018939001198450624,0.00012301182249919876,0.0001996890630482594,0.00014410138337889056,0.00027235650631713104,9.989689357544168e-05,0.00017378650955517333,0.00015519203644890727,0.00016428501402796346,0.00016313147229181498,0.0001648981953563953,0.00023663045281278923,2.667216915815498e-05,0.0001260135349583446,0.00014400350108513302,0.00017588887523301477,4.045843372152554e-05,0.0001567858821620265,0.00015944286613323583,0.00011953877067742306,0.00012316686167120123,0.0002440021728014584,0.00013579010994201616,0.000214267652823912,0.00012007771865965937,0.00013464201318511633,0.00013374227436835972,0.0002042721722777239,0.0002166880162669641,0.0002538426055697725,0.000256330133640866,0.00014869200851472497,0.0001202070465579537,2.665704309701693e-05,0.00015023213096811982,0.00015951626998954305,0.00017527630712718364,0.0001656224687650637,0.0001514593452865201,0.00017361653542746758,0.0002024231048134273,0.00020808562369363504,0.0002295283923744397,0.00019116339434713876,0.00010689287568171134,7.157720574381886e-05,9.673591242411608e-05,0.0001932021272324376,0.0002262899857677053,0.000158288821057984,0.260556551278018,0.00013459003813063474,0.0002147277716919594,4.797945538212646e-05,0.00013152438785792543,0.0002048329154821769,8.259078672618005e-05,0.00015541497723304783,0.0001566205165583667,5.0056666765926105e-05,0.0003270923097734926,0.0054906484596045,0.00015681168236441774,8.067264667684917e-05,8.124928971668103e-05,7.628600509361328e-05,0.5170781268366258,0.00020681421353458388,0.0007437956183320424,0.0326957319498843,0.0004926329511696599,0.0002442070253330053,0.0002359969825578159,0.0002083080834801964,0.00014542279378861397,0.00017478050816211062,0.000226813341818485,6.514951786442e-05,2.5316871804676203e-05,1.5040992405495983e-05,0.0001978883029849764,0.00014443448942517452,0.00025030698060973924,0.1126159185271994,0.00021304022673755173,0.00017847081912279354,5.85088779420907e-05,0.0001809307792083309,0.0555325235877943,0.0002650200764133843
