receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
BierwischManfred+ZeibigBrigitte,0.00016315739756846243,0.00024657867892865,0.00322100765229205,0.0002901069906243,0.00019131740303562743,0.0001660256238900561,0.0003109157057205,0.00041097413754675,0.09909361251365945,0.0045721728401198,0.00011190680726087433,0.0002214456498643,0.00020846778791686613,0.0001349939144578979,0.0001923738970025053,0.0001963159920994599,0.00014763815062447617,0.00461404044279615,0.0002313474674622,0.0003031044886361,0.00018226717995833866,0.00055296288341195,8.174380566614397e-05,0.0001793782517852953,0.00025478286723274997,0.2305525267757104,0.00014455596467880747,0.00018095048019952997,0.00022480045581065,0.01572846187699705,0.0001989364950753981,0.0002824244473482,0.0071895282226094835,0.628093167596397,0.00026636978052035,0.00013638748891470432,0.000268517604748,9.043976329391301e-05,0.0002158155131423,0.00014847900499184862
DohertyMonika,0.0004681424557663,0.0033830340426115,0.09366331556149096,0.0785441105509658,0.05138407747083632,0.00047637216850932,0.01694530174619034,0.0011791953345349,0.00044676412119028,0.00040893505051630005,0.000321090728026,0.00063538712857168,0.0005981501521720399,0.0003873338479876,0.0005519724505920001,0.0005632833816748599,0.00042361356229116,0.02287471065944792,0.0006637981064121,0.0008696882996332801,0.0050942509475361795,0.00158659923513088,0.0002345449639339,0.041018046182722,0.00073104057144256,0.00060456366822112,0.07638996700931212,0.00051919559538914,0.0006450129691266,0.0006446824954578401,0.00057080230951252,0.00081035169915938,0.00035158570868174,0.5081096059058654,0.00076428654203308,0.00039133238791420004,0.07741449955032548,0.00025949600519692,0.0006192327520578199,0.00845262668155848
JohnsonUwe,0.00729258401287766,0.010818128179641113,0.12986135821771966,0.02281400521886117,0.0106974561584073,0.0026860045479876783,0.013735482648815288,0.029258865834242993,0.005194080232469623,0.0032827447768180086,0.006245688961039736,0.014429086006189792,0.005787400398327441,0.006811851755762331,0.0088613068946808,0.01337080533047165,0.0019500115526753263,0.01063001292124575,0.005711084889008544,0.020913154860029395,0.008123694840990464,0.03909730411409324,0.0015045553469233645,0.01085813268321408,0.005373946545077897,0.00338284238872648,0.004064552027266487,0.006006131259536432,0.006108742521619423,0.00836119872670323,0.018875193858612457,0.01579158696487329,0.011234214114797466,0.4768602501111495,0.016079342739735537,0.006788225562887994,0.009768706365341245,0.00338199166773203,0.01012603515199216,0.007862239611454153
JohnsonUwe+BaumgärtnerKlaus+BaumgärtnerSabine,0.0009902387993809,0.0014965412455343,0.0758824530791353,0.0017607243212328,0.0011611481814863,0.0010076467075199,0.0018870170751049,0.002494294114799,0.000945018255714,0.0008650002760062,0.0006791874846992,0.0013440032613769,0.0012652377096771,0.0008193083106787,0.0011675602800666,0.0011914857383911,0.0008960490127691,0.0011191041366036,0.0014040996107667,0.3961736611022781,0.0011062203500321,0.0033560556243995,0.0004961214703473,0.0010886867977188,0.001546334302406,0.0012788039059364,0.0008773425357367,0.0010982290042044,0.0013643643302711,0.0013636652955116,0.0012073901580456,0.0017140972449045,0.0007436920231356,0.4813752164193263,0.0016166578750629,0.0008277662262712,0.001629693501496,0.0005488991854194,0.0013098327002436,0.0009011523463085
JohnsonUwe+BaumgärtnerKlaus+SpottMargot,0.0001780041918007,0.0002690165393179,0.2769278242269841,0.0003165057862617,0.0002087266664723,0.000181133417419,0.0003392080269711,0.0004483714517101,0.0001698753986922,0.0001554914583574,0.0001220899639265,0.0204944642876179,0.0002274376807773,0.0001472779230314,0.0002098792979651,0.0002141801109358,0.0001610727436973,0.0002011688771451,0.0002523993369867,0.0003306860144555,0.0001988529024353,0.00060328071313,8.918222697331418e-05,0.0001957010911643,0.0002779672821602,0.0002298763246705,0.2735714254094694,0.0001974163872671,0.0002452565684999,0.0002451309108126,0.0002170390711871,0.0003081241564538,0.0001336852258361,0.420703775991096,0.0002906085669929,0.0001487983082459,0.0002929518362621,9.866948855342624e-05,0.0002354540251773,0.0001619901130861
JohnsonUwe+SchmidtElisabeth,0.0003150464626525833,0.00047612760266924997,0.03760515273133288,0.023547154499263565,0.003934373677346116,0.0003205848235861167,0.008262683778853268,0.0007935646817454001,0.07191085264921784,0.003840153626483817,0.0002160848622233003,0.0004275973366778666,0.0004025379182250334,0.0002606645844038667,0.00037146164783546665,0.00394402563200025,0.0064237497823685505,0.0003560452284815333,0.0004467171109236667,0.0005852753131764666,0.006088409999007317,0.0010677358366421167,0.00015784204211816483,0.05025569661274332,0.009016992362916884,0.00040685403080900005,0.00027912828965226665,0.005260339754771817,0.00043407525163630003,0.00043385285232373327,0.08622088108600506,0.0005453434807719,0.00023660711066697787,0.47234129358272164,0.08363269094078028,0.00026335548723506664,0.023505466780823967,0.09471015121617328,0.0004167259040309,0.0002867034287012833
JäckelIne,0.0003396653145325,0.0005133339081373,0.0067055775198206,0.0006039522797436,0.0003982895464508,0.0003456364627011,0.0006472724041358,0.0201787078710483,0.0003241540558366,0.0002967068054737,0.0002329705024295,0.0004610113144362,0.000433993663836,0.0002810338427658,0.0004004889830741,0.0004086957391941,0.0003073569425366,0.0003838678698429,0.0004816251758912,0.0006310108092134,0.0003794485566218,0.0011511725151177,0.0001701763810681,0.0003734343108004,0.1744385945868798,0.0004386470528189,0.0003009403676569,0.0003767074168121,0.0004679954367252,0.0004677556583388,0.0004141511704575,0.0005879585613025,0.0002550964324076,0.7834584153904414,0.0005545355382642,0.0002839350223215,0.0005590069346135,0.0001882798518687,0.0004492903493495,0.000309107455032
KlemmEberhardt,0.021035254291457767,0.0072209637781628245,0.059012633702537946,0.002134247986761609,0.012792458807566675,0.03236223126928377,0.018447167458891838,0.004137896567958137,0.0025532875871781594,0.001082672870647775,0.0027822703839225343,0.010211793699890538,0.002355813222035131,0.0009036178465971626,0.005159046200037891,0.0005898781463358624,0.008061614595969421,0.0005540436216617563,0.020534128278356857,0.009948859080515512,0.0005476651448611219,0.011487145184761289,0.011423954523521383,0.0005389846722343781,0.03679890638588488,0.004022871436335922,0.009693215130237597,0.013479613123596728,0.01859472848089478,0.00833216564481306,0.01333330405247899,0.01013637077678632,0.01342675885362202,0.5592192085385003,0.0008003714353216375,0.0008335291883309906,0.002181095008874372,0.02200978420345613,0.04081430829240829,0.0004461405273087375
KlemmEberhardt+KlemmErika,0.00062442760801935,0.00094369324938145,0.023755468439179,0.001110282567171,0.00073220013392205,0.00063540473641165,0.0011899206123171,0.01300105256704355,0.00059591230854525,0.0005454543425488,0.000428283982341,0.0008475054120243499,0.02489254257957345,0.0005166417726586,0.046449017357391646,0.0007513304771312999,0.00056503314358245,0.00070568788011625,0.0008854011395232999,0.00116002592367645,0.00069756358521275,0.00211627113301755,0.07259696181433835,0.0006865072277584,0.0009750918972811001,0.0008063918164072999,0.00055323715991155,0.09211807210765176,0.0008603447529533,0.0008599039536198001,0.00076135953146445,0.00108088033231735,0.00046895943826885,0.7007737646376341,0.00101943673641385,0.00052197518920985,0.0010276567789305499,0.00034612641476935,0.0008259580420703499,0.0005682512182094499
KlemmErika,0.01689420751247884,0.0008052507589514535,0.09926547925028233,0.0039719960714228045,0.0015863761010742109,0.00029107376408267033,0.01265538680977732,0.002570898163783154,0.0022644066733498816,0.048996566116368566,0.00019619342395890615,0.0019547989852145256,0.0010166714492222085,0.0016298022564513737,0.009484511094202959,0.0005017255510762627,0.03243570173258348,0.0018133733618868825,0.034892455851883226,0.0014553512288683129,0.012056902787157982,0.0009694466679390051,0.004897819564421006,0.0003144834015277943,0.0012078171468738286,0.012638884986610957,0.00865935239567859,0.00736617882664883,0.02659014063749585,0.00039391503743453984,0.004206930756534588,0.002376786091240223,0.0005877790445946596,0.5826105592426633,0.0011874882767977,0.014308376689129446,0.02038158372313593,0.0005477910137460582,0.017246458833053653,0.006769078720395095
