idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
uj0002,9.362469258076796e-05,0.0001414943689695,0.2042435569208061,0.000166472242249,0.0001097837628664,9.527056835235452e-05,0.0001784129178353,0.0002358294987533,8.93491991323286e-05,8.178369194783506e-05,6.421554023072553e-05,0.0001270722700954,0.0001196251769615,7.74636267172321e-05,0.0001103900113377,0.0001126521057758,0.1758490105154602,0.0001058085997245,0.0001327542351329,0.0001739306031557,0.0001045904687466,0.000317306973141,4.6907089656582495e-05,0.000102932713621,0.0001462021825244,0.1066447207010166,8.295062286767429e-05,0.0001038349062531,0.000128997360101,0.0001289312680488,0.0001141558303337,0.0001620637645263,0.0480060300817198,0.4609557370818546,0.0001528511068801,7.826330225784193e-05,0.0001540835939511,5.189709545299448e-05,0.0001238415258715,8.520178308941382e-05
uj0003,0.0001601634601796,0.0002420539614648,0.1307228627936574,0.0002847835288694,0.0092993039164711,0.0001629790545633,0.0094167075909296,0.0004034327642803,0.000152849387302,0.0001399070985181,0.0001098533179351,0.0002173821233518,0.000204642405103,0.0001325167768363,0.0001888438370024,0.000192713594675,0.0001449289913356,0.0001810064309052,0.0002271022426488,0.0002975425228609,0.000178922578163,0.0005428160174043,8.024380726135791e-05,0.0001760866618067,0.0002501076029566,0.4375587015976161,0.0001419033634858,0.0001776300398378,0.0002206753686267,0.0002205623051657,0.0001952860114351,0.000277241960222,0.0001202864276858,0.4058726135659247,0.0002614818964462,0.0001338847792091,0.0002635903081105,8.878019411229849e-05,0.0002118552996091,0.0001457544160297
uj0006,0.0001017541202273,0.0001537803183621,0.0077974648727053,0.0001809270192018,0.0637946150715913,0.2779593921717507,0.0059825680294293,0.0002563065630213,9.710738588420683e-05,8.888496606725591e-05,6.979137256409516e-05,0.0001381059493221,0.0001300122254421,8.418978977617579e-05,0.0001199751708223,0.0001224336828139,9.207544587420444e-05,0.0001149959554545,0.0001442812791162,0.0059776965155772,0.0059023355805635,0.0003448587226721,5.098003004191149e-05,0.0001118703562961,0.0001588969111461,0.0001314062491524,9.015322154389667e-05,0.0001128508862719,0.0290835158265143,0.0001401263639802,0.0001240679757043,0.0001761357535661,7.641967531629618e-05,0.5646558008091815,0.0233207772666601,8.505890110630817e-05,0.0001674626651557,5.640331780657237e-05,0.0001345946797294,0.0116699269025864
uj0007,0.0001240069987357,0.0001874109441672,0.1364855439391491,0.0002204944290343,0.0001454098760456,0.0001261869804168,0.0002363099932997,0.0003123589252752,0.0001183440577311,0.0001083234551102,8.505423298813867e-05,0.0001683087057774,0.0001584449439493,0.0001026014782596,0.0001462128592261,0.0001492090297276,0.0001122116694105,0.0001401447260395,0.2894145046598405,0.0002303731151591,0.0001385312973331,0.0004202767916508,6.21289880628853e-05,0.000136335581309,0.0001936464982016,0.0001601438304032,0.0001098690687417,0.0001375305459865,0.0001708585099723,0.0001707709702772,0.0001512007304661,0.0002146553488054,9.313209685424728e-05,0.5682136468558122,0.0002024530761614,0.0001036606578523,0.0002040855196807,6.873830901689812e-05,0.000164029547322,0.000112850756746
uj0008,0.0001874976021756,0.0536158740669972,0.1956985618766973,0.000333385834336,0.000219858583541,0.0001907937172511,0.0003572988425295,0.000472284226732,0.0001789352801257,0.0001637842081464,0.0001286013281729,0.0002544814331472,0.0002395675032073,0.0001551326243638,0.0002210726877647,0.000225602873887,0.0001696631574435,0.0002118977183374,0.0002658604272011,0.0003483223296945,0.0002094582268828,0.0006354551879167,9.393853900305856e-05,0.362867207683999,0.0002927919750714,0.0002421362061008,0.0001661211637437,0.0002079450987547,0.0002583367169411,0.0002582043576139,0.000228614309665,0.0003245571911708,0.0001408149945066,0.3791419521750453,0.0003061074513563,0.0001567340955382,0.0003085756930578,0.0001039317800581,0.0002480113793768,0.0001706294524446
uj0009,0.000232050636813,0.0135517645409157,0.0969885544948044,0.0268147406620372,0.0002721012094422,0.0002361299721933,0.0004421999160494,0.0005845080379601,0.0002214537424462,0.0002027024845079,0.0001591594759147,0.0003149511136872,0.0002964933472956,0.0001919951181049,0.0002736038081687,0.3699091136782785,0.0002099783851721,0.0002622486896305,0.0003290339754724,0.0004310904112048,0.0002592295281107,0.0007864515562395,0.0001162601416978,0.0002551207495187,0.0267645009214553,0.0002996724233761,0.0002055947456796,0.0002573568516518,0.0003197224870226,0.0003195586765749,0.000282937464409,0.0004016782189187,0.0001742753441587,0.4560323004754425,0.0003788444662557,0.0001939771296162,0.0003818992096337,0.0001286279689327,0.0003069436507639,0.000211174290441
uj0013,0.0001222817013369,0.0001848035137981,0.0163269545400772,0.000217426711335,0.0001433868024816,0.0001244313531434,0.000233022235182,0.0003080131057105,0.0001166975482837,0.0001068163613394,8.387088165775327e-05,0.0001659670430065,0.0001562405147442,0.0001011739938002,0.0001441786138346,0.0001471330989053,0.0001106504792896,0.0001381949059991,0.0140862916019047,0.0002271679562536,0.0001366039247705,0.0004144295212322,6.126459345139115e-05,0.4244779935549543,0.0001909523131714,0.0001579157647549,0.0001083404709977,0.0001356170967807,0.0001684813720218,0.0001683950502581,0.0001490970893037,0.0002116688696655,9.18363589839237e-05,0.539438790102129,0.0001996363660624,0.0001022184371295,0.0002012460975527,6.778195956119338e-05,0.0001617474200694,0.0001112806750647
uj0014,0.000164664480019,0.0002488563225122,0.0126183145789221,0.0002927867045745,0.0001930845990371,0.0001675592001044,0.0003137876294621,0.0004147702995324,0.0001571448622119,0.0001438388606403,0.0001129404887723,0.0002234911400329,0.000210393401768,0.0001362408512345,0.2156479049713101,0.0001981293599936,0.0001490018820222,0.0001860931937388,0.0002334844205724,0.0003059042602818,0.0001839507791841,0.0286607341741303,8.249887198126662e-05,0.0001810351660246,0.0002571362927815,0.0002126492926241,0.0001458912259709,0.0001826219170892,0.0002268769342718,0.0283294242742291,0.0002007740685165,0.0190201422516291,0.1500045392276439,0.539056923931774,0.0002688302342145,0.0001376472981178,0.0002709978978625,9.127515404007476e-05,0.0002178089978219,0.0001498505033488
uj0015,0.0003605671750443,0.0005449227495196,0.0481426395873475,0.0006411174707915,0.0004227989449293,0.0003669057675788,0.0006871033698703,0.000908225958491,0.0003441014056823,0.0003149651438896,0.0002473067232233,0.0004893803994632,0.0004607001735571,0.0002983277197949,0.0004251337274814,0.0004338454997581,0.0003262706545506,0.0004074898068707,0.0005112627685882,0.0006698410911152,0.0004027985439845,0.0012220117981015,0.0206928601582546,0.0003964142017127,0.0005630534689625,0.4722465089089026,0.000319459225244,0.0003998887236546,0.0004967943011369,0.0004965397675954,0.0004396366399044,0.000624139552735,0.0002707942084804,0.441937787792193,0.0005886597893245,0.0003014074281782,0.0005934063403594,0.0001998659604072,0.0004769381656251,0.0003281288876947
uj0016,0.0002232107749752,0.0003373369447924,0.2202756141526881,0.000396886731267,0.0002617356395373,0.0002271347099582,0.0004253545144757,0.0005622414742065,0.0002130175644052,0.2668567477069692,0.0001530963691868,0.0003029531964701,0.0002851985701645,0.0001846811527528,0.0002631809974593,0.0002685740603221,0.0002019793555666,0.0002522584469175,0.0003164995781397,0.0004146682210872,0.0002493542989614,0.0007564920474238,0.0001118312652941,0.0002454020423922,0.0003485608503995,0.00028825654081,0.000197762708796,0.0002475529612473,0.000307542806542,0.0130055646211391,0.0002721590923758,0.0003863764726824,0.0001676364054113,0.4894526781444406,0.0003644125612814,0.000186587660451,0.0003673509356212,0.0001237279458625,0.0002952507741487,0.0002031297033766
