year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1964,0.003018279491892049,0.1181897414374728,0.1340853472516077,0.0015746273806792215,0.0068833043711223636,0.0008846412301484705,0.006580459632377658,0.006530136778708288,0.006185969454454875,0.009863411781698602,0.0381353491899663,0.010400269163136019,0.013002846879938251,0.0011658069464924627,0.0014453760507873274,0.002009686263719832,0.002956065029422818,0.006658713121714355,0.0009046327283918755,0.004052233726076985,0.020876039411651306,0.04399780957913274,0.0022557347069092773,0.0036287615858778704,0.005273690246095846,0.0027076309378910933,0.006558774758280004,0.0007280434200137559,0.0034275360584902705,0.0007381686821102396,0.0036677921826970784,0.0025117681302741475,0.0008600817028168865,0.4911088885332977,0.004964768478226859,0.002259859606606354,0.0018387857115431416,0.001525915430174292,0.023148724080991803,0.0033943288471093057
1965,0.04942599053566554,0.00913253024874774,0.20692103272186024,0.002077373216400771,0.011986509260556858,0.00045164272711416227,0.001611907250913084,0.005551955592684134,0.00042357169333076945,0.0003877064061187687,0.005702076470676527,0.00330445309224954,0.013016613128534983,0.017974582820359134,0.000523318445864207,0.0031104212817164604,0.0004016229267012537,0.0005015996583013194,0.0034374649212571273,0.0008245410234917228,0.0022829465159228,0.03954226758424401,0.0002223692611461438,0.015356203276797658,0.021914109951816897,0.004050892834536204,0.00039323839645015425,0.0012583603253904767,0.01391103834301871,0.008693716816781133,0.0005411708087775176,0.0030050667893691094,0.002081153134343913,0.4744520521680451,0.0007246108840082849,0.0003710175332843753,0.02786360228213326,0.030490249597926285,0.009408299815322086,0.006670720258139706
1966,0.0013474920235347083,0.0045728768014596565,0.09436017218829437,0.00251173051165711,0.0021801937715362476,0.049381008779456316,0.005779692397941625,0.0034643863102178517,0.0006290718094321364,0.004159121270832651,0.0007617403895483476,0.018114063095700926,0.008470956524781898,0.020175379358136108,0.0013475680278064385,0.0005239161147928185,0.00027552537478300334,0.01470566420458468,0.027411310228058546,0.008321236698932161,0.007091920560741047,0.03790368452322626,0.00015255198332610545,0.026452453074912067,0.001170817270014141,0.03292338381379944,0.00026977333552869224,0.00781725671246926,0.010803775734660613,0.0748060794114643,0.009860168261153929,0.00397448494614359,0.00022867724921021382,0.48069376783850915,0.0036588991586419305,0.009795585828988316,0.0017216457005320206,0.0009370343373742329,0.012641784770075572,0.008603149607739665
1967,0.00021978915865537448,0.007435170971453623,0.0874215943576712,0.002421736356136785,0.0058567077782894,0.0215971798098115,0.0015650004288561999,0.0015690895955271075,0.00020975220064817964,0.03261466061851889,0.00015074954235748557,0.0002983092020155077,0.0002808267378362154,0.017444785200892578,0.01683251237581203,0.028697526545293263,0.013719213292824979,0.0002483915564464308,0.023630999742471036,0.0008535935475548077,0.0006908137361317539,0.0029066390710068305,0.003673016973413858,0.08261587044482256,0.0023741512666699614,0.07841126451187787,0.0001947311879747516,0.0002437582015529154,0.0025292375061704998,0.016642267657095314,0.00026798714327446154,0.0028370826779822,0.015381727325767128,0.5028771233478188,0.002139953690045585,0.00018372744286451924,0.021459923104797423,0.0001218313100086409,0.0002907248507590769,0.0010905795308914625
1968,0.0005822532427693708,0.0027975559489152417,0.08428112430027435,0.004595571961933842,0.005883232998898866,0.07122140198940219,0.0007059936742408625,0.0032427252935580205,0.015503935351955205,0.0024548801256137356,0.00025410584469381253,0.0021570707332100292,0.0004733660501685625,0.0003065295445511339,0.0004368217876227209,0.005694877685485891,0.004272069166913435,0.005487594736444167,0.0005253187458042875,0.0551573440477788,0.01931594678618567,0.03237347047884593,0.0028308745993350804,0.06945387042916379,0.032112767694586056,0.010712098690447862,0.016156408067172924,0.02532917831787292,0.0005104525015904833,0.003898560799534767,0.0004517234237922792,0.02161663371877374,0.017647716656437867,0.44077162837922296,0.004522311668684899,0.003486366706210446,0.028567059834180657,0.0033819575237286985,0.0004900504679505583,0.0003371500260461215
1969,0.0030775332796089856,0.0016962248296248498,0.11246083466650758,0.0046255895698345045,0.007091065075141608,0.00089711562812749,0.0648491878557464,0.0034745669099237324,0.0003320960644537583,0.007745138074037449,0.00023867844809455848,0.0004723064247886511,0.0019976960050811015,0.0008642235984653412,0.013913661903144584,0.007646075112792157,0.001372859722300288,0.014876244902898,0.003232219583578031,0.017779096207209497,0.011698497266563739,0.04968752794923782,0.00017434582538181263,0.009736490459228288,0.007755045031840254,0.0009355883744429053,0.007118993972350574,0.01585024989767141,0.0061359575190189485,0.009142564408699518,0.00042429817341909233,0.013524781443733511,0.012667859037748056,0.511621219727964,0.004255647097797886,0.008010173013035237,0.023074261201090254,0.005560396751257764,0.032377970774479854,0.0016057182136786285
1970,0.0003659204527063623,0.0005530131220893962,0.09604314460865084,0.02883568135600788,0.0004290761667733771,0.00037235315321342466,0.007211824547560215,0.0009217102301391651,0.00034921021895208544,0.0003196413761864348,0.0031791390130473988,0.0004966461444949847,0.002011309416707395,0.0003027569391717114,0.008516975810905384,0.00044028672786588905,0.0033261188964688925,0.014861890978658093,0.001303149321620434,0.0033656602628291447,0.0026688804797975587,0.026591833300485156,0.008413587166693208,0.0012253253586669165,0.005618482655414011,0.010514151022527316,0.0003242021803791649,0.00040582580145817127,0.009902149308458659,0.01614195978580619,0.001269189512824201,0.0019195557413579703,0.0019346401267294297,0.5908705806180375,0.00518312154443712,0.06384294066666152,0.05030931511748473,0.02324755194883116,0.00607819836011075,0.00033300055978897246
1971,0.005417108006238629,0.001965406974237911,0.17903696510984052,0.0008517861074979333,0.005929265437406819,0.0004874695353389922,0.003918770435279073,0.0012066653759357443,0.005135249319049706,0.001890075370173006,0.003976488309280236,0.0006501888414145319,0.0016855916980220926,0.00039635701533620037,0.01298694990876952,0.0005764053957821591,0.00043348188669283926,0.011937301241567591,0.01870850511246146,0.04485855946309559,0.010844312819153452,0.03646589257029891,0.00024000882533238923,0.001960312546730641,0.029300840726626302,0.005556707230210572,0.00042443224895892344,0.0009607030797477889,0.0006600389215257216,0.0009494276663043854,0.006470555240326946,0.03203769977959101,0.0003597761023261138,0.5214650332082734,0.004362554614252694,0.00040044870357679895,0.03830866761215447,0.004826151131417836,0.0010630706601849277,0.0012947757695842606
1972,0.018745070968578418,0.009649689693294586,0.06654606436750465,0.0023131516841379536,0.019251888525600676,0.0006600709930588616,0.00953661711862649,0.0014897709212143909,0.003188803577913173,0.014053064110423558,0.00888985804293239,0.0028238420948564534,0.0022726183233164146,0.00035716940243823194,0.0016952601071023728,0.007509032706466959,0.0003906237569847089,0.008360026394116043,0.0346398637780995,0.02710954581334084,0.011360413579196588,0.007456948215607775,0.009088058941719655,0.0004746023052805431,0.029651014381313855,0.006008638735268219,0.02540248941910808,0.0037379488687408853,0.0032239604270901433,0.0005944764777500889,0.008039616999254219,0.007776383257789489,0.00980261821768329,0.5871767247850366,0.003862638792959766,0.0004488766544320162,0.00928497703456471,0.00023928720299770315,0.000571008687135802,0.03631728463706223
1973,0.0038006001816107264,0.02012989323795409,0.12762688205258196,0.0028603593905975945,0.018447611073710932,0.0004672924518097579,0.02114270375350032,0.07991542816630745,0.015911229186778546,0.005027798426893629,0.00031497069617261443,0.0006232765656476526,0.0010797785165840212,0.0003799512134838315,0.07997975490794569,0.003359348069016815,0.001216002104310846,0.000518980424310721,0.009523603300952784,0.0008531119253200736,0.0024533230729714473,0.006486650299604648,0.019056745316796738,0.0005048744953586895,0.01711505175929998,0.0005930406045386158,0.00040686437175036226,0.0005092996584948,0.006246320822983268,0.0022580442702463156,0.019108159323461906,0.0060457875878789724,0.0003448844384533976,0.506821871330294,0.004064943107025337,0.0003838735407091785,0.0023566897083525475,0.000254549976928251,0.011392544585592343,0.000417906083767283
