sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
BierwischManfred+DohertyMonika,0.0001505606308299,0.000227541269976,0.3027544777122552,0.0002677089250473,0.0001765465085804,0.0001532074122249,0.3428950846793185,0.0003792443758356,0.0001436850836536,0.0001315187683061,0.0001032669051263,0.0002043486672072,0.0001923727769886,0.0001245715439317,0.0001775214346364,0.0001811591754526,0.0001362395663565,0.0001701539314322,0.0002134860028482,0.0002797029353038,0.0001681950190619,0.0005102707066475,7.543267501784492e-05,0.0001655291341272,0.0002351120438723,0.0001944354461832,0.0001333953443523,0.0001669799767208,0.000207444461251,0.0002073381766715,0.0001835773592863,0.0002606195219355,0.0001130744828585,0.3472771231072518,0.0002458043753262,0.0001258575257655,0.0002477863741534,8.345725058485806e-05,0.0001991532120874,0.0001370155015324
BierwischManfred+KlemmEberhardt,0.0009902387993809,0.0014965412455343,0.0758824530791353,0.0017607243212328,0.0011611481814863,0.0010076467075199,0.0018870170751049,0.002494294114799,0.000945018255714,0.0008650002760062,0.0006791874846992,0.0013440032613769,0.0012652377096771,0.0008193083106787,0.0011675602800666,0.0011914857383911,0.0008960490127691,0.0011191041366036,0.0014040996107667,0.3961736611022781,0.0011062203500321,0.0033560556243995,0.0004961214703473,0.0010886867977188,0.001546334302406,0.0012788039059364,0.0008773425357367,0.0010982290042044,0.0013643643302711,0.0013636652955116,0.0012073901580456,0.0017140972449045,0.0007436920231356,0.4813752164193263,0.0016166578750629,0.0008277662262712,0.001629693501496,0.0005488991854194,0.0013098327002436,0.0009011523463085
BierwischManfred+ZeibigBrigitte,0.00038421017647,0.0005806542587515,0.0512994341465401,0.0006831566311065,0.0004505225890923,0.0003909644012714,0.0007321579036101,0.0009677798755354,0.0003666647186742,0.0003356179427616,0.0002635230446592,0.0005214699025657,0.0004909090655865,0.000317889574541,0.0004530104672977,0.3501780089785984,0.0003476647749382,0.0004342096048768,0.0005447871357611,0.0007137637079489,0.0004292107279237,0.0013021411850354,0.0001924938891426,0.0004224077534971,0.0005999738402298,0.0223534049341244,0.0003404067086554,0.0004261101057378,0.000529369946351,0.0005290987226133,0.0878973932336284,0.0006650654421574,0.0002885506441749,0.4709163983536846,0.0006272592104631,0.0003211712246283,0.0006323170009026,0.0002129715105347,0.0005082118103446,0.0003496448555824
DohertyMonika,0.0004422012373215428,0.000668295759458957,0.07690784420730783,0.004472767696681443,0.004205020855182029,0.0004499749162796,0.08493086224943903,0.0011138524813383572,0.04843887985287491,0.007759271276804742,0.0003032980997059143,0.0006001783665885715,0.0024023615174981147,0.00036587048392412854,0.06597092386171391,0.0005320701108631,0.004222330532960086,0.0004997473682178142,0.0006270150044533857,0.0008214961865665285,0.0004939939818963715,0.01255817574379513,0.0002215481035347143,0.00048616419525052856,0.0006905313569456,0.0005710629293158572,0.05513753648978505,0.007863421944555457,0.0006092708096071856,0.010873786816751742,0.0005391723917012714,0.018347343349123073,0.0003321032593575571,0.4746429669858204,0.0007219350656885429,0.005171334683473844,0.10377293537076067,0.0002451165305873571,0.0005849191539395143,0.0004024187729282429
JohnsonUwe,0.006975124995380966,0.018667639404711698,0.09922291525362477,0.005934713659713324,0.005046648632305044,0.01931656503612477,0.015342593762246842,0.006938197396689862,0.008293222925867299,0.014485553617520368,0.004095634875235474,0.007379223943993059,0.009441094562249097,0.0048176542167801175,0.007813041794815786,0.0036464583661053483,0.009338159640467301,0.003988900234796849,0.014330177460814744,0.009957859475143814,0.008734728609051145,0.009398261753066375,0.005132052861072976,0.008735977443464289,0.015759169624706772,0.015110127013358106,0.006354430255173179,0.012121412593034522,0.01357550396968317,0.009194332714687363,0.004288484573868417,0.010041930567098583,0.005156702847833139,0.550653563051713,0.007901992326414508,0.0079948221083026,0.012721048693760758,0.004067423876475525,0.01175447088990175,0.006272184972745607
JohnsonUwe+BaumgärtnerKlaus,2.2371160205312496e-05,3.380938413909652e-05,0.1226176849115822,3.977772421391207e-05,2.623229064179056e-05,2.276443413283371e-05,4.263088996686846e-05,5.635029982285265e-05,2.134955205627332e-05,1.9541811292662897e-05,1.53439877725948e-05,3.036329448565706e-05,2.858384817751625e-05,1.8509552935308663e-05,2.637715073481308e-05,0.0636602716939678,2.0243254484678785e-05,0.0178426215724709,3.172097210927094e-05,4.155986290099389e-05,2.499137853254957e-05,7.581894193432834e-05,1.1208218564425176e-05,2.459526609177793e-05,3.49342930530722e-05,2.8890331371351328e-05,1.9820643701471456e-05,2.4810840587683303e-05,3.082328528228854e-05,3.080749291119276e-05,2.727697467807061e-05,3.872434012605696e-05,1.6801253801994426e-05,0.4753985602790717,3.652302085398275e-05,1.870063147600261e-05,3.68175175829472e-05,0.3194518377708819,2.9591324029747057e-05,2.0358547373891168e-05
JohnsonUwe+EbelGertrud,0.0008081380311323,0.0012213335777496,0.1538758938232184,0.0014369344921825,0.0009476178936089,0.0008223446978659,0.0015400025375108,0.0020356038727817,0.0007712333560695,0.0007059303477278,0.0005542877505887,0.0010968466900747,0.0010325657934753,0.0006686409434736,0.0009528508341131,0.0009723765008477,0.000731269351827,0.0009133055725066,0.0011458915724854,0.0015013126485483,0.0009027910603304,0.0027388910496824,0.0004048868096257,0.0008884818548599,0.0012619698999877,0.0010436372230555,0.0007160029175812,0.000896269289534,0.0011134634436681,0.0011128929584734,0.0009853561643328,0.0013988819399245,0.0006069301745411,0.3928523300401965,0.3231370325494146,0.000675543483809,0.0013299996914597,0.0004479589239205,0.0930168660341126,0.0007354342037004
KlemmEberhardt,0.0015399324689371002,0.003976746289207031,0.05472516024630487,0.0010674131642702273,0.019404750004009645,0.00112886293902475,0.0011439762845777818,0.0028588726467796773,0.0005729033866690546,0.013746142814869033,0.0004117474004493091,0.07675977866295042,0.0018302599448195454,0.00049669358562735,0.0007078162083599501,0.0007223206647753045,0.0005432165050071,0.010474375958597031,0.001321022087825891,0.04471216255492992,0.011119255471156109,0.008501892740083514,0.003606203615097064,0.0006600003223892364,0.012448581039635191,0.007942947004053241,0.003837313266271127,0.003954436924394704,0.010654623166949774,0.012070458252090514,0.018502895546269993,0.009311858398846172,0.00045085232599154996,0.5565142314407217,0.0009800750050155454,0.007703948102631896,0.0009879776613777,0.00033276203963812564,0.08117379641939701,0.01110173743999694
KlemmEberhardt+ZiegnerUta+SchmidtElisabeth,0.0008470817266554,0.0012801889231879,0.0167228502313476,0.001506179518644,0.000993283041516,0.0008619730042877,0.3389400895871964,0.0021336984239271,0.0008083986370476,0.0007399487152138,0.0005809985506743,0.0011497030857501,0.0010823245306213,0.0007008623565414,0.0009987681543396,0.0010192347514486,0.0007665087909895,0.0009573172298784,0.0012011114121444,0.0015736600204302,0.0009462960295562,0.0028708765954691,0.0004243980664011,0.0009312972719057,0.0013227834858496,0.0010939294858691,0.0007505066762732,0.000939459978468,0.0011671205909077,0.0011665226143677,0.0010328398972687,0.0014662932363152,0.0006361777820173,0.4599730630835841,0.1459511727474308,0.0007080975262283,0.0013940915928859,0.0004695458005034,0.0011204725022347,0.0007708743446206
KlemmErika,0.00081528132594352,0.0012321291912125065,0.2338413569317054,0.01482119377461422,0.00095599407901502,0.0008296135682655867,0.0015536149300870066,0.0020535969853714667,0.0007780504430255333,0.0007121702082414332,0.0005591872116463067,0.00110654193886654,0.0010416928504763134,0.004028726794342913,0.0009612732745342332,0.013578822610320033,0.00073773318890102,0.0009213784643962,0.005135776053243107,0.011904592002819174,0.00720969655120464,0.0027631006592665603,0.004640881090973014,0.0029959771712016,0.0012731247060867935,0.010091523496608865,0.0007223318115683534,0.0009041915942873666,0.0011233055712914068,0.010161391397419818,0.0009940659259140467,0.019857846594562852,0.0006122949525858933,0.5724224350146254,0.010082769444317526,0.010292281396026854,0.026736248258358134,0.00045191852306519336,0.012247354727069646,0.006848535286536474
