idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
uj0002,4.286488153608295e-05,4.718246835797969e-05,3.8834498398860026e-05,0.0042667109247001,3.475657112986605e-05,5.799259520786878e-05,5.864613428107027e-05,0.0042591559729357,3.707504625688036e-05,5.630261264127225e-05,3.1401880779437245e-05,0.008485651065359,3.679986841098066e-05,3.719471356667824e-05,0.5358477336868276,4.02228796307072e-05,3.2312515905898275e-05,3.676476691547533e-05,2.9964479735272283e-05,4.623845019093118e-05,8.800235029861512e-05,1.0240930067860023e-05,4.79612577280103e-05,2.616142066699279e-05,3.6820625580356495e-05,4.149523740820146e-05,0.0653955317033538,0.3585172197487006,0.021134483442269,1.4510404434932784e-05,3.5433878172342385e-05,5.347639371948963e-05,2.102060209127583e-05,3.942440167263501e-05,2.109537004141735e-05,3.099212606731681e-05,2.68752275666828e-05,0.0008581588124041,2.7908443424120387e-05,4.938161156416226e-05
uj0003,7.664205593207451e-05,0.0038546574743659,6.943576400354779e-05,8.825285309003089e-05,6.214446355812193e-05,0.0001036902836609,0.0001048588061531,7.474466142028123e-05,6.628987803249009e-05,0.0001006686087197,5.614630477968406e-05,9.109193688438785e-05,6.57978623053742e-05,6.650384219900828e-05,0.4415608459610138,7.191817823667009e-05,5.77745129023914e-05,6.573510111986725e-05,5.357624352497191e-05,8.267396896367645e-05,0.0491711903919552,1.8310698803557587e-05,8.575433468230951e-05,0.4826446143158671,6.583497595364019e-05,7.419314348686535e-05,4.750941008512831e-05,7.558921758057298e-05,8.532662933220063e-05,2.594448388625517e-05,6.335548298410499e-05,9.561535251286486e-05,3.758466379638258e-05,7.049050620935834e-05,3.771834827680856e-05,5.541366672168944e-05,4.8052686034348456e-05,0.0203858589477995,4.9900067496699615e-05,8.829391566918474e-05
uj0006,4.0155297002888826e-05,4.419995955545133e-05,0.0020117617123679,4.623857598918383e-05,3.255953093786014e-05,0.1067249563211474,5.493898164970587e-05,3.916118953504851e-05,3.4731450093654394e-05,5.274359922692767e-05,0.2509029345831735,4.7726065482935545e-05,3.4473666851645064e-05,3.4843552966548735e-05,0.4051818867957396,3.7680301916217326e-05,3.026996988244759e-05,3.444078419976894e-05,2.807035830237956e-05,4.331561487711492e-05,0.2134236986597614,9.593578092933005e-06,4.492951991665161e-05,2.450769905934067e-05,3.449311191416143e-05,3.8872231127691045e-05,2.489174447631145e-05,3.9603680319510125e-05,4.470543099896171e-05,1.359316948598772e-05,3.3194023895221774e-05,5.009603189132606e-05,1.969184306374875e-05,3.693229752643128e-05,1.976188476540848e-05,2.903304482333589e-05,2.5176384636731934e-05,0.0205577329746989,2.614428862098945e-05,4.626009002663462e-05
uj0007,5.922498984068994e-05,6.519045682670924e-05,5.365634269173696e-05,6.819720927503965e-05,4.802200538757488e-05,8.012645174652061e-05,8.102942508002371e-05,0.0058847350135494,5.12253658290992e-05,7.77914586997448e-05,4.338694062586406e-05,7.039110539164017e-05,5.0845161695930807e-05,5.13907061952233e-05,0.5568133489113684,5.557462314427796e-05,4.4645135077371655e-05,5.079666311993575e-05,4.140093111908388e-05,6.38861381315599e-05,0.0001215899383276,1.4149554541931215e-05,6.626648435496157e-05,3.614637012157367e-05,5.087384119069088e-05,5.73325978253088e-05,3.671279815513601e-05,0.029193292568109,0.011719888438701,2.004854613956616e-05,4.895781813853096e-05,7.388656544139667e-05,2.90434710347449e-05,5.447139254477117e-05,2.914677543986295e-05,4.282079608532498e-05,0.2622510630258157,0.132292654869225,3.856017371403757e-05,6.822894029795709e-05
uj0008,8.605071868919975e-05,9.471822074946983e-05,7.795977446813806e-05,9.908687002733908e-05,6.977338599150532e-05,0.0001164194164887,0.0001177313880823,8.392039794830706e-05,7.4427696088564e-05,0.0001130267974211,6.303888666969752e-05,0.0001022744828588,7.387527997172295e-05,7.466792673058833e-05,0.1613491821503284,8.074693259231197e-05,6.48669754054529e-05,7.380481415432047e-05,6.0153321879535177e-05,9.2823115973272e-05,0.0001766636280835,2.055854025033004e-05,9.62816307624482e-05,5.2518727910869934e-05,7.39169497321127e-05,8.330117506912857e-05,5.334171731964585e-05,0.3895338616479706,9.580141983495554e-05,2.912945715354049e-05,7.113307148904445e-05,0.0001073531979458,4.2198598302699855e-05,7.914399798273517e-05,4.234869403641092e-05,6.221630916100737e-05,5.395168641961863e-05,0.4462025721701084,5.602585445432416e-05,9.913297349369902e-05
uj0009,0.0001208329061497,0.0001330038615927,0.0001094715564874,0.0001391383436311,9.797618346122969e-05,0.0001634768034582,0.0001653190813945,0.0001178414977097,0.0001045117920385,0.0001587128685645,8.851956140259405e-05,0.0001436144076081,0.0001037360862011,0.0001048491252655,0.3454514520319584,0.000113385299698,9.108657395061032e-05,0.0001036371377015,8.446763499465635e-05,0.0001303427447414,0.0002480720663054,2.886841856157932e-05,0.0001351992107804,7.374709493921156e-05,0.0001037945991144,0.0001169719814386,0.0773495140327003,0.0001191730143818,0.0001345248958784,4.090374858042258e-05,9.988546153141944e-05,0.000150745968074,5.925551054115981e-05,0.3448747848267566,5.946627581983804e-05,8.736449340987374e-05,7.575926338639835e-05,0.2282987187355316,7.867182187857856e-05,0.0001392030823795
uj0013,5.992333352095377e-05,0.0030138012692428,5.4289024401360505e-05,6.900134770101426e-05,4.858825054973053e-05,8.10712522665319e-05,8.198487289136583e-05,5.843983725029287e-05,5.1829382994694005e-05,7.870872645627126e-05,4.389853203134266e-05,7.122111285520016e-05,0.0088949710788835,5.1996672950004784e-05,0.3953519390203198,5.622992400562461e-05,4.517156231728631e-05,5.13956252939052e-05,4.188910475460195e-05,6.463944312900517e-05,0.03844497131041,1.4316397153799717e-05,0.0030148899846082,3.6572585292007285e-05,5.1473713399733554e-05,5.8008627613952255e-05,3.714569228724824e-05,0.2918954708055796,6.671345132264977e-05,2.0284945935204865e-05,0.0177365878641117,7.475778916251835e-05,2.938593330455022e-05,5.511368480756656e-05,2.9490455809977816e-05,4.332571187189567e-05,3.7570457848442e-05,0.2399748829118571,3.9014850932142765e-05,6.903345287611613e-05
uj0014,7.35900377732277e-05,8.100243146070612e-05,0.0036868266817511,8.473847306818581e-05,5.966976440053046e-05,9.956115866836368e-05,0.0001006831485901,7.176820076617595e-05,6.36501013584117e-05,9.66598120075256e-05,5.391046259544497e-05,8.746449967495186e-05,6.317767854168076e-05,6.38555451047296e-05,0.3298530803130588,6.905427299221746e-05,5.5473832677256216e-05,6.31174166142575e-05,5.144274558924413e-05,7.938174967920546e-05,0.0254921734155632,1.7581535362285065e-05,8.233944995006545e-05,4.491368845764057e-05,0.1810710117641765,7.12386452230854e-05,4.5617503865592384e-05,0.1122974141641989,8.192877656079442e-05,2.491133002601769e-05,6.0832558955274525e-05,9.180778513246428e-05,3.608797800154461e-05,6.76834533144316e-05,3.621633893660306e-05,5.320699944187676e-05,0.0471081667426125,0.2983260686821864,4.791296119748206e-05,8.477790046498837e-05
uj0015,0.0001572984316334,0.0001731423955308,0.0001425084001753,0.0001811281705509,0.0001275438991492,0.00021281160581,0.0002152098550887,0.0001534042618167,0.0001360518545708,0.0002066099881293,0.4566613574800725,0.000186955042269,0.0001350420525597,0.0001364909898133,0.5193460529517311,0.0001476032513087,0.0001185751107197,0.0001349132429143,0.0001099586770839,0.0001696781942595,0.008061006326325,3.758046634949749e-05,0.0079140701670137,9.60028417845074e-05,0.0001351182237766,0.0001522723388159,9.750724459744542e-05,0.000155137609883,0.0001751224547318,5.3247875141338574e-05,0.0001300293681788,0.0001962387987566,7.713791855844993e-05,0.0001446731293534,7.741228957902086e-05,0.0001137297631225,9.862225193535172e-05,0.0031491288543499,0.0001024137760942,0.0001812124464647
uj0016,9.578169755785986e-05,0.0001054293573748,8.677579517675041e-05,0.0001102920319723,7.76636553003591e-05,0.0001295846160246,0.0001310449509097,9.341047114611544e-05,8.284429444954636e-05,0.0001258083452577,7.016759033924257e-05,0.0142493682893724,8.222940878403016e-05,8.311169138764299e-05,0.3162386684669325,8.987813691848258e-05,7.22024070736556e-05,8.215097439424908e-05,6.69557136899238e-05,0.0001033199461429,0.0001966414976228,2.2883386850031583e-05,0.0001071695643981,0.2356505940315857,8.227579073699646e-05,0.0048045639492074,0.0047712165493847,0.0566365786397061,0.0001066350491898,3.2423539252267e-05,7.91770997791842e-05,0.0001194931511804,4.69705941050102e-05,8.809393569020416e-05,4.7137663298504826e-05,6.92519922901452e-05,6.005277108776771e-05,0.3647294481106078,6.23614948080413e-05,0.0001103433490134
