year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1966,0.030298204660448295,0.0011544978683978684,0.0005729155929877497,0.007184590059566673,0.001509999335783339,0.00041229954561290233,0.0013545493407223263,0.04839661003434639,0.004789654450012847,0.0007289142766109654,0.08357282183292697,0.03924520184847429,0.0006982871563714419,0.0004873212983537796,0.38670761935210296,0.015114887072932591,0.012299973577425946,0.000945972932050213,0.002091885093434594,0.00013320488127612282,0.08400936759513512,0.0003655233664376878,0.0030191836800392588,0.022677986930450356,0.002436137185594298,0.00011954051551598247,0.0007853352952026204,0.07355894826455425,0.003839597963785618,0.00046802276074298045,0.000716998045525447,0.0010959151978369396,0.0004085322395084763,0.0068425898907331145,0.005604678298009255,0.00023644956738624767,0.008463197271295917,0.1457117184169635,0.0017986075264401252,0.00014225977900352338
1967,9.485951985674094e-05,0.03395438530191211,0.0005163663253534528,0.00043364186381735333,0.0005600064200831569,0.008333770030426922,0.00012978326172842044,0.0013482422816170339,0.007833951603239794,0.0001245970736518878,0.1044124258458037,0.001848915819741078,0.0007617089715611833,8.231149938379036e-05,0.397143273071707,8.901279817634247e-05,7.150724869300624e-05,8.136003208853042e-05,6.631107000848644e-05,0.00010232519085206598,0.02586830297295887,2.2663067628123668e-05,0.0009281309781819577,0.05530327757019124,0.01400516045055025,0.0004542779526013946,0.011393834050449898,0.12645180226181288,0.0026241248269356717,3.211136828796106e-05,0.0014389573101593414,0.00011834268170390462,4.651836538494943e-05,0.0266075265733032,4.6683826051042246e-05,6.858524024172173e-05,0.023849932896732127,0.15257997032024176,6.176108385910889e-05,0.00010928097302181863
1968,0.002407042073134694,0.01039147937011688,0.011266996661110024,0.0012438569907334467,0.0014864874145766379,0.0009178301096194539,0.05488623518029079,0.02503982608276512,0.00013994922922163475,0.01868339125411288,0.0009648813092228863,0.00544269114845095,0.0001389105001755416,0.0002090184116334088,0.43258041248152795,0.00015183153009141724,0.010020794175877616,0.000738629822598441,0.009421546935591158,0.059106145910420516,0.08202783923737131,0.01747032723444052,0.0006185737264158207,9.87529626347894e-05,0.006917430763858965,0.001497337406674814,0.0004765444827471599,0.025494972637146257,0.01000622796567911,5.477322677612123e-05,0.00013375422121374454,0.0005833142245756643,7.934763021106137e-05,0.0021249063549874225,7.962986093089017e-05,0.026560273130177985,0.04888749524322528,0.12388762968119561,0.004196965101381919,0.0035659483170830137
1969,0.0022431074332249328,0.0102300483554443,0.0025669115513592363,0.005973682688830312,0.05756626026340678,0.0017079427171187106,0.0883965022510162,0.014180109740829252,0.0054469791998145375,0.01746956804093116,0.00048632899801548716,0.019897288055497894,0.005253269803535012,0.0017853791780008193,0.4671637331558347,0.01604138784881013,0.0038179656016536115,0.0015490665426688168,0.0165898322492528,0.016207109625103685,0.03642430372477123,0.003628518131506082,0.0019543177477699654,0.004275593837845436,0.00845232052383858,0.0054048395184848426,0.0006900617469052738,0.00807915537420744,0.009733708228374296,0.0003744895070731944,0.0038939120825377074,0.0042747467556676294,0.005401326721040028,0.0004389722971901585,0.0002609833271138554,0.002092281139060879,0.0036097226104916257,0.14554202201809263,0.0004957036915199956,0.00040054771615965573
1970,0.0027517458035589267,0.00019537215769350078,0.0014390675672914656,0.02068595789464202,0.02365655196737006,0.07166238744060746,0.02483368132975796,0.00612580822063861,0.00015351956003733442,0.003468977472757476,0.002954057538305033,0.05521436179152426,0.00015238010948773024,0.01062256146967879,0.4930409329325188,0.014918211981226817,0.00013379897603371579,0.0030699324921692308,0.00012407627798586201,0.00019146318742092335,0.010867910523163767,4.240542459470502e-05,0.0024828024065274464,0.00010832865218619059,0.050926698301117866,0.009029655788003587,0.00011002620536319145,0.012156588807122446,0.006849633668537513,0.0003929047359769737,0.00014672384626965353,0.0049969226677625,0.00042664361010063916,0.007174787627483423,0.006717249045875602,0.0020457252920585796,0.0007769250946990463,0.14238927621826544,0.005638612184426974,0.0013253337297570813
1971,0.00023837009413868807,0.003515606423389137,0.011450456506237714,0.021238970672153825,0.0001932800659950477,0.05405971807944636,0.03151507802381597,0.0013722165779068698,0.0023653756018077927,0.0011155610735445838,0.00177955321280223,0.04155276124283905,0.00020464277009684106,0.008804641648283124,0.5054602286453673,0.016297627376121733,0.00017968876111001567,0.00020444757191855162,0.00016663141479350758,0.012550496769382954,0.005611481417050911,5.69494508526508e-05,0.002723226050422635,0.00014548273746990237,0.004095503232897198,0.00023075355145852735,0.00014776250997887764,0.003698509784280415,0.03619108160701341,8.069184719975331e-05,0.0031610005291385678,0.0052373036433512425,0.0011413155169905048,0.044678122116722715,0.00011731060864895281,0.003448287080871095,0.0007699175303755116,0.15231100992369437,0.020641642672258147,0.0012472956581718454
1972,0.001798045228866529,0.009791787723592857,0.015198017814063904,0.018637778877322344,0.001848299632108865,0.00829291542495696,0.006226640876597766,0.00018222473873295424,0.00016161228742727222,0.008431525701123268,0.00037945544970064115,0.00022207879578315585,0.001195908276628438,0.00016213392420508813,0.5650430717616218,0.01061071406793788,0.013164456955644629,0.011895325242948434,0.00013061691354430228,0.005962901927114677,0.0060585343193919755,0.008830162625015802,0.0019688108923907495,0.004451608267736307,0.013860120969115994,0.0018788899068872963,0.00011582619648833405,0.0010985163461024112,0.03200963585088226,0.002306171893803836,0.0017245024767243765,0.0016671908192507578,0.047893303325970076,0.015837637073342143,0.07678750302773088,0.015746612766868843,0.002079969654975739,0.0806277595421987,0.00012165453143487054,0.005600077893765582
1973,0.021025693205707553,0.005446510719425802,0.00021274895396762423,0.011312164913009091,0.0001904086432489416,0.002500174271928974,0.0016628588151034005,0.03484377556499703,0.0244968426903344,0.056340435234011985,0.00034005837544334386,0.000931973699185722,0.0015589727123554715,0.0030806299493979536,0.4764377973738625,0.004480676809868275,0.00017701925459255542,0.0017187203604714769,0.0007490426047474212,0.05046996816005811,0.009215081039329373,5.6103393874573766e-05,0.0002627485311592269,0.00014332140521153996,0.013151106653016552,0.00022732541212614146,0.004053094700789722,0.00023160293837448282,0.0017353539747626278,7.949306653770225e-05,0.0010409118977812444,0.0002929623735301476,0.010593025925669209,0.043248601784245035,0.004377666832646707,0.07608400104699252,0.00014723188886667143,0.11799940691676085,0.018023879251063496,0.0010606086555431592
1974,0.0014505047645928912,0.0002479370457587502,0.002779537138583498,0.00025937254346279447,0.014919770894012288,0.00045387548797116924,0.00030817695183937594,0.01955013100600914,0.0001948240047671233,0.07180593851313845,0.0001650123408688798,0.0011451496168735655,0.0010248931691546885,0.019184142509731314,0.5098430879578286,0.00021136541377791046,0.0012402886288104458,0.000193193531713359,0.007126241898440581,0.10556676631755099,0.0063917991326085605,0.027984813257911332,0.003927797510228354,0.0001374744810681282,0.00021212865959422666,0.00021805146983811395,0.004892812095328674,0.03225553266531125,0.0020115996109477574,7.625007621614658e-05,0.00018619990389587415,0.009703515683952961,0.00011046022312861478,0.010606628443415282,0.028724958978381662,0.00016285913913220004,0.0001412254330659879,0.10332216801502668,0.00014665483293078302,0.011116860653130192
1975,0.02529340633486366,0.0049132369315454,0.0074860707742751475,0.0032009023953399936,0.004563415998904597,0.0003139837544377525,0.001251052217580906,0.00015070032744278028,0.001160911173965054,0.0019188682098524462,0.0010417706736109984,0.013788418200076312,0.00039561968907368965,0.1634885772408455,0.5603052047269731,0.005228845259802777,0.006928630332604291,0.00013253523495874628,0.01829421306578566,0.03364091583515966,0.01887936815756884,0.0015842691693474284,0.0006976176411572104,0.0011461423359625973,0.003302839150068275,0.0023331444373756245,0.0014653587036497439,0.0015986716550858275,0.0007910813030765713,0.0006121708419469683,0.00012773744438166837,0.001010929081931991,0.008464833459827306,0.00352523454621663,7.604780499245091e-05,0.0003613644225321696,9.688391628618594e-05,0.08232017825404879,0.0002206453922835655,0.017888203905160743
1976,0.001132534975797754,0.015115847467684566,0.0001749401227564904,0.006889085423619517,0.004169066599591343,0.0002612427646272866,0.0002641868017696846,0.00018831563866120318,0.039566272196759164,0.00025362979755302195,0.013720021764458433,0.06877044855572144,0.007015444026747307,0.025176649922301123,0.5151862177768104,0.0001811944479865315,0.003863736367766172,0.0001656164776804748,0.0035834262312161476,0.0017265653542443901,0.03641081758074929,4.613293945016238e-05,0.006416358785031639,0.00011785094005752353,0.00016586810759959173,0.0006386115243697583,0.04035426600991084,0.00019044345795543745,0.003236596707215622,6.536589985073812e-05,0.01594464508963245,0.00024089835758343866,9.469278249699635e-05,0.0001775974958495841,9.502959422150069e-05,0.0003052043534996986,0.00012106646933701592,0.1724022655515236,0.007617788255761519,0.007954057384150077
1977,0.00021018012015855517,0.006521584102998638,0.013812313283462553,0.0035596034801890345,0.001732380727577123,0.00028435610206543405,0.008448114401870786,0.015584026046143552,0.01828451276471102,0.00027606958111437796,0.0066800597837254234,0.002029843964626612,0.0001804414356756869,0.03287199567398096,0.5495751833049193,0.0005811129811925898,0.009275923634408212,0.00018026932190145123,0.00014692535533889577,0.022536881599378226,0.020980202785962458,5.0214530754893964e-05,0.0007993508958290144,0.0003309559280478268,0.00018054321466578376,0.010187511021226201,0.00013028791306439884,0.02272620134787432,0.09073890577843717,7.114911877491191e-05,0.004538943703423969,0.003080122002633138,0.015074680648894756,0.010295031955840393,0.016588006393365464,0.0015707114807960794,0.00013177777137909037,0.07520344431799464,0.011473426055721235,0.0230767554698745
1978,0.0002007991268603408,0.0023313992531367646,0.04049631693930299,0.00023121895189136775,0.0006352764159892079,0.0002716644036984706,0.0002747258859787438,0.00019582802898668458,0.00017367683404004777,0.0002637477359830675,0.0001471010770664438,0.0005762841116911888,0.00017238777247710133,0.05661166112585917,0.5767714720951911,0.00018842275588364115,0.12411751489188885,0.007830073421906891,0.04290026998534792,0.00021660249819888675,0.0023876261428084126,4.797329987096201e-05,0.00022467293340825773,0.00012255231413474025,0.0005101118823536275,0.008653635114486458,0.002378490046235851,0.0001980407324105273,0.0009001653087243055,6.79735120339008e-05,0.00016598883615934245,0.0002505084064556439,9.847031870258442e-05,0.00018468231216718146,9.882056670438691e-05,0.00014518159460266764,0.00012589611906474587,0.11381075736040451,0.00013073618474548394,0.014891273703146602
1979,0.00024329838514423996,0.0023713533732413576,0.0002204221826759505,0.011730831385658584,0.0001972761226909951,0.0003291623412634697,0.010553298261900754,0.0021287299431510965,0.00021043564242335757,0.043116665973718195,0.00017823511019615892,0.059012353794888985,0.008025641489736864,0.0002111148665850588,0.4402078161996886,0.00022830254766396984,0.0022045273529981133,0.0017309188375056155,0.04760252218467945,0.0057827046130432165,0.01443297035926655,5.81268781948711e-05,0.0002722250974819311,0.00014849058654228936,0.021689463706619335,0.017239380718819964,0.004307873362568221,0.00023995617481828243,0.015224873870825365,0.0005552238454697741,0.027657737859596635,0.001002450914815617,0.00011931162201538462,0.0002237704367421507,0.00011973600022145281,0.00017590936809231536,0.00015254210983538645,0.21372886919222026,0.00015840657838426462,0.0462070707086143
1980,0.0013879331186022888,0.0009401758085101061,0.00011129970184291752,0.002970544471751478,9.961235919941812e-05,0.00016620682181702338,0.0011274855642512713,0.00011980941881768524,0.002924808118131815,0.036634978131965354,8.999781411264036e-05,0.00014601272933366182,0.00010546845075565092,0.00010660007727111118,0.535557971660988,0.00568164108029336,0.0004957082410648225,0.018914436590466953,0.024675011526996114,0.00013251943329027475,0.04427158311804298,2.935051333586115e-05,0.00013745700099721724,0.0008799294698963669,0.001986663822103583,0.00011892538186019196,0.003913776392646257,0.0024302161454177284,0.03982566249768667,4.158683010763184e-05,0.00010155352169647168,0.013174926359206779,6.0245061524639e-05,0.00011299036507262179,0.016159475715278794,0.004870177644230412,7.702442257424084e-05,0.07848328492231184,7.99856200047099e-05,0.160856964076542
1981,0.0009240486501091876,0.0016117988236372133,0.00012816557722259854,0.00016289844318912694,0.0005809240027926663,0.0001913930846515352,0.008444911900204811,0.0001379648198981319,0.001458431340739432,0.13124724113038286,0.00010363569356904732,0.002840283841031239,0.001053482479575666,0.0256494511240769,0.48137851924501657,0.005938896854833727,0.06209155917267405,0.00012133483802933085,0.037659307646051736,0.011955444186211013,0.007640762628555525,3.3798163168295455e-05,0.0007796411710157795,0.00148499104466254,0.00012151918849921212,0.00013694681980407994,8.769358347889114e-05,0.0001395237143574124,0.005981826869370168,0.0007223369088100341,0.00011694250309480943,0.0003806209499457248,0.0051977593307456615,0.00013011243624501767,0.0038917502763845015,0.00010228337922578235,0.0027608413446810593,0.11030830372735767,0.023901000304322944,0.06240165280237716
1982,0.023195004588087573,0.00019748459264940876,0.0017799936063538852,0.013685341938813683,0.003110800121424076,0.0002427309218842802,0.0020920413790460088,0.0013772246413567201,0.011296858427346911,0.038548859932754996,0.0001314341502250705,0.022611660033695104,0.0009498619100314138,0.000694830296839856,0.4940250232687832,0.005456820269304528,0.00013524565931435185,0.00015388077967999175,0.006565747356002943,0.007842595939266032,0.006530343403586972,4.286392749650367e-05,0.015372131480321892,0.0001094999410448859,0.009814608859064801,0.012438268064762894,0.00011121584878535266,0.009769157959376117,0.00019974302960549633,6.073402703879905e-05,0.0009821328699598205,0.003364068990904617,8.798278652454092e-05,0.001266426767992661,0.006266084877324745,0.00012971910128368715,0.0004235738148194864,0.09225158978358089,0.0006881521057143575,0.2059982625479506
1983,0.0002541952147755,0.0002797991560480667,0.00023029443468513332,0.00029270421667256663,0.00020611171072008826,0.0082369647878125,0.00034778042455996667,0.0002479022128515,0.00021986061802473588,0.06687235640816223,0.00018621789080097638,0.0003021204765327,0.00021822877188089104,0.00022057026322671406,0.5169725609897826,0.08895649230553838,0.00019161809449357603,0.0002180206147166136,0.0020169651994374,0.0002742009858881,0.0005218672146819333,6.0730260409305464e-05,0.0002844174945127,0.00015514117167643137,0.0075754371198156,0.0002460730184512333,0.0001575722957007971,0.0002507033137868333,0.0002829989436660333,8.604888756575699e-05,0.00021012824367112133,0.00031712308304183333,0.00012465534189811073,0.00023379265010063332,0.00012509872712311319,0.00018378798353611988,0.00015937415428765155,0.21721526320212736,0.00016550128020935125,0.08489932083712616
1984,0.00031341582641335,0.00034498479367525,0.00028394681083585,0.00036089638447415,0.0002541301660846654,0.00042402536765745,0.000428803859546,0.00030565672520305,0.00027108219702255,0.32530568496329787,0.00022960162405060572,0.00037250637826729996,0.00026907017485215,0.00027195717036794997,0.51298750139199,0.0002940982596574,0.00023625992918275857,0.00026881352269715,0.00021909175629872412,0.00033808240124185004,0.00064344816448275,7.48787689465021e-05,0.0003506790801229,0.00019128486968037042,0.00026922194537295,0.00030340137796865,0.00019428237986518474,0.0003091104069149,0.00034893004528635,0.0001060959516180556,0.00025908244260675,0.00039100418642459996,0.0001536966658965086,0.0002882600158519,0.00015424334788982985,0.03751110827032343,0.00019650402278075158,0.006274613243879,0.00020405860336551948,0.10799648650790544
