,segmentID,idno,filename,corpus,genre,sender,receiver,date,year,month,sender_norm,receiver_norm,tokens,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,uj0295,uj0295,0546_100995.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-04-17,1966,4.0,JohnsonUwe,BierwischManfred,461,0.0004489437872460494,0.00025925972273152563,0.00040316113354064845,0.0002388358658251132,0.0012333867574747,0.00022759445564007487,0.0002509349417524246,0.1412940070476877,0.00014529502880477395,0.000635373861561524,0.00026326955309302646,0.0002442184094788921,0.0005932846561864602,0.3654951668968759,0.000342485910299159,0.00017608899934348622,0.00027832088625697496,0.0188986444663877,0.0002233391456125476,0.00016447160388268842,0.00044155258242356777,0.00029377633264255525,0.0943652792793898,0.00024333578279789184,0.2740828806221732,0.0824805787261626,0.00034250751056189266,0.0002268052514998613,0.0001815200526456215,0.0003747097258893204,0.0003999784164296638,0.0002431027946113064,0.0001283920568963895,0.0001149829709287555,5.327276721043265e-05,0.0013995189714499,0.00034566840743473074,0.0002309669115375185,0.012016101139238,0.0002189865683953573
1,uj0008,uj0008,0585_101037.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1967-01-22,1967,1.0,BierwischManfred,JohnsonUwe,712,0.0003318969250269901,0.00019166654535032903,0.0002980505451102317,0.0001765675162580422,0.3659143283540415,0.00016825692241673242,0.0001855121685954225,0.0001699579733885463,0.0522506293293187,0.000469721682058203,0.0001946309484775575,0.00018054674425554125,0.0004386058091189544,0.2006804147267845,0.00025319432793723486,0.00013017976653979644,0.00020575815713170785,0.2746875393044364,0.0001651110401185578,0.00012159121282817533,0.0003264327261172013,0.00021718412019438915,0.00023844729214352324,0.00017989423253872314,0.0461954225423704,0.00014281506438199645,0.0523964253468416,0.0001676734764825271,0.00013419485694052063,0.000277016876797121,0.0002956976135130569,0.00017972198811772407,9.491818372897424e-05,8.500506202752352e-05,3.938370042557449e-05,0.0010346418779743,0.0002555470969101232,0.0001707501248486378,0.00019277456870196792,0.00016189324975065977
2,uj0495,uj0495,0294_060266.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe",1962-05-04,1962,5.0,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe,630,0.00036348578768524855,0.00020990873960013127,0.0003264180201446586,0.3618649310304453,0.000998607330800515,0.00018427106540130865,0.0002031686094157764,0.0001861340168351981,0.00011763761854423317,0.0005144282538377881,0.00021315528491123843,0.00019773059224455236,0.0004803508739888571,0.333992590623921,0.0097949651244559,0.00014256985049666154,0.0002253415448534269,0.1771016562774114,0.0001808257683259468,0.00013316386636260608,0.00035750152421359406,0.00023785499367059667,0.0097788145140787,0.00019701597659892012,0.0125214612537464,0.000156407734618174,0.0002773100236633215,0.0001836320889933497,0.00014696708405589394,0.00030338243614797173,0.0003238411442218127,0.00019682733851787696,0.00010395218568407544,9.309556551569475e-05,4.313211208565932e-05,0.0867921690087297,0.0002798692329056708,0.00018700156267767304,0.0002111222209865929,0.0001773017192062199
3,uj0878,uj0878,0382_101344.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1963-08-05,1963,8.0,JohnsonUwe,BierwischManfred,1431,0.00014246631142241908,8.227260839165242e-05,0.00012793779808548388,7.579137033660575e-05,0.0563474122067265,7.222405903896418e-05,7.963085039614189e-05,7.295423289482663e-05,4.6107435741137824e-05,0.00020162740414821407,8.354507447150833e-05,7.749944863551258e-05,0.0001882709572815162,0.3771130694610373,0.00010868332682311782,5.5879490776385634e-05,8.832141391260289e-05,0.1328308626463528,7.087369326756218e-05,0.0037825937590163,0.00014012081134436708,9.322599328421545e-05,0.3470296362713742,7.721935885327844e-05,0.0160989224836183,6.130317548559317e-05,0.00010869018137784126,7.197361565159662e-05,5.760296296393971e-05,0.00011890912407770926,0.0001269278053425517,7.714542316580309e-05,4.074350348887011e-05,3.648830924935623e-05,1.6905400763628272e-05,0.0004441186431184577,0.0635265084382458,7.329426285020492e-05,8.274822593425262e-05,6.949246105335067e-05
4,uj0229,uj0229,0628_101073.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1968-09-22,1968,9.0,JohnsonUwe,BierwischManfred,427,0.00042878187578015737,0.00024761645752799155,0.0003850553053459923,0.0002281098290284252,0.001177995781335,0.00021737326671820176,0.000239665539606676,0.0002195708761911811,0.0001387698789075763,0.0006068394394167656,0.0002514462077836115,0.00023325064449330427,0.1240681970021949,0.3266260758773168,0.00032710498556440455,0.000168180902793895,0.00026582159073883406,0.1976885405453378,0.00021330906120413975,0.00015708524057765706,0.0116491368398286,0.00028058293832954425,0.0003080531017022369,0.00023240765627374467,0.0484530420675925,0.00018450460542952172,0.00032712561576674927,0.00021661950546517263,0.00017336804935546505,0.00035788164065144937,0.000382015522968566,0.00023218513150668747,0.00012262601366868793,0.00010981912515159978,5.088030551132207e-05,0.0013366670545757,0.0003301445578454384,0.2809059500767314,0.0002490479270454789,0.00020915195673653305
5,uj1147,uj1147,0445_101406.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1964-04-24,1964,4.0,BaumgärtnerKlaus,JohnsonUwe,134,0.0014109293441304,0.0008147949942618522,0.001267044761249,0.0007506074058638737,0.003876257157846,0.0007152781821390669,0.0007886320801052176,0.00072250953184741,0.00045662959488641737,0.0019968371347108,0.3702713752444602,0.0007675235298930444,0.0018645602291786,0.3358923479857236,0.0010763561820435,0.000553408117921298,0.0008746999438687976,0.0593941887590961,0.0007019046998529197,0.0005168972570436882,0.0013877004498484,0.0009232729355250984,0.0010136649548241,0.0007647496327604549,0.0486040932351438,0.0006071221211346108,0.0010764240668108,0.0007127978910390004,0.000570476696864166,0.0011776283864656,0.0012570421972454,0.0007640174032951456,0.0004035073560982416,0.0003613656149556384,0.00016742432490559516,0.1521759646410112,0.0010863580547138,0.0007258770524713146,0.0008195053200977482,0.000688225528667593
6,uj0297,uj0297,0543_100992.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-04-13,1966,4.0,JohnsonUwe,BierwischManfred,460,0.0005020608646442358,0.0002899342061519084,0.000450861406364521,0.00026709388727656617,0.0013793157172239,0.00025452244230359525,0.0002806244732742582,0.00025709562408779933,0.00016248570503160664,0.0007105485349618965,0.0660253368572662,0.00027311327009814086,0.1584176836658952,0.4350313336352515,0.000383007354457553,0.00019692308430649055,0.00031125060368892866,0.0474270172873647,0.0002497636624909709,0.0001839311691142986,0.0004937951645959043,0.1186441877824062,0.0003606994962545033,0.0002721262148649248,0.0961722367853817,0.0265084038720752,0.00038303151036947947,0.0002536398629600944,0.0002029967162271492,0.0398575947888678,0.0004473021239998824,0.0002718656605288764,0.00014358284696236315,0.00012858725623084564,5.95757694559705e-05,0.0015651039725984,0.0003865663908202442,0.0002582939125231333,0.0002916103143650971,0.00024489610725761217
7,uj0952,uj0952,0196_060165.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1960-02-22,1960,2.0,BaumgärtnerKlaus,JohnsonUwe,244,0.0009531521333127976,0.0005504340739839753,0.1506024925410402,0.0005070722025562878,0.0026186022671084,0.0004832055751438872,0.0005327597393010829,0.0004880907073653634,0.0003084757392780544,0.0013489616491042,0.0005589473410607558,0.0005184998759354425,0.0012596020966784,0.2518695504673939,0.0007271315146907435,0.0003738543892248431,0.0005909028123735965,0.4644055619589088,0.0004741711304185789,0.00034918950782638627,0.0009374598732917468,0.0006237162560879733,0.0006847805088003655,0.0005166259720574653,0.1077077251182587,0.0004101408389783506,0.0007271773741882789,0.0004815300165745656,0.0003853850533928909,0.0007955458673241774,0.000849193800492588,0.000516131315057214,0.0002725890554848938,0.0002441202376530963,0.00011310336206138636,0.0029713174146637,0.0007338882713721086,0.0004903656330942826,0.0005536161306459619,0.0004649301778141944
8,uj1143,uj1143,0471_s000047.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1964-07-04,1964,7.0,JohnsonUwe,BaumgärtnerKlaus,131,0.0015234988384816,0.0008798025447005084,0.0013681345774666,0.0008104938179552118,0.0041855202049639,0.0007723458897594361,0.0008515522503149361,0.0007801541849991279,0.0004930613005674936,0.0021561526578383,0.0008934099763474173,0.0008287595769156195,0.0020133221803416,0.2031232921059987,0.0011622321131512,0.0005975611949434784,0.0009444869468820572,0.6226204321994577,0.0007579054184387714,0.0005581373539337187,0.0014984166516201,0.0009969352829222711,0.0010945391331667,0.000825764367355943,0.0125899517842588,0.0006555607126699417,0.0011623054140323,0.000769667711276745,0.0006159915722704294,0.0012715842124958,0.0013573339695518,0.0008249737177429474,0.0004357007605602913,0.0003901967855033985,0.0001807820962745988,0.0047492928691951,0.0011730319745754,0.1204596921030491,0.0008848886788642858,0.0007431348691558231
9,uj0453,uj0453,0146_060124.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-11-21,1958,11.0,BaumgärtnerKlaus,JohnsonUwe,194,0.0013606605591285,0.0007857653659834378,0.0012219023159834,0.0007238646618255489,0.0037381533339439,0.0006897941525495527,0.0007605345877358306,0.000696767862734503,0.00044036073278757193,0.0019256935462482,0.0007979183752836867,0.0007401780958579268,0.001798129420525,0.0389000272975874,0.0010380076157416,0.0005336912172743246,0.0008435360137949946,0.4135594617355154,0.0006768971425322448,0.0004984811703767542,0.0013382592670913,0.3571717557541875,0.0009775499602001545,0.0007375030275144299,0.0112442821756551,0.0005854914905830488,0.0010380730819011,0.0006874022296024134,0.0005501516745357369,0.1436482226057054,0.0012122561247077,0.0007367968860213616,0.0003891311404395414,0.0003484908310546078,0.0001614593079982724,0.0042416674877838,0.0010476531403149,0.0007000154048698059,0.0007903078716816928,0.0006637053347419603
