year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1964,0.001303744922665894,0.023213260715868086,0.005472333286669212,0.00747384630135227,0.032229164888606145,0.003534121092603792,0.004000779011234415,0.007758600569964802,0.0011909205791800356,0.005202258690821302,0.023921369513290575,0.011561625661982393,0.0030623756122316694,0.3483434954570709,0.13645744341786262,0.006470760099018714,0.003784411779687936,0.17812734404864308,0.0073410179803118265,0.00025980194238126416,0.001368136339146143,0.006885850065884705,0.004500152222991381,0.01061384998683775,0.03160064176871935,0.0037598312359948057,0.0018326415776613702,0.01407733635702287,0.00612299292545076,0.0010258599428962262,0.0006318122219634662,0.0024467414730927825,0.0363852036743554,0.0020227966351986084,0.0019017748151279811,0.0518493641320321,0.0037027682668195963,0.003197933675497265,0.003327924850595842,0.0020377122612629294
1965,0.015734425226301772,0.0023720401468910134,0.004079283662579763,0.0004198834722460168,0.06761711550607695,0.007542330350547666,0.03700802964654707,0.00247967984297493,0.0032308205258490216,0.003707272042385978,0.0009201788925127492,0.00042934620980871185,0.014483829854268245,0.3312921564202876,0.0016447240366404476,0.00030957184848780467,0.000489299794720693,0.22708132400632652,0.006315417709658275,0.00028914797987123934,0.003631030162117056,0.006309208435336089,0.02426843714701214,0.009553960762442927,0.058165016973825624,0.05784795995780949,0.013616250885565185,0.0032907572169582665,0.009069895887225458,0.0009409577228121802,0.006347224919150929,0.0010391714034419983,0.003419469751488105,0.00020214488689096884,9.365575976283431e-05,0.007310428004923965,0.00950562745938059,0.009082121728760339,0.005692499619710033,0.04316830414040162
1966,0.001611406566149754,0.0013168429396244103,0.0010530903289138512,0.0051690092865827614,0.08556836971991733,0.004080189992622762,0.0021407287790524898,0.004800459379548446,0.0005230196138614983,0.027329889308585,0.0074670611343780925,0.003455210961929729,0.09033999074253571,0.31078611298432385,0.008708751552691048,0.00020544260239150963,0.0070234969061921965,0.11722313946069346,0.015211464124444362,0.0015217144989739535,0.00474697256887389,0.0069932327584008094,0.029997438746537784,0.0034450531435180867,0.09276790813010334,0.0030094794992865078,0.0009334142373877358,0.0018728573770691627,0.007431330137567469,0.0014484178138721231,0.004519522566390602,0.021439150408367472,0.00034693068833385217,0.008087068315361209,6.215320646442524e-05,0.011472060584349202,0.0640364759412325,0.00026946852755999594,0.016850359683820315,0.02473531478208952
1967,0.0003814946177960538,0.002298384885572218,0.004520118075198131,0.00020295324256040107,0.10554260616121301,0.0033442373160004735,0.03527868168528929,0.00019535598919446026,0.004134482492973105,0.03744023514861096,0.0022334942586734,0.004520618444362494,0.0820242730849153,0.29318384985780005,0.0002910309378632692,0.0044177864561763805,0.0006914899101993769,0.13105811971886222,0.0041074258696064524,0.008017084830459702,0.00958402109015147,0.001919422667979869,0.036336275441947036,0.0014671117245793586,0.09581816211873091,0.0006191407882257203,0.004302065835230838,0.0007708048357175675,0.05212810914199438,0.015542499835574354,0.0020108968844669765,0.00020657910934527874,0.00010910247577808938,0.005665572899498834,0.00038403622600215653,0.017444326811667292,0.021550247414474862,0.0001962665174209029,0.008411291779284917,0.0016503434186007806
1968,0.02344825632917029,0.0012048279883421786,0.005057604603754963,0.0034310882639040125,0.06723725952007013,0.0011641570979650905,0.0013936667297192137,0.00029971302579980544,0.00018942011353566377,0.03888670222589997,0.00034322267628562046,0.02025554253058432,0.058078770572280426,0.28867655567760625,0.010117041299485817,0.0016858572963322686,0.029411678300485165,0.13033247008337803,0.0002911656831407093,0.005608891647320619,0.003913670764382179,0.06754323717640318,0.0009408837010721583,0.0010347883648983477,0.04925870389102399,0.00025184776108072213,0.003378001585455025,0.002640865971431124,0.0020061936340625337,0.016683992401275032,0.034138179232718564,0.004476557567450905,0.003498461909788238,0.0001499024955441339,6.945133427048476e-05,0.005873085024927084,0.07592127210363384,0.030119153006229832,0.004938487028216738,0.006049373381073566
1969,0.09042477061784662,0.002503915180207909,0.007790589037535671,0.0007597970787392245,0.05525006156174002,0.00226688539858668,0.008526440014981995,0.0012092872490717596,0.0012175729098020545,0.041719518698156405,0.00142961773219395,0.026893571027297253,0.02210929820843864,0.32801460564560486,0.0036922954242846963,0.011213862738241813,0.012565632007663292,0.13875998180468974,0.005642481128710736,0.0018821253952083347,0.0024103230574149827,0.012629242323699401,0.003481317129578153,0.03912323528136272,0.08523477581198408,0.0002749808153632408,0.00367170478895238,0.0012802482894522687,0.008150212877827571,0.015413202817563778,0.004812921383747207,0.005418717913257486,0.004189916206392227,0.0025804684799049797,0.0004204249546638798,0.020953224970036623,0.008649518109913788,0.010345906040605632,0.004544071722071704,0.0025432781672044416
1970,0.01925188283672052,0.0073792742230549945,0.003546657679457145,0.004259699657299297,0.04034980968863926,0.0014753650730619714,0.005058238431327394,0.014036821445237494,0.007619996606437425,0.05408456115795372,0.0003941589246550673,0.02070584323065222,0.034815839602676105,0.37801686856325245,0.0011075178966727154,0.007905109947861528,0.0004166933089954949,0.15134448494489156,0.0003343763698984087,0.00024624173118788646,0.002068187619369175,0.01284803507165921,0.00048289405664096545,0.02816832391815654,0.09358902681683409,0.008599114800951472,0.0005127915114500897,0.0059598093499839255,0.0436928396333949,0.0005610036590981968,0.00286030872425094,0.0003639658858340445,0.00019222456408639525,0.012198746276457612,7.975831762680853e-05,0.01924661880262462,0.001297948323898921,0.000345796422005404,0.005940735898446378,0.00864242902729578
1971,0.030710837469876476,0.0004974829636818877,0.0026848563628787164,0.0018448345043498055,0.08531316821333229,0.0004367217673322818,0.00048150887920070124,0.0014499960907432296,0.00027880073609773284,0.027432864567966505,0.014360564160025615,0.016316090802565707,0.007561809600324134,0.36085723678413517,0.0006571823184866925,0.018497354469748994,0.012641811360341655,0.2030219452605693,0.00042855642556004957,0.010768338714081222,0.0008472773364528889,0.00406804941681036,0.002979571093102167,0.0004669271613836707,0.0680182758146063,0.020593985283256174,0.0036838011718391714,0.0004352073955259542,0.0003483114646826441,0.013307190896468334,0.002499948081416634,0.0013202916232300137,0.0002463663090628712,0.00022063615801137576,0.00010222295170321988,0.05930530920395381,0.004485782723387594,0.013821920777051123,0.005406426413248306,0.001600537273507424
1972,0.006222343440209928,0.00042558437103489097,0.0011439881573400688,0.01740499973342022,0.015042171889044036,0.0003736046703826404,0.0017900957775579516,0.018292864781339586,0.0016632202498241256,0.026016637366403233,0.015245351929233819,0.017998439161226714,0.0014038404796887303,0.47851194593075164,0.0005622032191784683,0.007929854871751607,0.0020377997161896773,0.1010701189157831,0.003227885144506473,0.00026998618741868723,0.01894341653705701,0.0022367376415010102,0.009912670257826607,0.00039944463791455575,0.08827886200342697,0.01149984224130567,0.0015266073316760596,0.010381857533955999,0.00037526416515040143,0.0006150997977360563,0.015678558394511877,0.0012589224160011448,0.004169088622401162,0.0001887487761186388,0.008821736721821861,0.02919110308925659,0.0020520464751296484,0.00037914068078502154,0.049581877869885,0.02787603881425142
1973,0.0011158378282125,0.0004736946109698421,0.0038622060028238258,0.00043637808972289477,0.009734909179467989,0.005185848511246078,0.0017106079964642894,0.009560612476919242,0.004060161446631297,0.019069360157884303,0.0022630973527355005,0.005329428896099074,0.006952524384166521,0.30600226832014416,0.0035880921441808736,0.01769302846552683,0.0005085213489825421,0.2176013570788438,0.0027979568884927523,0.0028777139245411763,0.0024000246695407316,0.008775518929008153,0.0005893109675571474,0.010266248577809514,0.06733911157570992,0.00035296053486751295,0.003544284979886321,0.00041439689992417363,0.00033165610845859296,0.02898717437477218,0.10697426667054967,0.0010353154262020842,0.0025161990174063565,0.009263360316927953,0.0181076089669519,0.04321181778491214,0.018673473856394646,0.004799732627160626,0.0004764330371753105,0.05111749957472775
1974,0.011989747403766017,0.002797554375753205,0.0047904990733552335,0.00486543943760082,0.01364289683165056,0.0006136120032751486,0.041927881522308134,0.019937493498738523,0.0002574976422938122,0.0011260348868993668,0.000507225525762561,0.004380858057878839,0.02606982851586913,0.3112550721606586,0.007038812006729002,0.019235475170398083,0.0004932513700010694,0.236508618290697,0.0003958105373613351,0.0002914831331289386,0.0007825370892461363,0.0005206421282233166,0.0005716150220355733,0.003933780961427627,0.08922112348028866,0.001622746004878393,0.019361246860916136,0.00040195330839256347,0.0003216970736700225,0.0034672519389727483,0.038345403441939666,0.0028968804260086647,0.00022754152163384156,0.003058159531046053,0.02661086493740209,0.021868580155069862,0.009427360447635464,0.01285891002412059,0.02547108876667075,0.030905525436294837
1975,0.0006472037293375,0.016177429871751723,0.0039001172317236522,0.005837215639021923,0.006138172422197469,0.11535953355027732,0.0006393986086711143,0.00033142046796233037,0.0043155861688295456,0.002057716818340744,0.00037953312067871587,0.00035206872191545285,0.0023080447272661995,0.2777848675204354,0.0016678651125882802,0.01581004171360954,0.0008404649889457251,0.21813035006421952,0.007191233054913088,0.006049208463022051,0.000636548463664364,0.001851508078546264,0.000464975614682668,0.0005601461907799805,0.20089478681857983,0.0017230961733826597,0.015222416731440185,0.00032696566646902355,0.0009880604590112173,0.014153361328694016,0.000576614556480996,0.0009175640186804511,0.0013592243778528942,0.0013064117712912736,7.679877657338584e-05,0.022577064261908072,0.004190721302225348,0.03910536350724687,0.000541841643680696,0.006609058263100759
1976,0.0026227078903222176,0.0021505091658164588,0.007584389358668083,0.00043581344440781763,0.011105336672292675,0.020384676894276182,0.0011925634871869293,0.0125274588501267,0.0002651257035453331,0.026696167183919005,0.0004803985797727529,0.000445635189066347,0.0027740518268719416,0.2594529376421918,0.0017664020250890999,0.01940965413089592,0.0014796093746047823,0.34351041032174945,0.002650355429640094,0.024107895456678612,0.013932441670215952,0.0005360655317497706,0.0005885484368875647,0.0017987115858751294,0.11803027731346415,0.001087176197113153,0.0006249872790162765,0.05706308103505999,0.0003312269666838978,0.0010757279015227528,0.0033653632281381352,0.0004435994815883294,0.00023428216845618638,0.0002098140680654517,9.72089685563161e-05,0.021427747865833735,0.016887256642679,0.00042145464590779414,0.005508099019376718,0.015294831366685621
1977,0.0007277458163476529,0.02336829095599587,0.01644384888012645,0.00038715716106508234,0.04365379490112527,0.032720413134415705,0.024220643545889573,0.00037266450744722355,0.00023552581047485218,0.0038946622243970237,0.0020821868708877766,0.00039588235948998825,0.02531176088097898,0.4165035235692486,0.002122388426415335,0.00028544338114834056,0.00045116307727111765,0.1271602420993816,0.0003620367036221059,0.00026661137771354044,0.0023711868134351235,0.01599468379667068,0.0005228400933897236,0.00039445160603544707,0.08503792642046071,0.0151879086575978,0.01676359291716161,0.026104882627481327,0.00029424721457086675,0.003933164137672589,0.008545490164998006,0.005783190281510553,0.008302818208844464,0.0020797874952010573,8.635609749824872e-05,0.0053536274081737705,0.00594945095323353,0.001202112582433359,0.007996286407555411,0.06713001043263177
1978,0.0007612518361925749,0.013092420018394816,0.0006836204485019125,0.0004049821972664149,0.011097655458335961,0.026313407159692027,0.00042549800353782635,0.14443709167037716,0.0002463696137678464,0.013549225917086799,0.0004464131955919429,0.0004141091110498815,0.002607177825195725,0.34989269111297705,0.000580736465214575,0.0002985854307191162,0.00047193499884150053,0.16698064005207788,0.00037870517316691507,0.02134096139528963,0.000748718934741125,0.008454925929249887,0.0005469120841195875,0.00041261248452187203,0.16724811707941212,0.0003275662466228172,0.0005807730917146625,0.00038458247795677486,0.016914602598774385,0.024973774588109877,0.0022793979691361375,0.004569502017749651,0.00021770807803013102,0.00019497095234868774,9.033200371646765e-05,0.014239599962598014,0.0021873071656869,0.0003916391996116509,0.0004421553299527078,0.0003713247226675721
1979,0.0009271206479079167,0.0005354011993121417,0.021178340708899308,0.0004932235815662749,0.052246500644928175,0.0004700087743003333,0.004677835720655574,0.000474760488944825,0.00030005097535615695,0.012737946814527848,0.0005436819610207833,0.0005043391543872916,0.00894598188529071,0.323881422955605,0.0027136683721203,0.025402014895039085,0.009278720629758833,0.12380784986113884,0.0004612210687972083,0.009080436313883321,0.0009118569583358333,0.03298316271831646,0.0006660785060482499,0.000984023559795725,0.0847527093255571,0.0003989395051191568,0.0007073174729811416,0.04036034621794588,0.005660185207737894,0.0770573768234142,0.059685552699421524,0.004595852247770091,0.00026514439080711386,0.00023745308329082052,0.00011001440237084138,0.034087364077779306,0.0007138450892216833,0.03929102880970391,0.0018598276970768835,0.016011394553864366
1980,0.012251522814677712,0.00029013817523885425,0.00045117858794382004,0.0002672817881698072,0.01755513924483881,0.001791562259334392,0.0002808218929521396,0.00025727649119000894,0.00953099302027385,0.00071104840677022,0.000294625585978345,0.0033470269259654344,0.00153299986062772,0.3818149910700529,0.00222338544638925,0.00019706161994957234,0.014499729016179786,0.15284322475725842,0.009471103932540338,0.04103314811635553,0.00098417599671992,0.00032876579587155563,0.005758103107466169,0.00027231765600709636,0.09327722853876642,0.002174373287613724,0.09656048299381077,0.001975945992423913,0.00020313952467810524,0.08286618199723494,0.032314968868681036,0.0016791658485332973,0.00014368385767986083,0.00012867771753096607,0.0011114996188904052,0.00156620502525639,0.02195605599392365,0.00025847562262281033,0.00555122515161627,0.00024506839198404926
1981,0.016107607825955515,0.0031772367668802468,0.008350953831095067,0.000308395991556137,0.02103977914903359,0.016143604097514395,0.0003240188817976099,0.011708848767811602,0.00018761170698387567,0.001887873848161867,0.002600334656296725,0.00031534618256476575,0.003415923389246125,0.27711942970491454,0.004240674559097617,0.00022737431569186048,0.008755110531316326,0.13665700559729613,0.00028838590479920843,0.07864171863631535,0.0005701532557107583,0.00037933768066208533,0.00041647631825440004,0.00031420649389396997,0.20215546242281623,0.0002494433535830635,0.1089943348707365,0.007952716304799063,0.010124784650704306,0.004298664966073709,0.05230836395643165,0.0003139056486981725,0.00016578580255398082,0.00014847136634666666,6.878827771548785e-05,0.0052437655548362916,0.006349023747411941,0.0073337798821679736,0.0008325354478587848,0.0002827656544147866
1982,0.008582892574893954,0.0007648919555814,0.004365274093341809,0.00730268581502305,0.004063324875520946,0.01420781032875918,0.0003660136546866319,0.00033532538298734147,0.00021192729928022302,0.0032880161581482995,0.0003840049162637603,0.0003562169220869788,0.030854380188501104,0.3781141161243149,0.0010973697241702907,0.0002568433784060487,0.006217624664914656,0.15344556846567226,0.0003257624320844325,0.00023989824776439824,0.01951424942367253,0.0004285020986715545,0.020768536307988392,0.0003549295229906787,0.0775169353188026,0.000891623714674811,0.17574183921518707,0.00033081809342233175,0.01341680171257881,0.016583942952377764,0.0318825100752789,0.0003545896864694332,0.00018727262791381797,0.00016771413786559016,7.770364735093861e-05,0.01782266783176622,0.004163297987740327,0.0003368882899015843,0.0043598163890970175,0.0003194137638461987
1983,0.0010250665994389,0.0005919638268793334,0.0009205317545867999,0.0005453303414826,0.0028161734390695667,0.0005196629986244667,0.0005729559796348667,0.0005249167096524,0.0003317499547235,0.0014507395851015333,0.0836533072667842,0.0005576202224794333,0.0013546379352901664,0.4125668273873278,0.0007819929296263667,0.0004020613646596334,0.0070374070864754,0.11084965408770464,0.0005099469132182334,0.0003755355402744,0.03941971752164243,0.0006707750833235001,0.0007364465786571999,0.0005556049342492333,0.09169596262566647,0.0004410855942181,0.20651704452097308,0.000517861020677,0.0004144620070071667,0.0008555690832704,0.0009132647044602333,0.0005550729558258,0.0002931556531054333,0.0002625388887244,0.00012163690840242738,0.0070239389623442325,0.0199950230520094,0.0005273632764694333,0.0005953859668376333,0.0005000087391003
1984,0.0010522659821909,0.00060767114844405,0.0009449573826797,0.00055980027806275,0.00289089851479365,0.00053345187127855,0.00058815894205575,0.0005388449856362,0.00034055269398104997,0.01912224784114585,0.0006170696704943,0.0005724162619463,0.0230659086948412,0.2949501156607155,0.00080274253264135,0.00041272976508665,0.00065234804236395,0.1170349798185212,0.0005234779767447,0.0003855000976041,0.0010349419571725,0.00068857360318725,0.00075598764299415,0.0222456739451151,0.05975944154253685,0.00045278947366370005,0.10072320557816314,0.00053160207918135,0.00042545944929135,0.0008782709750103,0.31761117437986197,0.0005698014054593,0.00030093432116375,0.00026950516362365,0.00012486445364701633,0.0249556173125525,0.0008102018929651001,0.00054135647029105,0.0006111840923507,0.00051327610053965
