idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
uj0002,0.0001862341864896,0.0001075480381377,0.0001672422870349,9.90756625664354e-05,0.0005116426286115,9.441241754493896e-05,0.0001040946908426,9.536691220886932e-05,6.027235983469557e-05,0.0002635704905296,0.0001092114256631,0.0001013084891854,0.0928984381932801,0.195505356401245,0.0001420725415981,7.304654273906824e-05,0.0001154551311492,0.2809202197404768,9.264719832651731e-05,0.1024734313619291,0.0001831681121694,0.0001218664738746,0.0001337976767015,0.0001009423514493,0.1575850348528449,8.013646806605035e-05,0.000142081501979,9.408503403902495e-05,7.529949248965843e-05,0.161077903344171,0.0001659220087533,0.0001008457015643,5.326054385228651e-05,0.0049241363748054,2.2099003807015785e-05,0.0005805588239089,0.0001433927286279,9.581140467512136e-05,0.0001081697728148,9.084163001216508e-05
uj0003,0.0003128642209469,0.0165650255885702,0.0002809587693261,0.0001664422121841,0.000859534306891,0.0411194837025354,0.0001748739314142,0.0001602116950423,0.0001012545830588,0.0004427853861769,0.0001834697928058,0.0001701932504539,0.0004134538599947,0.0662897245135902,0.0002386748420517,0.0001227145784439,0.0001939589091681,0.2835120456684831,0.0001556427102547,0.0001146185372834,0.0003077133677569,0.0002047296477999,0.0002247734783542,0.0165539283616939,0.0845072111209526,0.0001346253022793,0.0002386898950484,0.000158058203127,0.4179274296379713,0.00026113128147,0.0002787407671225,0.000169415790143,8.947507905849881e-05,8.013042755856636e-05,3.712523323514498e-05,0.0009753101059468,0.0657782935090574,0.0001609584203981,0.0001817198675474,0.0001526094448018
uj0006,0.000168190439877,9.712798806303765e-05,0.0001510386162318,8.947647895507857e-05,0.0004620709032431,8.526504363161039e-05,9.40092266177713e-05,8.61270597867144e-05,5.4432727439049945e-05,0.2072247576619784,0.0045026030617743,9.149297280242557e-05,0.1015136411969224,0.2646428071660728,0.0001283075020555,6.596925294091064e-05,0.0001042689833702,0.0290999740778448,8.367085191835998e-05,6.161696005194372e-05,0.0221852856669478,0.0001100591477514,0.000120834367326,9.116230920056296e-05,0.1687408672151873,7.237225381801713e-05,0.0001283155942884,8.496937946325309e-05,6.800392024187728e-05,0.0001403796987817,0.0001498462562836,9.107502347192344e-05,4.810026809499854e-05,4.307674369992971e-05,0.0044239307362098,0.0269481470722745,0.1674804679839381,8.652848653241618e-05,9.768948448211716e-05,8.204022042828277e-05
uj0007,0.0002120903204668,0.0001224796494358,0.0001904616489671,0.0001128309974675,0.0005826773865322,0.0001075203230437,0.0001185468509077,0.0001086073365667,6.864037346519415e-05,0.000300163739299,0.0001243739761434,0.0001153738222952,0.0336010803229731,0.4892150718713194,0.0001617974199316,8.318808136436451e-05,0.000131484536897,0.1477647784078584,0.0001055100266702,7.769978372829418e-05,0.0002085985626032,0.0001387860090857,0.3111465107098558,0.0001149568512157,0.0017526806329875,9.126234830229596e-05,0.0001618076243419,0.0001071474867026,8.575382315219154e-05,0.0001770206161742,0.0001889580676475,0.0001148467827827,6.065506031299997e-05,5.432033106440333e-05,2.516715586850346e-05,0.0117680951414019,0.0001633008973302,0.0001091135408861,0.000123187703684,0.0001034537792667
uj0008,0.0003318969250269,0.0001916665453503,0.0002980505451102,0.000176567516258,0.3659143283540415,0.0001682569224167,0.0001855121685954,0.0001699579733885,0.0522506293293187,0.0004697216820582,0.0001946309484775,0.0001805467442555,0.0004386058091189,0.2006804147267845,0.0002531943279372,0.0001301797665397,0.0002057581571317,0.2746875393044364,0.0001651110401185,0.0001215912128281,0.0003264327261172,0.0002171841201943,0.0002384472921435,0.0001798942325387,0.0461954225423704,0.0001428150643819,0.0523964253468416,0.0001676734764825,0.0001341948569405,0.0002770168767971,0.000295697613513,0.0001797219881177,9.491818372897424e-05,8.500506202752352e-05,3.938370042557449e-05,0.0010346418779743,0.0002555470969101,0.0001707501248486,0.0001927745687019,0.0001618932497506
uj0009,0.0004148101399723,0.0002395479454903,0.0546803690076488,0.0002206769349478,0.0011396111229126,0.0002102902204753,0.0002318561059744,0.0002124162214669,0.0001342481017623,0.2178185082292605,0.0219663971525061,0.0002256502383988,0.0005481766276036,0.326844629959156,0.0003164463623858,0.0001627007757771,0.000257159869599,0.1043543385293037,0.0002063584459451,0.0001519666625671,0.0004079808958797,0.0002714402228652,0.0002980152787557,0.0002248347187113,0.0251510691863671,0.0001784925751922,0.0003164663203589,0.0002095610203189,0.0001677189006392,0.000346220168896,0.0220927119035889,0.0002246194448507,0.0001186302797934,0.0001062407001062,4.922238518730837e-05,0.1750782661224068,0.0437656753872383,0.0002134062651619,0.0002409327709796,0.0002023367995475
uj0013,0.0002258894877779,0.0001304485052093,0.0002028535966743,0.0001201720859646,0.130745973024749,0.0001145158847636,0.0001262598282198,0.0001156736223133,7.310630097974167e-05,0.0003196932003805,0.0001324660819131,0.0001228803538223,0.1481682714670499,0.254879161290088,0.0001723243957182,8.860052192510707e-05,0.0060548295057388,0.1100604309067925,0.0001123747930952,8.275514086737702e-05,0.000222170546746,0.0001478158005236,0.0001622875435798,0.0001224362534816,0.2325435337570459,0.0060119903532542,0.000172335264055,0.0001141187906863,9.133319778201069e-05,0.0001885380540975,0.0002012521883057,0.0001223190237,6.460144185309639e-05,5.785455806307871e-05,2.680459879286413e-05,0.000704178635672,0.0001739256934045,0.0001162127616486,0.1065974267825648,0.0001101847606991
uj0014,0.0002870013981557,0.0001657399100361,0.0002577334006959,0.0001526833188672,0.2562975126618191,0.0001454968947936,0.0001604180326692,0.0001469678454727,9.288440467759418e-05,0.0004061826709717,0.0001683033198722,0.0377309818506572,0.0003792758262106,0.3238339082114778,0.0002189448610202,0.0001125704162684,0.0001779253567171,0.0045665797603844,0.0076577480687656,0.0001051436318137,0.0979769060256317,0.0001878057356149,0.1580205944512754,0.0001555600319423,0.1000663635364321,0.0001234965438501,0.0002189586696657,0.0076599638856764,0.0001160423874493,0.0002395449459107,0.0002556987489494,0.0001554110869358,8.20786496844075e-05,7.350647087264735e-05,3.405628746264795e-05,0.0008946864016441,0.0002209793721405,0.0001476528430109,0.000166698051637,0.0001399940328662
uj0015,0.0007063480516737,0.0004079076383977,0.0006343156744275,0.0003757736564977,0.0019405554945902,0.0003580869250898,0.0003948098007792,0.0003617071274753,0.0002286006921795,0.0564856579276097,0.000414216525933,0.0188795720247016,0.1488960852317937,0.2236424645624421,0.000538851995145,0.0557630396916363,0.000437897619552,0.2146875780945884,0.0003513918108403,0.0002587722567024,0.0006947190609755,0.0004622145268182,0.0005074671307025,0.0003828536243616,0.2277811043937316,0.0003039411783272,0.0005388859800312,0.0003568452266352,0.0002855955225763,0.0375802109337359,0.0006293081298434,0.0003824870511818,0.0002020063130742,0.0001809090576559,8.381698643651301e-05,0.0022019404808521,0.0005438591936296,0.0003633929961842,0.0004102657504398,0.0003445436607501
uj0016,0.0003634857876852,0.0002099087396001,0.0003264180201446,0.0001933726343546,0.2770111124225539,0.0001842710654013,0.0002031686094157,0.0001861340168351,0.0001176376185442,0.0005144282538377,0.0002131552849112,0.0001977305922445,0.0766217315889553,0.3149572454451794,0.0002772925350851,0.0001425698504966,0.0002253415448534,0.1104779481518157,0.0001808257683259,0.0001331638663626,0.0003575015242135,0.0002378549936705,0.0002611419247079,0.0001970159765989,0.0030037886643756,0.0001564077346181,0.0002773100236633,0.0001836320889933,0.190500418871472,0.0003033824361479,0.0003238411442218,0.0001968273385178,0.000103952185684,9.309556551569475e-05,4.313211208565932e-05,0.0011331157043925,0.0002798692329056,0.0001870015626776,0.0002111222209865,0.0192126468979478
