idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
uj0019,7.329786035121475e-05,6.537371753226054e-05,4.045545061944064e-05,0.0001030376638266,9.851951361252176e-05,8.034441040626433e-05,5.523284691564005e-05,8.83203125592792e-05,5.366000086894339e-05,0.001577533124246,0.0001492516755503,4.136272294157013e-05,0.0001043753314617,7.608553332536402e-05,7.48802969897447e-05,9.5271055859799e-05,7.605252239778669e-05,5.876222548973804e-05,6.0525014401578136e-05,8.458133213021218e-05,7.333998833608636e-05,7.975149881180744e-05,7.91236533669531e-05,8.376557480570817e-05,0.0004751532757168,0.0006118452647313,5.265565685383181e-05,2.012601624403019e-05,7.860298870460245e-05,9.94907611180442e-05,8.394215266565525e-05,7.623212995538713e-05,8.376352811241113e-05,8.769678530339035e-05,0.0001249811115393,7.377677387060992e-05,0.0002567381207957,9.856855532416428e-05,0.0760271992801844,7.610281378814364e-05,8.900477220769666e-05,2.606979323066025e-05,6.841796207080951e-05,7.443450513456509e-05,5.8219203105159054e-05,0.0063468391470052,0.0001194904437851,3.506661340693298e-05,5.01018299399603e-06,0.0001022968920883,0.4135919925891638,7.392858412124532e-05,0.0564610126009689,5.538815679120465e-05,8.372940135043917e-05,0.000150526133859,5.9100788846578086e-05,9.694166500290092e-05,4.956284056642184e-05,0.4407531891825861
uj0021,0.0001174480081914,0.0001047508464155,6.482333963059611e-05,0.0102040818400342,0.0001578616427047,0.0001287389690001,8.850173560189508e-05,0.0001415190667672,8.598150329918869e-05,0.0125667231788654,0.0002391517559809,6.627709730661562e-05,0.0001672446470575,0.0001219148048583,0.0001199836078719,0.0001526565126924,0.000121861910167,9.41569959559538e-05,9.698158108798414e-05,0.0001355279532209,0.0001175155114977,0.0001277889237264,0.0001267829025875,0.0001342208335796,0.0007613565464422,0.0009803834289264,8.437220387968726e-05,3.2248697429431874e-05,0.0001259486213788,0.0001594179103016,0.2209920767462424,0.0001221497023317,0.0001342175540835,0.0001405199648301,0.0002002620887093,0.0001182153899224,0.0004113814614752,0.0001579402241438,0.0013535668749911,0.0001219424940149,0.0001426158030431,4.17726421239866e-05,0.000109628757664,0.0001192692982698,9.328689010065864e-05,0.0001308062574214,0.0001914641785345,5.618859648741843e-05,8.028010783673533e-06,0.0001639142829325,0.0001417928052583,0.0001184586413826,0.1707815178940051,8.875059464703131e-05,0.1808358134874386,0.0002411938700229,9.469948917085748e-05,0.0001553333946011,7.941646423165395e-05,0.3950275535646753
uj0023,5.073114794490243e-05,4.5246665045146943e-05,2.8000154993862986e-05,7.1314755198048e-05,6.8187638719441e-05,5.560822855313543e-05,3.822793346039392e-05,6.112853528760011e-05,3.7139330258237815e-05,0.0054281405243602,0.0001033005437961,2.8628099195504385e-05,7.224058597091293e-05,5.266056101911679e-05,5.182638901794374e-05,6.593930582054741e-05,5.263771339105917e-05,4.067069817055324e-05,4.1890765231906575e-05,5.854070027575655e-05,5.0760305699615885e-05,5.519786069693181e-05,5.476331431321994e-05,5.797609572497904e-05,0.0003288645945651,0.0004234722882188,3.644420048809087e-05,1.3929682295296138e-05,5.440295023316591e-05,6.885986162823645e-05,5.8098309354324375e-05,5.276202394436852e-05,5.797467916111275e-05,6.069697762255224e-05,8.650232393471004e-05,5.106261509126706e-05,0.0001776944037217,6.822158162468934e-05,0.0743016531104709,5.267252122790909e-05,6.160226567372328e-05,1.804350810433613e-05,4.73536572455411e-05,5.151784614303054e-05,4.029485979276881e-05,5.6501184647983074e-05,8.270210552698653e-05,2.4270415864115103e-05,3.467663769195337e-06,7.080204990938032e-05,0.2125396178482992,5.116768648417859e-05,0.359963678648847,3.833542702482839e-05,5.7951059238209344e-05,0.0001041826259291,4.090502571657267e-05,6.709557312754262e-05,3.430359065458161e-05,0.3440821369822743
uj0024,2.4191301563999788e-05,2.157600928055528e-05,1.3351958722300834e-05,3.400665703114948e-05,3.2515482066177364e-05,2.6516952224888395e-05,0.2977777698917027,2.9149327212425668e-05,1.771000213000879e-05,0.3706523020557909,4.925917721024089e-05,1.3651395816919126e-05,3.444814223956486e-05,2.511134803270055e-05,2.471357058720417e-05,3.144335771305868e-05,2.5100453072054988e-05,1.939394561563691e-05,1.9975738289470287e-05,2.7915310248382672e-05,2.4205205527654787e-05,2.632126706963869e-05,0.0062294378186819,2.764607685813691e-05,0.000156820078061,0.0002019340433499,1.7378527393541126e-05,6.642411196021e-06,2.594221160717952e-05,3.2836033596423856e-05,2.770435479747972e-05,2.5159730935941687e-05,2.764540136536645e-05,2.8943537632643887e-05,4.124889518691912e-05,2.434936267676968e-05,8.473411465743737e-05,3.253166784335931e-05,0.0023465749274609,2.5117051294491065e-05,2.9375226981994885e-05,8.604101493988162e-06,2.2580734893468444e-05,2.4566440982714336e-05,1.921472594676244e-05,2.6942761043512647e-05,3.943674952819782e-05,1.1573421320766492e-05,1.653565972019163e-06,3.376217196124552e-05,2.920571037712573e-05,2.4399466288744573e-05,2.4479637026191644e-05,1.828036449617766e-05,2.763413813358436e-05,4.967980074722653e-05,1.9505685415742847e-05,3.199472728077464e-05,1.6357771110448002e-05,0.3212274780052561
uj0026,2.109439180311083e-05,0.0018218771740402,1.164267444982438e-05,2.9653210077650505e-05,2.8352931592224893e-05,0.0306751979316342,1.589546144535505e-05,2.541770344143162e-05,0.0018185060834302,0.0004539982701511,4.2953140872668525e-05,1.1903778358498034e-05,3.003817745681174e-05,2.189665623011976e-05,2.154980125567605e-05,2.7418057910190448e-05,2.1887156015014383e-05,1.6911181332767752e-05,1.7418494367477885e-05,2.4341662234539883e-05,2.1106515816206152e-05,2.295168446610343e-05,2.27709968206238e-05,2.4106895427747824e-05,0.0001367443649306,0.1642548406473611,1.5153771897333133e-05,5.792066372102633e-06,2.2621154733378243e-05,2.8632446919427003e-05,2.415771277144149e-05,2.1938845275419387e-05,0.0144486124772972,2.5238258527588105e-05,3.596831506632084e-05,2.1232218328599048e-05,7.38866657895595e-05,2.8367045306801623e-05,0.0020461722898316,2.1901629374638112e-05,2.561468408899698e-05,7.50262599752027e-06,1.969000583886912e-05,2.1421506814191187e-05,1.675490491646744e-05,2.349361633998321e-05,3.43881557504509e-05,0.2776818356105288,1.4418806029838445e-06,2.944002337329228e-05,2.546686857478073e-05,2.127590780181541e-05,0.0018244090866434,1.5940158075657137e-05,2.409648506877336e-05,4.331991723926095e-05,1.7008616483877755e-05,2.789884252853527e-05,1.4263690273816991e-05,0.5036845874726452
uj0027,2.309302466370745e-05,2.059646576444325e-05,1.2745784317026907e-05,3.246276631594068e-05,3.1039290189494896e-05,2.531309157201267e-05,0.6770645261516207,2.782595762638771e-05,1.6905974029575293e-05,0.1623566757491141,4.702282724311373e-05,1.3031627068933218e-05,3.288420824537247e-05,2.3971301334239385e-05,2.3591582850088683e-05,3.0015839919006954e-05,2.3960901001118303e-05,1.851346705110704e-05,1.9068846534532283e-05,2.664796461469766e-05,2.310629739212013e-05,2.512629045655604e-05,2.4928483177141e-05,2.639095432921176e-05,0.0001497004996133,0.0001927663061528,1.658954813391224e-05,6.3408479767153726e-06,2.4764443983751567e-05,3.1345288788800835e-05,2.6446586469840204e-05,2.4017487670054903e-05,2.639030950358437e-05,2.7629510823851595e-05,3.9376209311522064e-05,2.324390985547407e-05,0.0040286838596783,3.105474113787299e-05,0.0002661428976912,2.3976745669875627e-05,2.804160162290384e-05,8.213478199345742e-06,2.155557717471108e-05,2.345113287982741e-05,1.83423838945191e-05,2.5719568814442124e-05,3.764633445214877e-05,1.1047991911343389e-05,1.578494636755389e-06,3.222938078543238e-05,2.7879781014500653e-05,2.329173878042943e-05,2.3368269793540685e-05,1.7450442137433914e-05,2.6379557618711675e-05,4.742435461393533e-05,1.862013390212113e-05,3.054217749503182e-05,1.5615133840462935e-05,0.1546536884275406
uj0028,0.0002622449860527,0.0002338939985467,0.0001447414567439,0.0003686480148759,0.0003524829831244,0.0002874561233499,0.0001976120053114,0.0003159922953316,0.0001919846788438,0.0056440958874289,0.0005339924437837,0.0001479874944362,0.0003734339203394,0.0002722187186654,0.0002679066257269,0.0003408606553515,0.0002721006122132,0.0002102394112208,0.0002165463150156,0.0003026149761879,0.0002623957115002,0.0002853348050457,0.0002830885004587,0.0002996963607309,0.1586094859929745,0.0021890591641703,0.0001883913381791,7.20068338137442e-05,0.0002812256671309,0.0003559579111417,0.0003003281207604,0.0002727432118909,0.0002996890380744,0.0003137614403552,0.0004471572525507,0.0002639584421974,0.0009185573028281,0.0003526584444943,0.0254379661009837,0.0002722805446818,0.00031844115414,9.327247111189458e-05,0.0002447856925569,0.0002663116722278,0.0002082965864645,0.0002920720894403,0.0004275127488542,0.0001254612822223,1.7925425968595793e-05,0.0003659976827482,0.0003166035151208,0.0002645015887077,0.0002653706768743,0.0001981676727751,0.0002995669393913,0.0005385521990039,0.0002114507227429,0.0003468377584939,0.0001773258642311,0.7923787504704092
uj0032,7.150586486661923e-05,6.377545250695556e-05,3.946639057744293e-05,0.0001005185858148,9.611089591628556e-05,7.838013996275295e-05,5.388250719494528e-05,8.616104623764405e-05,5.2348114289993e-05,0.0015389653922289,0.0001456027514566,4.035148178955414e-05,0.0001018235499802,7.422538445459503e-05,7.304961389138641e-05,9.29418568750625e-05,7.419318058240619e-05,5.7325599069296426e-05,5.9045291091879775e-05,8.251347688133924e-05,7.154696290111706e-05,7.780172394695197e-05,7.718922814800561e-05,8.171766329646191e-05,0.0004635366675307,0.2695262966846286,5.136832460609159e-05,1.9633972819305573e-05,7.66812927620547e-05,0.0795534749570464,8.188992415825668e-05,7.436839707141777e-05,8.171566664098491e-05,8.555276305602587e-05,0.0001219255573053,7.197306984690895e-05,0.0002504613543119,9.615873864987604e-05,0.0497203483956878,7.424224244240575e-05,8.682877212884848e-05,2.543243558434108e-05,0.00617877731395,7.261472081262024e-05,5.679585256557586e-05,7.963876706733467e-05,0.0001165691261002,3.4209300347804384e-05,4.887693397993936e-06,9.97959245589769e-05,8.632770642933025e-05,7.2121168621079e-05,7.235814131570567e-05,5.403402003476572e-05,8.168237421446375e-05,0.0062588780946304,5.7655885185794126e-05,9.457162275170864e-05,4.8351121887688485e-05,0.5827783997958896
uj0035,3.156726141637758e-05,2.8154563055633505e-05,1.7422988601604825e-05,4.437533175134784e-05,4.242949556670521e-05,3.460200604064755e-05,2.378718435984848e-05,3.803699564456299e-05,2.310980521009044e-05,0.030360057500805,6.427836551239467e-05,1.7813724462532733e-05,4.49514263839017e-05,3.2767831270622744e-05,3.224877095572801e-05,4.1030479079881416e-05,3.275361442206213e-05,0.002723548981907,2.606636732218024e-05,3.64267252755573e-05,3.158540471694618e-05,3.434665622266733e-05,3.4076261409069335e-05,3.607540226842513e-05,0.0002046347273376,0.2080281223396581,2.2677263387926923e-05,8.667691157713766e-06,3.3852026248207364e-05,4.284778368261913e-05,3.615144922857629e-05,3.283096618507353e-05,3.607452081701527e-05,3.776846054964254e-05,5.3825737902419134e-05,0.2509682606007346,0.0163000204380091,4.2450616408764006e-05,0.0003638069307886,3.27752734644787e-05,3.83317725527432e-05,1.1227503422881624e-05,2.946563083719341e-05,3.2056781340174194e-05,2.5073321309348145e-05,3.515764453142283e-05,5.146106663485338e-05,1.5102172793306633e-05,2.157740424584452e-06,4.405630286017214e-05,3.811057011077602e-05,3.1838895841102616e-05,3.1943510742464586e-05,2.3854071816303564e-05,3.605982341096137e-05,6.482723772229951e-05,2.5452994705365144e-05,4.174996195826552e-05,2.134527716364032e-05,0.4893244477506006
uj0036,0.0002880744821245,0.0002569310991129,0.000158997587794,0.0004049575458814,0.0003872003592887,0.0003157687592582,0.0002170755557562,0.0003471155662618,0.000210893972717,0.0062000041423304,0.0005865873701412,0.0001625633399605,0.0004102148331937,0.000299030565215,0.0002942937580072,0.0003744333046935,0.0002989008260136,0.0002309466824178,0.0002378747769139,0.0003324206645878,0.0002882400530889,0.0003134385043271,0.0003109709527436,0.0003292145837053,0.0018674424215936,0.1008984330077662,0.0002069467104007,7.909905799362344e-05,0.0003089246419475,0.0003910175460501,0.0003299085681588,0.000299606717753,0.0003292065398128,0.0003446649859792,0.000491199453975,0.0002899567030164,0.0010090294701029,0.0003873931025096,0.0033200058693054,0.0002990984807086,0.0003498056223945,0.0001024592279778,0.0002688955570752,0.0002925417115328,0.0002288125015363,0.0003208393692287,0.0004696200891446,0.0001378184362907,1.969096866441759e-05,0.0004020461725635,0.0003477869873893,0.0002905533460715,0.0002915080340039,0.0002176859530006,0.0003290724151707,0.0005915962328213,0.0002322773005726,0.0003809991152291,0.0001947913562603,0.870423117040462
