year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1972,0.0030291665175223863,0.03306265563050055,0.0047619219326160344,0.0017571446366122236,0.04790125045022709,0.658498724511923,0.004095905503141793,0.03234398106925408,0.009726307190251625,0.0006683066469642221,0.011384523902773048,0.005629939314436565,0.009577178042485635,0.006922072749854924,0.0264520795760775,0.010405846606203972,0.0015715842535012502,0.07117647577832258,0.031135659980982493,0.029899275706348094
1973,0.027361127722582316,0.04392927819380893,0.05640155734386842,0.028440186332786402,0.009528051175264151,0.4817700062513529,0.03861559035176166,0.047090586396627644,0.005582679570198216,0.004445269855245447,0.005326112111608221,0.0025363290116245264,0.0016981206082805212,0.015608635158073165,0.15577793653233196,0.016541188965882414,0.004475995393753574,0.0021196881287710314,0.04419943348681984,0.008552227409357805
1974,0.030543349951833207,0.050582627457999935,0.020868923199205233,0.007981795315541409,0.014326208878649743,0.5621954204644187,0.0040122310406473264,0.01462915431101322,0.0014034483350423071,0.030104667397062974,0.013618163056002327,0.00682671929419178,0.006136980475778804,0.0020893514948003332,0.12472561948180326,0.028029810754354848,0.009416787808225895,0.04988556074494381,0.017045469490533614,0.005577711047950253
1975,0.011362314177898925,0.006896137163788224,0.004921757738351681,0.003532385374319536,0.005386911677584152,0.6159163556967175,0.0045378714995926404,0.0029603726002693283,0.007809329405243588,0.1706833086205615,0.003270291774736468,0.018734455291057935,0.027340129455103987,0.028835847006109493,0.04672203348205518,0.0036082062508028,0.005208904003201465,0.001235613093027416,0.004946728521690068,0.026091047167887207
1976,0.056401809351419564,0.022748665210293912,0.026396112486820864,0.0008767312678640471,0.005225180260382223,0.5571563753358656,0.001427301820136847,0.012384650465400666,0.006890162642751629,0.03964559614471088,0.01411773397868423,0.0040929789085204235,0.0200373683947309,0.009035457145175112,0.18622397196440807,0.0012339039760150294,0.0027400440870979587,0.004170417386255459,0.026357116635991846,0.0028384225374737003
1977,0.05372231167738727,0.002747254961447982,0.003372120913723159,0.0007732289540809765,0.0017350861841857648,0.6250589251696459,0.015649401995484043,0.06510253432937005,0.011770954530344383,0.03633909670413084,0.023102587039758177,0.03592010331036104,0.011997852230360363,0.00042626981772528235,0.0327065182041514,0.021759064260784354,0.00966242270466577,0.01340526483589093,0.03332812777630615,0.0014208744001952003
1978,0.007404142629189787,0.0025015925350125126,0.00352856171459515,0.0008146766529066124,0.009135492694293913,0.5908319392635664,0.0022647476495265126,0.1689091096324299,0.0029603192830631375,0.09342097938666581,0.001374108830582,0.0006954209430269,0.024294869673456152,0.0004491193281197156,0.0770397569922924,0.003348472789429413,0.0007166786867831249,0.0005822697314532875,0.0005578647428058375,0.0091698768408007
1979,0.00118118077448605,0.1052305272977897,0.052747656064776334,0.007417604282791983,0.009376798852794185,0.5099963411342281,0.06032320279496908,0.0008880474852217333,0.004308934453708201,0.042205225552879505,0.01684440347796989,0.0008466225619874749,0.04126099156301546,0.0005467689174786834,0.07867220411554031,0.0013958611207531915,0.007705577498801775,0.0007088694937271584,0.016754460278207015,0.04158872227887329
1980,0.01007486054034433,0.010894173321418971,0.03746925015802408,0.010309022957297789,0.00809282683726915,0.6109752154228645,0.030432941496899502,0.020363659208376562,0.006100419250220391,0.00039972676093013616,0.004549136245747479,0.01230811792737701,0.18307426362344137,0.0002923331015382462,0.01777088312726713,0.0007463050617948799,0.01590301962588319,0.019448582414058724,0.0003631158142002668,0.00043214710504544675
1981,0.01789311636230573,0.0025438599847113167,0.01516111099283259,0.006581762088528033,0.02786861823513696,0.5439390527266836,0.03317431881992206,0.0005516625278819499,0.0067684822391745,0.04652370673513382,0.014163961136846493,0.0005259290189773,0.15903771136530306,0.00033965742621101173,0.059467364047459274,0.006747298317675499,0.0157587932130405,0.038611989103324744,0.000421898793598075,0.003919706865252525
1982,0.02885707910875409,0.00788110167455641,0.0006126371295755545,0.007966321561916954,0.0064473811946797275,0.5613242167192936,0.017141783005040292,0.019240187448842427,0.010521613852883882,0.013261496111125136,0.0015682860460680091,0.0016875568502291182,0.17403003735070144,0.00038581786038716613,0.08792284765517865,0.014107477573536616,0.013641941211829954,0.03235263880422839,0.0004792360693000909,0.0005703427718715727
1983,0.007792935704025433,0.0027125973014634664,0.0009604979990056,0.0010972333600989335,0.039765073902820934,0.6088943431582542,0.0017862750302032665,0.0009824441009759668,0.051073502926369994,0.0008271051188454,0.08780048985055743,0.0009366158405033001,0.12894942662303258,0.0070910878897157,0.054391128814625905,0.0015442367065802668,0.0009652464702464667,0.0007842200603723667,0.0007513506175065333,0.0008941885247952666
1984,0.00134092762288045,0.0027835731107086,0.0009856296773129,0.06811665043318631,0.0008700637917845001,0.6543888049893911,0.0018330133778874502,0.0679988576834404,0.0018590927547742,0.00084874653797865,0.00189911896469575,0.000961122635963,0.1848199626871172,0.00062071577917325,0.00560524102119555,0.00158464205899155,0.00099050239353065,0.0008047393808705,0.00077100990053965,0.0009175851985775
