0,himmel-erzählung-erzähler (0)
1,nachbar-egal-insel (1)
2,friedrich-neumann-vertrauter (2)
3,by-ives-platte (3)
4,brigitte-nachtschwester-präsident (4)
5,schallplatten-bes-gen (5)
6,yours-jake-friedenau (6)
7,münchen-milano-übergebe (7)
8,erichson-traktat-nibelungen (8)
9,königlich-presse-jugend (9)
10,angesicht-blieb-pause (10)
11,apparat-bewusstseins-tu (11)
12,bildern-magie-regen (12)
13,mensch-freiheit-laxness (13)
14,eisler-se-heizt (14)
15,haus-schwarze-kinder (15)
16,kirche-tod-sterben (16)
17,kunst-vergnügen-pd (17)
18,see-bützow-rheinsberg (18)
19,straße-bank-hauptstraße (19)
20,regierung-porto-bekomme (20)
21,v.u-syntaktisch-zweideutig (21)
22,kapitalistische-unnötig-planmässig (22)
23,herr-johnson-verehrter (23)
24,dr-beliebiges-betz (24)
25,nich-ozian-weisst (25)
26,ossian-brief-grüße (26)
27,ebel-zweideutigkeit-gertrud (27)
28,üblich-seitenschwester-absehen (28)
29,reden-uwe-verständlich (29)
30,bloch-fachbereichs-mahler (30)
31,frl-schwieriger-intercontinental (31)
32,new-york-zimmer (32)
33,bruder-subjekts-waldgesicht (33)
34,faulkner-freiheit-entsteht (34)
35,kommata-spreche-intonation (35)
36,grumach-mögest-abteilung (36)
37,alvin-fischer-tegel (37)
38,studenten-veranstaltern-positive (38)
39,bodensee-kommunikation-anruf (39)
40,katze-adlershof-anvertraut (40)
41,puppe-krankenhaus-brace (41)
42,the-of-to (42)
43,text-meinung-geschichte (43)
44,ball-westberlin-pitcher (44)
45,mangel-schach-richtiges (45)
46,korr-erg-schrieb (46)
47,nich-kühlungsborn-feuer (47)
48,hinunter-aufwachen-hinauf (48)
49,tramp-mond-grüßt (49)
50,fischer-operator-schaffnergeschichten (50)
51,konrad-kassel-gesendet (51)
52,lore-regnet-dresden (52)
53,pferd-marburg-mitunter (53)
54,eich-abschluß-ökonomische (54)
55,béla-jake-jan (55)
56,heilig-dobs-friedenauer (56)
57,oxford-san-francisco (57)
58,stop-marie-wohlauf (58)
59,form-verdorben-beantragen (59)
60,enzensberger-leningrad-sartre (60)
61,phil-bewusst-fieber (61)
62,mai-april-performance (62)
63,grabstein-friedhof-titeln (63)
64,charlie-joe-seaview (64)
65,judith-alltag-lübeck (65)
66,adlershofer-programm-kanal (66)
67,übersetzung-martha-mhd (67)
68,schlafzimmer-schwägerin-einsamkeit (68)
69,sprich-ablehnung-tremper (69)
70,musik-uta-massnahmen (70)
71,nichd-courses-olimpiade (71)
72,cresspahl-lieben-taufrisch (72)
73,heiser-zumeist-circles (73)
74,halle-fühlt-obrigkeit (74)
75,sprache-gesprochenen-johnsons (75)
76,zwei-sagen-drei (76)
77,brigittes-grünen-provinzpresse (77)
78,stören-zitat-blauen (78)
79,strauss-las-geh (79)
80,bambus-winter-krummer (80)
81,ine-herzliche-jan (81)
82,turms-berechnungen-angebrachte (82)
83,marine-parade-kent (83)
84,hildebrandt-analyse-batterie (84)
85,geschichte-mecklenburgica-roehler (85)
86,havemann-brasch-frank (86)
87,johanna-entfaltung-kunert (87)
88,umspringen-auszudrücken-talks (88)
89,baumgart-projekt-beitrag (89)
90,gründe-shoelman-scheek (90)
91,fuer-ueber-wuerde (91)
92,name-namen-träger (92)
93,drachen-stadt-glückwunsch (93)
94,johanna-judith-prinzessin (94)
95,stuttgart-absender-zürich (95)
96,reimann-euerer-nieder (96)
97,karsch-erich-ddr (97)
98,charles-sheerness-bloss (98)
99,wochenende-düsseldorf-neuss (99)
