,segmentID,idno,filename,corpus,genre,sender,receiver,date,year,month,sender_norm,receiver_norm,tokens,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,uj0295,uj0295,0546_100995.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-04-17,1966,4.0,JohnsonUwe,BierwischManfred,461,0.0176149113541343,0.000263094549321859,0.0001972374497274458,8.786330797915209e-05,0.00026378510256842006,0.00010674909764159376,0.000199378693494611,0.0059550487855697,0.0015505630918635,0.00020002595776874013,0.00022237845317454985,0.363969040293427,0.00014666440228574155,0.0002035185910966211,0.0004071449700494214,0.00020702146589704853,0.6077922050316222,0.0002625283529867447,0.00021486538331175008,0.00013597566607946604
1,uj0008,uj0008,0585_101037.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1967-01-22,1967,1.0,BierwischManfred,JohnsonUwe,712,0.0002144796118314822,0.0001929170095970516,0.00014462655756284132,6.442674951774259e-05,0.0128952737631842,7.82749652065442e-05,0.00014619664841209905,0.0001326557384999079,0.4414677814507469,0.0001466712621526948,0.00016306147845263536,0.177971401225924,0.0001075433070591305,0.00014923227445405384,0.0002985435855545854,0.00015180079642926445,0.3652253536271753,0.0001925018398259689,0.00015755243626775934,9.970567214574506e-05
2,uj0495,uj0495,0294_060266.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe",1962-05-04,1962,5.0,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe,630,0.0002219990759685096,0.000199680508107238,0.004532085688553,6.668549396588411e-05,0.0002002046163546488,8.101921576104505e-05,0.00015132217267662502,0.0045196951832371,0.1063541564015077,0.00015181342595219045,0.00016877826863555788,0.00015059660592701098,0.4383501789508344,0.00015446422506354095,0.0835743946592611,0.0001571227971312188,0.3605002745796747,0.00019925078285380532,0.00016307608433901535,0.00010320126419552555
3,uj0878,uj0878,0382_101344.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1963-08-05,1963,8.0,JohnsonUwe,BierwischManfred,1431,8.884309530005275e-05,7.991129843193916e-05,5.990812332581832e-05,2.668725385317607e-05,8.012104434538102e-05,0.0017862370322569,6.0558496243594494e-05,5.49494952783958e-05,0.0004709619043451849,6.075509373566564e-05,6.754435233367266e-05,0.3315310164720994,4.4547265804659206e-05,6.181593237674366e-05,0.00012366460381085158,6.28798817222097e-05,0.5108177097262034,0.1544153258550205,6.526236219174948e-05,4.130071132057133e-05
4,uj0229,uj0229,0628_101073.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1968-09-22,1968,9.0,JohnsonUwe,BierwischManfred,427,0.2767243381593485,0.00028623303073647494,0.00021458397049934372,9.559065742041768e-05,0.0002869843163452326,0.00011613740316967724,0.00021691353108735687,0.0001968227382060469,0.0016869310834306,0.0002176177205711336,0.0002419360598184472,0.0002158734637732648,0.00015956315505436243,0.0002214175219173317,0.0004429523113524827,0.000225228465446953,0.7177835627656209,0.0002856170389061258,0.0002337622349995482,0.0001479343722956512
5,uj1147,uj1147,0445_101406.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1964-04-24,1964,4.0,BaumgärtnerKlaus,JohnsonUwe,134,0.0008706053387436953,0.0351555734966683,0.0005870611759464684,0.0002615179671815143,0.0007851348348144243,0.0003177299791662134,0.0005934344133092364,0.0005384698021728476,0.2795950768260423,0.0005953609426090397,0.0006618913213804436,0.00059058898576377,0.0004365346266357261,0.0006057564807355415,0.3621230211743355,0.0006161825017694467,0.3138404161531102,0.000781394222226358,0.0006395292819466643,0.00040472047544228495
6,uj0297,uj0297,0543_100992.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-04-13,1966,4.0,JohnsonUwe,BierwischManfred,460,0.0003395564871829594,0.0003054193428328502,0.00022896761804095205,0.00010199813660633438,0.0003062209874100541,0.00012392213876620404,0.00023145332998708768,0.00021001584339438935,0.0018000067343033,0.0002322047215676174,0.00025815312861410846,0.0203394609817523,0.000170258735798759,0.000236259225085486,0.0004726435781764151,0.0002403256176516941,0.611726975618129,0.00030476206082898235,0.3622135452426918,0.00015785047117963664
7,uj0952,uj0952,0196_060165.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1960-02-22,1960,2.0,BaumgärtnerKlaus,JohnsonUwe,244,0.0005321902647563447,0.2000877472051634,0.0108646032510136,0.00015986269552827165,0.0004799432039002568,0.00019422440250309057,0.0003627591096446808,0.0003291599233645747,0.0763613486421641,0.00036393677315361663,0.0004046059699951915,0.0003610197350148951,0.0002668482126009264,0.00037029143690494513,0.0112465190106421,0.0003766647344801656,0.6540993217775692,0.00047765661373706456,0.0424138964220014,0.0002474006158620092
8,uj1143,uj1143,0471_s000047.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1964-07-04,1964,7.0,JohnsonUwe,BaumgärtnerKlaus,131,0.0010968048471573,0.000986538111563695,0.0007395906212625855,0.0003294652137526829,0.1308984551642724,0.0004002821551032287,0.0007476197445868868,0.0006783743020956855,0.049117329194483,0.0440531560396199,0.0008338630344594852,0.0007440350218827897,0.0005499544663222414,0.0007631433150024705,0.0015266908072422,0.0007762782108015854,0.7634584394069274,0.0009844150183082184,0.0008056909200101465,0.000509874405146054
9,uj0453,uj0453,0146_060124.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-11-21,1958,11.0,BaumgärtnerKlaus,JohnsonUwe,194,0.0006089613388758748,0.0125689846177121,0.00041063102165475417,0.00018292367890226807,0.0005491773814488834,0.0002222422318168472,0.0004150889028377543,0.00037664286799410514,0.0032281359723112,0.000416436450124203,0.00046297237947080734,0.00041309861482704445,0.0243478321999675,0.0004237078055066369,0.5538249057554522,0.0004310004827340897,0.3998402771535644,0.0005465609393614366,0.0004473308288535783,0.00028308937658418337
