sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
BaumgärtnerKlaus,0.0009553804090279716,0.006786392093634474,0.012501058770812371,0.004825003010083335,0.009897355672035152,0.0025466286126893567,0.0008626962142728884,0.002154445363516651,0.0006069340559081671,0.0007429754279721202,0.0010102399671794585,0.010921044368524735,0.011784253530461744,0.0048250350120457855,0.0051139479965585264,0.003478282605252151,0.0043736728582729895,0.010846059279064502,0.005534143163616942,0.006218978696931165,0.0005725272217846719,0.00048173213567043774,0.00110834465879401,0.00042328251698087784,0.0008928053190911386,0.0021937912303811313,0.021584259048004935,0.310642223608702,0.003801215997860369,0.0017301658417269792,0.0005511399182807829,0.010090432762889413,0.0011157138168303889,0.0035409333019959977,0.005848997090813951,0.005824823586841082,5.842026922899033e-05,3.7126325926048015e-05,0.0001787863614121658,0.002200712964208002,0.0037198665130697955,0.004466238434550646,0.25586201745028914,0.011464324156264678,6.244120088125382e-05,0.0006973689203247344,9.592358846090604e-05,0.012436944420106422,0.0123191831628001,0.00029868973452374563,0.00023394830806655484,0.0008483283913303889,0.004475010125618837,0.004421805941212777,0.0005489625764134292,0.005206802035061553,0.0009425728932657112,0.003030992143406857,0.0028640617775730847,0.003997037195215443,0.03180036858495568,0.006953443796319829,0.0001293650166081184,0.008877461472162243,0.0014481434718216727,0.002589293659374101,0.01792066936568869,5.1895550834975455e-05,0.04592012426072834,0.011486575802786947,9.178908357158184e-05,0.0007011182398035504,0.025225632607839003,0.00023341964327375415,0.0006818552822673444,0.00011132955565611574,0.009589643754725518,0.01041141033315677,0.014715097339947409,0.004206883124756978
BaumgärtnerKlaus+BaumannSabine,0.00016383389448658544,9.913810661792278e-05,0.11546356172658463,0.00011964210769312119,7.982600545165701e-05,0.00012331551038154208,0.00010143611859694594,0.00011834846668032883,0.0001610577539927579,0.00014391244517738159,0.00013852380709661208,0.00023017906476580357,0.00012223498369036,7.031537837198861e-05,0.0022867845657290066,0.019549039887875402,0.00013008149011814243,0.018449452877271438,9.999738499890625e-05,0.0001056383348529485,0.0018801081676121446,0.027146152673259125,6.940756233290525e-05,0.00015722064252571998,0.000314728989774026,0.0018288489603687213,0.0012179873291926536,0.27601549532427555,0.0001150223727737465,3.119754593864725e-05,0.00020093813311930508,0.00013809643611873733,0.00011014958884478412,0.00011812260071129908,7.844003194233948e-05,0.004425360777162335,8.026923635860723e-05,5.101143610283418e-05,0.00021692874078418084,0.00012325080196423912,0.00025247745357535206,0.00012056340141754131,0.23770778102990484,0.032998616578891984,8.579398174983579e-05,0.0002408184926916456,0.00013179865988557452,0.0002554488462858471,0.00019104818350966873,0.00013526893804557402,6.93553343031854e-05,0.0001861225442124243,9.857164445030425e-05,0.0001901998439232797,0.0001970143370110329,0.0001450906033218689,0.0001247714983698922,3.164909330749192e-05,0.00015608971192817832,0.002279507471945489,0.01063060661389885,0.007095410800055661,1.4389816509938303e-05,0.00017476664836242454,0.08233039752109013,0.00010028965513593303,0.00018036232795228514,3.446298685809129e-05,0.009970370117840348,0.0005538520091933333,0.06055788737433745,0.00012625540076366182,0.07405202743875626,0.0001244322990708498,0.00015211305701343523,0.00011537209710205181,0.00014856155843655198,0.0002654964533330999,0.0001359516151532687,0.005563949298807881
BaumgärtnerKlaus+BaumannSabine+KrienkeGisela,0.0001276165843202,7.722252212953843e-05,0.0001099469298286,9.319388501702184e-05,6.217957637884568e-05,9.605524105936412e-05,7.901253292314802e-05,9.218621778243044e-05,0.0001254541406542,0.0001120989936317,0.0001079015741163,0.0001792954145386,9.521357684801589e-05,5.4771379519112224e-05,9.893464096667108e-05,8.653036569012823e-05,0.0001013255254914,7.118467332671738e-05,7.78918474379734e-05,8.228580239431385e-05,0.0001168989286005,0.0001160592186337,5.406424634339663e-05,0.0001224652654851,0.0002451546353542,7.69711409845561e-05,0.0001075722996113,0.4420263054681835,8.959539404101072e-05,2.430098035782192e-05,0.0001565185170549,0.000107568678261,8.579979336207621e-05,9.201028200569594e-05,6.109998777617839e-05,8.242403782063091e-05,6.252482614896807e-05,3.97347890503046e-05,0.0001689742224985,9.60048371596159e-05,0.0001966644957329,9.3911516485386e-05,0.1351846832209577,9.968752513517208e-05,6.6828264935414e-05,0.0001875828782241,0.0001026630957244,0.0001989790289348,0.1008906734876785,0.0001053662301815,5.40235639023194e-05,0.0001449780793639,7.678128274371543e-05,0.0001481540464859,0.0001534621198517,0.0001130167067744,9.71893666593618e-05,2.465270814315799e-05,0.0001215843397132,9.326622994989249e-05,0.0001761363389346,0.0113363521285006,1.120878703242756e-05,0.0001361325309821,9.559068462430912e-05,7.811950800054235e-05,0.0001404912231711,2.684455913158488e-05,0.0001958204908313,0.0004314168435881,9.823810414483406e-05,9.834523587403928e-05,0.3023704586414065,9.692515114960622e-05,0.0001184867687324,8.986780790489028e-05,0.0001157203685377,0.0002068055003495,0.0001058979938983,5.464417283921452e-05
BaumgärtnerKlaus+BaumgärtnerSabine,0.0014421078101303894,5.544907232226866e-05,0.020092654967725946,0.01671761795353554,0.0017306509822039827,6.897176965418212e-05,5.673437659899338e-05,6.619364553206123e-05,9.008143643114682e-05,8.049186990697637e-05,7.747794324595873e-05,0.0006354945126889232,0.01102185918928335,3.932819209208279e-05,0.0005279270506316761,0.004648892861191523,7.275605919271947e-05,0.0037603956215516254,5.592967650885885e-05,0.005772432170176768,0.00015907305372180953,0.0015921689874925948,3.882044024041329e-05,8.793529627873854e-05,0.013120065830766758,0.0006391346856438995,0.00021167321468968598,0.2758385792601347,0.007096557534272087,1.7449142817462756e-05,0.0001123869867574918,0.005969854482219578,0.007900207697948804,0.00026771487304594,0.005488356440309648,5.91839829647468e-05,4.489549824927706e-05,2.853127728804965e-05,0.001001332983829752,0.000493253867122413,0.0003699040508141612,0.00040972910158973175,0.2722134699024366,0.019208127019356435,4.798555127945038e-05,0.00264926623912436,0.0025245274112662515,0.0012069463410092137,0.007331147032576828,0.01195627801646861,3.879122850845636e-05,0.00010410045911620216,0.0062164713644944965,0.00010638093928934493,0.0015125427126141267,0.015050722697201462,0.018165234527099627,1.77016984044732e-05,0.0021870260015119684,0.06929335439547211,0.03612612109478005,0.003003194930729677,8.048388289668288e-06,9.774897721130443e-05,6.863819827299634e-05,0.013155858718145643,0.03972639977794218,1.9275541120631235e-05,0.013909996298694305,0.00145895081816233,0.00036247221653718003,0.010466414179600132,0.007641700680569922,6.959640228955149e-05,8.507856552077791e-05,6.452892812284257e-05,0.009766226197094196,0.0055503897774337885,0.017889649303331562,0.022739381620117464
BaumgärtnerKlaus+BierwischManfred,0.0002098176701192,0.0001269635115236,0.0001807665420312,0.000153222435217,0.0001022310220439,0.000157926863418,0.000129906513769,0.0001515657039031,0.3130671799602615,0.0001843048048324,0.0001774037207144,0.0002947841484861,0.0001565430618942,9.005101728062868e-05,0.000162660957996,0.0001422667737142,0.0001665918720162,0.0001170365308331,0.0001280639662765,0.0001352881793085,0.0001921964999224,0.0001908159114216,8.888840165208036e-05,0.000201348255883,0.0004030649674801,0.0001265502093934,0.0001768623521312,0.248253516399164,0.0001473060647347,3.995385950384604e-05,0.0554680862403887,0.000176856398177,0.0001410656211795,0.0001512764434205,0.0001004560429806,0.0001355154556867,0.0001027986559667,6.532897668138034e-05,0.0002778148143025,0.0001578439930852,0.0003233410963758,0.0001544023113554,0.2774713240606037,0.0001638987939947,0.000109874049063,0.0003084097781874,0.0001687910052354,0.0003271464792454,0.0002446702794323,0.0001732352973062,8.88215146166135e-05,0.000238362145426,0.0001262380586337,0.0002435838336999,0.0002523109720445,0.0001858136403373,0.0185633748974825,4.053214409615439e-05,0.0001998999034295,0.0001533413793601,0.0002895902319862,0.0002348012996345,1.842865167198881e-05,0.0002238189544896,0.0001571630743747,0.0001284382687943,0.0002309851911097,0.0368513026006953,0.0003219534464637,0.0007093033985671,0.0001615157641022,0.0001616919021013,0.0370453721607442,0.0001593571047093,0.0001948071082439,0.0001477539472927,0.0001902587993658,0.0003400141798365,0.0001741095835498,8.984187354478974e-05
BaumgärtnerSabine,4.763535226084924e-05,2.8824796273191515e-05,4.103981281338069e-05,3.478641561352673e-05,2.320972654152666e-05,3.5854471961741145e-05,2.94929523373778e-05,3.441028437684498e-05,4.68281784415278e-05,4.184311214860651e-05,4.0276344331805085e-05,6.692547270242237e-05,3.55403045562548e-05,2.0444474134006124e-05,3.692926353068192e-05,3.229912846253232e-05,0.4178582927452021,2.6571052716645875e-05,2.9074634858154657e-05,3.0714763320128925e-05,4.363478048300553e-05,4.3321342536968544e-05,2.0180523033136543e-05,4.571252311897936e-05,9.1508697522997e-05,2.873096341081902e-05,4.015343626999763e-05,0.1900640749876724,3.344320942944948e-05,9.070809768140272e-06,5.842355627187311e-05,4.015208453109833e-05,3.202642824583122e-05,3.434461295377192e-05,2.2806749266599755e-05,3.0766362360039106e-05,2.333859767928166e-05,1.4831776633920164e-05,6.307288864212509e-05,3.5835657733695354e-05,7.340881736757767e-05,3.505428540467561e-05,0.3721820538894026,3.721029207230283e-05,2.4944939234474213e-05,0.0042482236387957,3.832098120375316e-05,7.427276154050516e-05,5.554801433975556e-05,3.932997829261976e-05,2.0165337527100105e-05,5.411586524893915e-05,2.8660095159406068e-05,5.530135625254245e-05,5.728269704733377e-05,4.2185666284963485e-05,3.627780622312808e-05,9.202098950056993e-06,4.538370057853007e-05,3.481341975550356e-05,6.574628678379215e-05,5.330743884935462e-05,4.183896015949077e-06,5.081409365432071e-05,3.56810673094637e-05,2.915961355548964e-05,5.244105960807866e-05,1.0020249619839785e-05,7.309377625429351e-05,0.0001610346603856,0.0125712833988601,3.6709256708203445e-05,5.408027493030846e-05,3.617918268648489e-05,4.422747244712667e-05,3.354489315994392e-05,4.319486020108118e-05,7.719414299563773e-05,3.952846935948455e-05,2.0396991786479456e-05
BierwischHedwig,0.0001136259426362,6.87565955197613e-05,9.789341728811134e-05,8.297701344540133e-05,5.5362812101614407e-05,8.552467822785084e-05,7.035036693149745e-05,8.20798170504028e-05,0.0001117005682716,9.98095497370606e-05,9.607229449222876e-05,0.0001596392083037,8.477528589842065e-05,4.8766777927011566e-05,8.808840872132323e-05,7.70440175982988e-05,9.021717990972958e-05,6.338067776290982e-05,6.935254250820598e-05,7.326478695883873e-05,0.0001040832664983,0.000103335614169,4.8137167958306805e-05,0.0001090393643198,0.0002182782643976,6.853277335972033e-05,9.577911844297868e-05,0.2341046151675551,7.97730260373746e-05,2.163685711266489e-05,0.0001393593484352,9.577589410224554e-05,7.639353811805675e-05,8.192316916187493e-05,5.440157909815432e-05,7.338786759686609e-05,5.567021204327619e-05,3.5378653059426604e-05,0.0001504495314217,8.547980012167098e-05,0.0001751041122889,8.361597077600753e-05,0.5489190739056017,8.875875398873136e-05,5.950186363693132e-05,0.0001670181150371,9.140811194552464e-05,0.2094713330034875,0.0001325002375623,9.38149010191508e-05,4.810094554457612e-05,0.0001290840921427,6.836372933070406e-05,0.0001319118771044,0.0001366380249087,0.0001006266537323,8.653446932243386e-05,2.1950024882928168e-05,0.0001082550146857,8.304142718313121e-05,0.0001568264630381,0.0001271557299632,9.979964588089708e-06,0.0001212082836936,8.511105124416339e-05,6.955524457989043e-05,0.000125089131244,2.390158263699963e-05,0.0001743526358797,0.0003841204948634,8.746823342526995e-05,8.75636202731631e-05,0.0001289991975568,8.629921983260448e-05,0.0001054970312743,8.001557509348187e-05,0.0001030339123035,0.0001841333557448,9.428836733160487e-05,4.86535169508618e-05
BierwischManfred,0.011333972374374305,0.002111278348625615,0.002566642013099911,0.0015959941886431407,0.0001812881631946239,0.012007592614397156,0.0010750199788507743,0.006045202211998313,0.0015971490919996702,0.00035440316662081544,0.0007916891100164712,0.002037560578300459,0.0011493639856550505,0.004636962385096598,0.004222474406532226,8.800744240807361e-05,0.01337332460396386,4.377869959322845e-05,0.00032414685686524384,0.0025039717114159676,0.0001569681255172451,0.01308061969544624,0.002406982973438396,0.005742939272178527,0.005720352122425982,0.00036685483551430326,0.003992725345781169,0.3653162995052491,0.003600401239311286,0.0030623183071988723,0.01355565660812264,0.004370186094549627,0.011106635419890837,0.004538528657038516,0.002049317364347972,0.007217449061464926,0.0005675842016746591,0.0001144339338326568,0.01858556814991977,0.004414557409305796,0.015319510060577884,0.013757697007635815,0.2444615625580227,0.004194649873016587,0.00929090752305969,0.003672767811760969,0.002414691866458068,0.009512196813978583,0.0037137778295086,0.0017664213928804966,0.010422114724693449,0.0008119269248028386,0.005002789349633373,0.0034473048380011585,0.0005463840671926058,0.008467161702686936,0.0035525386080447205,0.0017771135959153998,0.004563737846348942,0.0012990216610383734,0.0023832616236619387,0.001615834094697419,0.0002529014574376278,0.01973732034044048,0.004773322669235356,0.004396904022190892,0.0036373137949546864,0.002646891510996416,0.006109968779618317,0.0032484928614847164,0.007875905429486256,0.001710834784615962,0.003238370900544005,0.016557244269693887,0.010950918795845995,0.016386074586191384,0.00035854359389915215,0.0008432708617088476,0.0072425430515458,3.360626263281253e-05
BierwischManfred+BaumgärtnerKlaus,0.03258892471116387,7.495266183291875e-05,0.0018397821916835884,9.04545663098117e-05,6.035188482216043e-05,9.323181633882198e-05,7.669005747852084e-05,8.947651820426819e-05,0.005398648082475928,0.00010880398269558929,0.0001047299411227999,0.0001740252481207989,0.1422039101663929,5.316144272435508e-05,0.0027344673352291283,8.398691287201526e-05,9.834718729422971e-05,6.909228810986474e-05,7.56023131537482e-05,7.986711325184434e-05,0.00011346282952705531,0.00011264780179353479,5.2475094851627524e-05,0.00011886555084011882,0.0002379486187936,7.470866972502712e-05,0.05815010696344757,0.38244395741028375,8.696184851458994e-05,2.3586683168847953e-05,0.03972852917989998,0.00010440683032841417,8.327781481176947e-05,8.930575384154657e-05,5.9304029387966744e-05,8.000128541918554e-05,6.0686986403325395e-05,3.856683418983452e-05,0.0001640074347244028,9.318289399923205e-05,0.00019088378670776106,9.115110389089417e-05,0.18653773422332762,9.675733392759916e-05,6.486393094211065e-05,0.0001820691120861849,9.96454413085361e-05,0.00019313028707582398,0.00014444062309541743,0.00010226912047960376,5.243560822046719e-05,0.0763956653123926,7.452439213180148e-05,0.0036099332730600998,0.00014895129110277495,0.00010969472079822857,9.4332605722921e-05,2.392807235201036e-05,0.00011801051878911131,9.052478475306956e-05,0.05860806569424201,0.00013861449008647274,1.0879318634396707e-05,0.00013213108401259786,9.27809149642298e-05,7.582328191633924e-05,0.00013636165784874707,2.6055496598115335e-05,0.0001900645902838536,0.0004187358803466,9.535051687023586e-05,9.545449959509415e-05,0.0001406240835239792,9.407615650049227e-05,0.0027534447524401886,8.722625511068095e-05,0.00011231891177608564,0.00020072670906666796,0.00010278525366126536,5.3037975127100615e-05
BierwischManfred+BaumgärtnerKlaus+BaumgärtnerSabine,0.0001858726149376,0.0001124740345994,0.0001601368933392,0.0001357362069873,9.056409493180612e-05,0.000139903750984,0.0001150811721336,0.0001342685470834,0.0001827230316683,0.0001632713584146,0.000157157847812,0.0002611424504435,0.0001386778732605,7.977411078024694e-05,0.000144097575737,0.0001260308401764,0.0001475798814342,0.0001036799522977,0.0001134489019803,0.0001198486650049,0.0001702624283367,0.0001690393969559,7.874417651911994e-05,0.000178369757003,0.0003570659203903,0.0001121078998136,0.0001566782619212,0.3666518160079253,0.0001304950313901,3.539419887090902e-05,0.0002279680670512,0.0001566729874511,0.0001249667669626,0.0001340122979207,8.899168208512551e-05,0.000120050003885,9.106694867860628e-05,5.78734275338574e-05,0.0002461097102711,0.0001398303380753,0.0002864403892486,0.0001367814319343,0.278412036878285,0.0001451941459821,9.733487556852796e-05,0.0002732130802494,0.000149528042625,0.0002898114898065,0.0002167477344008,0.0001534651380483,7.868492284339002e-05,0.0491210844911817,0.0001118313726845,0.0002157852772867,0.0002235164470405,0.0001646080008464,0.0001415555965655,3.59064877991457e-05,0.0001770866951059,0.0001358415768491,0.0654697745955805,0.0002080050337468,1.6325515739932288e-05,0.0001982760285154,0.0001392271279586,0.0001137804879126,0.0002046244315792,3.9098902616879945e-05,0.2285315277065138,0.0006283554545282,0.0001430830749873,0.0001432391115616,0.0002110206315427,0.000141170768622,0.0001725751057914,0.000130891800176,0.0001685458642874,0.0003012106877661,0.0001542396479844,7.958883518808105e-05
