,segmentID,idno,filename,corpus,genre,sender,receiver,date,year,month,sender_norm,receiver_norm,tokens,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,uj0295,uj0295,0546_100995.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-04-17,1966,4.0,JohnsonUwe,BierwischManfred,461,0.0116039742423636,3.980014416026832e-05,5.6666158220244295e-05,4.803171349818108e-05,3.204707688193795e-05,4.950644366547661e-05,4.07227077553111e-05,4.751236629096295e-05,0.1731376768487385,5.7775322324747264e-05,5.561199099073326e-05,9.24080585446438e-05,4.907265367749868e-05,2.8228925196987265e-05,5.099047356045521e-05,4.45973652988278e-05,5.2222724801842624e-05,3.668826376393688e-05,4.014511144482736e-05,4.240973627024707e-05,6.024918744145546e-05,5.9816404662373954e-05,2.786447190592823e-05,6.311805269399514e-05,0.00012635160778988626,3.967058343713256e-05,5.544228437660723e-05,0.0374380700424066,4.617706726732606e-05,1.252461710399386e-05,8.06689469697557e-05,5.544041794873904e-05,4.42208315729907e-05,4.742168977478758e-05,3.149066172176144e-05,4.2480982193635146e-05,3.222501707662779e-05,2.047913340265084e-05,8.708856211052709e-05,4.948046571991233e-05,0.00010136000567614448,4.84015775625395e-05,0.5600471359483828,5.137850670954167e-05,3.444299027100397e-05,9.66793804376806e-05,5.291210254591813e-05,0.0981772633002015,7.669851185019803e-05,5.430528601245769e-05,2.7843504356889248e-05,7.472105675447882e-05,3.9572731344930776e-05,0.0519982634389978,7.909369345632609e-05,5.824830759341971e-05,5.009096695131336e-05,1.2705896038888848e-05,6.266402747248129e-05,4.806899975454923e-05,0.063550886610839,7.360481340130876e-05,5.776958942159708e-06,7.01621004931882e-05,4.9267013346757504e-05,4.026244668537613e-05,7.240855104533447e-05,1.3835566281604837e-05,0.00010092500930682816,0.00022235032079339864,5.0631481583017005e-05,5.068669679936741e-05,7.467191504333588e-05,4.995479145370386e-05,6.106755317736851e-05,4.631746816015723e-05,5.964176283128055e-05,0.00010658663431429607,5.457935466504663e-05,2.8163363440410797e-05
1,uj0008,uj0008,0585_101037.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1967-01-22,1967,1.0,BierwischManfred,JohnsonUwe,712,4.8240022326387937e-05,2.919069031247997e-05,4.156076091443963e-05,3.52279848097343e-05,2.350434442935395e-05,3.630959877159954e-05,2.986732776605346e-05,0.4189277746155133,4.74226024645148e-05,4.237425711058122e-05,4.078760117385405e-05,6.777500625354595e-05,3.599144341143984e-05,2.0703990668004216e-05,3.739803344923138e-05,3.270912471945796e-05,3.830180566245913e-05,2.6908338354833782e-05,2.944370027975422e-05,3.110464808151552e-05,4.418866839024603e-05,4.3871251749093394e-05,2.043668904442646e-05,4.629278532002138e-05,9.267028377149566e-05,2.9095666361549343e-05,4.066313295090028e-05,0.4082700224092084,3.386772833563483e-05,9.18595213356156e-06,5.9165168833200845e-05,4.0661764053399016e-05,3.243296292117765e-05,3.478057402847834e-05,2.3096251871686892e-05,3.1156902105452565e-05,2.363485142190195e-05,1.5020047128912574e-05,6.387351855035176e-05,3.629054572091541e-05,0.0085368240332881,3.5499254866368414e-05,0.1611131042533621,3.768262928989838e-05,2.5261583435175658e-05,7.090772944425793e-05,3.880741720382919e-05,7.521555955619966e-05,5.6253125562350005e-05,3.9829222224345216e-05,2.0421310777751244e-05,5.4802797164705694e-05,2.9023898528036277e-05,5.600333646518984e-05,5.80098278553138e-05,4.272115953496906e-05,3.673830672171614e-05,9.318907864259098e-06,4.595978879664456e-05,3.525533173486531e-05,6.658085207305014e-05,5.398410882265996e-05,4.237005241725713e-06,5.145911378919857e-05,3.613399296833904e-05,2.9529757673310568e-05,5.310673200148294e-05,1.0147443913715562e-05,7.402160855489518e-05,0.00016307879009242558,3.713473732658757e-05,3.717523392063333e-05,5.476675507235491e-05,3.66384312850127e-05,4.4788883823214985e-05,3.397070281144896e-05,4.374316388120719e-05,7.817402422436832e-05,4.0030232882243005e-05,2.065590559261204e-05
2,uj0495,uj0495,0294_060266.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe",1962-05-04,1962,5.0,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe,630,4.9930154746100406e-05,3.0213412311178577e-05,4.301687942396588e-05,3.64622288323682e-05,2.432784020336832e-05,3.758173810883744e-05,3.0913756364407826e-05,3.60679777150568e-05,4.9084095846713534e-05,4.385887718847552e-05,4.221663133888621e-05,7.014956434434256e-05,3.7252435890472055e-05,2.1429373538034045e-05,3.870830707096356e-05,3.385511822117601e-05,3.964374375373231e-05,2.7851096107025365e-05,3.047528670942899e-05,3.219442730613167e-05,4.573685799357929e-05,0.0044248953578123,2.1152706762491932e-05,4.791469454590826e-05,9.59170702237582e-05,3.011505911095718e-05,4.2087802260180447e-05,0.2561536211539451,3.505431455350148e-05,9.507790199925112e-06,6.123807355298275e-05,4.2086385402128285e-05,3.356928084676928e-05,3.599914261337688e-05,2.390544975717025e-05,3.22485120966326e-05,2.446291962537359e-05,1.5546287942534626e-05,6.611138452256551e-05,3.756201751744535e-05,7.694523997262095e-05,3.674300307857571e-05,0.2718655351649457,3.900287398199143e-05,2.6146645652771417e-05,7.339204529989933e-05,4.016706984863365e-05,7.785080410091889e-05,5.8224004236074765e-05,4.122467472388677e-05,2.113678970446022e-05,5.672286228309037e-05,3.0040776827071508e-05,5.796546355400974e-05,6.004225416840391e-05,4.4217933650230255e-05,3.802546622623709e-05,9.645404153815793e-06,4.757003119087032e-05,0.4160877590903399,6.891357190181328e-05,0.0438507458648252,4.385452517995216e-06,5.3262029963580654e-05,3.739997979886431e-05,3.056435920090178e-05,5.4967373956691775e-05,1.0502968706381404e-05,0.0044561020593925,0.0001687924016707503,3.843578613267074e-05,3.847770156118597e-05,5.668555742372957e-05,3.792209156409044e-05,4.635810251221511e-05,3.516089683237172e-05,4.527574483476082e-05,8.091292123040721e-05,4.143272797034975e-05,2.137960375892688e-05
3,uj0878,uj0878,0382_101344.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1963-08-05,1963,8.0,JohnsonUwe,BierwischManfred,1431,1.9989776304048e-05,1.2096084151022971e-05,1.722201345771799e-05,1.4597827737815596e-05,9.73976720278319e-06,1.504602863205926e-05,1.237647024297708e-05,1.4439987417016445e-05,1.9651052576376923e-05,1.7559111290613666e-05,1.6901630308700517e-05,2.8084713660522917e-05,1.4914190913649925e-05,0.3769785252646792,1.549705590522715e-05,1.3554058532960249e-05,1.5871562456032674e-05,1.1150319558051456e-05,1.2200926819094048e-05,1.2889192980856308e-05,1.8310969889655005e-05,1.817943828278938e-05,8.468587340806532e-06,1.9182877171521288e-05,3.840085790365665e-05,1.2056707976821016e-05,1.6850052970759543e-05,0.0376784299253024,1.4034162521215822e-05,3.80648928906367e-06,2.45169556922026e-05,1.6849485724860517e-05,1.3439622172753026e-05,1.4412428954771633e-05,9.570661167053831e-06,1.291084608545938e-05,9.79384689556396e-06,6.224030746747424e-06,2.646800905138793e-05,1.5038133398957818e-05,0.031591079936416,1.4710237050427712e-05,0.4367188530440934,1.5614987177180227e-05,1.0467934665091947e-05,2.9382856422172936e-05,1.608107856156739e-05,3.1167941837576084e-05,2.331025862274096e-05,1.6504495732651397e-05,8.462214870480923e-06,2.27092692608339e-05,1.2026968709122386e-05,2.320675062389224e-05,2.4038203681131727e-05,1.7702861262699635e-05,1.5223677306527427e-05,3.861583693809234e-06,1.9044889548561848e-05,1.4609159799651591e-05,2.7589878173525275e-05,2.2370019898354355e-05,1.7557368943182586e-06,2.1323708486095423e-05,1.497326082318223e-05,1.2236587417152266e-05,2.200645111161083e-05,4.204913764770138e-06,3.0673190544291224e-05,0.1035151433981877,0.0122888280503197,1.5404731886237508e-05,2.2694334081933125e-05,1.5182290766022475e-05,1.855968810454529e-05,1.407683324642038e-05,1.8126361030689792e-05,3.239387507865112e-05,1.6587790845139524e-05,8.559426638738991e-06
4,uj0229,uj0229,0628_101073.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1968-09-22,1968,9.0,JohnsonUwe,BierwischManfred,427,7.155209693793483e-05,4.329714212800601e-05,6.164507084271459e-05,5.225196968151863e-05,3.486285971621085e-05,5.385627546987793e-05,4.430076580675055e-05,5.1686990576062175e-05,7.0339657507455e-05,6.28516904891803e-05,0.3075843313045261,0.00010052739579206516,5.338437097909128e-05,3.0709230133767634e-05,5.547069809674976e-05,4.851586607582109e-05,5.6811219802422976e-05,3.991183962099093e-05,4.367241960159807e-05,4.613602331463916e-05,6.554291917248135e-05,6.507211038794555e-05,3.0312754536130097e-05,6.866385426470417e-05,0.00013745335942883416,4.315619768767364e-05,6.031366260606799e-05,0.0093475438808865,5.0234366902716055e-05,1.3625079463702658e-05,8.775683947780318e-05,6.031163218647063e-05,4.810624860866046e-05,5.158834686279551e-05,3.425755572094571e-05,4.6213529186440856e-05,3.505643443967787e-05,2.22785110029358e-05,9.474050737704036e-05,5.382801499934392e-05,0.00011026589637925414,5.26543314643826e-05,0.6657390601139546,5.589282537193551e-05,3.7469287524991056e-05,0.0126571671975698,5.7561168999715535e-05,0.0001115636094070022,8.343754623631969e-05,5.907676307189401e-05,3.028994469536265e-05,8.12863441204094e-05,4.304974792391092e-05,8.306704612392096e-05,8.60431779648208e-05,6.33662341129345e-05,5.4492157281815365e-05,1.382228628228492e-05,6.816993659278757e-05,5.229253205573749e-05,9.87561645288711e-05,8.007202321450943e-05,6.2845453870501225e-06,7.632681994367254e-05,5.359580785705747e-05,4.380006438012466e-05,7.877065251996035e-05,1.505121381731331e-05,0.00010979267950969674,0.0002418868987718413,5.508016366533249e-05,5.514023030881813e-05,8.123288462430302e-05,5.434401686678048e-05,6.643318975637258e-05,5.038710397289679e-05,6.488212383533666e-05,0.0001159517572667196,5.937491247949893e-05,3.063790786213911e-05
5,uj1147,uj1147,0445_101406.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1964-04-24,1964,4.0,BaumgärtnerKlaus,JohnsonUwe,134,0.00019543113719806577,0.0001182580257688632,0.0001683719529267894,0.00014271645825496575,9.522136473827808e-05,0.0001470983187181812,0.0515461231766665,0.0001411733237585963,0.0001921195862188124,0.0001716676082571827,0.00016523970961404642,0.3259670233596103,0.00014580940008085175,8.387650431440361e-05,0.00015150781142894728,0.00013251199175296223,0.00015516919512823497,0.00010901170669481432,0.00011928302582571032,0.00012601189745700054,0.0001790181948164249,0.00017773226889528128,8.279360555624708e-05,0.0001875424438642692,0.000375428079601532,0.00011787306245633036,0.00016473546095942729,0.2483732672466759,0.00013720575455305486,3.7214349934637656e-05,0.0002396913531539358,0.00016472991524898856,0.00013139319844222489,0.00014090389695091144,9.35680903660705e-05,0.000126223590213942,9.575007780133164e-05,6.084957571767607e-05,0.0002587659326249668,0.00014702113054158587,0.00030117062176743644,0.00014381543402444398,0.3098711183617458,0.0001526607729347915,0.0001023403336084206,0.00028726309676361443,0.00015721754074967488,0.00030471508158934124,0.00022789401350633271,0.00016135710179305575,8.27313047528988e-05,0.0002220184082641844,0.00011758231488530304,0.00022688206191585867,0.0002350108080324531,0.000173072987691632,0.0001488351106634724,3.7752983384502505e-05,0.0001861934003500224,0.0001428272467749433,0.0516948578882162,0.0002187017183875863,1.7165057410258933e-05,0.00020847239785638712,0.00014638690026987325,0.0001196316636056273,0.000215147268334605,4.110956852990979e-05,0.0002998781186135578,0.0006606687116563316,0.00015044113985238845,0.00015060520062693504,0.00022187239367390388,0.00014843049289524162,0.0001814498019959429,0.00013762292722297134,0.00017721335624816623,0.0003167004847168234,0.00016217144099870754,8.368170090194734e-05
6,uj0297,uj0297,0543_100992.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-04-13,1966,4.0,JohnsonUwe,BierwischManfred,460,7.634340653024212e-05,4.619642840017986e-05,6.577298088151275e-05,5.575089388173e-05,3.719736508114007e-05,0.1339825269476397,4.726725726178867e-05,5.51480823447548e-05,7.504977908540698e-05,0.013459566830794,6.454939835518267e-05,0.00010725896476573184,5.6959123637609145e-05,3.276559794420262e-05,5.918515650197969e-05,5.176461131818361e-05,6.061544293547995e-05,4.258443746516815e-05,4.659683540366617e-05,4.922540825957078e-05,6.993183900541554e-05,6.942950367250414e-05,3.2342573336607705e-05,7.326175981411995e-05,0.00014665758443005946,4.6046045963229e-05,6.43524181780019e-05,0.0032772258726459,5.359818731196617e-05,1.453744928547062e-05,9.363325966357762e-05,6.435025179636695e-05,5.132756482820503e-05,5.504283319866616e-05,3.655152839762553e-05,0.0804043466958758,3.740390205825257e-05,2.377033651244225e-05,0.0001010845716491108,5.743247518483546e-05,0.00011764958001167866,5.618019882841887e-05,0.6299635947451124,5.96355504884056e-05,3.997832589588791e-05,0.00011221673112987418,0.1339864799302217,0.00011903419118978148,8.90247356095037e-05,6.303269271899236e-05,3.231823609114431e-05,8.672948355272454e-05,4.593246805373691e-05,8.862942587141326e-05,9.180484703642114e-05,6.760939760256702e-05,5.814109011625558e-05,1.4747861571984329e-05,7.273476816421335e-05,5.579417241523696e-05,0.00010536912737211372,8.543384864411095e-05,6.705374459640163e-06,8.143785707880566e-05,5.718471886431592e-05,4.6733027599779885e-05,8.40453348725763e-05,1.6059081206599116e-05,0.00011714467534227496,0.000258084258009884,5.8768470896139136e-05,5.8832559754170914e-05,8.667244427339089e-05,5.798302984391475e-05,7.08817243619115e-05,5.376115204312087e-05,6.922679513925624e-05,0.00012371618054167715,6.335080696589243e-05,3.268949975266645e-05
7,uj0952,uj0952,0196_060165.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1960-02-22,1960,2.0,BaumgärtnerKlaus,JohnsonUwe,244,0.00011958510077535288,7.236256275135541e-05,0.00010302747682467234,8.732877619918202e-05,5.826633698934603e-05,9.001005428306323e-05,7.403992014407168e-05,8.638452597936548e-05,0.00011755874937989748,0.00010504410160850344,0.00010111084451327318,0.00016801155061752502,8.922135977232075e-05,5.132437115666311e-05,9.270824065062616e-05,8.108462200504228e-05,9.494865609789854e-05,6.67047028313644e-05,7.298976441865461e-05,0.3776839952431601,0.0001095419551596193,0.00010875509190397674,5.066174104060125e-05,0.00011475797751939072,0.0002297259555295202,7.212700214835182e-05,0.00010080229272852176,0.1310024431525014,8.395675438636188e-05,2.2771610762887872e-05,0.00014666810536360017,0.00010079889928594556,8.040002786753939e-05,8.621966262948937e-05,5.725469173545089e-05,7.723672375023406e-05,5.858985864425215e-05,3.723410071016962e-05,0.0001583399174453102,8.996282252660332e-05,0.00018428751769547104,8.800124390328964e-05,0.4623274724570497,9.341374244447158e-05,6.262246274268385e-05,0.00017577744707436912,9.620204704201606e-05,0.00018645638695076835,0.00013944926566964762,9.873506113401678e-05,5.062361892785297e-05,0.00013585395913317494,7.194909253742707e-05,0.0001388300484115299,0.00014380406093311197,0.000105904058950541,9.10728042766478e-05,2.3101202742480063e-05,0.00011393249235405577,8.739656814122471e-05,0.00016505128979820558,0.0001338244632257157,1.0503367834063075e-05,0.00012756510075090662,0.0210677351819697,7.320309728179614e-05,0.00013164948090774487,2.5155110725770236e-05,0.00018349662980460035,0.0004042658482945517,9.205554001240744e-05,9.21559294617998e-05,0.00013576461221669216,9.082521703296134e-05,0.00011102986539632854,8.421202402500766e-05,0.00010843756716309593,0.0001937903034462784,9.923335857714374e-05,5.120517016318807e-05
8,uj1143,uj1143,0471_s000047.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1964-07-04,1964,7.0,JohnsonUwe,BaumgärtnerKlaus,131,0.0002460421241053583,0.0001488834188340653,0.0002119753972259272,0.00017967587477249252,0.00011988093185310946,0.00018519250979473145,0.0001523345224674771,0.0001777331132724036,0.0002418729776290068,0.0002161245315421611,0.0002080319938925012,0.0003456778354506412,0.00018356979867574467,0.0001055980821681079,0.00019074393301386983,0.0001668287479046263,0.00019535350872147312,0.0001372425717420831,0.00015017386412753548,0.0001586453180254731,0.0002253787064724503,0.0002237597630961977,0.0001042347440917508,0.0002361104883788775,0.0004726530453555111,0.00014839876120746495,0.00020739715948566855,0.0537237795757519,0.00017273805890766813,4.685178542372506e-05,0.00030176445015469937,0.0002073901775973391,0.00016542021962937146,0.0001773939127488631,0.00011779950744910238,0.000158911833056406,0.0001205465662394258,7.660784803863399e-05,0.0003257787915577917,0.0001850953321228536,0.0003791650632554622,0.00018105945333903744,0.756994245647543,0.00019219547805411657,0.00012884350684173374,0.0003616558933143347,0.0001979323163507313,0.0003836274351982899,0.00028691194227236104,0.0002031439034426336,0.000104156309190286,0.0002795147259694256,0.0001480327184622829,0.00028563792461897306,0.0002958717798250301,0.172865192661051,0.00018737908039691465,4.7529909288831735e-05,0.0002344120817865879,0.00017981535430053796,0.000339587203296896,0.0002753391097706113,2.161030860364009e-05,0.0002624606924020421,0.0001842968546363007,0.0001506127889638947,0.0002708641604170926,5.175575247204725e-05,0.0003775378393342767,0.0008317627143576953,0.00018940102448771544,0.00018960757223660817,0.0002793308978422496,0.00018686967838158795,0.00022844002926888932,0.00017326326717947453,0.00022310646714882813,0.0003987167095382128,0.0002041691328445266,0.00010535283033121592
9,uj0453,uj0453,0146_060124.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-11-21,1958,11.0,BaumgärtnerKlaus,JohnsonUwe,194,0.0001368045472251802,0.3480664523549195,0.00011786273730896938,9.990352987284956e-05,6.66562957978469e-05,0.00010297089388284644,8.470116834141486e-05,9.882331400187792e-05,0.00013448641492126427,0.00012016974243491188,0.00011567012289581872,0.0001922040786168592,0.00010206863269193268,5.8714733793589314e-05,0.00010605760085512236,9.276025966782447e-05,0.00010862062098784083,7.630972930129284e-05,8.349979728766211e-05,8.82101021554175e-05,0.0001253152565044405,0.00012441509025698687,5.795668941834642e-05,0.00013128235083825247,0.0002628049408188924,8.251280308030291e-05,0.00011531714173901276,0.4618512691302277,9.604595970444802e-05,2.6050568840152597e-05,0.00016778732146854384,0.0001153132596636358,0.0360902877857143,9.863471144363616e-05,6.549898046329186e-05,8.83582900653864e-05,6.702640238495525e-05,4.259555961373889e-05,0.0001811397956211168,0.00010291686107261129,0.0002108236749738768,0.00010067282838234212,0.0849203391819257,0.00010686469014005665,7.163967422440215e-05,0.00020108821168768367,0.0001100544917584835,0.00021330484674642852,0.00015952901763788906,0.00011295224276362028,5.791307797896157e-05,0.00015541601125441113,8.230927568757787e-05,0.00015882063727878438,0.00016451087399301943,0.00012115352782328916,0.00010418667269428064,2.6427619837683336e-05,0.0481280855975389,9.998108339646189e-05,0.00018881756024266636,0.00015309428165001095,1.2015781828689775e-05,0.00014593361327466572,0.00010247289095402054,8.374384864156075e-05,0.00015060611657506797,2.877727669187655e-05,0.00020991890457091757,0.012461914297777,0.0001053109157354364,0.00010542576058718851,0.00015531379898569084,0.00010390343456050272,0.00012701741576111162,9.633798644614784e-05,0.00012405184409900106,0.00022169479766046685,0.00011352229167145628,5.857836866252019e-05
