year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1974,0.005778112795478891,0.0024539238809001564,0.003723258470675615,0.010641888643905724,0.035168199542649846,0.014876874572841491,0.010927910987481273,0.01917074681474968,0.007465123873444603,0.016509512968573444,0.016566846193497773,0.019334999025402942,0.0010591383815695707,0.05094110421510327,0.016720087676902813,0.013487395962352954,0.003567718041284145,0.6884746950667879,0.020616556873834832,0.04251590601256223
1975,0.000679997782758056,0.007164332072057164,0.005630327269368573,0.0002112438810575582,0.003125208558558272,0.02101832311192225,0.0002680863476468544,0.09417957439100794,0.0015425241128176359,0.000392149167689528,0.004633825087028428,0.005995325648417154,0.003242662988495096,0.005548474436285176,0.000760997766083552,0.05934448403498532,0.00789994588902831,0.7355964716669687,0.019640977466729655,0.0231250683210938
1976,0.017067070292889147,0.011033207401298907,0.02199415802908115,0.0002580814092948995,0.004877301854198647,0.001136578425940706,0.0005270288112058823,0.012483014752247388,0.02623517858357161,0.008371993138496825,0.008937014931782018,0.047001898450368486,0.012252479560855442,0.0024871352247952654,0.008307876748680318,0.039948829987368165,0.0003146713533890294,0.771531418918438,0.004863634970995588,0.00037142715510165295
1977,0.002044187202233806,0.006522399694515512,0.026127988605052055,0.0031161762580916882,0.05399180704874335,0.028052209891404903,0.0014594668685997414,0.0637157760786018,0.006996101040738717,0.02721261806674343,0.002845954408824494,0.03478629266387802,0.0030668134736296236,0.0027659646882547354,0.02720963018600451,0.017046959450316965,0.010976908231198018,0.6641563428526076,0.010605014919804298,0.007301388370755812
1978,0.0016675954169681998,0.0010763407378423272,0.0034123215886088278,0.00029245058463301526,0.012688373348679175,0.00046350737713494214,0.00037114452124694855,0.08444388428818005,0.0022092340487158127,0.0005428997648595002,0.14230675570566845,0.006919158717249043,0.00060507151465435,0.00031937084893703083,0.018617611565107977,0.03483717788823971,0.00035657671553062097,0.6831276706097296,0.002541143796534725,0.0032017109614791007
1979,0.005820658219607766,0.005380386499063083,0.03143867933590661,0.0003513226431732454,0.03173492084436625,0.00814183041061535,0.0013337781179835167,0.03761670848816659,0.057212428784636164,0.0006521887470593334,0.010023956036185333,0.0005172563220468333,0.015837362334501684,0.00038366211830911484,0.006819115700023241,0.051327490294185436,0.00042835774922951353,0.6721509376586566,0.0019742954286229835,0.0608546642676604
1980,0.006087007958244779,0.003161244170357775,0.0047335884307774904,0.00018037341602184805,0.03732902645692664,0.0016972620915633966,0.002805165840921401,0.007703362549496421,0.02153871369702186,0.0013567901866890363,0.00241881414234123,0.008619301104880791,0.021361327454433775,0.0203452038471997,0.00759184677723764,0.15668330788971893,0.0002199241979113403,0.6931033854541684,0.00280476343619138,0.0002595908978953804
1981,0.0012260293391340418,0.0011308198410278445,0.009486146798599144,0.027149871166582833,0.026935526250720775,0.01093967275875009,0.00815254946718069,0.046794483682801584,0.032084656126560786,0.007759414407392824,0.0222821997597851,0.005356532717063842,0.0037239174272355826,0.012898037911365677,0.013034345158142077,0.12354900571895829,0.004610905483992648,0.6384738208243107,0.002309842879236867,0.0021022222811576817
1982,0.0061365229032813275,0.004279038716080127,0.02217726835558059,0.00024079918980642148,0.005048125244732282,0.006530286908003119,0.005224508340379717,0.008417828840660592,0.00792195641749001,0.0010699952069685545,0.0031781902740788182,0.017849564286886693,0.004014685924271836,0.01010079252353749,0.0338208256388149,0.17183559728453177,0.00029359963260581004,0.6749950238303893,0.00948587645336741,0.007379514028532271
1983,0.0008967841012575334,0.0006166078763625,0.0039076143328101,0.00035409861150546666,0.03647096266122617,0.0005612138504424,0.0004493810802475333,0.0005294715562852334,0.0012282390533440667,0.005136054524143267,0.0007360160646509,0.0005213434117848334,0.0029719756996757665,0.0036918569921910328,0.043935130777061765,0.11404752389570816,0.00043174240880050006,0.7823387194747822,0.0006656498579550666,0.0005096137697645667
1984,0.000983562076835,0.0006762743927077499,0.00066074756851535,0.00038836322504865004,0.00136693444269785,0.00061552012297685,0.00049286577221745,0.012819918778713399,0.08702157812698864,0.00072095018658815,0.0008072372024848,0.00057179159188965,0.0008035118996637,0.0074243495434687,0.0044436276410343995,0.17565801161028352,0.0004735202817067,0.7027822466559257,0.00073006195785265,0.0005589269224002
