receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
BierwischManfred+ZeibigBrigitte,0.00021332161589104168,0.0001430170550043616,0.0403071938592054,0.034853483759728576,9.228348931520809e-05,0.00010336218740566994,0.0009569107514731999,0.26140476233002624,0.00013597450774914202,8.834176492110654e-05,9.347461940183758e-05,9.108462217845083e-05,8.39320943517794e-05,0.00013255258738396317,0.12783584229436076,0.00011129200728754008,9.090540721836749e-05,0.00011416506788636132,0.00028358578353275,0.07549634093241978,0.0002207426643454,0.0002169020799953,0.00044819347088295,9.593113581069057e-05,0.00012241154406916917,6.86806571898853e-05,0.0001710080144459139,0.0002060931316121567,9.520980515038472e-05,9.260065448248055e-05,0.41515107360088194,9.600681431076909e-05,0.00017105005486132166,9.285481130618008e-05,3.6054547980759e-05,5.111095717524074e-05,0.00010962767437569615,0.001845058092354,0.00019770698866823424,7.232411789726309e-05,0.00016172047827313932,0.0001214413582100478,0.00027251163075509997,0.00013112309008969666,0.00024587794987189997,0.00015006981684747233,0.03507581927396985,9.112668790124651e-05,0.00018950591908969294,0.00010042821243021188,0.00011473806252042262,0.00014724259704163955,7.458024838019877e-05,0.00013917757870434555,2.9542175659771203e-05,0.00015723305174977157,0.00010069244141543496,0.00012390218860306254,0.00019071617718094533,0.00019008350676707596
DohertyMonika,0.00064030537543362,0.00042927946479068003,0.10750209676639347,0.0002796492960077,0.00027699778114598,0.0048918742617529,0.04487771700924336,0.05372926978189224,0.00040814058092548,0.00026516631574352004,0.00028057307282055996,0.00027339926597026,0.00025193026482747997,0.00039786935737884,0.21972833678317194,0.00033405367857982,0.00027286133500714,0.0127636716093459,0.0008512100418615999,0.00054725397423938,0.04538824489478614,0.00065105248328264,0.00134529586906566,0.03341059764386512,0.00036743003916986,0.00020615160729638003,0.0389463872330987,0.00399098756549478,0.00028578139996339994,0.00027794978294228,0.18241408163437955,0.00028817369971946,0.00051342321376308,0.037541695147135755,0.00010822119823380911,0.00015341446053723098,0.00032905802305056,0.00031441470288428,0.00059343656795526,0.00021708780551687998,0.03713840120134148,0.00036451793287358,0.00081796990573056,0.00039357858357294,0.00073802634742842,0.00045044900872516,0.00094701075548224,0.09328633533594885,0.00731357863137926,0.00030144495200670003,0.0003443973452564,0.0004419628361841,0.00022385979845296,0.00455808629444668,8.867368549567963e-05,0.00047195014818673996,0.00030223806075406,0.0003719043523046,0.0005724529739802199,0.05452862086177378
JohnsonUwe,0.017527942768858138,0.012081479788814457,0.12438765481136604,0.0033152075308177796,0.005762112964211028,0.008415380878444957,0.052747060602774364,0.0063797845503352265,0.010389813071661473,0.006380188668599,0.005806880311015723,0.005430794559927662,0.0008323347624878993,0.0029834375373467012,0.06124239198462544,0.0031300323102033435,0.003917051320476176,0.0069275756234350025,0.02224869465976889,0.005391381368394365,0.010561202998437456,0.01901485913983891,0.02466144964830439,0.008390128275666856,0.006901799631309803,0.003200641466051451,0.013059522672273336,0.011938919574780786,0.006284139157387946,0.007411057709302883,0.3514881216594382,0.0025473100531856864,0.012061993576649534,0.0030574423505336976,0.0013932480040392498,0.0048727895833013575,0.0066280827345458915,0.0030082980808199267,0.013215691060011376,0.0031024604719255776,0.006646424929378055,0.004460047891259274,0.011975209236198879,0.00619787672090112,0.0075448238476567165,0.007411041604212276,0.007301404584804422,0.004083173713075309,0.004946317753679334,0.005469990902370329,0.004468776850913109,0.006150419667151693,0.003875956115859845,0.01361999110951068,0.0005520600344193356,0.0033070446508773874,0.0011721505066587094,0.007938649217042425,0.012230062052827529,0.0025522206898329846
JohnsonUwe+BaumgärtnerKlaus+BaumgärtnerSabine,0.0012149877589755,0.0008145633550976,0.0182894815210598,0.0005306381681169,0.0005256068842587,0.2151320676344842,0.0054501502091835,0.0020414225870371,0.0007744520486491,0.0005031565251234,0.0005323910466069,0.0005187786550157,0.0004780409467492,0.0007549622686822,0.0145608917952147,0.0006338711900402,0.0005177579240326,0.0006502349019117,0.0445238543548681,0.0010384215177036,0.0012572548447236,0.0012353805355817,0.0025527163691359,0.0005463823027393,0.0006972032673769,0.0003911753500252,0.0009739877666434,0.0011738174355737,0.0005422739149477,0.0005274133200211,0.5292296867902697,0.0005468133347791,0.0009742272106861,0.0005288608874808,0.0002053511280093,0.0002911059296923,0.000624391868846,0.0005966059788076,0.00112605358858,0.000411926928065,0.0009210899732632,0.00069167750789,0.0015521085107242,0.0007468204697052,0.0014004145714374,0.0008547328394254,0.0017969651976604,0.0005190182431983,0.0010793438395149,0.0434806679626979,0.0006534984317863,0.0008386302169057,0.0004247768725398,0.0866100398659017,0.0001682594689253,0.0008955315305689,0.0005735006423521,0.0007056933346121,0.0010862369467133,0.0010826335293798
JohnsonUwe+BaumgärtnerKlaus+SpottMargot,0.0714865175711574,0.0001690361112982,0.2264028441147015,0.0001101166801619,0.0001090726009593,0.0001221668437642,0.0011310012801168,0.0004236308121027,0.0001607123152193,0.0001044137596528,0.0001104804330384,0.0001076556242305,9.92018388430222e-05,0.000156667845756,0.0653517272598193,0.000131539333752,0.0001074438047386,0.1515080062068814,0.0092394767737305,0.0002154905866346,0.0002609023208974,0.0002563630200173,0.000529733194583,0.0001133838628502,0.0001446818450207,8.117571161309662e-05,0.0002021194588427,0.0002435876024151,0.0001125313006871,0.0001094474679045,0.2701017651253143,0.0001134733095205,0.0002021691476602,0.0179183444654553,4.261394268743832e-05,6.040956056162912e-05,0.0001295722091786,0.0001238061520983,0.000233675770627,8.548202619648168e-05,0.017999738845627,0.000143535153496,0.0003220896021455,0.000154978280384,0.0002906104625008,0.0001773719803023,0.00037290163773,0.1603850747613296,0.0002239826825544,0.0001186990914707,0.0001356123289334,0.0001740304051192,8.814861392207444e-05,0.0001644981200554,3.491677613319571e-05,0.0001858384207011,0.0001190113915677,0.000146443682134,0.0002254131225911,0.0002246653506104
JohnsonUwe+SchmidtElisabeth,0.00043381163603308334,0.012440724079138885,0.044156488535241005,0.0001894644700342155,0.00018766804906969155,0.00021019773094779366,0.006629779646821317,0.0021496842212721163,0.0002765182675889,0.00017965214359734472,0.00019009033566943245,0.00018523002837589504,0.00017068462103268095,0.00026955943753408334,0.0977841043760463,0.00022632384232203366,0.00018486557616269512,0.00023216650910291525,0.0005767011101815,0.012578405427134452,0.0004489031079291834,0.003702558469414483,0.07630701053097387,0.04027343643679362,0.00024893657391526666,0.00013966924137025875,0.012555399342705484,0.0004191117633643834,0.009752877523937767,0.08281210793804662,0.3640906390517366,0.11436371361608393,0.0003478480314007667,0.00018882989160760692,7.332066364035415e-05,0.00010393943369868708,0.0002229392486869166,0.0002130182907784042,0.014576922409663818,0.0001470785966935388,0.0003288753695525833,0.0002469636003230333,0.0005541806716685666,0.00026665240648921667,0.0070229494949693334,0.0003051825408965167,0.0006416068034700833,0.003371735076066869,0.0003853799459321,0.00020423118846282144,0.00023333175313409364,0.00029943309612385003,0.00015166667208308247,0.00028303204466481667,6.007707892802534e-05,0.0003197497221888667,0.00020476852551548597,0.0092362651172001,0.07226221843519191,0.0033813202513882997
JäckelIne,0.000408564193527,0.0002739133936071,0.0061502078621593,0.0001784378102657,0.0001767459393668,0.0001979644142586,0.0018327231763171,0.260406820714907,0.0002604251560101,0.0001691965522996,0.0001790272510904,0.0001744498092591,0.0001607509313889,0.0002538713235329,0.408905829249972,0.0002131520006235,0.0001741065678332,0.0002186546295138,0.0005431376302904,0.000349190225817,0.00042277735549,0.0004154216768772,0.0008584024793291,0.000183732093782,0.0002344486918126,0.0001315406186029,0.0003275230745694,0.0003947198400727,0.0001823505653407,0.000177353389907,0.2933954471066692,0.0001838770370182,0.0003276035924688,0.0001778401637262,6.905346772856502e-05,9.789025322852644e-05,0.0002099643872585,0.0002006208200735,0.0003786582810301,0.000138518756188,0.0003097351222776,0.0002325905434883,0.0005219278608083,0.0002511334790498,0.0004709177074057,0.0002874211946919,0.0006042658712852,0.0001745303756285,0.0003629511837235,0.0001923451191175,0.0002197520574026,0.0002820063623738,0.0001428398097644,0.0002665598371869,5.658064759658832e-05,0.0003011405792873,0.0001928511836426,0.0146662120432607,0.0003652691303551,0.0003640574084378
KlemmEberhardt,0.0006331308194708812,0.001828795754591947,0.06545695778507855,0.01089079625102915,0.00047511060523199673,0.0003067752236035953,0.027553939134099984,0.013279898717558114,0.03208914995973402,0.0012458758948051256,0.012475183152386382,0.0019588768903175324,0.0002491074120871351,0.00039341127209658466,0.09190183212399472,0.00033031064142367904,0.0002698039517753711,0.0232037015179819,0.0035080503951765876,0.04061632488323261,0.014406909713725134,0.00064375750708035,0.005985427818480531,0.0004859366877421286,0.011397685157739526,0.0070324605786602976,0.0006828067683019375,0.0035809837223829406,0.00028257924873086103,0.014019909532268086,0.38190784780594117,0.0013388132373297968,0.0009459266276285906,0.00027558971240923904,0.0019706288732428126,0.0001516954672648927,0.0008269333314477475,0.002063916791391307,0.0005867871721661812,0.00021465535895423982,0.0073657237211060276,0.016372935081021223,0.009155065641852322,0.04504213825693916,0.006690237802717162,0.0030963659067488373,0.004588489952689803,0.00027046070481693565,0.011756267534551322,0.0008485492404210012,0.007277664967152627,0.014552456505865178,0.00022135147240509454,0.0004130740060681219,8.768010595781514e-05,0.00046666199525268435,0.021413077141088865,0.034433598416239615,0.0005660386972063156,0.037913879351333585
KlemmEberhardt+KlemmErika,0.0007944537077339501,0.0005326250185328,0.02170466825922605,0.00034697259870425,0.00034368275311835,0.00038494211044165,0.021875188265001403,0.0013348412206975,0.000506397119614,0.00032900295826175,0.0003481187673017,0.00033921792456405,0.018624035642583348,0.0004936531822012,0.038757784717328096,0.0004144743956744,0.0369614609056314,0.00042517426608259997,0.0205472910366262,0.0006790009354711,0.0008220912232065,0.00080778809474,0.0016691649518865,0.00035726734120960005,0.0102014653809435,0.00025578093680849996,0.0006368691262780999,0.00076753334097835,0.00035458095701375,0.00034486394163535004,0.6570384137277597,0.00035754918355710005,0.0006370256934584,0.00034581047408149997,0.00013427457505575996,0.00019034774916775,0.00040827607654405,0.00039010749566695,0.14691999465803474,0.00026934993616115,0.0006022804254691,0.00045227267241165,0.0010148895345168,0.00048832943935925,0.0009157002121414,0.00055889095868425,0.00117499592354235,0.00033937458599425,0.0007057591394545499,0.00037401538232790003,0.00042730821631375,0.0005483618088467,0.0002777522315397,0.00051832601667315,0.00011002115697179976,0.0005855683232998,0.00037499942558150005,0.0004614373124865,0.00071026639027345,0.0007079101951266
KlemmErika,0.00039165524446998373,0.0013413617995328793,0.08076637928686489,0.0006254470488111792,0.009294649739294484,0.00018977140506003633,0.009656822747221872,0.022512126462525858,0.016040835451904933,0.0001621941376759639,0.0001716179804875534,0.0022560365785093744,0.01605032600401942,0.004830737538629265,0.17895050720869127,0.003674838581836742,0.002009365006343317,0.0014957177327761771,0.002375621122449454,0.0018656428757627757,0.005172025925380797,0.0007908619990649875,0.009075498184724353,0.0006630194267936863,0.0027011325186307614,0.0007974797580522138,0.0011139760273033684,0.002399154693148873,0.00035372961113963255,0.005637794600431349,0.3668663933331074,0.0005689001287727766,0.008228635428248466,0.009134551639934346,6.619560209439398e-05,9.383894053092757e-05,0.0028261598357392156,0.009997493433307926,0.000531339825488833,0.0007760242165417175,0.01613933073355541,0.00022296448786895463,0.06954469600583878,0.0010598030889742754,0.005627647095366964,0.0011284906209971502,0.014975059845819247,0.000840718411022957,0.012666078432781775,0.009946205664241198,0.005460427522531641,0.0010801950951814356,0.00013692820247016764,0.0070861942101920344,5.4238985495546705e-05,0.0008674122861219044,0.05045616407821073,0.008736838767853583,0.004277698967932516,0.0072370484162379125
