,segmentID,idno,filename,corpus,genre,sender,receiver,date,year,month,sender_norm,receiver_norm,tokens,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,uj0295,uj0295,0546_100995.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-04-17,1966,4.0,JohnsonUwe,BierwischManfred,461,0.00014632294171684,3.4671005877556926e-05,0.0001754517959273209,0.00013032309722555744,0.0618796134809417,0.0002171502456467477,0.00015110370688388078,0.0001609545154852356,0.3111128716609094,0.0076940710062151,0.00017312719873428995,0.0001751273738254466,0.00011006560703948285,0.00017285104044484728,0.0002034470396119172,8.077687018881715e-05,6.906373301863864e-05,0.00011524122976013414,0.2583403925684931,0.000620144068680769,7.475476012184003e-05,0.000128497914458607,0.00012052890187859494,0.00011788455219338868,0.0619365091124474,0.0001337805131923504,0.0672977652509894,0.0070721253747612,0.2196887418416443,0.00019685293991630884,0.00011857183494088698,0.00012340530779191637,0.0001831880189871345,0.0001315606708022799,0.00023593239753719395,0.00014364014543568772,0.0001524170560241563,0.00014171277213686898,0.000135126270059966,0.00010423417805337314
1,uj0008,uj0008,0585_101037.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1967-01-22,1967,1.0,BierwischManfred,JohnsonUwe,712,0.00010784668118977424,2.5554112523527395e-05,0.00012931597518155572,9.605406611730998e-05,9.675969830052773e-05,0.00016004963430728186,0.00011137032314751166,0.00011863081833867367,0.2191907443468255,0.0006140659471820442,0.00012760264103565944,0.010242707415429,8.112337199532914e-05,0.1568886726888285,0.00014994974651678046,5.953623720618891e-05,5.090312092720588e-05,8.493804197779023e-05,0.0842155302712801,0.1066501952790418,5.509766744492867e-05,9.470882317952588e-05,8.88352974765161e-05,8.688629116138474e-05,0.0001386943734791779,9.86023393623403e-05,0.4187490373702612,0.00015566365260144096,0.00010253290643130951,0.00014508959431329307,8.739284989022794e-05,9.095533981483012e-05,0.00013501792439167518,9.696621428363074e-05,0.0001738929368217074,0.00010586933798005085,0.00011233832135996051,0.00010444877595982004,9.959422354781242e-05,7.682534288679186e-05
2,uj0495,uj0495,0294_060266.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe",1962-05-04,1962,5.0,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe,630,0.0001100731597326992,2.6081673340322552e-05,0.00013198568407591204,9.803708789240346e-05,9.875728774611227e-05,0.00016335383498046807,0.3717209673376561,0.0001210799337740936,0.3475850036219889,0.0006267432464763627,0.00013023697840378414,0.00013174163372111852,0.0207276480291042,0.00013002923507147635,0.00015304543652275448,6.076535388556837e-05,5.19540082170327e-05,8.669157510329118e-05,0.0033747477419753,0.0004665106942784231,5.623515051791711e-05,0.0104190890112524,9.066928885672165e-05,8.868004559880452e-05,0.0001415576979984779,0.0001006379698560237,0.2415903994875694,0.0001588773053407456,0.00010464968289206434,0.00014808494720664538,8.919706215655873e-05,9.28330991508436e-05,0.00013780534917148227,9.896806722068374e-05,0.00017748293039710958,0.00010805499456925525,0.00011465752913990168,0.00010660510525937542,0.00010165033134160054,7.841139055745967e-05
3,uj0878,uj0878,0382_101344.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1963-08-05,1963,8.0,JohnsonUwe,BierwischManfred,1431,4.8060520417508353e-05,0.002264894154581,5.762804192914239e-05,4.280528946173441e-05,4.311974559125694e-05,0.0045783366814096,4.9630787248027066e-05,5.286633583910554e-05,0.3973959411271719,0.0002736507852319292,5.68645160626768e-05,5.75214838264411e-05,3.615161294818148e-05,5.6773810456621465e-05,6.682322325142861e-05,2.653157716364635e-05,2.2684337205815095e-05,3.7851572766653016e-05,0.1118953018923437,0.0002036894988914692,2.4553584236258896e-05,4.22057988240567e-05,3.958833578432223e-05,3.871978557240245e-05,0.0451319331062538,4.394089546250379e-05,0.1663286982743725,6.936955381084863e-05,0.2704664466960776,6.465735739787601e-05,3.894552711457746e-05,4.053310605413916e-05,6.01690440574353e-05,4.321177684815765e-05,7.749320561727758e-05,4.717934222403101e-05,5.00621635068073e-05,4.65462865822213e-05,4.438291620548616e-05,3.423625019944362e-05
4,uj0229,uj0229,0628_101073.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1968-09-22,1968,9.0,JohnsonUwe,BierwischManfred,427,0.0001537048445478117,3.642013689855196e-05,0.00018430323162057897,0.0001368978176970201,0.00013790349616420037,0.0146422161431123,0.00015872679639075384,0.0001690745722553996,0.607883486183437,0.0008751767779263866,0.00018186135992227383,0.00018396244262227577,0.00011561834953265724,0.0001815712696161924,0.0002137108182104251,8.48520138383877e-05,7.254795606873528e-05,0.00012105507925105842,0.0839900668113962,0.0006514299572946254,7.852609200525659e-05,0.0001349805555768506,0.0001266095111907922,0.0001238317556828334,0.00019766947744790216,0.0001405296581827139,0.0418646747073071,0.000221854370119622,0.00014613156631429155,0.0002067840502220693,0.00012455371142418973,0.0001296310300215101,0.00019242974239765825,0.00013819782610304784,0.0146619458430672,0.00015088670283667835,0.00016010640319112624,0.0001488620947348687,0.2307677161158471,0.00010949272852418868
5,uj1147,uj1147,0445_101406.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1964-04-24,1964,4.0,BaumgärtnerKlaus,JohnsonUwe,134,0.0004988430055259632,0.0001182001166299566,0.0005981488629082138,0.0004442964633342074,0.00044756035310057656,0.0007403068850184143,0.0005151415519921458,0.000548724850085416,0.3355468920265612,0.3303033449570639,0.0005902238647035384,0.1877187532866108,0.0003752347894075743,0.0005892823880663813,0.0006935900243296459,0.0002753838614039609,0.0002354515276116499,0.0003928794810953236,0.0386843083017876,0.0021141902113919,0.0236450671369264,0.00043807406480656094,0.0004109061706961468,0.000401891074846156,0.0006415284861121312,0.0004560834582646815,0.0656995077513735,0.0007200196005866053,0.0004742642299720254,0.0006711094722555858,0.0004042341537057354,0.00042071239078766623,0.000624523132843579,0.0004485155892985175,0.0008043388473979476,0.0004896968378478028,0.0005196190114031779,0.00048312605217419455,0.0004606714018412104,0.00035535432823169427
6,uj0297,uj0297,0543_100992.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1966-04-13,1966,4.0,JohnsonUwe,BierwischManfred,460,0.0001582674125901821,3.75012306871111e-05,0.00018977408087826825,0.0001409614866720105,0.00014199701765586816,0.00023487641185030852,0.00016343843583719307,0.00017409337463875562,0.4032981938802338,0.0083221448130485,0.0001872597247647384,0.00018942317591389104,0.0001190503596832886,0.00018696102343039803,0.00022005460101274529,0.0223503387324426,7.470146649888661e-05,0.0001246484730545028,0.2868499361436935,0.0006707669763309422,8.08570571672816e-05,0.163400752462982,0.00013036778251476175,0.00012750757223091468,0.00020353708977599187,0.0001447011345556023,0.0876333198737973,0.00022843988576908564,0.00015046932948895657,0.0002129222191391957,0.00012825095847566998,0.00013347899198143203,0.0001981418186542528,0.00014230008447205252,0.0225181597424249,0.00015536561728082989,0.0001648589948269186,0.00015328091079857677,0.00014615674674405295,0.00011274290600236827
7,uj0952,uj0952,0196_060165.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1960-02-22,1960,2.0,BaumgärtnerKlaus,JohnsonUwe,244,0.00024870285179578533,5.89297750250497e-05,0.0002982127169385288,0.0002215081623876711,0.00022313540519522976,0.00036908693009338287,0.0002568286447634383,0.0002735719125169832,0.07399876419983,0.1063687750925419,0.0002942616348703316,0.00029766130168556147,0.00018707681812689576,0.00029379225287646523,0.0003457958017192508,0.00013729520292158484,0.00011738656396505032,0.0001958737444006716,0.2641760368712016,0.0010540493281198,0.0001270595151346098,0.0002184059273323677,0.0002048611193112111,0.00020036655885377605,0.00031984003431319205,0.00022738467908899388,0.3825974087007467,0.0003589725144606262,0.0002364488730766336,0.00033458791196470266,0.0002015347227608662,0.0002097501021677044,0.0003113618561953602,0.00022361164714697568,0.000401010664561865,0.00024414294425100067,0.1635188027307757,0.00024086701752162363,0.00022967204132264457,0.00017716522803805886
8,uj1143,uj1143,0471_s000047.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1964-07-04,1964,7.0,JohnsonUwe,BaumgärtnerKlaus,131,0.00048744164131801705,0.00011549858014615056,0.0005844778021515437,0.0004341417939519342,0.0004373310855069448,0.0007233867150887073,0.0005033676744638513,0.0005361834055899117,0.5335783056223441,0.0027754336978178,0.0005767339346631015,0.0005833970636155221,0.00036665856712894993,0.0005758139760544917,0.0006777375970313165,0.00026908979359890737,0.00023007013789608745,0.0232395160373717,0.0835113867214471,0.0020658690916449,0.0002490285019053216,0.0004280616121760008,0.0004015146570225019,0.0003927056067419922,0.0006268659573427346,0.00044565938985178974,0.2470428334977824,0.0007035631090407487,0.0918858888642362,0.0006557708518242522,0.0003949951330907615,0.0004110967499126209,0.0006102492718994337,0.0004382644891931,0.0007859551875205992,0.0004785045149367187,0.0005077427987816657,0.0004720839086176714,0.0004501424731514338,0.0003472324861407788
9,uj0453,uj0453,0146_060124.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1958-11-21,1958,11.0,BaumgärtnerKlaus,JohnsonUwe,194,0.00033452578379424805,7.92653925627705e-05,0.0004011206230686422,0.0002979466906169792,0.00030013546598361263,0.0004964522669771579,0.0003454556434312656,0.00036797671517647696,0.1152199773762545,0.4724714117490241,0.0003958060928324374,0.00040037892421652586,0.00025163370167150754,0.000395174735458514,0.00046512378433793706,0.00018467333621991,0.00015789457995265163,0.0002634662907852482,0.1671118249392882,0.0014177830093263,0.0001709054945772149,0.0002937739294045685,0.00027555504897395486,0.0002695094956199117,0.000430211143116506,0.0003058510887422736,0.2322849740641686,0.000482847546352776,0.00031804317490567664,0.0004500482511152687,0.0002710807721203532,0.0002821311328837927,0.0004188072964797019,0.0003007760505649037,0.0005393923145785317,0.0003283923332349399,0.0003484582426504392,0.0003239859424401242,0.0003089277790114373,0.0002383017980798349
