receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
BierwischManfred+ZeibigBrigitte,9.653077670129093e-05,2.287282559458845e-05,0.00011574738681289203,8.597551176660814e-05,8.660710489453314e-05,0.00014325629068968112,9.968469753821602e-05,0.0023905770368429,0.4486034782567713,0.01070171800661705,0.00011421382570531864,0.00011553336215547941,7.261143338809725e-05,0.0001140316411903074,0.00013421614219131804,0.0034798798336183484,4.556206779305166e-05,7.602584588741615e-05,0.1514025750897966,0.00040911553522689995,0.006902497471147273,8.477141958498756e-05,0.0012217110074121999,0.10159860417068936,0.00012414174871536366,8.825640528023033e-05,0.0533218016472875,0.0001393305118340693,9.17745542659791e-05,0.0001298659455796837,7.82230809977011e-05,8.141177364561399e-05,0.00012085105416632693,8.679195201299223e-05,0.21717304455721104,9.476090790482271e-05,0.00010055112771727509,9.348939955933845e-05,8.914421517631707e-05,6.876437862888192e-05
DohertyMonika,0.00031464097913676,7.45537173390233e-05,0.00037727730330015997,0.00028023621199834,0.00028229488268332,0.00046694226556970005,0.039927353605616986,0.0184326923310896,0.28642153806620885,0.00735663189307322,0.00037227867814726,0.00037657969234054,0.00023667614908396,0.00037168484977305997,0.01363828682240088,0.0001736960262662818,0.00014850904666660942,0.0002478053881586,0.25131611278720106,0.0280859635833275,0.0001607465694981912,0.00657494429735046,0.00025917556916498,0.00025348937420217996,0.06852922160245574,0.00028767075870928004,0.12179173848119504,0.0380185999016694,0.0055794624532986194,0.0023697132428572203,0.0596955403783914,0.00026536075900836,0.00039391264954046005,0.00028289738978336,0.0451797259866699,0.00030887211173411997,0.0003277452679798,0.0003047276446069,0.00029056456506348,0.0002241367174376
JohnsonUwe,0.0053067961975056975,0.0010883830592780424,0.0045432563857986975,0.003240264417532872,0.006107819072992783,0.009189645343297756,0.012703176455386003,0.005555749936291773,0.2649987927822158,0.06714556798691895,0.005855601794804242,0.013030894688050784,0.0017758730784598236,0.006191092503428451,0.010582310702831572,0.0059217270680270865,0.003927346562238824,0.0031674956779197453,0.15706778550414147,0.04346198144570021,0.002181625187823557,0.007114349881484304,0.006491413318571029,0.0022093582910752744,0.004366993885649481,0.00713356013909079,0.24393880581033964,0.009071401882565545,0.007749279044930243,0.014139943078061478,0.006333423623175382,0.004509068155591026,0.009493036558051863,0.00495606543466059,0.004855726527565886,0.009543845604650377,0.007721499490982794,0.009347072937337598,0.006390502049334983,0.001591468436236097
JohnsonUwe+BaumgärtnerKlaus+BaumgärtnerSabine,0.0004374506238059,0.0001036532820565,0.0005245349545036,0.0003896170997434,0.0003924793040813,0.0006491976535136,0.0209633341500792,0.0004811935324513,0.0891353803512794,0.187095108406373,0.0005175852822221,0.0005235650543008,0.0003290548146043,0.0005167596726863,0.0006082302156139,0.0002414924948786,0.0002064746152372,0.0003445279821143,0.5467132189427997,0.0018539977840176,0.0002234886482192,0.0003841604889714,0.0003603361352279,0.0003524305231224,0.0005625758672172,0.0003999534745708,0.1191486717287411,0.0006314071159462,0.0004158967469762,0.0005885163348551,0.0003544852403328,0.0003689355082746,0.0005476633550381,0.0003933169797949,0.0007053492314172,0.0004294300708224,0.0004556697360927,0.000423667948752,0.0209155676165238,0.0003116210327399
JohnsonUwe+BaumgärtnerKlaus+SpottMargot,0.0001011943091216,2.3977842744038567e-05,0.0001213392996661,9.01291050575847e-05,9.079121130403524e-05,0.0001501771959064,0.0001045006001411,0.0001113132418158,0.1060275227684168,0.0005761881459371,0.0001197316501467,0.0001211149351879,7.61193899721328e-05,0.0001195406640513,0.0001407003056035,5.586382747541889e-05,4.7763232929712455e-05,7.969875735871853e-05,0.2735614127267836,0.0146635585052049,5.169904469746264e-05,8.886684155361766e-05,8.33556160892165e-05,8.152683150950037e-05,0.0001301392045489,9.252019162268932e-05,0.3359803750330683,0.000146061757363,9.62083071456944e-05,0.0001361399451081,0.0570207143237614,8.53448865736442e-05,0.0001266895320942,9.098498863683896e-05,0.0001631665936185,9.93389355691356e-05,0.2088806868816702,9.800599893524204e-05,9.345089281599635e-05,7.208647879280997e-05
JohnsonUwe+SchmidtElisabeth,0.00016331104118139377,3.869631106534097e-05,0.008338629289054442,0.00014545361409610324,0.059752227134483936,0.00024236139796855,0.00016864685337809808,0.00017964134125737362,0.11789803557390886,0.21824865459146012,0.00019322727352504544,0.0007609050095036166,0.00012284422847828416,0.00019291905324700365,0.0002270672491576,9.015506809204714e-05,7.708203522161654e-05,0.0001286207412065975,0.22209558011477717,0.0006921428201922833,8.343379080217233e-05,0.00014341652753593006,0.00013452231227236238,0.0001315709534815192,0.0002100233617669473,0.01422099800527689,0.18414545293382512,0.0009367276108197,0.00015526445060638042,0.004779598171629351,0.00013233802978384723,0.00013773266902881236,0.0002044561554170988,0.0001468348700152465,0.0002633241584548,0.09508193900573038,0.0031068190066349337,0.06596219703982001,0.0001508144354912975,0.00011633577035051277
JäckelIne,0.0001874852611424,4.442435693784705e-05,0.0002248083956718,0.0001669844771403,0.0001682111781633,0.0090692200210827,0.0001936109103078,0.0002062328641956,0.3370956053441137,0.0010675183806863,0.0002218298626634,0.0002243927099168,0.0089320112471334,0.0002214760178841,0.0002606790220504,0.0001035003289567,8.84921521433623e-05,0.0001476599076156,0.4189243331607197,0.0007945976980666,9.578413035329462e-05,0.0001646458495561,0.0001544350624637,0.0001510468269248,0.0002411122024698,0.0001714145038183,0.0071105510983279,0.000270612319604,0.0001782475689181,0.0002522299265844,0.000151927450181,0.0001581206343056,0.0002347209068857,0.0001685701943388,0.2112858930637744,0.0001840477635397,0.0001952937196037,0.0001815781980567,0.0001731388375065,0.0001335564461936
KlemmEberhardt,0.008252356159523475,0.012616176689830162,0.015826599278232423,0.006610322322300209,0.000850144187098504,0.010987201658089103,0.0006519991201845552,0.009387405222709585,0.41058766906557,0.007755918900715228,0.0017159981406824941,0.008215186366801392,0.01829579909500486,0.003719475276955675,0.0013611054969616438,0.00574424130077714,0.0006733049875904695,0.0018458248679450915,0.1320915822857861,0.002975712245191041,0.0031275614927214076,0.00024812900535385645,0.00035077545097392194,0.00913069977757474,0.04785887871519587,0.003647409039379222,0.12410595348086784,0.002055195862240578,0.00685604785963726,0.0020779239032160312,0.002645687611858366,0.023732193152672422,0.03283376937158314,0.04103582273712031,0.01583907471750129,0.001032628932898332,0.002995269460902289,0.0037994524832037123,0.004407618022295151,0.012055886254853473
KlemmEberhardt+KlemmErika,0.0003633768483997,8.61016098966359e-05,0.00043571513736735,0.0003236430035364,0.0003260205491042,0.0005392686270964001,0.0003752493501343,0.00039971274419775,0.6965816687997092,0.03799465263326085,0.00042994225724415,0.00043490947094519997,0.00027333576631205,0.0004292564486642,0.012480447845759501,0.00020060042648409999,0.00017151214531755,0.0661070256447164,0.03645652590603525,0.0015400592319084999,0.0001856451819327,0.00031911036392545,0.000299320202231,0.0002927532521451,0.0004673145596104,0.0003322291138406,0.13714571947562004,0.0005244905718811,0.00034547270240715,0.00048886251236965,0.0002944600428631,0.00030646343830350003,0.00045492719202539997,0.00032671638068895,0.0005859120247758,0.0003567144204434,0.0003785109075213,0.00035192800194475,0.00033557115223545,0.00025885405714345
KlemmErika,0.0006758867495899099,0.0020210482896589285,0.0275324526923453,0.0483952506025468,0.0003202768834466696,0.0014400536178592288,0.0008406546267592138,0.008106455838743686,0.4037873666097016,0.004288996808049774,0.0010555158810999377,0.0017719904604104758,0.026645910561904556,0.013349418313095366,0.0016613372138949512,9.143384413114494e-05,0.0004117108378541118,0.008190569817859455,0.20536242986415681,0.0013848688840170128,8.461723101012217e-05,0.0013526118835065822,0.006777440180620747,0.00022444253823443837,0.004989160981576726,0.0012781864476587494,0.13721477095410503,0.002437312011103092,0.0001574667500817366,0.010281851079892077,0.0006861238034142629,0.018550321646533814,0.023177029852393376,0.00014891760277175868,0.017636541295867676,0.0008153367452120162,0.0023593423368264005,0.0013510140551748827,0.003838229233848234,0.009305654973042045
