year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1970,0.02949816863353779,4.957416578930687e-05,0.002027030933609556,0.0009815519807604253,0.00018771073817793388,0.00031049120169452575,0.011919918330688046,0.02313381451396056,0.40769328580685527,0.023481556333991235,0.0021781044908147588,0.033261193384100565,0.0001573767623110049,0.0013673464665080652,0.010049476048809115,0.037537284283241594,9.875043610749405e-05,0.00016477710078755973,0.1432488579417521,0.024785640105150684,0.011624507383832602,0.0001837321056518401,0.00017233765253981743,0.0013212555603242097,0.0017505184988261292,0.0008601555727711914,0.1619179226590312,0.0024453524245935617,0.002446689785374055,0.0072628211211035855,0.0009778348708865984,0.00017645046726828836,0.0060058804838201045,0.0009833215192008638,0.005439584310536139,0.03404274068115827,0.0014448386431480194,0.006812988071743953,0.001850119807041885,0.00014903872249851722
1971,0.075688740378435,6.841796175683447e-05,0.00034622745894127745,0.0002571728294673765,0.00025906207197897097,0.0043441214455872896,0.0036144270784603826,0.00031761927888535713,0.40133192241109733,0.042465736108879965,0.001529920063664423,0.00034558726121994716,0.028590959761889016,0.0003410952631876507,0.008575873671984709,0.00015940087907839452,0.00013628678271236362,0.00022741105575028935,0.08750402699736426,0.05718323394917943,0.01203798744424533,0.0025222887821171754,0.0045194874161953395,0.0018725729075111694,0.004821109833835886,0.015672313613379545,0.202165386045832,0.0004167700921254983,0.004190127551861798,0.0026217173391263207,0.013215154403094165,0.002731257789756811,0.0008819062217859054,0.00025961499286875783,0.008639178582301503,0.0002834520005526399,0.00030077189992634706,0.00027964862221639827,0.004976457298495548,0.004305554453250007
1972,0.00043538573840009757,5.5655663310878935e-05,0.00028164415292435287,0.0007683162384386213,0.000256075015747334,0.016906241577606833,0.003291654848377085,0.004477254026279296,0.46761857737652174,0.027206849237829185,0.0030874743640288485,0.0035783185493327846,0.022825685850243905,0.003148800969322911,0.00455236114323175,0.002118934598950218,0.0006549075753946075,0.0001849910875303668,0.11736546162769497,0.014386324577265517,0.006253273363295461,0.00020627139254379183,0.021226799513682813,0.0011976145414127957,0.0014354926912287264,0.009798474941369806,0.14861075760991935,0.003102830738017231,0.006800385692952993,0.0026578546183074095,0.005017440564302666,0.000198096481120193,0.0032483522810673004,0.03416518566016232,0.001116525609617795,0.0031187730185951758,0.0075128798952347475,0.0015739227759900987,0.00768499979717255,0.04187315459557398
1973,0.00027266461109538327,0.023378432843773955,0.012441758361567334,0.0015343296613228351,0.0015896053754569021,0.00040464732723265656,0.011353690170533939,0.04203184921883424,0.30885154780267304,0.02555876188398919,0.0003226128436118252,0.027347792956207612,0.0013357330647441748,0.000322098238098106,0.03616637115143295,0.00015052317590878231,0.0004666135199294808,0.00021474558074088628,0.13975524678777757,0.004219103868302248,0.013107460752933533,0.0007062354974235666,0.015529130841537137,0.02010910493475866,0.00504823535109025,0.0002492924976339025,0.23733373084545886,0.0018064497613147355,0.012534398555890508,0.0013172567608583194,0.029061757114022205,0.0022196712587323206,0.0009893735530925765,0.0002451559456012593,0.01807750550460847,0.00026766537040170626,0.001363578064316074,0.0015297334401717872,0.0005919009508866752,0.0001942345560326972
1974,0.0008128533166312115,0.03792594419121341,0.00574277546941332,0.0017055314003351192,0.002707617744813119,0.0007411201222994347,0.016067986892699143,0.0002868366733934998,0.4049610201835915,0.009946918905126022,0.00098908105471849,0.03870871973044212,0.01920150895632976,0.00030803744327602964,0.00036256250331413985,0.0014575055304999853,0.00012307832042786368,0.007687143406364708,0.135250272145381,0.012008933750828637,0.00013322028679366575,0.00022899583904304328,0.010628912251377865,0.0008120222640116309,0.010518039446490622,0.00023840994614709023,0.2058465692602524,0.012815215590144178,0.0002479136383444906,0.0003508111733498159,0.0009887339374060043,0.03094829477276539,0.004104525880162899,0.00023445397010811951,0.012377731242549393,0.00025598077418530863,0.0018494949743017818,0.0013567290813199374,0.0002408082163785412,0.008827689713767916
1975,0.00018033138839186301,4.272925730909395e-05,0.016128398435737643,0.059240633291559056,0.02305644738054719,0.006890807173470224,0.00018622330123910764,0.010968210336072703,0.33184879654460386,0.008164841881253432,0.00021336550338472507,0.0007729813253993244,0.01587778453066832,0.013820316687434869,0.0007449363287751142,9.955106820697798e-05,0.0035607240716366943,0.00459237145439145,0.26532114189120276,0.0039276482110675755,9.21292964965121e-05,0.0011415477727046589,0.0003777011017270761,0.000410802702050741,0.0035237091160630024,0.00016487384275281697,0.17025023295739597,0.005375633282597134,0.004289799240050209,0.009490097392933623,0.0030133937282188594,0.0018349687105547912,0.023857906919175918,0.0012504868856142181,0.002911526484947483,0.003911487941323331,0.00018784189960195424,0.00017464972103796612,0.0016862283918335874,0.00041674255056682006
1976,0.0018654406291206248,0.00139657417566579,0.0002637832476009929,0.02083550485812007,0.00040839771769609766,0.0003264748400625059,0.020568971170048467,0.00258317690401473,0.36346181061837274,0.011499520956266576,0.0035270378170797765,0.00026329549473888005,0.016031353692878624,0.002891729560878235,0.00030587273581325885,0.00012144409828825876,0.00010383396585265028,0.0001732595878143758,0.1258954288443986,0.0100914296930684,0.0001123901484983398,0.0001931903689369137,0.00018120934584497602,0.0001772336946179833,0.03889352738033031,0.0017619255746731837,0.32266979147971275,0.004584669631551671,0.0009286783608048424,0.005447468301746765,0.0014444104027057998,0.011791848491244336,0.002540933318539522,0.00019779507423888526,0.0013256496220835,0.00021595597724516274,0.0007801766380277305,0.0029444461469302734,0.021037648413931194,0.00015671102055477243
1977,0.00024643445665254994,0.004604881753748229,0.005626996010342134,0.02166812047145348,0.007732880705461829,0.0003657205231800529,0.0030686699333474484,0.00027107668902761326,0.4549334266220412,0.0014031679637538117,0.0009581259184107941,0.00029494636116036277,0.007618341622158668,0.04770033990446696,0.0003426418309806647,0.00036969874195102217,0.00011631589223910896,0.001039443450572492,0.1371874887677346,0.02135981711537726,0.00012590061733768946,0.0013530362354703003,0.016218665906767713,0.01935994741386788,0.015536620517100318,0.00022531072497883743,0.11975429573943419,0.00035569836017379996,0.00023429224531207001,0.0011067901579671707,0.0009105297997600245,0.013388433204711996,0.03004175867083681,0.028472517800210376,0.01820193625097116,0.0004640988782679606,0.005956385959236261,0.0002386700922802531,0.00022757722439830578,0.010918999466854906
1978,0.00024770855380248805,5.8694177577608994e-05,0.004113473797723389,0.02047801335020054,0.00022224332420775416,0.0003676113443038066,0.00025580186037290123,0.000272478189619677,0.388841748067312,0.0014104225186881252,0.0035393306369541056,0.000296471270960926,0.044282542744211235,0.0026180726422834135,0.007320778188132196,0.00013674630553754024,0.00011691726003810454,0.025067107613345654,0.13539098179347311,0.0019706257959876,0.0001265515393715018,0.0006146696546823788,0.00020404209774244024,0.00019956550624839755,0.0003185613344430795,0.0002264756097780086,0.2350794896832126,0.00035753736545370316,0.0002355035657015195,0.0003332502510290127,0.11748438042549106,0.0002089115347601582,0.0003101170515356398,0.0002227176621748254,0.0040825694066800354,0.0020847478549462332,0.0002580252151821984,0.00023990404668940228,0.0002287538272846796,0.00017645693285988568
1979,0.0030075778749993776,7.051642447019226e-05,0.0003568466793078542,0.0002650606352374682,0.003689239157119441,0.00044165603241830834,0.00030732575718377353,0.000327361051318621,0.40261386463004206,0.040360464348302545,0.003587997431518174,0.003508187993453062,0.060093489965487995,0.005175874095232027,0.06698714647900046,0.00016428989933908158,0.00014046686531788606,0.02385425906990407,0.13239817726961756,0.009501526750578816,0.015908947618874455,0.0022182508388651338,0.029387176842122786,0.004443877863864775,0.014820449099527918,0.00027209258039492134,0.14334901518933219,0.00042955294148126576,0.000282938957297619,0.012220378192487275,0.00024116005957338247,0.0002509907297429317,0.00037258117489786814,0.016446971141749086,0.0011270910438976834,0.00029214582069739405,0.0003099969426054136,0.0002882257880876744,0.0002748296790198059,0.00021199908562995445
1980,0.00015463793364641534,0.005013222602870316,0.037226418540451736,0.0001377288771323253,0.008913690236487542,0.005329754311401604,0.012590868937688224,0.00125998450491093,0.40566528733157153,0.00088048967429772,0.00018296537751456523,0.0001850792151629728,0.00011632022865600187,0.0001826735261702789,0.004041318167553546,8.536712114902774e-05,7.298836968831602e-05,0.08807238101048538,0.18213398249630466,0.019667775311369907,7.900279682624846e-05,0.0012256835152161165,0.00012737811386573237,0.0038570195244735698,0.010591993991906629,0.0007634554367542454,0.14326740716958572,0.002285932536326006,0.0015003371501180701,0.022944321902445424,0.00012530983404779582,0.00013041797529516472,0.009415098047661887,0.00013903677744103276,0.0020153287873167346,0.0015046597128917049,0.00016107835394436562,0.00014976578516961563,0.02769368139308444,0.0001101574211151278
1981,0.0001688736788637319,4.0014369884513345e-05,0.05064411488941415,0.01847837799999007,0.000151512925919342,0.0038425939816984903,0.002350642117642064,0.006726374242768761,0.3126968128517589,0.02467569339778781,0.014536756600082417,0.006945586562414841,0.00012702850119767337,0.016884080269186055,0.00023480152620008058,9.32258952412286e-05,7.970757376850124e-05,0.06416211261584591,0.24995453749623367,0.018283039641925635,0.0011295534118611263,0.0006916269660776487,0.001100403635099378,0.0004077151925954597,0.0048496971076384555,0.0016052321789332283,0.16557460593593534,0.0020572911496934544,0.00016055300842477752,0.002131825840425151,0.0009862976283059961,0.0016164077059766847,0.003028694559642026,0.00015183630271153143,0.0038371329365209203,0.00016577742018873977,0.010069386159272593,0.001972186859732122,0.00015595141861155835,0.007231937444528749
1982,0.008944940052187789,0.015326943242036671,0.15719825493606335,0.0001819456897431366,0.0001832822987954114,0.00030316614677832827,0.00021095775619995794,0.003951092147150081,0.3368632711630131,0.0031250756875826915,0.0027567522661651155,0.00024449749508659443,0.013424686613567915,0.007037518332666002,0.002457757504955094,0.00011277358867828793,9.64207328388191e-05,0.00016088970782565047,0.19137016234174584,0.0012078720592177182,0.00010436604624589891,0.0020656829596997603,0.006077676792515454,0.004822557026862241,0.0002627149944422127,0.003872171836494383,0.16871293723062128,0.006110239400212128,0.0033933282506421526,0.0002748288269196608,0.00016553960695922792,0.0021167456048925516,0.019106343311182092,0.00018367348153767286,0.013777793058013495,0.004089453638918153,0.008975766423629452,0.00019784695591779092,0.008553127530780242,0.0019789472612153462
1983,0.0068525993837957,7.126962058771293e-05,0.10174475580401256,0.0002678917861766333,0.0002698597722660333,0.0004463734243081,0.0003106083479966334,0.0003308576420027,0.5221653800219336,0.028743341864621564,0.0003558797748983667,0.002585879996811233,0.00022625054724866665,0.0211866353476633,0.0004182051531484,0.0001660447034894062,0.00014196721220006815,0.00023688954252063332,0.11345379185175436,0.06016554891832066,0.00015366567124772902,0.0002641399456975,0.00024775886621453336,0.0002423231485594667,0.00038681426977400004,0.0002749988405562667,0.1275924043591013,0.00043414105850816666,0.0002859610691776667,0.0004046503406609334,0.0002437359250109,0.0002536715979888,0.000376560768255,0.0002704357388838333,0.0004849819620523,0.0002952662724155667,0.0003133080647357,0.006843122732383566,0.00027776517452696663,0.0002142634784918
1984,0.00032957460120839997,7.80922171295548e-05,0.0769153671947337,0.0002935369005872,0.00029569328076335,0.00048910447515355,0.00034034269235609996,0.0003625304387086,0.47519942030335355,0.1096534444247329,0.0038681380793044,0.0003944530755874,0.00024790937170325,0.00038932591194970004,0.0004582396728798,0.0001819400598907045,0.0001555576453050492,0.000259566831389,0.1206127330687227,0.00487498912342275,0.000168375990576128,0.0002894258987477,0.0002714766686935,0.0002655205931613,0.012399053375558699,0.0003013243088712,0.13071087711133225,0.00047570111256825,0.00031333594483429997,0.0352252888110985,0.00026706861382555,0.0002779554226105,0.00041260869686914997,0.00029632438430795,0.00053140898425175,0.0038017220838516,0.0003433008513028,0.00031919075583875,0.00030435546227585,0.0176257255605408
