idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
uj0002,5.206365032241151e-05,4.281066523468196e-05,3.3355471123463506e-05,9.639935083678962e-05,0.1359654225736474,4.260987713191153e-05,5.62621242816116e-05,7.10859941948607e-05,3.379817242687031e-05,0.0001129243545849,6.933897699235368e-05,4.959671131721335e-05,5.466312782102423e-05,0.1325454448321836,8.036064004513305e-05,7.638020431953472e-05,6.607327710684714e-05,0.0917115498713734,7.975179366820088e-05,0.0001157201849213,0.0001288199450947,7.908263803761677e-05,8.47700612328471e-05,0.0001338023100891,0.0424810608081477,6.279171804944465e-05,4.246525366754935e-05,0.0001304437262365,7.706960210265745e-05,4.412545882498721e-05,8.665062251940803e-05,5.509342393042193e-05,7.860713989784155e-05,5.380457031917986e-05,7.265224446476848e-05,7.752868503385874e-06,3.356832395595194e-05,6.443742141797818e-05,5.297292994692732e-05,5.48219418320806e-05,8.555796033227332e-05,2.696100418742626e-05,7.533861230219572e-05,0.0001230758229686,5.230358609986945e-05,0.0108602447841349,7.509539153492686e-05,3.6403897271895615e-05,0.1407869137400333,0.000123396172562,7.985819850395327e-05,5.967400009851769e-05,0.2758819057251594,3.4400627121715834e-05,7.161509703617109e-05,6.594761898884884e-05,4.249665751412523e-05,9.088148833372822e-05,0.0530570211220081,7.749983133886358e-05,4.1731655528228986e-05,0.005357994975522,0.0001501672102751,6.581250722828162e-05,0.0848507519796326,6.681666468599151e-05,0.0001127466020484,6.880716256067154e-05,6.242362950038507e-05,7.171896287772068e-05,5.305819213555639e-05,9.046903134769456e-05,5.519937267499884e-05,0.0053505963452115,8.538251176384043e-05,6.465144103529009e-05,7.987824072762899e-05,9.762804552187674e-05,0.0163148289490574,7.234032132847899e-05
uj0003,8.874221805403017e-05,7.297055365437667e-05,5.685422503806108e-05,0.000164312186319,0.0511126708276189,7.262831138960338e-05,0.5420149282930649,0.000121165703103,5.760880708055032e-05,0.0001924789682654,0.0001181879214729,8.453733349888308e-05,9.31730137738826e-05,0.0001234176108408,0.0001369742881585,0.0001301896564063,0.0001126215531997,0.0930979674274426,0.0001359365127123,0.0001972444463642,0.0002195729186584,0.0001347959404606,0.0001444901233738,0.0002280653335779,0.0001528740037195,0.0001070281530515,7.238180145550001e-05,0.0002223406450714,0.0001313647313005,7.521161241157806e-05,0.0001476955301926,9.39064512284503e-05,0.000133985456383,9.17096070290851e-05,0.0001238353684476,1.3214723574146506e-05,5.721703157116305e-05,0.0001098332457847,9.029208039005878e-05,9.344371142016604e-05,0.0001458330932434,4.5954889788553365e-05,0.0001284142682928,0.0002097820927158,8.915118732434218e-05,0.0004472624360203,0.0001279996997747,6.205025136949407e-05,0.1767466669432119,0.0002103281269124,0.000136117879195,0.0001017140192073,0.1270238712825832,5.863568793824233e-05,0.0001220675561123,0.0001124073695987,7.243532914676473e-05,0.0001549070187134,0.0001155750558521,0.0001320980547701,7.113138728668068e-05,0.0001006904159898,0.0002559592198449,0.0001121770723137,0.0001159190476921,0.0001138886534172,0.0001921759900021,0.0001172814465721,0.0001064007480563,0.0001222445948927,9.043740934199028e-05,0.0001542039879508,9.408704030615752e-05,8.807948955172713e-05,0.0001455340420816,0.0001101980410964,0.0001361520410598,0.0001664064899452,0.0007125886171622,0.0001233036971029
uj0006,5.655919102899421e-05,4.650723831487476e-05,3.623561643202681e-05,0.0001047231468651,0.1534620982773024,4.628911275912491e-05,6.112019067496864e-05,7.722405748070247e-05,3.671654367076467e-05,0.0001226750353316,7.532619056058374e-05,5.387923920871592e-05,5.938312564574006e-05,7.865929408750224e-05,0.0058437670943087,8.297540683739897e-05,7.177850724364543e-05,0.0478223603103516,8.663812285638016e-05,0.0001257122772673,0.0001399431626065,8.591118763566548e-05,9.208970283714943e-05,0.0001453557399373,9.743310646658446e-05,6.821359536268464e-05,4.613200149056266e-05,0.0001417071524001,8.372433206006665e-05,4.793556040480247e-05,9.413264497412338e-05,5.985057653901677e-05,8.539463165169327e-05,5.84504342678693e-05,7.89255487834895e-05,8.422305543123193e-06,3.6466848470872045e-05,7.000140030186079e-05,5.754698423333709e-05,5.9555652772320574e-05,9.294563467058905e-05,2.928900637444824e-05,8.18438764602907e-05,0.0001337030526908,5.68198445442183e-05,0.0002850593788806,8.157965430619682e-05,3.954726507362684e-05,0.1874822485705808,0.0749681292526348,8.675371543189993e-05,6.482667177839849e-05,0.0521753795273009,3.737101852915573e-05,7.779884677208598e-05,7.164199892246169e-05,4.616611696549635e-05,9.87288334151626e-05,7.36609001382943e-05,8.419171030585142e-05,4.533505934295312e-05,6.417428589955521e-05,0.0001631337003773,7.149522066490844e-05,7.388014077279281e-05,7.258608411996963e-05,0.0001224819343945,7.47484555410986e-05,6.781372346678561e-05,7.791168111883677e-05,5.763960855730129e-05,9.828076200027222e-05,5.996567364125027e-05,5.613680595924877e-05,9.275503664228507e-05,7.023389987391414e-05,8.677548824172984e-05,0.0001060579356665,0.3631116188817834,0.1094514701991913
uj0007,6.884453173642183e-05,5.660917325533157e-05,4.410643080387496e-05,0.0001274702816063,0.3059122364347114,5.634366818936189e-05,7.439623569760699e-05,9.399805724449074e-05,4.469182125850902e-05,0.0001493215374814,9.168795066346416e-05,6.558246195100625e-05,7.228185912401613e-05,9.5745044609912e-05,0.0001062620580709,0.0001009986692778,8.736966760000011e-05,0.100251007445401,0.0001054569715382,0.0001530185051188,0.0001703405109599,0.000104572137191,0.0001120927006597,0.0001769287655839,0.0001185967562173,0.0911719759436461,5.615243045208346e-05,0.0001724876606825,0.0001019102701215,0.0070651897080276,0.0001145793945502,7.285084600787927e-05,0.0001039433789965,7.114657589248629e-05,9.606913304778358e-05,1.0251732224390291e-05,4.43878892396683e-05,8.520655152590367e-05,7.004688557791409e-05,7.249186123021982e-05,0.0001131345512449,3.565093298170217e-05,9.962135681031628e-05,0.0001627449736597,6.916180234928925e-05,0.0003469777254425,9.929974240703284e-05,4.813740960429019e-05,0.0320140866725925,0.000163168576646,0.0001055976722199,7.890780934838136e-05,0.1405837649308333,4.548845597586373e-05,9.469769772541843e-05,8.720350801958457e-05,5.619395622099999e-05,0.0001201739307386,8.966093900997547e-05,0.0001024791685779,5.518238282631258e-05,0.0070849556812026,0.0001985683141604,0.0070938668115888,8.992780136329145e-05,8.835265994625202e-05,0.0562038222034078,9.098472460664526e-05,8.254368480943737e-05,9.483504105767828e-05,7.015962902587905e-05,0.0001196285327903,7.299094359349401e-05,6.833039951829703e-05,0.0001129025530184,8.548955281845621e-05,0.0001056241743475,0.0001290950026875,0.2457922814851569,9.565667248993516e-05
uj0008,0.0001037328299359,8.529696686137656e-05,6.645821781715198e-05,0.0001920683126204,0.0280736983738715,8.489691196724488e-05,0.0001120979672726,0.0001416333910699,6.734026620857916e-05,0.0002249931151051,0.0001381525932918,9.881764318463377e-05,0.0001089120894695,0.0001442656980768,0.0001601124115524,0.0001521816986723,0.0001316459367522,0.0665935873775388,0.0001588993318454,0.0002305635926076,0.000256663859989,0.0001575660905764,0.0001688978450621,0.0002665908400882,0.0001786979565893,0.000125107682029,8.460876080726045e-05,0.0002598991193684,0.0001535552708777,8.791659224414132e-05,0.0001726447191847,0.0001097694214633,0.000156618697004,0.0001072014794992,0.0001447540245998,1.544699584061083e-05,6.688231075987057e-05,0.0001283866197638,0.0001055444998451,0.0001092285142053,0.0001704676735851,5.371773290879153e-05,0.0001501064064689,0.0002452191372323,0.0001042108835692,0.0005228153998154,0.0001496218077454,7.253197310071898e-05,0.1538147910880384,0.0002458574092262,0.0001591113353193,0.0001188958681437,0.3068465593259711,6.854061097921097e-05,0.0001426875878985,0.0001313955725902,8.467133056285801e-05,0.0001810743948083,0.4330005798544615,0.0001544124696319,8.314712278233941e-05,0.0001176993546825,0.0002991966485054,0.0001311263727704,0.000135500454285,0.0001331270794851,0.0002246389568099,0.0001370929938273,0.0001243742938277,0.0001428945326212,0.0001057143782163,0.0001802526058995,0.0001099805162105,0.0001029581512707,0.0001701181057696,0.0001288130374358,0.0001591512679127,0.0001945163925384,0.0008329613058957,0.0001441325416755
uj0009,0.0001280713101271,0.00010530990336,8.205108286179883e-05,0.0002371326459175,0.151973829656751,0.0001048159849501,0.0001383991311147,0.0001748643506909,8.314008325979671e-05,0.0002777824825459,0.0001705668651986,0.0001220028898677,0.0001344657616654,0.0001781142669155,0.0001976790407415,0.0001878875717397,0.0001625335740208,0.0170441608561424,0.0001961813402792,0.0002846599421912,0.0003168840263145,0.417308473617502,0.0002085257705601,0.0003291401399065,0.0002206252488395,0.0001544612708853,0.0001044602258659,0.0003208783635708,0.013224393993394,0.0001085441625142,0.0002131517609824,0.0001355242465418,0.0001933656078612,0.0001323537971105,0.0001787171678256,1.9071271805256133e-05,8.257467928564284e-05,0.0001585095346006,0.00013030804597,0.0001348564280582,0.0002104639225968,6.6321341420469e-05,0.0001853253608027,0.0003027540672804,0.0001286615278544,0.0006454817944367,0.000184727062333,8.954990263793832e-05,0.0334861041859395,0.0003035420948558,0.0001964430854053,0.0001467920002884,0.3397364895709179,8.462206083116063e-05,0.000176165890127,0.0001622244677691,0.0001045374761499,0.000223559262655,0.0001667960204915,0.0001906417408833,0.000102655648695,0.0001453147529535,0.000369396137977,0.0001618921065135,0.0001672924638597,0.0131991728051086,0.0002773452292975,0.0001692586555247,0.000153555810311,0.0001764213895843,0.0001305177823241,0.0002225446602166,0.0001357848697298,0.0001271148712482,0.0002100323368766,0.0001590360011971,0.0001964923872469,0.0002401551104794,0.0010283961769598,0.0001779498684819
uj0013,6.789309930193387e-05,5.5826833653823664e-05,4.349687928572432e-05,0.0001257086404521,0.0391042472476153,5.5564997871745e-05,7.336807863325925e-05,0.0484627501413803,4.4074179635722176e-05,0.0001472579116517,9.042082184563823e-05,6.467611136861499e-05,7.128292277480867e-05,9.44218466944678e-05,0.0001047935148758,9.96028661927287e-05,8.616221751720589e-05,0.0090354420859357,0.0001039995546507,0.0001509037871423,0.0001679864026096,0.0001031269487271,0.0001105435778988,0.0001744836074584,0.0001169577473136,8.188293218915654e-05,5.537640304278994e-05,0.0001701038786916,0.0001005018686994,5.754137750995654e-05,0.0001129959056434,7.184404625162333e-05,0.00010250687998,7.016332917412624e-05,9.47414562253927e-05,1.0110053135260689e-05,4.37744479618226e-05,8.402899573885886e-05,6.907883659576905e-05,7.149002264883628e-05,0.0001115710300937,3.515823656699763e-05,9.824458820362549e-05,0.0001604958357458,6.820598523029581e-05,0.0003421824882072,9.792741851609456e-05,4.747214990022101e-05,0.3148819510534574,0.0001609135845327,0.0001041383108469,7.78173022702611e-05,0.318301085189009,4.485980484964338e-05,9.338897415922076e-05,8.599835426461946e-05,5.54173549249733e-05,0.0001185131252599,8.842182352281752e-05,0.0001010629049709,5.441976148938061e-05,7.703418464694184e-05,0.0001958240971574,8.582216308093865e-05,8.868499783451154e-05,8.713162489487006e-05,0.0001470261151768,8.972731438319944e-05,8.140292987932139e-05,9.352441940462204e-05,6.919002192763585e-05,0.0001179752647192,7.19822076865579e-05,6.738607239857557e-05,0.0001113422380861,0.2419345637792513,0.0001041644467147,0.0001273109078642,0.0212751947870166,9.433469587848024e-05
uj0014,9.121374115970695e-05,7.500282660569074e-05,5.843764873332372e-05,0.0001688883776058,0.043252658946266,7.465105269201712e-05,9.856932446223612e-05,0.000124540239388,5.92132463306868e-05,0.0280484293389126,0.0001214795247834,8.689174809000346e-05,9.576793715327671e-05,0.0001268548640843,0.0001407891028599,0.0001338155151124,0.2414875356847685,0.0121390315682139,0.0001397224247555,0.000202737820514,0.0002256881539291,0.000138550086894,0.0001485142585182,0.0466520666174001,0.0001571316348756,0.0001100089502304,7.439767731087767e-05,0.0002285329631549,0.0001350233165354,7.730630017087258e-05,0.0001518089378072,9.65218012734753e-05,0.0001377170303569,9.426377366763948e-05,0.0001272842564868,1.3582761418645162e-05,5.881055964232608e-05,0.0001128921664505,9.280676807577549e-05,9.604617388864438e-05,0.0001498946308907,4.7234760569584427e-05,0.000131990681393,0.0002156246477102,9.163410046537363e-05,0.0004597189586221,0.0001315645668971,6.377838746227673e-05,0.1538185761303761,0.0002161858892812,0.0001399088424017,0.0001045468146248,0.4090674581847778,6.026872642583554e-05,0.0001254672095354,0.0001155379811307,7.445269577991034e-05,0.0001592212705361,0.0001187938893143,0.000135777063496,7.311243837006514e-05,0.0001034947034541,0.0002630878350613,0.0001153012699305,0.0001191474615299,0.0001170605195771,0.0001975282046533,0.0001205478040221,0.0558105435073816,0.0001256491789503,9.295614452472136e-05,0.0001584986599521,9.670741986349326e-05,9.053255527779196e-05,0.0001495872509776,0.0001132671215267,0.0001399439556946,0.0001710410088231,0.0007324346303764,0.0001267377777816
uj0015,0.0001976225773741,0.000162500207926,0.0001266102958998,0.0003659114958629,0.0132563525549019,0.0001617380588617,0.3823716264267588,0.0002698273613354,0.0001282906961799,0.0004286369062329,0.0002631960544613,0.0001882585999846,0.0002074896427819,0.000274842198928,0.0003050319504454,0.0002899230604176,0.0002508001501344,0.0263002775112132,0.0003027208986945,0.0004392492853796,0.0004889731974067,0.0003001809258044,0.0003217691783279,0.0005078851984961,0.0003404394806782,0.0002383440477537,0.000161189098856,0.0004951367263244,0.0002925398682268,0.0001674908856142,0.0003289073902293,0.0002091229555759,0.0002983760356874,0.0002042307405481,0.0002757725152621,2.942824496925888e-05,0.0001274182401199,0.0002445907887961,0.0002010740100308,0.0404352574494575,0.0003247598762482,0.0001023382552533,0.0002859693979724,0.0004671697277636,0.0001985333227108,0.0009960214800486,0.0002850461835109,0.0001381814751901,0.232693535615585,0.0004683857068955,0.0003031247888896,0.0002265098514734,0.2828730831994644,0.0001305774864608,0.0002718357235334,0.0002503231785623,0.0001613083011989,0.0003449668597742,0.0002573773894602,0.0002941729271843,0.0001584045158667,0.0002242303602629,0.0005700028896914,0.0002498103229674,0.0002581434347036,0.0002536218917616,0.0004279621952938,0.0002611773996412,0.0002369468616687,0.0002722299762449,0.0002013976472204,0.00034340126051,0.0002095251145456,0.0001961467283633,0.0003240939106834,0.000245403161884,0.000303200864921,0.0003705753603628,0.00158688392311,0.000274588521175
uj0016,0.0001232516253591,0.0001013467945525,7.896326909710897e-05,0.0002282086753545,0.0960775301478442,0.000100871463686,0.0001331907813018,0.0001682837117745,8.001128733738989e-05,0.0002673287439324,0.000164147952787,0.0001174115768767,0.0001294054356433,0.0001714113244815,0.0001902398206642,0.0001808168322687,0.0001564169770231,0.0038584671192531,0.1005429894573411,0.0002739473853657,0.0003049587862794,0.0001872143734729,0.0002006783574344,0.0003167536677349,0.0002123224982061,0.0001486484574316,0.00010052909282,0.0003088028053543,0.000182448861463,0.0001044593394089,0.0002051302587844,0.0001304240867471,0.000186088714434,0.0001273729502737,0.0001719915365292,1.83535660354298e-05,7.946716111013599e-05,0.0001525443735607,0.0126696780583265,0.0001297814001573,0.0002025435713412,6.382548220949733e-05,0.0001783510445588,0.000291360577473,0.0001238196315279,0.0006211904932107,0.0001777752617487,8.617988712628683e-05,0.0196816537287092,0.0002921189493474,0.0001890503778146,0.2384824713674338,0.5151153549397319,8.143749391117261e-05,0.0001695362706091,0.0001561195033119,0.0001006034359579,0.0002151460968031,0.0001605190156062,0.0001834673542562,9.879242697985411e-05,0.0001398461487776,0.0003554947190111,0.0001557996497482,0.0001609967764096,0.0001581768176573,0.0002669079457574,0.0001628889747344,0.0001477770718936,0.0001697821549009,0.0001256060299043,0.0002141696767172,0.0001306749019491,0.0001223311799739,0.0002021282274095,0.0001530510277336,0.0001890978242889,0.0002311173960467,0.0009896947270823,0.0001712531128248
