0,herr-johnson-baumgärtner (0)
1,brief-sehen-verstehen (1)
2,musik-general-ablehnung (2)
3,arme-knopf-bus (3)
4,karsch-ddr-reise (4)
5,zweideutigkeit-arg-staunen (5)
6,münchen-übergeben-taufrisch (6)
7,brief-elisabeth-liebe (7)
8,usa-sowjetisch-ostdeutsch (8)
9,erich-direktor-glücklich (9)
10,budapest-ansässig-maria (10)
11,jake-frau-leipzig (11)
12,wolf-fortschrittlich-deutschland (12)
13,syntaktisch-zweideutig-konzept (13)
14,wochenende-strauss-düsseldorf (14)
15,korrektur-schlüssel-rahmen (15)
16,partei-katz-stadtrat (16)
17,vergnügen-komma-schreibe (17)
18,see-uta-boot (18)
19,kirche-gott-evangelisch (19)
20,bruder-subjekt-geschichte (20)
21,ine-mutter-essen (21)
22,manfred-bierwisch-lübeck (22)
23,straße-sicher-laut (23)
24,jan-kapitalistisch-turm (24)
25,bloch-fassung-de (25)
26,charles-lore-david (26)
27,puppe-krankenhaus-abs (27)
28,cambridge-oxford-san (28)
29,name-träger-thomas (29)
30,ordinär-lore-durst (30)
31,spiel-melodie-mangel (31)
32,charlie-joe-frau (32)
33,johanna-grabstein-judith (33)
34,to-is-are (34)
35,zeitgeist-plast-stürmisch (35)
36,marine-parade-insel (36)
37,schwarz-grass-mahler (37)
38,apparat-wissenschaftlich-sozial (38)
39,bürgerheim-bela-judith (39)
40,new-york-katharina (40)
41,ostdeutsch-kanal-programm (41)
42,zitat-öffentlich-rot (42)
43,drachen-reimann-notiz (43)
44,mensch-ine-freundin (44)
45,sabine-herzlich-klaus (45)
46,sprache-gesprochen-geschrieben (46)
47,misstrauen-vertrauen-anteilnahme (47)
48,bodensee-absender-zürich (48)
49,b@card-dunkeln-adlershof (49)
50,himmel-erzähler-technik (50)
51,projekt-bloß-verehrt (51)
52,student-programm-tagung (52)
53,neuß-enzensberger-grass (53)
54,sagen-sehen-geben (54)
55,politik-variation-nachtschwester (55)
56,welle-kloster-batterie (56)
57,arabisch-ball-israel (57)
58,eich-onkel-ersichtlich (58)
59,nibelunge-sichtbar-traktat (59)
