sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
BierwischManfred+DohertyMonika,0.000124393544313,0.3017019608637635,6.693922474125981e-05,8.616102413547311e-05,5.665930358350612e-05,8.605900094578418e-05,2.1428371192974577e-05,0.1876993470882796,8.205513034990875e-05,4.478686295305232e-05,7.366949375498924e-05,6.1245017791282e-05,6.614566757109333e-05,3.944621483862358e-05,6.222974611739591e-05,4.3593768067352464e-05,4.002241923833015e-05,4.487234824170625e-05,8.3193742857534e-05,7.62073078509836e-05,9.344819680982804e-05,0.0001048574940562,0.0001012212535364,4.323294474434977e-05,5.146909827386615e-06,8.357338310242684e-05,6.086966180811594e-05,6.813248778837754e-05,7.419226480502567e-05,3.785990392173264e-05,4.4067834627157294e-05,7.411251776227966e-05,6.430873361174138e-05,0.0001052921750207,0.0001066394102151,4.17326807281132e-05,0.0001201193184656,5.962159405716181e-05,6.527063772556042e-05,0.0134098600463645,0.0001998223762432,8.229087937947393e-05,3.586737083050561e-05,5.609338603589588e-05,7.930380692568616e-05,0.0005660997531309,1.0487245247458466e-05,0.0001000071104915,7.811697709251948e-05,3.943789116417643e-05,4.6716563252754975e-05,6.7430358411949e-05,7.659983866886418e-05,0.0044779122009271,0.1335046721140939,7.03609508599377e-05,0.3550284762093399,4.278855377441939e-05,6.050340254510606e-05,5.30374220188709e-05
BierwischManfred+KlemmEberhardt,0.0005861929773725,0.0958828035161464,0.0003154448542388,0.0004060257913733,0.0002670016844273,0.000405545016606,0.0001009792009643,0.1297956166812562,0.0003866771498001,0.0002110539151095,0.0003471606193411,0.000288611434995,0.0003117052900769,0.0001858866089074,0.0206910911388233,0.0002054315667216,0.0001886019184076,0.0002114567565605,0.000392042755062,0.0003591198316071,0.0004403659130428,0.0004941311623531,0.000476995717998,0.0002037312204602,2.4254332591335503e-05,0.0003938317743131,0.0002868426049278,0.0003210679950718,0.0003496241291639,0.0001784112666415,0.0002076655611761,0.0003492483286617,0.000303048910095,0.0004961795558625,0.0005025282760813,0.0001966613661894,0.0005660510866557,0.0002809612020388,0.0003075817935299,0.0019991971543713,0.000941644313799,0.0003877880951173,0.0001690216402609,0.0002643348507583,0.0003737117947355,0.2270439241931671,4.9420165250478894e-05,0.0004712741821227,0.0003681189698234,0.0001858473843678,0.0002201474478195,0.0003177592758618,0.0003609695964812,0.0007039043999668,0.5067412819047968,0.0003315694194833,0.000415766690093,0.0002016370694557,0.000285116642306,0.0002499339053091
BierwischManfred+ZeibigBrigitte,0.0002498417179311,0.0060911673693308,0.0001344459714424,0.0001730525358658,0.0001137989742334,0.0001728476245167,4.3038415706255664e-05,0.159645608029848,0.0610212470803069,8.995343643218798e-05,0.0001479635698179,0.0001230092811021,0.0001328521291915,7.92268612940378e-05,0.0088187643925128,8.755713140249944e-05,8.038415525086805e-05,9.012513176809216e-05,0.0001670928162022,0.0001530607140229,0.0001876886630851,0.000210603987511,0.0002033006778153,8.683242563592238e-05,1.0337456018416494e-05,0.0001678553153456,0.0001222553868049,0.0001368426142206,0.0088427908501253,0.0522387046268513,8.850928373781105e-05,0.0001488533738642,0.0001291626874389,0.000211477034738,0.0002141829272126,8.381917811381973e-05,0.0002412570286337,0.0001197486699755,0.0001310946508508,0.0182396338263371,0.0004013388800632,0.0001652794346183,7.203883123883126e-05,0.0001126623411944,0.0001592799648101,0.1315436585857946,2.1063403116777763e-05,0.0002008620980174,0.0001568962430017,7.92101433756373e-05,9.38291973539662e-05,0.0001354324026973,0.0001538491036007,0.000300011585494,0.5463420929950411,0.0001413184336469,0.0001772042111063,8.59398760749814e-05,0.0001215197630715,0.0001065245041855
DohertyMonika,0.0034270751177856293,0.08162952029220538,0.03913381224271988,0.0021683877397389285,0.00015685851253755128,0.022553913719037956,0.0015470343036815164,0.2329001477569837,0.0002271656176252286,0.015537478593712824,0.00020395039259124285,0.00016955383817800836,0.0001831210475559958,0.0001092049177008427,0.00017228001041662185,0.00012068721608751879,0.00011080011141729463,0.0001242269028048741,0.00023031781069867143,0.0002109762068709286,0.01787795641698883,0.0002902928469961429,0.06097569585151844,0.01521134906800367,1.4248968282836386e-05,0.00023136882616034285,0.00016851468348552955,0.00018862146221434477,0.0002053976586908857,0.00010481329346424481,0.0021771314265534186,0.0002051768829009857,0.0001780355856765,0.09373312758591183,0.029435161597919004,0.00011553488675638063,0.0075255056931794575,0.00016505946892095066,0.00018069857019895134,0.043904936691457445,0.0005531984815705429,0.00022781827729045714,0.0030747188738432076,0.00015529179746832193,0.0021494038690655142,0.009767870032768144,2.903342586462951e-05,0.0002768647971779,0.00021626303282395713,0.0001091818740149725,0.00012933252192014628,0.0001866776513548891,0.00021206290925382856,0.0004135307138015285,0.27993917917869937,0.0001947908533035745,0.0177128753134197,0.010532434357649013,0.00016750071261815245,0.00014683151045873557
JohnsonUwe,0.005345493599741259,0.11842550487981941,0.004652515924585243,0.003001968150003668,0.0026984780290677693,0.006292097331949726,0.0006071027685574735,0.3774971627557037,0.007895852265021146,0.0029190850019600333,0.0031179067840077187,0.0052538162796540045,0.004638107506901688,0.0010076052362280583,0.007164846303252763,0.0018934466722436418,0.003960666865214707,0.0032335647925005482,0.00469146077516183,0.0063203273274639905,0.0020925903960029328,0.008728321865472045,0.008044009222657307,0.0018882186454220015,0.0007960828902756682,0.007090458377938089,0.0046157645598566424,0.006684906731773125,0.006375976675768598,0.00385430581900468,0.004752570849397113,0.0034627397698279846,0.00907650113551079,0.009229298773980344,0.023092831656034592,0.004621481396612618,0.010678327909648134,0.004000611729266928,0.006605873467319936,0.008260744640626786,0.01897866245856353,0.010752216538292031,0.0016558792160667984,0.0038693189122552176,0.003996651814467545,0.010961940702828542,8.936700221755765e-05,0.009319628168536877,0.007730627344884875,0.0028648606150877953,0.0028728284900086786,0.003119832128809392,0.007214110057071101,0.015368923151530248,0.17573488882333627,0.0038446068110702123,0.004908865791455945,0.004075170294017012,0.004910564068911299,0.0031624318491525155
JohnsonUwe+BaumgärtnerKlaus,1.7085356736198646e-05,0.1912579619637972,9.194050548722132e-06,1.1834149772322244e-05,7.782111358709235e-06,1.1820136966426037e-05,0.2514855609535908,0.1381449335019992,1.1270208448560622e-05,6.151440855502562e-06,1.0118447772590576e-05,8.41195564494426e-06,9.08505608749237e-06,5.417906983295496e-06,8.547207316024182e-06,5.987570199232696e-06,5.497048210248383e-06,6.163182193531115e-06,1.142659599250033e-05,1.046701456839707e-05,1.2835037281615276e-05,1.4402095400591198e-05,1.390266058826601e-05,5.938011395950054e-06,7.069240688940886e-07,1.1478739285395724e-05,8.360400792070875e-06,9.357944301832186e-06,1.0190249970450229e-05,5.200028410421983e-06,6.052682873171656e-06,1.0179296776042137e-05,0.0006033543096779,1.4461798493589745e-05,1.4646840201599243e-05,5.731951298077336e-06,1.6498295134436157e-05,8.188979655437522e-06,8.96487141755383e-06,5.826920124755507e-05,2.7445448241258657e-05,1.1302588394743332e-05,4.926355537281414e-06,7.704383022905394e-06,1.0892316312283847e-05,0.0238586155633347,1.4404149927740024e-06,1.3735898983670823e-05,0.0671916650260831,5.416763733072417e-06,6.4164836935086445e-06,9.261507377090696e-06,0.000605042483415,2.0516209244807053e-05,0.3191646699181426,0.0071439226824978,1.2118060934654264e-05,5.8769746412411634e-06,8.310095366648538e-06,7.284648737720501e-06
JohnsonUwe+EbelGertrud,0.0002762609841514,0.1124792862658085,0.0001486628281835,0.0001913518057115,0.0001258325346042,0.0001911252262138,4.758947055672759e-05,0.2438188210366386,0.0001822331793046,9.946547391018056e-05,0.0001636098316764,0.0001360167762951,0.0578254537592491,8.760462765609023e-05,0.0001382037227158,9.681577396691045e-05,8.8884298521764e-05,9.965532500015809e-05,0.0001847618813659,0.0001692459683716,0.1444039188972645,0.0002328740986004,0.0002247985076191,9.601443490331202e-05,1.1430580116553694e-05,0.0001856050102297,0.0001351831621885,0.0001513129015902,0.0001647708344082,8.408164889147245e-05,9.786861071248436e-05,0.0001645937271746,0.0001428208685203,0.000233839465346,0.0002368314897534,9.268255449182204e-05,0.0002667685153452,0.0001324113750586,0.000144957125499,0.0009421814909057,0.0004437780643785,0.0001827567455337,7.965650644717212e-05,0.0001245757094247,0.0001761228677037,0.0012572298328782,2.329073191940661e-05,0.0002221020626039,0.000173487081582,8.758614191788554e-05,0.0001037510733507,0.0001497535686392,0.0001701177254282,0.0003317360149126,0.421465746990995,0.0001562620121304,0.0098090347145242,9.502750356874044e-05,0.0001343697506484,0.0001177888328908
KlemmEberhardt,0.0004172736224060591,0.07027592831844073,0.011082082883604818,0.0002890240233105731,0.0035032531453648265,0.00028868179022953366,7.188069219613485e-05,0.42693286208335796,0.0012381697926646589,0.0012070136050733459,0.00734664324875858,0.013816080042575223,0.0007502720880212428,0.003230621273348699,0.004008224447996586,0.00014623371024795358,0.0020275409996153484,0.0006789115116650158,0.07887510978525293,0.012509625499172044,0.00831749706210425,0.006044926734089312,0.0008501259676662562,0.014220121064589798,1.7265121913932706e-05,0.04323233222891938,0.00020418506778278176,0.0002285479535130882,0.04705539016221465,0.0040757138738535805,0.00014782394928938784,0.0017892778919511752,0.0028882185084438557,0.0017445936973607028,0.002838836959749283,0.0001399907604232839,0.008296116942157471,0.001090830869653671,0.0012757256829152915,0.01150767359244844,0.004164578346480458,0.00044951597414734715,0.00012031579158929749,0.002712546223250284,0.0002660217374560058,0.0141115960073303,3.5179082947061915e-05,0.014308156154930519,0.00026204055992463775,0.00013229297225194822,0.00015670901317657498,0.00022619268604388487,0.0008395167275334715,0.009715433528224154,0.1557666328340981,0.00023602325187687315,0.0002959579516433008,0.0005287001844933143,0.0008340522141285778,0.00017791210412971964
KlemmEberhardt+ZiegnerUta+SchmidtElisabeth,0.0006679401981719,0.1324964961707077,0.000359435043724,0.0004626478958659,0.0003042362581823,0.09343173516646,0.0001150612001625,0.3105930547704646,0.0004406010000728,0.0002404863233181,0.0003955737134886,0.0003288595846871,0.0003551739806887,0.0002118093242052,0.0003341471551709,0.0002340799134132,0.0002149032957055,0.0002409453428031,0.3025980289103957,0.000409200691155,0.0005017769004063,0.0005630399531301,0.0005435148947618,0.0002321424462946,2.763670726694359e-05,0.0004487533688311,0.000326844083391,0.0003658423565839,0.0003983807707253,0.0002032915121753,0.0002366254483415,0.0003979525631697,0.0003453104299746,0.0005653740042351,0.000572608081757,0.0002240866693662,0.0006449894311101,0.0003201424926814,0.0003504754441878,0.0022779940992482,0.0010729608061588,0.0004418668716612,0.0001925924605873,0.0003011975226837,0.0004258275685144,0.0030397138644089,5.631202734473009e-05,0.0005369954652327,0.0004194547992655,0.0002117646296289,0.0002508479896547,0.0003620722217475,0.0004113084139772,0.0008020670027731,0.1358028433167304,0.0003778082513886,0.0004737472062847,0.000229756256608,0.0003248774275966,0.0002847883012695
KlemmErika,0.0005691839333473267,0.20461058025639736,0.004096163820602106,0.00039424449949940665,0.0002592543323085427,0.00039377767494897333,9.804917665297545e-05,0.29081548060054097,0.003822540582456,0.00020492995001208057,0.0003370873661871133,0.00028023705182508667,0.00030266081290558,0.00018049290131168515,0.00028474284467012,0.004452545670633932,0.00018312942307370275,0.0016230127459986828,0.013613548213311028,0.00034869956855048003,0.00042758820418019333,0.002104826689113007,0.0004631551544286133,0.00019781973152757377,0.0015378485514502228,0.00038240430546512664,0.00027851954633809333,0.00983218835318504,0.0018537773799320802,0.00017323446445168854,0.0027400484221169375,0.005272854285163746,0.007519256373674912,0.0004817823518087733,0.0014399905072816333,0.00019095501697557712,0.0005496264820884601,0.0002728087989235333,0.0008635099984829868,0.0073429728962572,0.02153706461531906,0.00037653599037212003,0.00016411728856887884,0.00025666487979734515,0.0032189990809577866,0.005242262334678893,4.798618395263618e-05,0.032735581192006674,0.010458760551240287,0.00018045481491589968,0.005147499410586855,0.00030853913553052667,0.00035049566043062,0.0006834798275294601,0.3470550669754911,0.00032194856240870003,0.00040370275516198,0.0001957863446536325,0.00027684366444971333,0.00024268179386644346
