year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1964,0.0013657262124252782,0.17573431660093605,0.0011533248015125756,0.002024259696519228,0.009590380000200212,0.008408945144129001,0.00041010958845792873,0.35358321566045003,0.013481564035340208,0.005096300901035449,0.0014306640240279607,0.0004402890646665848,0.003073494004449027,0.010887164003643928,0.006242037839697689,0.00010687503933686723,0.0010368393418391264,0.021416449169177905,0.022890921494179144,0.0011131300462987744,0.0011196736791340637,0.009499508228916096,0.0005685853609087129,0.001033590338242209,0.00015705789473396855,0.002039523255978879,0.0011254734103327414,0.0020745160462285295,0.00018189070527873297,0.000430431686406278,0.001442994704153536,0.0003023471122694763,0.0008979747524816231,0.000713103680351381,0.003962310037728011,0.0014627159749236512,0.0006921110924528275,0.00014616906252152304,0.008777134489104485,0.03079611336977697,0.0015725897146073888,0.07799487589747305,0.0003836814184554896,0.0016020867829628503,0.002056192845588519,0.034983693647721324,2.5710664575404154e-05,0.0016637320441245803,0.00028765897478359444,0.0027881321515162275,0.0002587505159509576,0.0013770747501107954,0.019193990214828014,0.026780241086305764,0.11410954153662126,0.0015408744958779399,0.0015772514555922022,0.0007959374633360232,0.0033692351367892513,0.000729517652530943
1965,0.00033122249797051264,0.21652485988125508,0.0007737304308867973,0.006402942450525741,0.007081688003051085,0.0005008461852522612,5.705729081980406e-05,0.35386307440173387,0.014703258820973822,0.00011925391068718905,0.006987006404438059,0.000758568474851629,0.010519492159220817,0.006745258220193158,0.0035611224274018772,0.012986880598998114,0.00010656763377993543,0.00031355942350878564,0.0022324751340362854,0.0005842223817284399,0.005889766614191639,0.0027227026415741935,0.00026952167517376997,0.00011511629507722778,1.3704668833663784e-05,0.0002225307178752441,0.00016207755431393658,0.00018141626981392912,0.03687946180050422,0.00010080950759245055,0.0020491741668351195,0.0029529799725202285,0.00017123476548423072,0.00028036131151093995,0.0002839485925786955,0.0001111215444025243,0.002840054253581091,0.00686189379841811,0.0001737960260797618,0.024389028014957757,0.021758918943350497,0.00021911579719651806,0.013098722708290237,0.00014935977220548725,0.0028989775710645937,0.013349659016031735,0.019590009770014037,0.016839806790446558,0.00020800195403525702,0.00025492342893802507,0.0016233220284938663,0.0001795467110097084,0.0030552549522183934,0.024633753600047457,0.13393349777220512,0.012374691810193442,0.00023492482336238846,0.0004919233335842635,0.0028545617766832453,0.00042724051799504324
1966,0.007895495740109072,0.12147298434408053,0.005898345569556727,0.005042448862127982,0.003405693717674626,0.016227096325310827,0.00024504818977867004,0.3151218865340546,0.0007597416558113006,0.00365923341019201,0.0032597615691503158,0.010933576617017346,0.020946067106176438,0.0011973587389003022,0.00045111248091940433,0.003272761331406322,0.0014242987037057435,0.001316232201692495,0.0004809146848845482,0.0028672529943913,0.0003473991998064639,0.0013088964225199844,0.004114530918173804,0.015314892871290287,9.593322986926255e-06,0.0008486956762604298,0.00011345493614886074,0.022966062017052088,0.00024084085909544062,0.00032691373965707286,0.0007288989404732309,0.00013813828959748645,0.006093874015899156,0.003279545752462382,0.0623024942972793,0.0010832460942817807,0.0014721944370928981,0.006754499527933362,0.0008477038764453079,0.07268675624417029,0.03968016170017861,0.0007531391732375862,6.685317687867327e-05,0.007028600257092056,0.005176270594212414,0.0056547706755175,1.9547171851864503e-05,0.0023588835955089308,0.021574197328433013,7.350826817443194e-05,8.707498191207807e-05,0.002217273509816854,0.005888629344339316,0.009852681228525671,0.1613513656357187,0.0036536714917494253,0.00054952195198565,0.0007557049976228538,0.0033421483165857447,0.003060054385089782
1967,0.0001642678077209488,0.11754594627834909,0.00044613703368777977,0.00011377988000812661,7.482140361910391e-05,0.00011364515335651004,2.8297220553846132e-05,0.3106164928751057,0.0001083578448485493,0.002928033350237174,0.002627235781320854,0.008564547192660291,0.01919567937359013,0.00031460455003013847,0.0014721458746658987,5.756771985448437e-05,0.04103004165599862,0.008722214144569387,0.00010986143879712262,0.021858219120730066,0.00012340295077365406,0.0024227524552804247,0.0001336676553837476,0.0005821189922356927,6.796748163671309e-06,0.00011036277245632674,8.038138922041054e-05,8.997230897613686e-05,0.002031660956582489,4.9995869577421854e-05,5.819374811762012e-05,9.786923336511718e-05,8.49228530793062e-05,0.000139043507895315,0.010377654128504542,0.0005184328712950937,0.0009200511367845005,0.00046718498723600165,8.61930948823427e-05,0.06379197269821889,0.04845524282209726,0.0007532313008362303,4.7364631400919195e-05,0.028924125400138334,0.008913740469513794,0.020500952882821142,1.3848924358137937e-05,0.004960778770370372,0.019854364156132568,0.00039698785457635907,6.169152484693181e-05,0.0010384220498606475,0.0001011538632442669,0.009500138519409746,0.20126150657048644,0.022877961600488366,0.003923647829649397,0.006954667895732015,7.989772580746721e-05,0.003115749150495774
1968,0.0007027658444019972,0.12984865728004755,0.007526651580453975,0.008840815313080503,0.005454730107442327,0.006372597906229699,4.6312862406689315e-05,0.2858478559796926,0.0001773446953776713,9.679726951209205e-05,0.00015922092711195886,0.00013236806738686332,0.000518251303431062,0.003141304005189076,0.00013449634802306282,9.42186489169109e-05,0.0008446858051338502,9.698202776439547e-05,0.004146498010660016,0.00016470587200035158,0.002683787231740108,0.03719450908535342,0.025692635686679902,9.343880612060771e-05,1.1123949856419915e-05,0.0004583579340437909,0.0001315568153394984,0.00014725386749890967,0.00046005750341305104,0.050924439625744534,0.0010867212795492782,0.0003634058756731779,0.0003798028992248151,0.030689114882752628,0.07542571003797939,0.013107666727310617,0.000462839780917798,0.00030173232590077623,0.00014106858785286705,0.04242798575003354,0.03363823952916223,0.0003815908440223659,7.751968617694704e-05,0.00012123391208833968,0.00017139829553071686,0.006376286177333712,2.2665947952684635e-05,0.0282908857348106,0.0001688332155128033,8.523660574328077e-05,0.00010096790589231453,0.0001457363643294363,0.0293135488847103,0.0004957099959994039,0.1321171693766092,0.008059376898256252,0.00019068625348262334,0.023467051544765347,0.00013076522391614338,0.0001146290964555557
1969,0.0041486950743153134,0.12448172119480663,0.013610304768660748,0.0006515419533633604,0.006728499426245399,0.003273744931848549,0.0012002153257755618,0.3352294722346564,0.0015914767530143098,0.001962972411597837,0.003664029844136412,0.0007357091035403535,0.0006816906475941222,0.0001570370854744178,0.0009549378505570464,0.004384638732747119,0.0009297743022087456,0.00010291988763418077,0.001173331597683611,0.024156653774608097,0.002340795343756808,0.0023366613700267973,0.02215766213795936,0.009686546471936307,1.1805029196257726e-05,0.0016640322837769797,0.0011786022084435248,0.0004342452615637856,0.0016527107687552254,0.0010649843045996462,0.009020477869895356,0.012156104023204625,0.0002806247879954762,0.03298512359984703,0.009055051211877007,0.007864752450138079,0.001432991978162703,0.000888529086395338,0.0045650407264620895,0.0629066455359761,0.014004478794008283,0.0013382235162032274,0.0012949237780751934,0.0004554690071967844,0.0006525774089665066,0.010754279464775805,2.4053702218718874e-05,0.0022375986448353656,0.00188426889753293,9.045533577344168e-05,0.0004718737382227678,0.014239426853943696,0.011550972780027428,0.007102261156626658,0.17765473555550818,0.0007299999326086267,0.02874988759501698,0.0073474639104699774,0.002127262912808089,0.003787033664742779
1970,0.04934835789781693,0.12911190175442486,0.0018808148583800686,0.0030657655786948067,0.0050171662839731245,0.00839900000309589,4.8393649782454685e-05,0.3782966544479217,0.0016988604442473114,0.0003699276334053593,0.013733502951501001,0.0001383152230853202,0.0040954635364994114,8.908499339276523e-05,0.00014053912509427014,0.0018138340470647257,9.038628846886598e-05,0.00010133932654840863,0.002729188687099153,0.02790724841664105,0.00781277248379368,0.00023680926556313443,0.008251544101069826,0.04145180402493576,1.1623737026271064e-05,0.0012298701517272435,0.0005220095467767425,0.038887797179702796,0.0001675551747357427,0.005669283288589281,9.952241989893912e-05,0.0005404403568174366,0.0003029506603217338,0.0034029262773543644,0.005263791620116904,0.0097401856376764,0.0016827530085838816,0.0001346488968428769,0.0001474066486305612,0.021657416897500528,0.007733419637721865,0.0026795841973384677,8.100256276865654e-05,0.00012668082209734018,0.0008367791589643561,0.007833340415009946,2.368430475269555e-05,0.0018182001503485757,0.0001764187113166494,8.906619527774832e-05,0.00010550428591767345,0.016027277177988696,0.0012143900527054612,0.0013629512499708102,0.16663818732138397,0.0001589025681705787,0.004121325535923762,0.011848773554160325,0.0005326180027821218,0.0013030375705966062
1971,0.022794708981953654,0.15420715628839793,0.0011187946834092148,0.00026826585257197467,0.000176411045881526,0.003932269387944205,6.671810514082532e-05,0.39704968993617074,0.0016100858425235696,0.00013944571915988472,0.00022937296473696264,0.003225535542261026,0.0002059472259405957,0.00012281739406650518,0.00019375484524500471,0.0007460652441744377,0.00012461142989759151,0.0015001872407401243,0.0049846659130766,0.0028197644157845723,0.0028734446246963426,0.0003264780720029918,0.0012893914728778011,0.00013460753162362345,1.6025113057896822e-05,0.0021875492198317422,0.0010998968523848326,0.05640974814192639,0.00023100063366087513,0.0045394232694030805,0.0001372069952263533,0.00023075233800020012,0.006656452516490172,0.03718484976035889,0.002914516004083379,0.00012993639859755108,0.001284373067904891,0.007362579940589166,0.026782213215403604,0.046602381527952305,0.005142815261759751,0.0002562159994862667,0.00011167451770572202,0.00017464903858277313,0.00024691562792558653,0.031183068439725903,3.2652464564693286e-05,0.012890095368696508,0.007882716040852318,0.00012279147796761018,0.0001454539195184809,0.005110120791092847,0.00023849671279518118,0.019401639182389532,0.10980069375712809,0.009257786204673064,0.00027470177500686746,0.00013322390226661618,0.00018837980432715587,0.003496814958383647
1972,0.005916581310775723,0.11168870899589808,0.0003304373143798658,0.00021827556516511862,0.0006125157158760296,0.0022517765943429733,5.42854484338578e-05,0.4252947411175981,0.00274326529655336,0.0009437858941991,0.0013777949878025716,0.03900443383719998,0.004268614096902717,9.993085532487684e-05,0.01335285012001092,0.001222864607864407,0.0074512133841658015,0.0005288397894850865,0.0016386216140415692,0.00019305937177267938,0.0007172372504675124,0.00794242030333377,0.0023566558681190138,0.00010952394708060787,1.3038896214377671e-05,0.01851829776262213,0.00017080721065998268,0.0013038037454651873,0.00018795457335480897,9.591218313073357e-05,0.0024723574311753334,0.0031239699198622878,0.0022627354110165638,0.013554856116589655,0.0032666528098923503,0.01468219445621645,0.00342892129508907,0.008463302154410515,0.02027975198095489,0.02026940829861817,0.025472699905480168,0.00042823460466660015,0.0005109711900738976,0.0032843375883323677,0.004095251736631437,0.016816211517430006,2.6567806109354037e-05,0.009241103228699614,0.008444384434279572,9.990976858916285e-05,0.0001183491532149556,0.00017082433431283477,0.000670579650807729,0.007114240075644601,0.16687978634281714,0.003338111287494376,0.003210046340262402,0.002487369568093939,0.005044261868358377,0.00013436206663313414
1973,0.0012690444552523137,0.19441335071639446,0.004557299835641981,0.016814822907248585,0.00016652240920208306,0.007747564589842361,6.297825371382475e-05,0.27134201551668147,0.00024116106498062607,0.004197155310992192,0.0002165155730637938,0.00017999988120569565,0.0032534962990019463,0.0013688191514023957,0.020133608542887545,0.0001281226352186555,0.00011762639588113438,0.00013188039850774288,0.00024450746152848425,0.007298774590476447,0.00027464543127377376,0.036055241703414904,0.01569254280583829,0.0008060706751815257,1.5126833021152072e-05,0.02785318224655067,0.00017889670522801588,0.003770999397620633,0.0026653266807192145,0.00011127073603922272,0.00012951592282841928,0.00021781762621945325,0.0001890041807163955,0.000309455032900879,0.006091882870735043,0.00012265287601117541,0.0010945228634057275,0.00036251308169562126,0.024391010617831534,0.004513586994188048,0.019785598442170954,0.0007116747126534167,0.0010205491093758373,0.00016485917037848446,0.07055780853116235,0.02858133230534035,3.0822146303411156e-05,0.0002939221614655569,0.005631448223068446,0.00011590846048486579,0.00013730056972947017,0.023592325919025076,0.002173550784212184,0.009080378307858137,0.14552334886521226,0.028178780103111624,0.0034800149612311303,0.000543384842747769,0.0015105834604070755,0.00015587765351603492
1974,0.00034927641980337287,0.18206360440748887,0.005619055262354844,0.0021736409509268734,0.00015908991751526822,0.00024163938657902078,0.029148660627689726,0.35302856942126576,0.0028638822515589806,0.00012575407536501428,0.00020685170737407232,0.02248295213129822,0.000679462510146947,0.00022874734336209707,0.0001747307953092293,0.00012240406301136308,0.0019137756277365766,0.0037777215298050257,0.0011390895164632765,0.0002139774680111652,0.0025934948560784915,0.003973528862890419,0.001936766324768761,0.00012139093102662137,0.017641351957320927,0.0006956376514393127,0.0001709119043788318,0.006724075645566132,0.006626893509741982,0.006996963234445683,0.00012373516320367218,0.0004495600327540117,0.00018056824702628228,0.003086265707034145,0.00802771254944939,0.00011717843875264536,0.005961649998841789,0.00016740753734650478,0.00018326911407630055,0.005230357448088618,0.022247263780879656,0.00023105912682893894,0.00010070962235717414,0.006341486834740532,0.008557047552895282,0.022714306821487614,0.0015106558161216727,0.009169164029194094,0.005547387310967998,0.0025794173383658367,0.000131172353425134,0.0001893332511927553,0.009632712322937352,0.008210605746202212,0.1796707394116667,0.014002265650170428,0.009339245267875478,0.0009460656034558587,0.014905870085690852,0.006251887546246152
1975,0.006890566087642236,0.11299474559574478,0.023247668118123763,0.00016768975581578827,0.00011027242164244015,0.0003118825989508059,4.170468455934837e-05,0.3127256260121893,0.0007478267594242577,8.716584079297955e-05,0.0001433782797129162,0.00011919730738350922,0.00041751794116649246,7.677167490193554e-05,0.00021264180830190288,0.00045518581828252793,0.010998470458350429,8.733221540753561e-05,0.019358834565792946,0.014924009145161211,0.0005522143420964523,0.001362153463046583,0.01031981706277044,8.414154799249774e-05,1.0017105307423884e-05,0.000289627723714007,0.004318618280212409,0.006104562295094694,0.00028184104686341957,7.368433822075581e-05,0.014809038901106257,0.0001442405093387684,0.0705168856830733,0.0027224302901753556,0.0030861862503749806,8.122167895581927e-05,0.010148455252090606,0.0005262419800651425,0.0007256423749717715,0.004614161555443012,0.002209950363207888,0.00016015753767403427,6.980639699529928e-05,0.00010917101208605926,0.0025899795802818894,0.003434931042087212,2.0410662621208783e-05,0.025364010019930508,0.006212827914160153,0.0019055579303373963,9.092149452739293e-05,0.00013123544491406894,0.00014908142481819187,0.005715104737167184,0.31094327983091596,0.00013693907177934292,0.0029291543965648463,8.327665793366273e-05,0.0027513123292757513,0.0001032233824595629
1976,0.0002952113032601997,0.20756738124115487,0.00015886046083998746,0.0026895449419139096,0.00013446410700064548,0.00020423559732757224,5.085390420824739e-05,0.3216544164814939,0.003383281692968254,0.00010628837898557426,0.002922958860276574,0.005942993230210767,0.00015697718749401569,9.361392952904437e-05,0.0004708460750101911,0.00010345692098617152,9.498138032981746e-05,0.0017632027348506987,0.00019743575430453125,0.004243744670247769,0.0028070690247165814,0.017535947487390728,0.010762174581170798,0.0006522258326155245,0.001348359950152062,0.03256985891087895,0.00014445614754859864,0.0001616923179208152,0.001512218688477831,8.984928952512009e-05,0.00010458197781869003,0.0013617238192356839,0.012615805406957342,0.0005730420195690171,0.016184958213982126,9.904018037529189e-05,0.006842546887711948,0.00014149422770498744,0.0013006602543122782,0.009092058351283117,0.009488094631243872,0.000195293074750742,0.02200264540559491,0.0025176589584281666,0.0001882041413427826,0.024752406074152185,2.4888376275542635e-05,0.060475655132750473,0.00018538755159343195,9.359417574844714e-05,0.00011086795217420943,0.00016002602141469588,0.016174556900326414,0.0010918317231785352,0.19231009564297816,0.000166980916225943,0.0002093833109101085,0.0014484620078698935,0.00014358693946419144,0.00012586864183518955
