idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
uj0063,0.0004638689686166,0.1278628423572401,0.0431667820527938,0.0266782671897216,0.0009108321546505,0.0007504627901522,0.7264399280350798,0.0003082613265787,0.0006803571711299,0.0006935655223312,0.0004319462404919,0.0007370175608489,0.0006668696620284,0.0648000739763214,0.0009200531969083,0.0009336721734525,0.0012489048949215,0.0006838927334619,0.0007603613652499,0.0008620406280199
uj0064,0.0002695367950577,0.0003661114807012,0.0004392010982676,0.0031800412881938,0.0005292502762841,0.0004360656757681,0.6438974131816437,0.3451865918633599,0.0003953299397193,0.0004030048153667,0.0002509876994933,0.0004282531591731,0.0003874928559252,0.000687797180177,0.0005346082768089,0.0005425217513848,0.0007256916187192,0.0003973843218922,0.00044181736512,0.0005008993569432
uj0067,8.157505558400523e-05,0.0001108032926701,0.0001329237961594,0.4447312213826085,0.0001601770945465,0.0001319748635114,0.325395172730454,5.421021139881122e-05,0.0113070945904368,0.0001219690254427,7.5961189390427e-05,0.0001296104127679,0.0001172743456185,0.0002081611647546,0.1306820295414052,0.0038933431468534,0.0002196298806669,0.0821615559532109,0.0001337156068429,0.0001515967156761
uj0069,0.0001270636224441,0.0001725903543015,0.0002070458785243,0.2861219421417473,0.0060581254460041,0.0002055677940921,0.3325858871311193,8.443936426994282e-05,0.0059949934232344,0.0001899824166566,0.0001183193050868,0.0002018848584886,0.0001826698500832,0.0003242377397916,0.2674489588158523,0.0002557527589914,0.0003421017372864,0.0001873328330974,0.0989549731808518,0.0002361313480764
uj0070,0.0001285571034977,0.0001746189476881,0.0002094794554272,0.0602857642332556,0.0002524289217354,0.0002079839978787,0.6420939694291948,8.543184810034516e-05,0.0001885548574745,0.0001922154329544,0.0001197100071383,0.0002042577737679,0.0001848169158987,0.0003280487669912,0.2529617941018909,0.0413970766773038,0.0003461227344308,0.0001895347067064,0.0002107272987447,0.0002389067899197
uj0073,5.35944274244791e-05,0.0956241088885267,0.007437431204128,0.1892849058991005,0.000105235596927,8.67068639265321e-05,0.3460849124950195,0.0122857840135078,7.860701081080989e-05,8.013307542764473e-05,4.99061437680539e-05,0.0025351870628942,7.704869288789952e-05,0.0001367609051219,0.0001063009764059,0.0025579081157689,0.000144295797476,0.0098791500300055,0.3332924244724624,9.95983284097261e-05
uj0076,0.000640411980354,0.0008698707660155,0.0010435296785917,0.0075556902668658,0.0012574840383684,0.0010360800013345,0.4173941620981268,0.0004255819207082,0.0009392930176183,0.0009575283101735,0.0005963398416257,0.0010175176776893,0.0009206723229865,0.0016341871028954,0.5575143679714211,0.0012890166966446,0.0017242232422137,0.0009441741729183,0.0010497458563709,0.001190123037077
uj0077,5.990556537014601e-05,0.0411595162857271,9.761409419917924e-05,0.0143994916684832,0.0001176278623344,9.691723476868002e-05,0.4635181629895274,3.980988231551594e-05,8.786356438482865e-05,8.956933433249136e-05,5.578295919070759e-05,9.51808736032675e-05,0.008301751069794,0.0165841241608503,0.4547169747769742,0.0001205774975373,0.0001612876887344,8.832015854121287e-05,9.819556933663336e-05,0.0001113267639945
uj0078,4.426720028764815e-05,0.129573449174966,0.0020957775489055,0.3910858809373653,0.0021105667171085,7.161696273662459e-05,0.3425166131266602,2.941750107857051e-05,6.492675561239593e-05,6.618723382424945e-05,4.122080163796203e-05,7.033387915321992e-05,6.36396372510232e-05,0.0001129599226912,8.780104274767292e-05,0.034491076622686,0.0061901204174468,6.526415573283454e-05,0.0911366154818974,8.226488021055956e-05
uj0079,0.0003827129259741,0.0005198384731921,0.0006236177786897,0.0045153126713651,0.0007514778149898,0.0006191658198443,0.6518322708613518,0.000254329567704,0.0005613255063108,0.0005722229947775,0.0003563752282356,0.000608072896206,0.0005501976999225,0.0009765971701412,0.2107046904075638,0.000770321865824,0.123498672625579,0.0005642425054994,0.0006273325929956,0.0007112225938328
