receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
BierwischManfred+ZeibigBrigitte,8.437840306639989e-05,0.1627512991481082,0.0001374917561399704,0.2539685040574448,0.00016568162104078725,0.00013651021318074907,0.487595414884906,5.6073159067769065e-05,0.0001237579047072696,0.00012616052194812857,7.857161493669652e-05,0.0001340645074874673,0.04419807363350636,0.0002153146759962,0.0001673589413035535,0.040599295433641755,0.0090425313422897,0.0001244010283557148,0.00013831077759847129,0.00015680637527357627
DohertyMonika,0.00028166837738038,0.00038258979330588,0.0004589691016628599,0.19185223191065315,0.0005530713033712801,0.06661543938733416,0.36097678604177175,0.014807272250718557,0.0245402765397803,0.0305800851523652,0.00026228440552457816,0.00044752840674868003,0.048293532445468024,0.0019370951809995402,0.02248880730508236,0.18952436309785306,0.00075835427470836,0.00041527019388886007,0.044300930493955504,0.0005234443374266599
JohnsonUwe,0.014772346756789288,0.014700487520693832,0.02294904056827878,0.01959803537683192,0.03633928983285448,0.020518967295391367,0.5819549052862855,0.005204938952757749,0.019852404546713307,0.014639449916292308,0.0028480986945912676,0.02686861926510158,0.021249503483801436,0.056098832421400846,0.03443419864993416,0.013165811108942119,0.048835470109797136,0.027084059568347963,0.003508793963221794,0.015376746681972368
JohnsonUwe+BaumgärtnerKlaus+BaumgärtnerSabine,0.0003636274307549,0.000493914669679,0.0005925186092443,0.0541590977421245,0.0007140023986347,0.0005882886649521,0.7689329511021205,0.0002416464169163,0.0005333327876435,0.0005436868297045,0.0003386031665854,0.000577748933868,0.0005227599133758,0.0175508816236576,0.150328107824419,0.0007319067162702,0.0009790180178507,0.0005361043191191,0.0005960481696278,0.0006757546634516
JohnsonUwe+BaumgärtnerKlaus+SpottMargot,9.07081947882563e-05,0.0001232088238585,0.0001478059378287,0.0010701908232692,0.1660447041931167,0.0001467507627282,0.527692993917164,6.027958399626366e-05,0.0747730089733274,0.0001356246715223,8.446580041222176e-05,0.1328373965313608,0.0001304043755762,0.0002314668785052,0.0748198808170317,0.000182576811789,0.0002442196312859,0.0001337331864775,0.0208820106094668,0.0001685694764946
JohnsonUwe+SchmidtElisabeth,0.10874251370468163,0.00018156007998254973,0.18491061424601388,0.012744624407953731,0.07749830768645638,0.00021625139648299413,0.4427118498834432,8.882777831108124e-05,0.00019604994450723849,0.00019985602847302124,0.00012446849988794712,0.0002123770543423667,0.0013819696535599824,0.10306691868750867,0.044027311996551195,0.019181329577028335,0.00110010322191875,0.00019706874290958398,0.0006598370233944001,0.0025581603865922503
JäckelIne,0.0001820522784794,0.0002472813747929,0.0002966480351344,0.4848470214805788,0.000357469631049,0.0002945302878714,0.5014845301919385,0.0001209817441294,0.0002670162946088,0.0002722001085603,0.0001695237288597,0.0002892535075844,0.000261722920986,0.0004645564022387,0.0003610885662798,0.0003664335362566,0.0004901513080357,0.0002684038786504,0.0002984151309459,0.0086607195930191
KlemmEberhardt,0.0008538012038244389,0.00633456253416336,0.005350652277526842,0.19938254314898327,0.005716486377450845,0.026769877798689244,0.40466405807197536,0.024478001283142103,0.012718169666230149,0.0026545136233869704,0.05780225775452131,0.002366235705925663,0.004906919290376269,0.02240675439634381,0.035793117978160933,0.0915935515047333,0.009411808142754573,0.05328434974545462,0.033073849819551596,0.00043848967680444405
KlemmEberhardt+KlemmErika,0.0002900499700341,0.00039397449978514996,0.0004726266236274,0.3498386218299135,0.00056952902012475,0.00046925257890075,0.4874346662876391,0.0605998161026197,0.009657720580713099,0.00043367561225065,0.0002700891902398,0.00046084548849294996,0.0004169831106937,0.00074014218154225,0.00057529479281385,0.07709942637326281,0.00078092058718175,0.00042762736951075,0.0004754420022179,0.008593295798435199
KlemmErika,0.001601418703702836,0.02680422623610455,0.0015273111543153907,0.25415911163081784,0.0008992113992835879,0.016846257986951715,0.46055926817107323,0.012921800604178727,0.0013599135921200719,0.00041973906503960307,0.015565608468314882,0.0010698872786264783,0.012489646245739169,0.0019458939870309587,0.007110816388626233,0.01899649386084914,0.0015004354374603744,0.02178916658611527,0.13481059904397327,0.007623194159675905
KlemmIne,0.005956852716027079,0.005678620659135417,0.00022910893114483257,0.24356739612940284,0.03839804723411119,0.008288572984849285,0.49713975069336047,0.011307489700135225,0.017216332413117458,0.0002102271666876159,0.00013092754956267876,0.00022339794673685643,0.00044090999529255564,0.00035878889514702304,0.051786305935027276,0.03614166460577251,0.00037855650125046155,0.001879716943302225,0.07979630156474925,0.0008710314351870308
MenzhausenJoachim,9.979396414102427e-05,0.00013555001263886566,0.00016261089192596466,0.18123377381157763,0.001205730305867725,0.0015414634165264731,0.427593760067447,6.631747724448184e-05,0.003617229066917575,0.00014920949135996788,0.10074510410936847,0.00015855750010179811,0.012748844957942136,0.0002546517150661,0.00019793467973055188,0.0007057542766652,0.000268681844942125,0.00014712854606964827,0.26878244965791065,0.00018545420655590063
MenzhausenJoachim+MenzhausenIngelore,5.1330724242146e-05,0.0010819766478173285,8.364168037684684e-05,0.16052312190002418,0.0001007906916055506,0.00045606917349296324,0.38916447354775796,3.411152333883821e-05,0.006052222588903472,7.67484418645319e-05,4.7798225055331215e-05,0.003146726249314058,7.379433642460555e-05,0.00013098444456391927,0.00010181107194867197,0.0829200099949359,0.0001382010806996618,0.023995340396021234,0.3317254557534953,9.539152811700523e-05
ZeibigBrigitte,0.0030805126568490856,0.06310984384833289,0.003649961067276543,0.2954603653582817,0.0004444893960449285,0.008333817058929242,0.5345590898762548,0.004907337507782771,0.021354963615379086,0.00033846249121154284,0.00021079133249722858,0.005031433209761314,0.00032543481452895713,0.006201988440120342,0.011560535304181127,0.022470252767227614,0.004710844153522729,0.013458139042891257,0.00037105910489675716,0.0004206789540294143
