idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
uj0002,0.0001263644079812,0.0001382475296173,9.390078755681194e-05,0.0001615465463218,5.57274798904717e-05,0.0001236635806865,0.1592362118322279,0.0001046997811952,6.119335121897842e-05,6.658027174125988e-05,7.4084266058656e-05,6.305912400951122e-05,0.0001577401456557,9.32858865404704e-05,0.0001268241099353,7.399491103277154e-05,9.363262593013905e-05,0.0213306226985643,8.378230185740588e-05,0.0001120774700035,0.1486321555585975,0.0001434135056432,1.977028883728516e-05,0.00014642889179,0.0001098590052896,0.0001368563872981,0.2366522348245676,5.428325338262754e-05,8.8925815514638e-05,6.40792787181814e-05,0.0001385113402018,6.964449171214705e-05,5.827083311681644e-05,6.223775821039641e-05,7.420649241928703e-05,0.0054043648366506,8.088009034606864e-05,0.0055021702323792,8.931755338952709e-05,5.7736873419331865e-05,7.818634538605808e-05,0.1555523399106283,0.2520683126686248,0.0001064578384448,7.911622687922159e-05,0.0001000476742859,4.005016458732685e-05,4.710511648368903e-05,3.083347358234303e-05,8.504976633812885e-05,7.324650573649951e-05,8.49098869257696e-05,0.0109995224667149,8.662434398489263e-05,6.59186010843384e-05,5.72381120866896e-05,9.071416408662752e-05,9.042915131029964e-05,0.0001231920996124,0.0001781190637068
uj0003,0.000215570167773,0.0002358420668441,0.0001601891612601,0.0002755888042377,9.50677677478785e-05,0.0002109627169699,0.0001319144231214,0.0001786116024174,0.0001043922192934,0.0001135819854572,0.0001263833536574,0.0001075751167557,0.0002690953109881,0.0001591401766814,0.0002163543919779,0.0001262309192953,0.0001597316934669,0.3712580099497466,0.0001429276261911,0.0001911975009278,0.0001430645894556,0.0002446549148319,3.372693743168638e-05,0.0002497989843366,0.0001874129320116,0.0002334688607495,0.3132094450213469,9.260400318337802e-05,0.0001517021547134,0.0001093154400415,0.000236292112018,0.0001188093625626,9.940657715211106e-05,0.0001061739155318,0.0001265918645624,0.0001690052429333,0.0001379766258865,0.0003358554336093,0.0001523704362395,9.84956736515946e-05,0.0001333812571253,0.0753021268842743,0.1584979596705968,0.0001816107435703,0.000134967579672,0.0001706753845934,6.832319984208188e-05,8.03585283671475e-05,5.260007291102577e-05,0.0001450898452457,0.0001249541843519,0.0001448512192839,0.0006634916489818,0.000147775981104,0.0001124532146522,9.764481646899008e-05,0.0001547529710616,0.0001542667562089,0.0002101583982865,0.0727080196063401
uj0006,0.0001372898583955,0.0001502003931956,0.0001020194375367,0.000175513839879,0.0404084854755523,0.0001343555179214,8.40121462899078e-05,0.0001137521107722,6.648412047207659e-05,7.233679344785879e-05,8.048958214600112e-05,6.851120773741392e-05,0.0001713783383022,0.0001013513722578,0.0001377893061214,8.039250149610454e-05,0.0001017280906904,0.0001188999828354,9.102610886896696e-05,0.0001217676736032,9.11133364634985e-05,0.0001558130188423,2.14796254599988e-05,0.0001590891148864,0.0001193574007163,0.0001486889728908,0.2686411393232771,5.897657646812433e-05,9.661433005354452e-05,6.961956489060657e-05,0.0001504870128092,7.566594548217691e-05,0.1441630939394704,6.761882675725515e-05,8.062237618200639e-05,0.000107634122616,8.787297252471404e-05,0.0002138957602434,9.703993753456648e-05,6.272879604772166e-05,8.494632672292557e-05,0.3188651515730398,0.0087185020353543,0.0001156621694248,8.595660565004313e-05,0.0001086977832995,4.351289665149975e-05,5.117781877880728e-05,3.3499331731080626e-05,0.0346763515623984,7.95793891744532e-05,9.225118479689484e-05,0.000422556958954,9.411387359220283e-05,7.161791483128839e-05,6.218691187459408e-05,0.1557263251180621,0.0231542132468903,0.0001338432726544,0.0001935192149794
uj0007,0.0001671583334975,0.0001828776554267,0.0001242145586155,0.0002136982390599,7.371785154797894e-05,0.0001635856044604,0.0001022896412851,0.0001384997660476,8.094825730052951e-05,8.807422474321312e-05,9.800071594995558e-05,8.341635314597384e-05,0.0002086630269924,0.0001234011505459,0.0001677664399555,9.78825146505937e-05,0.0001238598269997,0.0001447675976646,0.0001108295459046,0.0001482591768339,0.0141469207547581,0.0001897113513792,2.615268482321669e-05,0.0001937001875651,0.0001453245303586,0.0001810374138946,0.1095283383052878,7.180738878317851e-05,0.0001176335280148,8.47658420070802e-05,0.0001832266313636,9.212765966200324e-05,7.7082269532468e-05,8.232982775195393e-05,9.816240035998015e-05,0.0001310507620462,0.0001069904202565,0.3792320255582254,0.0001181517297092,7.637593287792817e-05,0.0001034270599276,0.346128787091013,0.1369391449126442,0.0001408253727966,0.0001046571328827,0.0001323458303735,5.297946530730324e-05,6.231195078119029e-05,4.07873715574267e-05,0.0071304986850807,9.689250342746398e-05,0.0001123211466165,0.0005144875076133,0.0001145890778278,8.719894849967117e-05,7.571615759381593e-05,0.0001199992049627,0.0001196221821802,0.0001629619162567,0.0002356208233714
uj0008,0.0002520723392742,0.0002757768484518,0.0001873137504245,0.0003222538409635,0.0001111654495302,0.0002466847157731,0.0001542512935058,0.0002088556357681,0.0001220687963979,0.000132814651811,0.0001477836563884,0.0001257906490886,0.000314660814292,0.0001860871428687,0.0002529893549815,0.0001476054105456,0.0001867788202997,0.0002183074348189,0.000167129345647,0.000223572685498,0.0001672895006946,0.0002860819627026,3.943786889804875e-05,0.0002920970697409,0.0002191472812331,0.0002730017909472,0.0699198665465792,0.0001082844994265,0.0001773896518549,0.0001278256586926,0.0002763030990965,0.0001389271728005,0.0001162389429893,0.0001241521845741,0.0001480274741306,0.0001976226459158,0.0001613399999252,0.0321418176405151,0.0001781710924843,0.0001151737975724,0.0001559665043,0.2573814148335072,0.2382513340741734,0.0002123626169708,0.0001578214364519,0.0001995755901452,7.989226426280002e-05,9.39655168217636e-05,6.150676395372659e-05,0.0001696576899942,0.000146112487999,0.0001693786578581,0.0325249320022708,0.349412814104782,0.0001314947479474,0.0001141788660259,0.0001809570583358,0.0001803885134551,0.0002457442030198,0.0109383435506204
uj0009,0.0003113905415723,0.0003406732465758,0.0002313928230149,0.0003980873044234,0.0001373251410012,0.0003047350909797,0.0001905500379823,0.1309925261806228,0.0001507942867863,0.0001640688798908,0.0001825604226581,0.0001553919738168,0.0003887074704669,0.0002298775675442,0.0133859755703488,0.0001823402316221,0.0002307320119883,0.0002696800075456,0.0002064585809117,0.0002761842882819,0.0002066564239878,0.0003534033823644,4.871847260186882e-05,0.000360833977263,0.0002707174884152,0.0003372451566008,0.0602266547288011,0.000133766239554,0.0002191333643329,0.0001579058662355,0.0003413233356483,0.0001716198124,0.0001435925397981,0.0001533679423264,0.0001828616161131,0.0656113887247071,0.0001993068739658,0.0004851422923776,0.0002200986952435,0.0001422767420824,0.000192668875851,0.3833162212481453,0.0589950079109462,0.00026233624244,0.0001949603146065,0.0002465401450982,9.869268285389175e-05,0.0001160776833209,7.598066726819255e-05,0.0002095819006612,0.0001804959913472,0.0002092372060857,0.0009584119455839,0.0002134620168585,0.2747049349718099,0.0001410476811152,0.0002235402605409,0.0002228379244623,0.0003035732547526,0.0004389257433967
uj0013,0.0001648445774799,0.0001803463172226,0.0001224952175785,0.0002107402914888,7.26974709360756e-05,0.0001613213010974,0.0001008737784435,0.0001365826934111,7.98277955591416e-05,8.68551274764147e-05,9.6644219139371e-05,8.226172875475109e-05,0.0002057747753316,0.0001216930684619,0.000165444266709,9.652765394729708e-05,0.0001221453960524,0.0001427637675639,0.0001092954762391,0.0001462070173311,0.0001094002108213,0.0001870854231849,2.579068712547504e-05,0.0001910190470847,0.0001433129913609,0.0001785315477673,0.2810335679131051,7.081345222958711e-05,0.0001160052796492,8.359253839174908e-05,0.0001806904627382,9.085245595265536e-05,0.2007807097988239,8.119024272261052e-05,9.680366556180137e-05,0.0001292367963111,0.0001055094906282,0.0002568256434535,0.0001165163085497,7.531875989352632e-05,0.0001019954532749,0.3067335175281512,0.1281228223966772,0.0070597276435667,0.0001032084999255,0.0001305139386872,5.2246139279843065e-05,6.144944726091854e-05,4.02228048714238e-05,0.0001109489057936,0.0693040666838131,0.0001107664306568,0.0005073661243009,0.0001130029698377,8.599196654673792e-05,7.466811702298806e-05,0.0001183382115993,0.0001179664074541,0.0001607062458006,0.0002323594298977
uj0014,0.0002215865892697,0.0002424242637011,0.0001646599353161,0.0002832803063746,0.0373101767949642,0.0002168505475472,0.0001355960678462,0.0001835965346807,0.0001073057374242,0.0001167519839129,0.0001299106298739,0.0001105774674596,0.0002766055840023,0.0001635816742684,0.000222392700656,0.0001297539411691,0.000164189699898,0.0001919052286062,0.0001469166421648,0.0001965336973347,0.0280563992392771,0.0188577109466713,3.4668234056715416e-05,0.0002567707095745,0.0001926435035909,0.0002399848229864,0.1731010914874089,9.5188519961317e-05,0.0001559360620028,0.0001123663620228,0.0188491147435351,0.0001221252536727,0.0001021809492921,0.0001091371596318,0.000130124960181,0.0001737220680262,0.0001418274627003,0.0003452289377051,0.1117939902399997,0.0001012446230744,0.0001371038402216,0.3844065196068311,0.0047685964727741,0.0932178187508669,0.0001387344359866,0.0001754388222408,7.023005538011584e-05,8.260128200279873e-05,5.406810632519854e-05,0.00014913920733,0.0001284415733937,0.0001488939214747,0.1216224904464731,0.0001519003114721,0.0001155917098577,0.0001003700190279,0.0001590720246273,0.0001585722398381,0.0002160237808588,0.0003123410811736
uj0015,0.0004812711916333,0.0005265292211808,0.0003576303220563,0.0006152658022514,0.0002122435508707,0.0004709848270528,0.0002945055536448,0.0003987593442219,0.0002330608557559,0.0002535774687834,0.0002821571641647,0.0002401668336856,0.0006007687534881,0.0003552884114693,0.0004830220114315,0.00028181684682,0.0003566090023059,0.2024741926395404,0.0003190930808514,0.0004268579927337,0.0003193988581962,0.0005462043455108,7.529707628647224e-05,0.0005576887382074,0.0004184087531615,0.0005212309197649,0.2547295139871155,0.0002067430731371,0.0003386826550563,0.0002440521925469,0.0005275339695621,0.0002652478498691,0.0002219301600793,0.000237038581805,0.1417227938342464,0.000377312665751,0.0003080397248096,0.0007498140694491,0.0003401746270195,0.0002198965224119,0.0002977803339924,0.0872928131682866,0.2932374136301925,0.0004054550769918,0.0003013218784941,0.0003810413406193,0.0001525349641088,0.0001794044375652,0.000117432296089,0.0003239203431378,0.0002789664721416,0.0003233875987318,0.0014812783227062,0.0003299172759173,0.0002510574314515,0.0002179969411553,0.0003454937552865,0.0003444082562866,0.0004691891453256,0.0006783838535892
uj0016,0.0002996386084796,0.0003278161791131,0.0002226600177072,0.0003830634204511,0.0001321424663417,0.0002932343357477,0.0001833586464715,0.0002482668755123,0.0001451032842268,0.0001578768918832,0.0001756705606166,0.0001495274537507,0.0003740375830564,0.000221201948241,0.0003007286658467,0.0001754586796285,0.0002220241458035,0.0002595022372475,0.0001986667982293,0.0002657610452997,0.0001988571746733,0.0003400658773672,4.687982898890877e-05,0.0003472160403245,0.000260500563409,0.0003245174658488,0.0202135167362046,0.000128717878453,0.000210863233124,0.0001519464714332,0.0003284417337112,0.0001651428508888,0.0001381733324202,0.0001475798095601,0.0001759603869783,0.0002349142107252,0.0379319585864231,0.0004668329380481,0.0002117921322784,0.0001369071931386,0.0001853975190313,0.4569102055587432,0.2203092782882722,0.0002524356271118,0.0001876024784903,0.0002372356772257,9.496800387107324e-05,0.0001116968914026,7.311314369612256e-05,0.0127817301061753,0.0001736840413017,0.0002013405576068,0.0009222413123883,0.0002054059232877,0.0001563079210149,0.2391568239108408,0.000215103812304,0.000214427982511,0.0002921163474214,0.0004223606096484
