year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1964,0.0020612888147630744,0.001723246322087913,0.0030028306659558865,0.003285354313506234,0.013225123949911495,0.010080992974379529,0.00385261799859888,0.002181011144697221,0.001689766070045002,0.0002738647104210878,0.0017316821233614866,0.0004579156720975001,0.0006488327275031846,0.007605168600926704,0.0024946938228800337,0.004612530979252258,0.0014844449827719312,0.0012088114185738385,0.007611016488766963,0.004013348092179634,0.0009461680298703796,0.002904224480709337,8.1321152433938e-05,0.002399468124771286,0.0007071840360417828,0.011992360306091772,0.10646482537486944,0.00022328337027700834,0.003022463354387786,0.002257506814554977,0.1152204976781859,0.03104863640294497,0.00044347981627728414,0.0006297455660526885,0.015650622532457154,0.0023998539469653564,0.0013415742599809056,0.003917638323694417,0.003310465625087443,0.0019783520719582038,0.007851962091723378,0.35804136380921275,0.1425891704554008,0.02827382158469279,0.00032542886950189854,0.002847373362001803,0.00040705055887659247,0.010917163895754195,0.00012682736331746632,0.004815552847255549,0.009775136273494859,0.0034043657922575485,0.030621067609674753,0.008248213119638704,0.00045142413932562777,0.0005401384080661723,0.001205145203757352,0.0030921023469537606,0.0022185436738026286,0.004063935454996832
1965,0.01765876628978103,0.0006413733292276854,0.0034118685688452393,0.026019871720006884,0.00025853712833596494,0.0045134281825281435,0.000358741737056147,0.014418586249308573,0.016357815404413632,0.00504615358961688,0.002612490418155733,0.0002925509078975566,0.0035620033615472307,0.008892187593043789,0.01823638869208156,0.00034328542843651384,0.0021534286455784364,0.0011844693247131787,0.0003886921814904163,0.0005199622753948896,0.00038906465356930794,0.0006653399002874981,9.172052481844628e-05,0.004160947281639234,0.0035550560434093074,0.0006349193869170884,0.1164100999968897,0.00025183691194829544,0.0019250815052531925,0.0009930373063965,0.0006425972286589775,0.0010793659601440922,0.0002703365357517504,0.042890974242212124,0.0033693209456063197,0.0004596103518239027,0.00721000012755031,0.0042902570600666014,0.006212479458410799,0.00026785933048235064,0.023830654902020708,0.33446011021520355,0.208636689352625,0.005787735424269937,0.0003670448070203788,0.051842256615598055,0.0001858051819701915,0.00021853530017074526,0.00014304608305038135,0.00039457234380455084,0.0029231463314526936,0.00211614539178306,0.016140663860395178,0.0012629882957666007,0.0003058169122623835,0.0002655454213854391,0.0004208512484047241,0.003444582910653021,0.02193609759810846,0.002677206024756832
1966,0.004643255842452459,0.005123370355467997,0.0031245576499414865,0.003989449330151195,0.00017895264339281338,0.009633987346257138,0.00024831165471175977,0.00033621298943288514,0.0021946643002642282,0.007892443798456704,0.000573116863154622,0.0002024960926587092,0.006087410154041897,0.006839682260624981,0.03761861530008876,0.005486382643162496,0.02137643068042988,0.021587609995758237,0.011690449560320596,0.00035990429786759835,0.021504614977230475,0.0019961817045963336,6.348655017283112e-05,0.004730227892774659,0.003495688885281629,0.0033283048949311897,0.1648393611117351,0.00017431492871873675,0.00028555947233723617,0.0020774068167758184,0.0009847036197070385,0.00022364309159739887,0.02298545332049504,0.0014133522333559603,0.002987960440935162,0.005024583798649989,0.00796004259575966,0.0013631044905843051,0.00432597709599867,0.0001854052280837491,0.0014697672233431622,0.322166160553696,0.09812197508205142,0.004180271981844875,0.012103130567842315,0.01875010139062004,0.00012860949096039296,0.0001512644233805244,9.901276019277215e-05,0.006388054347810933,0.00023520991522666944,0.0038249472082119563,0.05693490676674667,0.0006133856873983029,0.01656300124729787,0.0004768744054515732,0.04584793656393028,0.009601948818958416,0.0011554323472355897,0.0020513323094400794
1967,0.00029439038008203074,0.0003220744150956923,0.0002187600842711932,0.0003763539902763231,0.006096012238723501,0.0002880982794303077,0.012423138263083748,0.010300420139891176,0.00014256177203414048,0.00015511164747265742,0.00017259365664379106,0.00014690845136991923,0.00036748624217575383,0.00021732755317476694,0.03348191697765449,0.00017238548679237437,0.00021813534978732608,0.04597417910730439,0.00019518711069032096,0.00026110618899805385,0.014848729520821722,0.0017653578555218384,4.605871968320403e-05,0.0023524348253519153,0.00025593784546886156,0.002330133820814723,0.20549661918966639,0.00012646335982340097,0.00020716992266009863,0.00014928509948807056,0.001753937310998577,0.0001622503417956525,0.02665917469943383,0.0001449949205454474,0.011052891572721121,0.005667150202133193,0.003091516122510768,0.03246065500728752,0.008795572340055737,0.00013450923707244636,0.0001821502454935372,0.29445681946220886,0.13088610365409478,0.009884497748098693,0.00018431658465959728,0.00023308044828358464,9.330462084674827e-05,0.00010974049866558577,7.183255279053328e-05,0.00436598597402234,0.0054943738806501625,0.00019781403865330496,0.016925564113474786,0.04654511372116078,0.02127222374192482,0.018519585690778786,0.012182702982584108,0.001984208050371246,0.0002869998728866461,0.006798592869542131
1968,0.000491353789662575,0.0005375599717848541,0.001647533390827977,0.0034363472886592664,0.0010419214097402783,0.0008913978043058709,0.0015830861629037756,0.024821105947005918,0.0002379434644925174,0.0002588898991375351,0.027360058479292192,0.0002451983121661992,0.04356731946704045,0.0003627316790065219,0.010752427195976745,0.004303188368248146,0.033337714633236634,0.036373119162024875,0.04542016726212672,0.0004358006380262875,0.000856937407764058,0.0024404333756536376,7.687454480352227e-05,0.0007803524740993417,0.00042717438747205417,0.022905620609213043,0.13743770349023773,0.014557727624981897,0.004171454721611406,0.013797179037982636,0.0005385857695749542,0.0002708047738962453,0.034843664394801,0.00024200452362601642,0.007903461055797681,0.024820461993732848,0.00031449313564384175,0.004870981400583829,0.0005582814573934959,0.013047583499265594,0.0048574687917037965,0.2807263324960321,0.11274676561311447,0.0016963600710568332,0.003971371739482214,0.0013049584273749232,0.00015573056100983578,0.00018316294806838373,0.00011989249453371278,0.004561216149149575,0.0365050221069326,0.004456319402578882,0.021333081104431786,0.00033682901992733764,0.000256317067198679,0.0013965741451514486,0.0011779631966813183,0.0003516235853286411,0.00047901862532411665,0.0014173484511164375
1969,0.0008321219287767192,0.0020216851593902875,0.004803189245724754,0.03837149385178996,0.002825987725498151,0.005276730273675531,0.0025073943123856764,0.007181036939286993,0.0004548297821940896,0.0040107579997717335,0.0010380916300333936,0.0003389688553765202,0.007498363032233361,0.0003405206791990198,0.04266236805066427,0.003212460405141572,0.003751848209130681,0.004765393600226265,0.0028426135679867873,0.010185608434476091,0.018756454274031276,0.0032586209512081403,7.21673173992164e-05,0.0018738222020844946,0.0039378049084358435,0.007851899802658968,0.1495300162647354,0.0014058027345442983,0.008695753286185662,0.018534928155176367,0.0059425574153237634,0.001225817330876982,0.0035038101590947664,0.00022718596010160976,0.002879966143991768,0.010433705531166279,0.005292507522605386,0.016833767558960835,0.0033399180598091068,0.0007714793663304696,0.0012176101488720517,0.34341917398673816,0.12062871838341854,0.0026050462647020274,0.015538019174845924,0.016526761208162433,0.0006829294581745751,0.0001719474065545274,0.0003409413636249667,0.0010449783504181541,0.0015617155462850677,0.004019473798149299,0.038237140402378175,0.0016456045605555572,0.004924325774935225,0.00020893579432696615,0.006231075683551562,0.022372779752815555,0.0008652332143895137,0.008468141099416609
1970,0.003980429206964595,0.0025733924634778636,0.00036122192057789403,0.0006214447742497388,0.00021437506371095968,0.00047571481862289535,0.0035499775024720147,0.0023994521147008476,0.00023540143196926544,0.002795953529808262,0.002934317087621537,0.001341699930160328,0.0013821054334660957,0.0010211880618214678,0.0063009573526607065,0.0002846470681630254,0.00036019034394969634,0.002925020653432752,0.005201069105391256,0.02143530830946405,0.0003226065069780599,0.00610972871322474,7.605326738992651e-05,0.0005632894770824905,0.00042261073539459106,0.0020304309440527676,0.17443504968082013,0.006821385267453864,0.0044077268387194045,0.0008835197510247047,0.0005328318710775432,0.0005853903527641696,0.0002241589532930537,0.0002394191054001276,0.0040952051511153895,0.02147823927041803,0.012598006103927122,0.001081502959179715,0.04010916357312662,0.0008844364633697678,0.0015706855935496877,0.4156448255642916,0.12201232353375693,0.0010013067425920414,0.011584088655670573,0.001047199621676266,0.03239993252854724,0.002830532439179332,0.007398943535411859,0.0041020559627920426,0.0002817680678317124,0.0003266353055113647,0.0064055893144286695,0.003402307267431073,0.014325928131734122,0.0002201862339620486,0.016820921388888785,0.017544793996531666,0.0021001582521495902,0.00068519670556338
1971,0.004960048900443531,0.001970738906761417,0.0004709265951918665,0.013469341101474512,0.0002794817066636895,0.0006201914863250747,0.007798211767266537,0.0005250851750926354,0.0003068938747771287,0.00033391009270387076,0.008509898559215632,0.0008934788997035721,0.017888530806391856,0.00046784277396374807,0.0006360420166228891,0.0003710956257220462,0.0004695817242371597,0.0022172742841173364,0.005252374671684727,0.007970778340423874,0.024089194224528123,0.0026030612345186665,9.915097679524274e-05,0.0007343629509678889,0.0014073372011531445,0.005881406438729161,0.10256030494979651,0.0002722386931627265,0.0016672220904729632,0.0003213672359334165,0.0026445962497277497,0.0020620330975052855,0.00029223700623483696,0.017402133021326316,0.0003721567382488933,0.000496844249624071,0.03130722778898714,0.015230042169250089,0.01876662692824334,0.00028955911791409147,0.038500351633436,0.42944584516702583,0.1941628193767542,0.0005339020970401565,0.00039677979618773346,0.000501754158130179,0.00020085760872422012,0.00023623925527096817,0.0019766723413583674,0.0004265373904265423,0.00036734226041844467,0.00042583587410154164,0.00910696078934524,0.00043443413452581056,0.006436555904979369,0.0002870577546954722,0.0059210586778343345,0.0032671042203548544,0.002567767950419174,0.0008932939370662221
1972,0.0033252657247332664,0.006759130329813195,0.014620703491403713,0.005629609500230892,0.0002510031455160406,0.0025483605460242045,0.00711037781576829,0.0004715801695410844,0.00027562207497665845,0.007451084336215109,0.0003336842765995974,0.0026069218613892285,0.02352719686261607,0.00042017064112594306,0.03362985026650219,0.04549483569106093,0.0026201508048886778,0.0011261137192111147,0.0003773653742483452,0.0007078301066958001,0.001558542335312172,0.0037844838202592823,0.006717685983864727,0.000659533007880171,0.001399185624933944,0.002400447443863402,0.1479588346634287,0.000244498178899585,0.00237866523781637,0.0002886206329852851,0.0035759097790336813,0.0003136870090298862,0.0010144826327686002,0.00028032620731064864,0.012069551851545917,0.0030107110266579763,0.0003642934711274645,0.026606556852719166,0.005991065110799594,0.013873363351888181,0.02100880789737256,0.42654847275436397,0.08507280492133795,0.0021276402175731983,0.00035634882192907904,0.02064508068180418,0.0009169060307269437,0.00021216700325483786,0.007335705181557919,0.0047144698799632175,0.006049665711579434,0.0044662026129829975,0.0024883024817533143,0.0008297513498304197,0.002157921422790886,0.0006695064709920913,0.00040858729971918905,0.005595381511897056,0.004581419068544359,0.010037557719338739
1973,0.0006057146795155052,0.0006626751902200895,0.005836117015073326,0.024344894557636883,0.012508063284119736,0.03649555409986552,0.052379791581025424,0.008437204777690837,0.003959411651379019,0.0003191456249753808,0.00035511524320620006,0.0007919049442744514,0.01989854419673288,0.0004471562188427053,0.0013994789620036421,0.00035468692916009034,0.00044881827813332103,0.003254727399794521,0.0004016017716489486,0.0032375485412407894,0.013003747310483598,0.001177075335973521,9.476682839984177e-05,0.06862444705019534,0.0005265977441276,0.006261784956593,0.14410840886781734,0.00026020114327290027,0.0024130369668614996,0.008458033484935016,0.0006639397388869684,0.0003338336454970003,0.000279315193022524,0.00029833023689528916,0.0003557011225850604,0.0020821699928411843,0.0020075775703378316,0.019671424127154013,0.00042813442559305786,0.00027675571261024935,0.01657365061955489,0.32954437356593863,0.1583587061658048,0.0005102946037233737,0.0026197456058215376,0.0012235252853470841,0.0030373935634993034,0.00022579348877015568,0.001767684305152111,0.01847465471662769,0.0003510995260184909,0.0004070067336886809,0.0026679434660658264,0.0004152248057288982,0.013772506706022118,0.00027436495190807643,0.0004348289340730526,0.00043346275489945265,0.0005905085484725473,0.0008537952522584157
1974,0.0005631661489546867,0.0061983988812923324,0.004116621242758196,0.009282951941809585,0.00024835972994491904,0.014589656072700229,0.026113102006134616,0.016530196208144297,0.0002727193875093795,0.00452977625502811,0.024466853921884437,0.0002810345459788884,0.0007029978756176586,0.02709630094279553,0.014366989344760116,0.0003297718855673695,0.00041729096194104544,0.0004877304574913172,0.0014490280264310125,0.0031148071748017315,0.018484818603585324,0.006770700831983874,8.810991643999811e-05,0.0008318600057925276,0.0004896067961334369,0.0006099255781421752,0.14109313543985266,0.0032278907708909103,0.0003963141984844132,0.0002855810524501135,0.006060152642345214,0.008539474407706145,0.0028750080338268516,0.00027737397872453385,0.0036236365835330114,0.0004415176404007469,0.0038927730791849607,0.011221846844209167,0.0024287047048530594,0.005121286376198156,0.012276473116242978,0.3761987295811338,0.14808185767420506,0.000474448872596466,0.002166879789531645,0.003583808302037211,0.000178490900372809,0.0005236599983016979,0.019902241952320505,0.02234453238254623,0.0003264364801688614,0.000378416476538796,0.002390979983158011,0.020457084781465816,0.0002937783297545425,0.0002550921392524439,0.002231224287354798,0.0005374686949772121,0.008213468492549081,0.007267457269206781
1975,0.000448516185934772,0.001981772821826088,0.001352516791990916,0.0038062159115670995,0.011632322087292542,0.002918385576996468,0.0002744616963444134,0.00037162004143499993,0.00021719888481084142,0.001242723779465402,0.02359023170364871,0.01843843592071975,0.0016057620136348,0.0003311077122198319,0.000450147846071068,0.0037201424364808043,0.00033233842449912476,0.005046179489417057,0.0002973758123688056,0.0009074195931730346,0.0016445447494786972,0.0018559140021742122,7.017240602627111e-05,0.02060994778575476,0.0003899321243244201,0.000485756280842072,0.2815943628568057,0.0007022855524885121,0.0009907895206565855,0.03297715160047625,0.000491630349151028,0.0005634235591379745,0.0008392823494622482,0.0043253874507391534,0.00026338755891168903,0.0003516330100149282,0.0008819105677517664,0.01378829333925648,0.002988277060736671,0.010311785650244312,0.000277513597261849,0.3006058821623207,0.13496064222413245,0.027700316693736893,0.017700160148409562,0.0011800051206142066,0.00014215353321194788,0.00046241708755697357,0.00010943993004998635,0.0003018745343094394,0.00025998019466735476,0.0003013780481427765,0.0026453767039056643,0.0003074633197266931,0.00023397062521668177,0.01326600372217854,0.0015921882826642364,0.0028507945029023567,0.0036897707336154715,0.036321926331043336
1976,0.037584371927408315,0.0034661894053557,0.0011218880666817354,0.01611193315269173,0.0002476782593847077,0.0009161397251972235,0.002860433988594432,0.009322223523323635,0.0002719710768479453,0.00029591300103014626,0.00032926416377100973,0.0002802634194781048,0.0007010689302277294,0.007884979557794672,0.004338803761315788,0.00032886702940710196,0.023836066180438396,0.0011089234029780176,0.004168176682909291,0.0026117740502190705,0.0003727234722702775,0.0006373948278263,8.786815295390706e-05,0.01130936026641867,0.0004882633713450294,0.0006082520124416706,0.13830559260949704,0.00024125946010788047,0.0003952267578638353,0.006210246151958013,0.0006156073756372941,0.00030953178785225814,0.00025898207756093786,0.0002766128963996547,0.00345368430838993,0.0022729188866309584,0.0009819991187179564,0.013384498764883422,0.0011015180900896175,0.0002566089178789558,0.00034749566947817035,0.33360380286006935,0.18103286483526565,0.0004731470394084764,0.004147438524086621,0.022531478531576343,0.000178001141852392,0.00020935655589889168,0.00013703797628510648,0.00037799983292096236,0.00032554077597775403,0.0009999093670280625,0.009821488142673553,0.0021414018423792235,0.0009221621942845726,0.00025439219573469114,0.0004031749920627118,0.00040190826569212355,0.005581041373018465,0.13675527927252576
